M,S,tau_label,tau,shared,hetero,beta,n_datasets,R1_reject,R1_reject_lo,R1_reject_hi,R1_reject_prime,R1_reject_prime_lo,R1_reject_prime_hi,R2_reject,R2_reject_lo,R2_reject_hi,R2_reject_prime,R2_reject_prime_lo,R2_reject_prime_hi,R4_reject,R4_reject_lo,R4_reject_hi,R4_reject_prime,R4_reject_prime_lo,R4_reject_prime_hi,sd_est,R2_se_over_sd,R4_se_over_sd,R4_floor_share
5,93,half_limit,0.01899110076791385,False,False,0.0,10000,0.1257,0.11934589316060668,0.13234156801968183,0.0349,0.03147780239685026,0.03867939288755309,0.0515,0.047337812436656745,0.05600663410184015,0.001,0.0005432859864972464,0.0018399443874379962,0.052,0.04781781739856426,0.05652624514156195,0.0017,0.0010617073611205116,0.0027209854150957837,0.008840606607592661,0.8944116920810722,0.8974185085905605,0.001
5,93,half_limit,0.01899110076791385,False,False,0.05,10000,0.9989,0.9980311970799692,0.9993856493457697,0.9639,0.9600621304606832,0.9673815958510029,0.9847,0.9821014234948727,0.9869263284845934,0.2927,0.28386308695398355,0.30169611877049896,0.9849,0.9823168238730517,0.987110774507066,0.3051,0.29615161414697927,0.31419806841791037,0.008721291165728713,0.9156552277873856,0.9189244085098514,0.0019
5,93,half_limit,0.01899110076791385,False,True,0.0,10000,0.1259,0.1195413967926427,0.13254591078829753,0.0344,0.031002883969362332,0.03815469531341171,0.0501,0.04599440546592007,0.05455111626801472,0.0014,0.000834162028874972,0.002348761146363729,0.0509,0.04676195595728594,0.055382951379255765,0.0029,0.0020199966335610452,0.004161774546565626,0.00884590086257022,0.9172295740242075,0.920711278588437,0.0074
5,93,half_limit,0.01899110076791385,False,True,0.05,10000,0.9997,0.9991182642277636,0.9998979678005822,0.9593,0.9552475812047758,0.9629996778919208,0.9848,0.9822091104341341,0.9870185647456579,0.284,0.2752460525468011,0.29291983474933103,0.9849,0.9823168238730517,0.987110774507066,0.2943,0.28544826035189685,0.30330971657779937,0.008815483698250541,0.9198251528022457,0.9232273306029,0.0095
5,93,limit,0.0379822015358277,True,False,0.0,10000,0.127,0.120616762317256,0.1336697004672687,0.0346,0.031192827397953683,0.03836459828547208,0.0514,0.04724182497055032,0.05590269836762071,0.0012,0.0006866043187699607,0.002096472455817011,0.0532,0.04897028177457526,0.05777285916946132,0.0034,0.002434181816300086,0.004747205365455908,0.017420936098989703,0.8965739738179332,0.9135080943900792,0.0
5,93,limit,0.0379822015358277,True,False,0.05,10000,0.8161,0.808386153930599,0.8235710822994593,0.491,0.4812071045857098,0.5007998073849622,0.6015,0.5918670122532236,0.6110550360775292,0.0484,0.044364369328904134,0.052782457999490946,0.6083,0.5986929831638528,0.6178238427890586,0.0794,0.0742610670868209,0.08486195234259225,0.01734206734692497,0.8993411363822643,0.9165347203899361,0.0
5,93,limit,0.0379822015358277,True,True,0.0,10000,0.1276,0.12120339304851928,0.13428260893796065,0.0352,0.031762848433424355,0.0389941164519566,0.0535,0.04925849590206199,0.0580844146429522,0.0015,0.0009092618255931228,0.002473584549971443,0.0558,0.05146939764838815,0.06047174650412093,0.0042,0.0031088769681385277,0.005671895816224385,0.017362352995456864,0.8985786986904671,0.916341720048997,0.0
5,93,limit,0.0379822015358277,True,True,0.05,10000,0.8135,0.8057458847243602,0.8210133482972255,0.4874,0.4776100105352592,0.4971996662236817,0.5995,0.5898597417228244,0.609063842601411,0.0484,0.044364369328904134,0.052782457999490946,0.6056,0.5959824391257584,0.6151364604183547,0.0809,0.07571507817545617,0.08640678925884496,0.01736634685965199,0.9017694470330946,0.918357990813616,0.0
5,93,limit,0.0379822015358277,False,False,0.0,10000,0.115,0.10889457697171259,0.12140110177370839,0.0298,0.026643679348360923,0.03331743271942335,0.0457,0.04177845464123728,0.04997044627835946,0.0012,0.0006866043187699607,0.002096472455817011,0.0458,0.0418741615064729,0.050074662613449714,0.0012,0.0006866043187699607,0.002096472455817011,0.01684662934357258,0.9331069717309323,0.9339283166346302,0.0
5,93,limit,0.0379822015358277,False,False,0.05,10000,0.8163,0.808589275018274,0.8237678076124358,0.4916,0.48180666965330726,0.5013997815193199,0.604,0.5943763351894297,0.6135437931494695,0.0488,0.04474778133939989,0.05319873879029866,0.6045,0.5948782311466981,0.6140415131938305,0.0509,0.04676195595728594,0.055382951379255765,0.017082770301863427,0.9154988032453114,0.916067985724382,0.0002
5,93,limit,0.0379822015358277,False,True,0.0,10000,0.1229,0.11660941149761031,0.12948020007355396,0.0363,0.032808611118288936,0.040147508970676524,0.0535,0.04925849590206199,0.0580844146429522,0.0015,0.0009092618255931228,0.002473584549971443,0.0537,0.049450660112119696,0.05829209683354622,0.002,0.0012951117125432855,0.0030873506646506045,0.01720599046706259,0.9110326836465124,0.9119489511818615,0.0009
5,93,limit,0.0379822015358277,False,True,0.05,10000,0.8167,0.8089955273140148,0.8241612481179985,0.4996,0.4898022185488898,0.5093980886498067,0.5995,0.5898597417228244,0.609063842601411,0.0472,0.04321461148733595,0.051533137437148754,0.6001,0.5904619053810656,0.6096612181451249,0.0481,0.044076862159560894,0.0524701955678566,0.017345500701071888,0.8982440339309371,0.8993082494732003,0.0004
5,93,p8_sma0.03,0.042426406871192854,True,False,0.0,10000,0.1281,0.12169228823696845,0.13479332975114075,0.0349,0.03147780239685026,0.03867939288755309,0.0519,0.04772180742973848,0.05642233191006187,0.0015,0.0009092618255931228,0.002473584549971443,0.0549,0.05060400056424119,0.0595378347853351,0.0039,0.002854360868773877,0.005326642314611441,0.019259822588371726,0.9057152104203632,0.9196939212267118,0.0
5,93,p8_sma0.03,0.042426406871192854,True,False,0.05,10000,0.7385,0.7297964892577705,0.7470203435194168,0.4039,0.39432156819556574,0.41355223629127813,0.5114,0.5016002302669493,0.5211910145701992,0.0365,0.03299884792033432,0.04035711856928287,0.5164,0.5066010341423971,0.5261863707110447,0.0574,0.05300868487210344,0.062131230485619464,0.019312456020760815,0.9014506774323408,0.9152753713347904,0.0
5,93,p8_sma0.03,0.042426406871192854,True,True,0.0,10000,0.128,0.12159450657202082,0.1346911882157626,0.0354,0.0319529181589372,0.039203893127095484,0.0501,0.04599440546592007,0.05455111626801472,0.0019,0.0012167441596287053,0.002965795017239319,0.0527,0.0484900114917122,0.05725351345069507,0.0044,0.0032794410394017762,0.0059011781456128655,0.01943475510244299,0.8969740322221951,0.9109148926755352,0.0
5,93,p8_sma0.03,0.042426406871192854,True,True,0.05,10000,0.7408,0.7321202090750506,0.7492948573096315,0.4044,0.39481946318688416,0.41405395730158906,0.5082,0.4984002302380669,0.517993472188654,0.0361,0.032618404148997034,0.039937869539316696,0.5154,0.5056007949158018,0.5251873779343813,0.0564,0.052046511338241196,0.06109417201622306,0.01911201026542012,0.9126064117782142,0.9262497265902105,0.0
5,93,p8_sma0.03,0.042426406871192854,False,False,0.0,10000,0.115,0.10889457697171259,0.12140110177370839,0.0341,0.030718029353498766,0.03783978032829767,0.0479,0.043885215617063954,0.05226199570970181,0.0012,0.0006866043187699607,0.002096472455817011,0.0481,0.044076862159560894,0.0524701955678566,0.0014,0.000834162028874972,0.002348761146363729,0.018888763857657666,0.9309318756964801,0.9316507123705794,0.0
5,93,p8_sma0.03,0.042426406871192854,False,False,0.05,10000,0.7512,0.7426313470283316,0.7595757321902404,0.4075,0.3979066430575874,0.4171643966409876,0.5126,0.5028003337763182,0.5223899894647407,0.0341,0.030718029353498766,0.03783978032829767,0.5128,0.5030003565175749,0.5225898131241358,0.0353,0.03185787941401479,0.03909900867169202,0.019118154912049642,0.9171941458929624,0.917968334721118,0.0001
5,93,p8_sma0.03,0.042426406871192854,False,True,0.0,10000,0.1178,0.11162791429463623,0.12426561405990896,0.0299,0.02673823704797818,0.03342279822013196,0.0476,0.043597783455069775,0.0519496582707184,0.0009,0.00047357706058500574,0.0017097301130243718,0.0479,0.043885215617063954,0.05226199570970181,0.001,0.0005432859864972464,0.0018399443874379962,0.018893044598782965,0.9263163181666726,0.9269330682933402,0.0001
5,93,p8_sma0.03,0.042426406871192854,False,True,0.05,10000,0.7394,0.73070573443363,0.74791040714649,0.4018,0.3922305224670028,0.411444894812998,0.5063,0.4965004201181919,0.5160947415023375,0.0343,0.03090792432655773,0.03804973175589044,0.5065,0.4967003934688058,0.5162946145523754,0.0358,0.03233315015352837,0.039623353933807774,0.019264030065335065,0.9109662353220177,0.9118141321494405,0.0004
6,19,0,0.0,True,False,0.0,10000,0.6485,0.6390869719501439,0.6577989805337651,0.4658,0.4560381327297583,0.4755881327587959,0.5545,0.5447394899886198,0.5642186541889764,0.1723,0.16502456049471667,0.17982711203742477,0.0519,0.04772180742973848,0.05642233191006187,0.0006,0.0002750134763309977,0.001308524096300786,0.0070037996269755095,0.22920606228643983,0.978647471892457,0.0
6,19,0,0.0,True,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9983,0.9972790145849042,0.9989382926388795,0.0068927333687158875,0.23453708182092714,0.9912280860271114,0.0
6,19,0,0.0,True,True,0.0,10000,0.3693,0.35989278602417,0.37880759114992474,0.1682,0.1609965874205237,0.17565823389825724,0.2482,0.23983133781881116,0.25676204376066153,0.0229,0.020146242156227716,0.026020169089071888,0.0462,0.04225704225860869,0.050491474662617365,0.0007,0.0003391263316879597,0.0014443344412696886,0.008070062424486142,0.47694663348730865,0.971355776643958,0.0225
6,19,0,0.0,True,True,0.05,10000,1.0,0.9996160016293234,1.0,0.9998,0.9992710041559925,0.9999451510726791,1.0,0.9996160016293234,1.0,0.9574,0.95326300641954,0.961185711870965,1.0,0.9996160016293234,1.0,0.9583,0.954202792772245,0.9620452343211929,0.008044348849186513,0.4782511409188199,0.9718870155834881,0.0216
6,19,0,0.0,False,False,0.0,10000,0.1329,0.126387326334787,0.1396946052689637,0.0338,0.03043324819141217,0.03752479188940666,0.0678,0.06303671927101744,0.07289520892059541,0.0021,0.0013739917049838345,0.0032083938725359184,0.0316,0.028347190302313426,0.0352125393713364,0.0012,0.0006866043187699607,0.002096472455817011,0.0035030727876810617,0.8500642993711148,1.0083490253491023,0.4302
6,19,0,0.0,False,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9914,0.9893920748064096,0.9930305315948893,0.0035541634402173655,0.8446330195139808,0.9965768112258707,0.4279
6,19,0,0.0,False,True,0.0,10000,0.1162,0.11006586473190991,0.12262889241742145,0.0253,0.02239965645785025,0.028564911595270106,0.0524,0.04820190179081859,0.05694185355061109,0.0015,0.0009092618255931228,0.002473584549971443,0.0213,0.018648553035367933,0.024319087004717837,0.0001,1.765267360112231e-05,0.0005662688974013381,0.005295539828940805,0.8718736411418864,1.0370721772768914,0.5149
6,19,0,0.0,False,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9346,0.9295855456592568,0.9392806829569511,1.0,0.9996160016293234,1.0,0.886,0.8796222227444457,0.8920813305133919,0.005283329873760654,0.8696719467529315,1.0403909755554732,0.5171
6,19,half_limit,0.01899110076791385,True,False,0.0,10000,0.2007,0.19296546961406563,0.20866439181062135,0.0597,0.05522314248169482,0.06451500648352297,0.1104,0.10440667743858373,0.11669253409184746,0.0045,0.003364971291591769,0.006015571093748737,0.0491,0.045035391683213966,0.053510898047462174,0.0015,0.0009092618255931228,0.002473584549971443,0.010555910788646697,0.7043901579686164,0.9571357635011959,0.0
6,19,half_limit,0.01899110076791385,True,False,0.05,10000,0.9985,0.9975264154500286,0.9990907381744069,0.9754,0.9721765089971893,0.9782583853519714,0.9934,0.9916125492257478,0.9948085211820684,0.5539,0.5441384388120633,0.5636201661635777,0.9908,0.9887311605057931,0.9924919066935507,0.7098,0.700825394450253,0.7186134798334111,0.010423216201460347,0.7075682155216828,0.963610169098302,0.0
6,19,half_limit,0.01899110076791385,True,True,0.0,10000,0.1756,0.16826769953087314,0.18318143861202182,0.0492,0.045131271500572244,0.05361494143042977,0.094,0.08843513913331585,0.09987666754367353,0.0045,0.003364971291591769,0.006015571093748737,0.048,0.043981036388118365,0.05236609813897327,0.0013,0.0007599118725796528,0.0022230881023331834,0.011170964298757363,0.7401794063627622,0.9618752748495214,0.0016
6,19,half_limit,0.01899110076791385,True,True,0.05,10000,0.9966,0.9952527946345442,0.9975658181836999,0.9452,0.940565953715055,0.9494921341356946,0.9832,0.9804891359689958,0.9855397680055822,0.4456,0.43588109281828186,0.45536068620444764,0.9788,0.9757873635490282,0.9814449196112118,0.5717,0.5619757535779332,0.5813691810557117,0.011072904011534617,0.7423892228059614,0.9682235503546225,0.0012
6,19,half_limit,0.01899110076791385,False,False,0.0,10000,0.1093,0.10333397570538573,0.11556608062146094,0.0252,0.02230561215682308,0.02845903269597141,0.0523,0.04810587403933279,0.05683795810177102,0.0017,0.0010617073611205116,0.0027209854150957837,0.0479,0.043885215617063954,0.05226199570970181,0.0038,0.002769903124779159,0.005211176858280293,0.008432381877466122,0.9214680737765614,0.942082847484086,0.0163
6,19,half_limit,0.01899110076791385,False,False,0.05,10000,0.9995,0.998829974053858,0.9997864115738362,0.9776,0.9745110003461619,0.9803222044101678,0.9957,0.9942133784168481,0.9968059255984631,0.4899,0.48010793861049417,0.49969981815659337,0.9957,0.9942133784168481,0.9968059255984631,0.4955,0.48570418648022207,0.505299269505114,0.008592476374761437,0.9104401095394264,0.9275635597208478,0.0144
6,19,half_limit,0.01899110076791385,False,True,0.0,10000,0.1077,0.10177403090282862,0.11392725421880424,0.0231,0.020333723262891214,0.02623253438306012,0.0488,0.04474778133939989,0.05319873879029866,0.0018,0.0011389279915130562,0.0028436879850291027,0.0425,0.03871876165407628,0.04663259685509281,0.0047,0.003536501767139378,0.006243887018852858,0.00929829268825879,0.9274674230838375,0.9427616900852454,0.0856
6,19,half_limit,0.01899110076791385,False,True,0.05,10000,0.9985,0.9975264154500286,0.9990907381744069,0.9533,0.9489876289537252,0.9572642381234194,0.9885,0.9862147073459029,0.9904101262459462,0.3954,0.38585894405378346,0.4050213884053619,0.9878,0.9854533541030569,0.9897720170865111,0.3483,0.33902197525593747,0.3576945298497257,0.009339967995089878,0.920365599445913,0.934340128426259,0.0893
6,19,limit,0.0379822015358277,True,False,0.0,10000,0.1348,0.12824658273269673,0.14163388967724544,0.0326,0.029294877253107827,0.03626408442380063,0.068,0.06322991734737674,0.07310185724488785,0.0021,0.0013739917049838345,0.0032083938725359184,0.0559,0.0515655732207708,0.06057549413206414,0.003,0.0021022876940520996,0.004279406686400436,0.01724581735280208,0.8484689322073696,0.9354116901363508,0.0
6,19,limit,0.0379822015358277,True,False,0.05,10000,0.8595,0.8525508877400736,0.86617301743141,0.5617,0.5519532257696661,0.5713993888313923,0.7209,0.7120249021557096,0.7296054473641255,0.097,0.09135313525265308,0.10295636743411225,0.7161,0.707181065364088,0.7248529705401054,0.1678,0.1606036978921098,0.17525143062536772,0.017147419413683303,0.8448187874666644,0.932479172366049,0.0
6,19,limit,0.0379822015358277,True,True,0.0,10000,0.1332,0.1266808633190313,0.1400008378856971,0.0328,0.029484520412646858,0.03647428766491334,0.0665,0.061781234037715294,0.07155169254966132,0.0018,0.0011389279915130562,0.0028436879850291027,0.0566,0.05223891451718412,0.061301615237931865,0.0022,0.0014533495777926421,0.003328959200052976,0.01759296537905201,0.859177449346084,0.9422065385877181,0.0
6,19,limit,0.0379822015358277,True,True,0.05,10000,0.842,0.8347200465257063,0.8490172985887507,0.5238,0.5140040245697719,0.5335776971077839,0.691,0.6818714739604591,0.6999818386619424,0.0849,0.07959505831172309,0.09052373713561263,0.683,0.6738113507371284,0.6920481058592041,0.1326,0.12609380060947656,0.13938836139329658,0.017365497604854438,0.8640878046412839,0.9505640683821994,0.0003
6,19,limit,0.0379822015358277,False,False,0.0,10000,0.1077,0.10177403090282862,0.11392725421880424,0.0236,0.020802675812245514,0.026763197835335144,0.0491,0.045035391683213966,0.053510898047462174,0.001,0.0005432859864972464,0.0018399443874379962,0.0487,0.04465192097456977,0.05309467595480291,0.0012,0.0006866043187699607,0.002096472455817011,0.015867487849968286,0.9261065731267667,0.9317091172567115,0.0007
6,19,limit,0.0379822015358277,False,False,0.05,10000,0.863,0.8561211767661163,0.8696000404167723,0.5379,0.5281156856983038,0.547655207225199,0.7104,0.7014306062395411,0.7192078072460782,0.0882,0.08279877390504671,0.09391748715304253,0.7111,0.702136710537834,0.7199011653500662,0.0902,0.08474156429003689,0.09597316077456965,0.01580434435484465,0.9348398506103865,0.9392046220894003,0.0011
6,19,limit,0.0379822015358277,False,True,0.0,10000,0.1079,0.10196900117843134,0.11413213034385324,0.0245,0.02164766048220529,0.02771752196830815,0.05,0.04589848269058477,0.05444711584302416,0.0015,0.0009092618255931228,0.002473584549971443,0.0486,0.04455606550831664,0.05299060822073017,0.0024,0.0016133788093978356,0.0035687763690995114,0.01646193423864083,0.9248157763040383,0.9282725917319682,0.0069
6,19,limit,0.0379822015358277,False,True,0.05,10000,0.8536,0.8465356125117853,0.8603928238404721,0.5148,0.5050006702119207,0.5245879634363073,0.6978,0.6887250736810756,0.7067230165634847,0.0782,0.07309825843498588,0.08362568259051689,0.6961,0.6870114562668945,0.7050379395721262,0.0756,0.07058009839494228,0.08094583942208802,0.016382633451593766,0.9225807006332717,0.9266967452520823,0.0081
6,19,p8_sma0.03,0.042426406871192854,True,False,0.0,10000,0.1291,0.12267017677689551,0.13581467321447238,0.0316,0.028347190302313426,0.0352125393713364,0.0599,0.05541579742650972,0.06472219793935981,0.0028,0.001938005730685637,0.004043842249115168,0.0533,0.04906634884357678,0.057876715300785676,0.0037,0.002685648037750953,0.005095508744982636,0.01885577392010872,0.8583669720655774,0.9300618467845075,0.0
6,19,p8_sma0.03,0.042426406871192854,True,False,0.05,10000,0.7934,0.7853528317860525,0.8012218379700344,0.455,0.44525908877440246,0.46477547107895834,0.6303,0.6207904440269685,0.6397094859976331,0.0689,0.0640994596515586,0.07403162374363877,0.6256,0.6160678778670441,0.6350356617422421,0.1184,0.1122137796351427,0.12487928792135769,0.018713606081461335,0.8671276602042898,0.9395541233009205,0.0
6,19,p8_sma0.03,0.042426406871192854,True,True,0.0,10000,0.1232,0.11690255466672587,0.12978682650541598,0.0284,0.025320935521216358,0.031841251742005805,0.0561,0.05175793644691601,0.06078297730657066,0.0019,0.0012167441596287053,0.002965795017239319,0.0497,0.04561074273117131,0.05413508620146002,0.0019,0.0012167441596287053,0.002965795017239319,0.019065889610063152,0.8761533799833813,0.9447096166235575,0.0001
6,19,p8_sma0.03,0.042426406871192854,True,True,0.05,10000,0.7783,0.770052494605078,0.7863337719018033,0.4496,0.4398712998697662,0.45936740716599794,0.6169,0.6073286193290467,0.6263816018518892,0.0611,0.05657203195329296,0.06596504181648694,0.6126,0.6030104096513478,0.6221031139155759,0.1047,0.09885027422372605,0.11085331488813085,0.019094354090885467,0.8656961246125621,0.9368720099631238,0.0
6,19,p8_sma0.03,0.042426406871192854,False,False,0.0,10000,0.1115,0.10547957152641463,0.11781879520760108,0.0266,0.023623351594180678,0.02994021806317592,0.053,0.048778160614320124,0.05756513392906473,0.001,0.0005432859864972464,0.0018399443874379962,0.0527,0.0484900114917122,0.05725351345069507,0.0018,0.0011389279915130562,0.0028436879850291027,0.01772417848183814,0.9205946710774835,0.9248497223756627,0.0008
6,19,p8_sma0.03,0.042426406871192854,False,False,0.05,10000,0.8043,0.7964078308155667,0.8119584677760396,0.4578,0.4480532125872311,0.46757919687525384,0.6286,0.6190821711800374,0.6380190644390247,0.0651,0.060429770868567115,0.0701042309142474,0.629,0.6194841064323892,0.6384168219879763,0.0674,0.06265036008987437,0.07248187530043501,0.017581300248366377,0.9312840389437059,0.9349368316781965,0.0002
6,19,p8_sma0.03,0.042426406871192854,False,True,0.0,10000,0.1121,0.10606486666730497,0.11843303926866594,0.0265,0.023529149180417482,0.02983449727661325,0.0521,0.04791383183117402,0.05663015390927806,0.0011,0.0006143506542303221,0.0019688029200307855,0.0505,0.0463781434893128,0.05496707104592546,0.0024,0.0016133788093978356,0.0035687763690995114,0.018095489924995507,0.9304203175007636,0.9323066289917407,0.0062
6,19,p8_sma0.03,0.042426406871192854,False,True,0.05,10000,0.7814,0.7731923138920193,0.7893915718249639,0.4345,0.42481161616847296,0.4442386876180856,0.6041,0.5944767135434085,0.6136433379958165,0.0578,0.05339366355131309,0.06254594460771326,0.6033,0.5936736984301156,0.6128469675065025,0.054,0.049738938389422546,0.05860358815722096,0.01823418965621426,0.9216960314757565,0.925795698007908,0.0057
6,47,0,0.0,True,False,0.0,10000,0.6495,0.640092703007051,0.6587924814801166,0.467,0.45723608874852445,0.47678925514394016,0.5534,0.5436375737959241,0.5631214151780876,0.1716,0.16433674840595952,0.17911546172390086,0.0494,0.04532304560552551,0.05382301372612823,0.0017,0.0010617073611205116,0.0027209854150957837,0.0044676072740054765,0.23125307934032585,0.987551757542101,0.0
6,47,0,0.0,True,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.004434329924891835,0.22916610661519612,0.9952302896707484,0.0
6,47,0,0.0,True,True,0.0,10000,0.3703,0.360887119028286,0.3798124901490674,0.1766,0.16925066100684918,0.18419770913930442,0.2583,0.2498151992046569,0.266970425607728,0.0276,0.024566008678008976,0.03099679298260627,0.0507,0.0465700404698355,0.05517502046605448,0.0012,0.0006866043187699607,0.002096472455817011,0.005161768570555865,0.47129446896105287,0.9670059378702928,0.0015
6,47,0,0.0,True,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.005094760576015929,0.47536357980780286,0.9796190444714854,0.0012
6,47,0,0.0,False,False,0.0,10000,0.1333,0.12677871147686712,0.14010291292818708,0.0318,0.02853665611788668,0.035422919956414875,0.0664,0.06168468019223157,0.07144832319481918,0.0017,0.0010617073611205116,0.0027209854150957837,0.0365,0.03299884792033432,0.04035711856928287,0.0012,0.0006866043187699607,0.002096472455817011,0.002232352630342887,0.8461596375216186,0.9812671280943075,0.4264
6,47,0,0.0,False,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.002249704480696551,0.8379558077816285,0.9685268872704589,0.4395
6,47,0,0.0,False,True,0.0,10000,0.108,0.1020664887746424,0.11423456594796803,0.0194,0.016875471300350647,0.022293627933543694,0.0461,0.0421613141098896,0.050387279611010596,0.0009,0.00047357706058500574,0.0017097301130243718,0.0226,0.019865129825443677,0.025701511818878333,0.0004,0.00015556283662307484,0.0010281283353569795,0.003334976824194732,0.8809620676491113,1.020879480507514,0.5293
6,47,0,0.0,False,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.9998,0.9992710041559925,0.9999451510726791,1.0,0.9996160016293234,1.0,0.999,0.9981600556125619,0.9994567140135028,0.0033882570543883692,0.8686836524037945,1.0064294168258245,0.527
6,47,half_limit,0.01899110076791385,True,False,0.0,10000,0.1469,0.1400972031121198,0.153973976537252,0.0386,0.03499807820817167,0.042556275488288685,0.0725,0.06758002331835347,0.07774829528857499,0.0032,0.0022677138537914978,0.004513826927312767,0.054,0.049738938389422546,0.05860358815722096,0.0037,0.002685648037750953,0.005095508744982636,0.008951953231023593,0.8204977794611032,0.9503960694368764,0.0
6,47,half_limit,0.01899110076791385,True,False,0.05,10000,0.9998,0.9992710041559925,0.9999451510726791,0.9842,0.9815633775522904,0.9864647584255463,0.9966,0.9952527946345442,0.9975658181836999,0.5639,0.554157836828532,0.5735930881796953,0.9965,0.9951364681235406,0.9974822214943775,0.7243,0.7154567083811696,0.732971029949745,0.008970079111803258,0.8149483045536067,0.9450686057442086,0.0
6,47,half_limit,0.01899110076791385,True,True,0.0,10000,0.1452,0.13843122470265193,0.15224126054118017,0.0381,0.03452178876493106,0.04203294892989998,0.0743,0.0693216842138415,0.07960525199895258,0.0032,0.0022677138537914978,0.004513826927312767,0.0568,0.05243133353814889,0.06150904261761884,0.004,0.002939013737731544,0.005441912645979639,0.009299476042517026,0.8291815154332977,0.9522412988314035,0.0
6,47,half_limit,0.01899110076791385,True,True,0.05,10000,0.9992,0.9984220497466133,0.999594566280103,0.9745,0.9712233682732674,0.9774122172729605,0.994,0.9922851325032213,0.9953354771065502,0.5177,0.5079014038019871,0.527485002655691,0.9939,0.9921727895693172,0.9952478968401285,0.6755,0.6662578119124107,0.6846074046594817,0.009310258634330347,0.8212742966880635,0.9445801942862673,0.0
6,47,half_limit,0.01899110076791385,False,False,0.0,10000,0.1064,0.10050688495767493,0.11259539855972167,0.0243,0.021459791775913607,0.027505544273948104,0.0498,0.04570665130975951,0.054239100823197675,0.0009,0.00047357706058500574,0.0017097301130243718,0.0495,0.04541893986540119,0.05392704266657841,0.0017,0.0010617073611205116,0.0027209854150957837,0.007982169013077732,0.9386387311731984,0.9459548309412881,0.0015
6,47,half_limit,0.01899110076791385,False,False,0.05,10000,0.9999,0.9994337311025987,0.9999823473263989,0.9873,0.9849106380508621,0.9893151171370764,0.9984,0.997402363083803,0.9990148673403064,0.5353,0.5255129460018687,0.5450599437131615,0.9983,0.9972790145849042,0.9989382926388795,0.5481,0.5383290165996021,0.557834042757139,0.008046542329586567,0.9360394376762439,0.9440502952149803,0.0015
6,47,half_limit,0.01899110076791385,False,True,0.0,10000,0.1123,0.1062599775321772,0.11863777480444543,0.0236,0.020802675812245514,0.026763197835335144,0.0509,0.04676195595728594,0.055382951379255765,0.0009,0.00047357706058500574,0.0017097301130243718,0.0497,0.04561074273117131,0.05413508620146002,0.0036,0.0026016036387784434,0.004979629943629281,0.008499750043344422,0.9156428447412737,0.9226995998788836,0.0194
6,47,half_limit,0.01899110076791385,False,True,0.05,10000,0.9996,0.9989718716646431,0.9998444371633769,0.9778,0.974723572600068,0.9805094785569133,0.9959,0.9944430050723087,0.9969761453436542,0.4921,0.48230631798783247,0.5018997491864241,0.9959,0.9944430050723087,0.9969761453436542,0.4978,0.4880030014199006,0.5075986881729303,0.00850569688107729,0.9183927009980482,0.923810187321609,0.0167
6,47,limit,0.0379822015358277,True,False,0.0,10000,0.1173,0.1111397333282864,0.12375417902462947,0.026,0.02305831481278748,0.02930571564261393,0.0538,0.04954674862078317,0.05839593152520862,0.0014,0.000834162028874972,0.002348761146363729,0.0529,0.04868210654613315,0.05746126479692585,0.003,0.0021022876940520996,0.004279406686400436,0.016225045224725388,0.8914667751493395,0.9309458346510333,0.0
6,47,limit,0.0379822015358277,True,False,0.05,10000,0.8699,0.863164113128852,0.8763518048765214,0.5604,0.5506505922754107,0.5701030207214116,0.7298,0.7210095058480782,0.7384140085007588,0.0959,0.09028300234925091,0.10182734513392991,0.7318,0.7230291226167811,0.7403928557385733,0.1439,0.137157459228976,0.15091602441061985,0.016310094381296512,0.8852015561294908,0.9231101372304157,0.0
6,47,limit,0.0379822015358277,True,True,0.0,10000,0.115,0.10889457697171259,0.12140110177370839,0.0236,0.020802675812245514,0.026763197835335144,0.0511,0.04695388984871269,0.055590863888480745,0.0016,0.0009851326596934777,0.002597636916196953,0.0494,0.04532304560552551,0.05382301372612823,0.0034,0.002434181816300086,0.004747205365455908,0.016255372666167816,0.9049125941019156,0.9403583063551558,0.0
