M,S,L,tau_lam_label,tau_lam,beta_label,beta,int_label,interaction,margin,n_datasets,level_dependent_plain,level_dependent_plain_lo,level_dependent_plain_hi,level_dependent_significant_only,level_dependent_significant_only_lo,level_dependent_significant_only_hi,ii_holds_alpha,ii_holds_alpha_lo,ii_holds_alpha_hi,ii_holds_alpha_prime,ii_holds_alpha_prime_lo,ii_holds_alpha_prime_hi,equivalence_declared,equivalence_declared_lo,equivalence_declared_hi,equivalence_any_level,equivalence_any_level_lo,equivalence_any_level_hi,interaction_half_width_median,half_width_over_margin,interaction_est_mean
6,93,12,0,0.0,0,0.0,margin,0.025,0.025,2000,0.469,0.44720941543097464,0.49090944150046284,0.037,0.029575304829629133,0.04619988095281107,0.025,0.019014423503992475,0.032806771413197815,0.0,1.0842021724855044e-19,0.001917047281252934,0.0005,8.826773070546787e-05,0.0028268625032662133,0.361,0.3402356931759409,0.3822972459682474,0.0038543629557936565,0.15417451823174624,0.024954963435602644
6,93,12,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.034,0.026908260159560583,0.042878427906567144,0.0,1.0842021724855044e-19,0.001917047281252934,0.206,0.188847021374138,0.22428020242723862,0.0035,0.0016964316970424177,0.007207196253241745,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0038577985367718197,0.15431194147087277,-2.576202110465257e-05
6,93,12,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.0465,0.03810906851120825,0.056629693372888146,0.007,0.0041743460559210965,0.011715862563394297,0.2595,0.24076230269098858,0.27915979705129407,0.0145,0.01011467734679028,0.020746775563306317,0.0,1.0842021724855044e-19,0.001917047281252934,0.3385,0.3180886772887613,0.3595305289830834,0.003841624020556057,0.15366496082224226,0.024999900761240163
6,93,12,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0015,0.0005102635836384819,0.004401032555770693,0.0,1.0842021724855044e-19,0.001917047281252934,0.6695,0.6485767557412889,0.6897733652303664,0.061,0.05132898110812262,0.07235418640481744,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0038172051495381065,0.15268820598152424,0.00011580135640152666
6,93,12,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0,1.0842021724855044e-19,0.001917047281252934,0.714,0.693799930595619,0.7333795731680047,0.1015,0.0890195479939982,0.11550833868916041,0.0,1.0842021724855044e-19,0.001917047281252934,0.3365,0.316122543677368,0.3575043307836017,0.0038445078927636534,0.15378031571054612,0.025097884228300227
6,93,12,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.5985,0.5768472987601712,0.6197750429254221,0.0145,0.01011467734679028,0.020746775563306317,0.001,0.0002742789176520342,0.003638934269038394,0.0,1.0842021724855044e-19,0.001917047281252934,0.0005,8.826773070546787e-05,0.0028268625032662133,0.907,0.8934795252227157,0.9189599982903445,0.020926009433817117,0.8370403773526847,-9.372700111486648e-05
6,93,12,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.4985,0.476610924647677,0.5203948264941666,0.135,0.1207213108764002,0.1506781336389144,0.0115,0.007675227286212753,0.01719772790757136,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.305,0.28521183418932067,0.32553581425036787,0.021030214737192764,0.8412085894877105,0.024690578273777207
6,93,12,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.2195,0.20190717147290457,0.23816829205187826,0.0025,0.0010683087284139143,0.005839153316432755,0.032,0.025139125203291417,0.04065523105196132,0.0,1.0842021724855044e-19,0.001917047281252934,0.0005,8.826773070546787e-05,0.0028268625032662133,0.917,0.904094913280437,0.9283062692869981,0.02076750664009168,0.8307002656036672,-0.00025606964763378253
6,93,12,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.0745,0.06378984993294572,0.08684155730340053,0.0365,0.02912975228047479,0.045647350549246665,0.1675,0.15177506619529307,0.18449977024674008,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0,1.0842021724855044e-19,0.001917047281252934,0.306,0.28619146753956687,0.32655234680555917,0.02084678999817119,0.8338715999268476,0.024930236671674034
6,93,12,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.0105,0.006877887380873443,0.015998901907473176,0.001,0.0002742789176520342,0.003638934269038394,0.2685,0.2495345229290757,0.28835306996214444,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.917,0.904094913280437,0.9283062692869981,0.021017551880919222,0.8407020752367689,-4.3785295609606226e-05
6,93,12,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.002,0.0007780273070510575,0.005131351785076866,0.0015,0.0005102635836384819,0.004401032555770693,0.608,0.5864167046182744,0.6291692131689748,0.0125,0.008481081388571086,0.018388039710650523,0.0005,8.826773070546787e-05,0.0028268625032662133,0.292,0.27248689798007886,0.3123105936889222,0.020979926038810052,0.839197041552402,0.024574714331548612
10,19,1,0,0.0,0,0.0,0,0.0,0.025,2000,0.0945,0.08244593448548859,0.10810879085960753,0.0,1.0842021724855044e-19,0.001917047281252934,0.0335,0.026465276470638475,0.042323328642770504,0.0,1.0842021724855044e-19,0.001917047281252934,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.006126103517550827,0.24504414070203306,0.00014199327095655836
10,19,1,0,0.0,0,0.0,margin,0.025,0.025,2000,0.4715,0.44969811087818734,0.4934111608168439,0.06,0.050411197114316506,0.07127580449318606,0.024,0.018149556703294482,0.03167547230845831,0.0015,0.0005102635836384819,0.004401032555770693,0.079,0.0679692639204037,0.09164488989041128,0.079,0.0679692639204037,0.09164488989041128,0.006131467574067118,0.24525870296268473,0.025043597901113025
10,19,1,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.017,0.012190680521843938,0.023661187151846397,0.0,1.0842021724855044e-19,0.001917047281252934,0.405,0.383688082269522,0.426676156713916,0.037,0.029575304829629133,0.04619988095281107,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.006230414568942232,0.24921658275768926,7.676757962748093e-05
10,19,1,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.0215,0.016000780509074646,0.028833833739084404,0.0045,0.0023692806369618345,0.008530513218759823,0.4355,0.4139141651344704,0.4573331339648112,0.046,0.03765702335931109,0.05608365557206656,0.0765,0.06564592724758744,0.0889778117996338,0.0765,0.06564592724758744,0.0889778117996338,0.006158608206439127,0.24634432825756508,0.02490634500333113
10,19,1,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.9355,0.9238775789943177,0.9454526728237109,0.335,0.3146482151175497,0.35598441048526375,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.006099333487806023,0.24397333951224093,-0.00011917397579886609
10,19,1,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.949,0.9384684614587503,0.9578100300826845,0.3845,0.3634203167201197,0.4060225212018496,0.0755,0.06471759454279065,0.08790997859899309,0.0755,0.06471759454279065,0.08790997859899309,0.006109663820994251,0.24438655283977004,0.024913629304760904
10,19,1,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.2215,0.20384444010190392,0.2402233552337539,0.0,1.0842021724855044e-19,0.001917047281252934,0.019,0.013873784918301425,0.025970414566263898,0.0,1.0842021724855044e-19,0.001917047281252934,0.6105,0.5889363732061221,0.6316399593447211,0.6105,0.5889363732061221,0.6316399593447211,0.016310708929369228,0.6524283571747691,-0.00031296214400297753
10,19,1,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.4545,0.4327858343770351,0.4763886169255589,0.0665,0.05639044543582205,0.07827163455702424,0.0285,0.022062516054529094,0.03674525953169242,0.0015,0.0005102635836384819,0.004401032555770693,0.0545,0.045378356153563185,0.06532973297403316,0.0545,0.045378356153563185,0.06532973297403316,0.016336014514107627,0.6534405805643051,0.024711052813761413
10,19,1,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.0465,0.03810906851120825,0.056629693372888146,0.0005,8.826773070546787e-05,0.0028268625032662133,0.2555,0.23686688696484168,0.275070549155691,0.011,0.007275425411318251,0.016599446829747115,0.6075,0.585912841375584,0.6286749934589467,0.6075,0.585912841375584,0.6286749934589467,0.0163014510091705,0.6520580403668199,-0.00036057982402202713
10,19,1,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.038,0.030467599928741894,0.04730375175913581,0.0135,0.009294493997659236,0.019570793006999862,0.36,0.33925030571320947,0.3812864675255413,0.029,0.022500401616129873,0.03730545692281039,0.0535,0.04446618753651597,0.06424573568564287,0.0535,0.04446618753651597,0.06424573568564287,0.01620415479096475,0.64816619163859,0.025116948801404144
10,19,1,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0,1.0842021724855044e-19,0.001917047281252934,0.853,0.8368043125476514,0.8678422520717839,0.1735,0.15753398905899782,0.19071784281566026,0.602,0.5803718902668904,0.6232370320877338,0.602,0.5803718902668904,0.6232370320877338,0.0162997971846765,0.65199188738706,7.97851940064415e-05
10,19,1,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.89,0.8755323695259196,0.9029723335947031,0.2815,0.2622233645335828,0.30161438512832456,0.058,0.04857807145401382,0.06911659834261377,0.058,0.04857807145401382,0.06911659834261377,0.016139402868955488,0.6455761147582195,0.02481845749159685
10,19,2,0,0.0,0,0.0,0,0.0,0.025,2000,0.16,0.14458705229539107,0.17671653985586086,0.0,1.0842021724855044e-19,0.001917047281252934,0.023,0.017287655978080053,0.030541207128235243,0.0005,8.826773070546787e-05,0.0028268625032662133,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0062425087192773,0.24970034877109198,6.555902936617479e-05
10,19,2,0,0.0,0,0.0,margin,0.025,0.025,2000,0.4885,0.4666357769044239,0.5104083151830447,0.084,0.0726261614635203,0.09696882187448214,0.024,0.018149556703294482,0.03167547230845831,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0205,0.01514715886374858,0.02769128947897298,0.1415,0.1269114335293511,0.15746308937130718,0.00622247259247311,0.2488989036989244,0.024902861358032713
10,19,2,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.018,0.01302999144428223,0.024818042134845595,0.0,1.0842021724855044e-19,0.001917047281252934,0.347,0.3264493237246694,0.3681372927433939,0.024,0.018149556703294482,0.03167547230845831,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.006180635406750505,0.2472254162700202,7.112118455784675e-05
10,19,2,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.022,0.0164289081143177,0.0294037890865601,0.011,0.007275425411318251,0.016599446829747115,0.4455,0.4238426173342386,0.4673663408194179,0.045,0.03675381704471326,0.05499069598122689,0.017,0.012190680521843938,0.023661187151846397,0.1255,0.11169516279841597,0.14074070561524243,0.00619615268268103,0.2478461073072412,0.025091577218552538
10,19,2,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.922,0.9094215182294803,0.9329604938651423,0.3195,0.29942731808054834,0.3402647359879839,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.006224449377245399,0.24897797508981595,-6.216668034891552e-05
10,19,2,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.946,0.9352121487009426,0.9550778451241797,0.402,0.38071961980590946,0.42365612146121606,0.0215,0.016000780509074646,0.028833833739084404,0.1355,0.12119707349524274,0.1512004539727906,0.006175981258421071,0.24703925033684282,0.024973173704729887
10,19,2,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.341,0.3205469238852224,0.36206269715021605,0.001,0.0002742789176520342,0.003638934269038394,0.0105,0.006877887380873443,0.015998901907473176,0.0,1.0842021724855044e-19,0.001917047281252934,0.416,0.3945795337383561,0.4377425302048943,0.8145,0.7968674175650281,0.8309267596950638,0.016251274953446273,0.6500509981378508,0.00016592387456386792
10,19,2,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.5065,0.4845973363535631,0.5283777420317803,0.0985,0.08619980868374258,0.11233958028310354,0.0205,0.01514715886374858,0.02769128947897298,0.0,1.0842021724855044e-19,0.001917047281252934,0.014,0.009703783146220175,0.020159586811157672,0.1005,0.08807923318177419,0.11445248759594692,0.016241580389299515,0.6496632155719806,0.024879249320259127
10,19,2,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.058,0.04857807145401382,0.06911659834261377,0.0015,0.0005102635836384819,0.004401032555770693,0.1945,0.1777453490221474,0.21242596686669812,0.004,0.0020282466069651696,0.007873464296037741,0.4105,0.3891324199784798,0.43221073148486433,0.7975,0.7793252352144101,0.8145341216532443,0.016291387658612454,0.6516555063444981,-9.527768410991932e-05
10,19,2,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.0405,0.03270494331440327,0.05005682313706816,0.0175,0.012609752959581211,0.024240197666827872,0.36,0.33925030571320947,0.3812864675255413,0.024,0.018149556703294482,0.03167547230845831,0.0125,0.008481081388571086,0.018388039710650523,0.092,0.08010326619960463,0.10546104438189775,0.016163636515498334,0.6465454606199333,0.024995536334916444
10,19,2,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.001,0.0002742789176520342,0.003638934269038394,0.0,1.0842021724855044e-19,0.001917047281252934,0.8075,0.7896379714018035,0.824183044520226,0.123,0.10932424977571716,0.13812120387434756,0.397,0.37577403750298083,0.4186208742369572,0.807,0.7891219204292752,0.8237010125400355,0.016237680498684154,0.6495072199473662,-0.00017384729411492743
10,19,2,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.923,0.9104884888455166,0.9338896891545435,0.3035,0.28374259404553775,0.32401080553599454,0.0115,0.007675227286212753,0.01719772790757136,0.097,0.08479131615107749,0.11075382395761238,0.01599823147619458,0.6399292590477831,0.02499548654082912
10,19,6,0,0.0,0,0.0,0,0.0,0.025,2000,0.255,0.2363801073548883,0.2745592458129256,0.0,1.0842021724855044e-19,0.001917047281252934,0.0225,0.01685787548400037,0.02997290466959618,0.0,1.0842021724855044e-19,0.001917047281252934,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.0061448605064152225,0.2457944202566089,-0.00010235184202488096
10,19,6,0,0.0,0,0.0,margin,0.025,0.025,2000,0.472,0.450195915853408,0.49391143879434196,0.119,0.10553480426223787,0.13392598576607684,0.02,0.014721726201265444,0.027118639188737373,0.0,1.0842021724855044e-19,0.001917047281252934,0.0015,0.0005102635836384819,0.004401032555770693,0.2735,0.2544123895523303,0.2934560328660772,0.006207995484937534,0.24831981939750133,0.024896713434033203
10,19,6,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.0305,0.02381739549016912,0.03898271190692737,0.0,1.0842021724855044e-19,0.001917047281252934,0.3105,0.2906011940451635,0.3311253668744313,0.0175,0.012609752959581211,0.024240197666827872,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.006194459033755683,0.24777836135022732,0.00010699970790263363
10,19,6,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.0225,0.01685787548400037,0.02997290466959618,0.008,0.0049302968532159265,0.012956077671536958,0.44,0.418380863539729,0.4618491821340213,0.046,0.03765702335931109,0.05608365557206656,0.003,0.0013756299236301083,0.006529915073935308,0.2595,0.24076230269098858,0.27915979705129407,0.0061996935481214025,0.2479877419248561,0.02491744457932002
10,19,6,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0,1.0842021724855044e-19,0.001917047281252934,0.911,0.897719973128375,0.9227042140064351,0.2735,0.2544123895523303,0.2934560328660772,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.006152616297609795,0.2461046519043918,-0.00015094159993092525
10,19,6,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.95,0.9395558910656041,0.9587187663812682,0.384,0.36292647450207105,0.4055182804671795,0.002,0.0007780273070510575,0.005131351785076866,0.2715,0.2524608701469119,0.29141522046062074,0.00620966326125727,0.2483865304502908,0.024962324539238002
10,19,6,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.52,0.4980870968546681,0.5418362212540818,0.003,0.0013756299236301083,0.006529915073935308,0.001,0.0002742789176520342,0.003638934269038394,0.0,1.0842021724855044e-19,0.001917047281252934,0.1045,0.09184284051856186,0.11867354388090919,0.9655,0.9565669231288751,0.9726483058522783,0.01628061492254013,0.6512245969016052,-0.00013169777655502814
10,19,6,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.517,0.49508799393928304,0.5388468264531544,0.219,0.20142295024698076,0.23765443032508332,0.0175,0.012609752959581211,0.024240197666827872,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.1905,0.17388927376554605,0.20829737850154947,0.01623151072650815,0.649260429060326,0.025088010173913062
10,19,6,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.1,0.08760922541834984,0.11392441240665252,0.0015,0.0005102635836384819,0.004401032555770693,0.1195,0.1060082089322041,0.13445066404882938,0.002,0.0007780273070510575,0.005131351785076866,0.12,0.10648169331038138,0.13497526262337084,0.959,0.9493936413450841,0.9668465092507255,0.016158448864788365,0.6463379545915345,9.104272481560011e-06
10,19,6,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.031,0.024257462141641817,0.03954072820817342,0.019,0.013873784918301425,0.025970414566263898,0.3455,0.3249733802642623,0.36661898734564474,0.0215,0.016000780509074646,0.028833833739084404,0.0005,8.826773070546787e-05,0.0028268625032662133,0.202,0.18498302507432463,0.22015953510530212,0.016172918963639597,0.6469167585455838,0.025107141671472395
10,19,6,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0,1.0842021724855044e-19,0.001917047281252934,0.7225,0.7024638180925351,0.7416830958673073,0.077,0.06611031084545657,0.08951151115448341,0.1315,0.11739290085531223,0.14701996299097114,0.9735,0.9655014766396225,0.979683079585031,0.01616311358517168,0.6465245434068673,0.00019709741475790182
10,19,6,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.001,0.0002742789176520342,0.003638934269038394,0.001,0.0002742789176520342,0.003638934269038394,0.901,0.8871320405740596,0.9133304875063756,0.2535,0.23491996651174732,0.2730251377979103,0.002,0.0007780273070510575,0.005131351785076866,0.204,0.18691468981734755,0.22222020217315414,0.016145504369079716,0.6458201747631886,0.02504089881917883
10,19,12,0,0.0,0,0.0,0,0.0,0.025,2000,0.3175,0.2974651961300736,0.33823452612758365,0.0,1.0842021724855044e-19,0.001917047281252934,0.0165,0.01177282360725337,0.023080961113718216,0.0,1.0842021724855044e-19,0.001917047281252934,0.9995,0.9971731374967338,0.9999117322692944,1.0,0.9980829527187469,0.9999999999999998,0.006168870853702758,0.2467548341481103,9.340669626801833e-05
10,19,12,0,0.0,0,0.0,margin,0.025,0.025,2000,0.4895,0.4676328982207936,0.5114073597721125,0.14,0.12548195561218853,0.15589831843031357,0.0205,0.01514715886374858,0.02769128947897298,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.3765,0.3555216996238141,0.39795181105465527,0.006222691588388009,0.24890766353552035,0.02494114153085545
10,19,12,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.0405,0.03270494331440327,0.05005682313706816,0.0,1.0842021724855044e-19,0.001917047281252934,0.284,0.26466587909352945,0.30416228533197165,0.012,0.008077154276022635,0.017793883870480226,0.9995,0.9971731374967338,0.9999117322692944,1.0,0.9980829527187469,0.9999999999999998,0.006154170497221679,0.24616681988886716,4.0426578959930184e-05
10,19,12,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.029,0.022500401616129873,0.03730545692281039,0.017,0.012190680521843938,0.023661187151846397,0.456,0.43427706845902697,0.47789163170172316,0.0445,0.03630266512840682,0.054443764944814586,0.0005,8.826773070546787e-05,0.0028268625032662133,0.3545,0.3338324449400018,0.3757254158188427,0.006154423948483393,0.24617695793933572,0.02512905611633825
10,19,12,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.8925,0.8781646699770789,0.9053304479071373,0.2355,0.21742206984553905,0.2545920481662437,0.9995,0.9971731374967338,0.9999117322692944,1.0,0.9980829527187469,0.9999999999999998,0.006163890438226717,0.24655561752906868,-5.6751622528890165e-05
10,19,12,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.942,0.9308834016573861,0.9514219285459862,0.4045,0.38319328072906367,0.4261728753016556,0.0,1.0842021724855044e-19,0.001917047281252934,0.3495,0.32890973544572255,0.3706672957859345,0.006179126053510611,0.24716504214042442,0.025088237701532946
10,19,12,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.6365,0.6151762388440337,0.6573004072481842,0.008,0.0049302968532159265,0.012956077671536958,0.0005,8.826773070546787e-05,0.0028268625032662133,0.0,1.0842021724855044e-19,0.001917047281252934,0.028,0.021625209947844046,0.03618448268565872,0.989,0.9834005531702528,0.9927245745886817,0.016353665392728457,0.6541466157091382,0.0002917218043823353
10,19,12,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.508,0.48609541136198264,0.5298739158815173,0.252,0.23346012399824045,0.27149073145326097,0.0205,0.01514715886374858,0.02769128947897298,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.311,0.2910913019429493,0.3316333419293642,0.01614869349420986,0.6459477397683944,0.02478295277519599
10,19,12,half_limit,0.01899110076791385,half_delta,0.025,0,0.0,0.025,2000,0.132,0.11786817910390121,0.1475427676951009,0.0025,0.0010683087284139143,0.005839153316432755,0.0955,0.08338376688235076,0.10916712436818286,0.0,1.0842021724855044e-19,0.001917047281252934,0.023,0.017287655978080053,0.030541207128235243,0.9915,0.9864293102622139,0.9946862322603145,0.016198708522014098,0.6479483408805639,-2.0810593962863152e-05
10,19,12,half_limit,0.01899110076791385,half_delta,0.025,margin,0.025,0.025,2000,0.03,0.02337785471293825,0.03842416973143951,0.026,0.019882087677964753,0.033935273144663027,0.3625,0.34171395915993336,0.38381322884241115,0.0195,0.014297256348690845,0.026545026088593226,0.0,1.0842021724855044e-19,0.001917047281252934,0.3035,0.28374259404553775,0.32401080553599454,0.016244436879258396,0.6497774751703358,0.024856382622404655
10,19,12,half_limit,0.01899110076791385,delta,0.05,0,0.0,0.025,2000,0.001,0.0002742789176520342,0.003638934269038394,0.0,1.0842021724855044e-19,0.001917047281252934,0.689,0.6683666580706357,0.7089086980570506,0.04,0.032256746939981165,0.04950693655877153,0.0245,0.01858163028213664,0.032241481682334906,0.99,0.9846040615409247,0.9935172321234472,0.016211877566319373,0.6484751026527749,3.091572969887731e-05
10,19,12,half_limit,0.01899110076791385,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.89,0.8755323695259196,0.9029723335947031,0.2315,0.21353981142967077,0.250489642960362,0.0,1.0842021724855044e-19,0.001917047281252934,0.2845,0.2651544714958926,0.30467177588232724,0.016154075729787852,0.646163029191514,0.025146419383262078
10,47,1,0,0.0,0,0.0,0,0.0,0.025,2000,0.0805,0.06936493417594901,0.09324346849302219,0.0,1.0842021724855044e-19,0.001917047281252934,0.031,0.024257462141641817,0.03954072820817342,0.0015,0.0005102635836384819,0.004401032555770693,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.003936047008392724,0.15744188033570894,-6.563598971241171e-05
10,47,1,0,0.0,0,0.0,margin,0.025,0.025,2000,0.492,0.47012608411848256,0.5139045886380174,0.072,0.061473133317261355,0.08416785915549115,0.0235,0.017718224361690932,0.031108721697343113,0.0,1.0842021724855044e-19,0.001917047281252934,0.0695,0.059160340573897574,0.08149023713526121,0.0695,0.059160340573897574,0.08149023713526121,0.003919784090862095,0.1567913636344838,0.024825050162871898
10,47,1,0,0.0,half_delta,0.025,0,0.0,0.025,2000,0.008,0.0049302968532159265,0.012956077671536958,0.0,1.0842021724855044e-19,0.001917047281252934,0.428,0.4064737042260029,0.44980235058249746,0.0335,0.026465276470638475,0.042323328642770504,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.003906862503927704,0.15627450015710814,7.492153298743515e-05
10,47,1,0,0.0,half_delta,0.025,margin,0.025,0.025,2000,0.0215,0.016000780509074646,0.028833833739084404,0.0075,0.004550377435809225,0.012337914136224913,0.467,0.445218854626545,0.4889076704940176,0.0485,0.03992009344287708,0.05881100025209431,0.0725,0.06193616869555324,0.08470290672991801,0.0725,0.06193616869555324,0.08470290672991801,0.003903100488067868,0.1561240195227147,0.024936723236704567
10,47,1,0,0.0,delta,0.05,0,0.0,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.946,0.9352121487009426,0.9550778451241797,0.3845,0.3634203167201197,0.4060225212018496,1.0,0.9980829527187469,0.9999999999999998,1.0,0.9980829527187469,0.9999999999999998,0.003987219256858875,0.15948877027435499,3.150031953132487e-05
10,47,1,0,0.0,delta,0.05,margin,0.025,0.025,2000,0.0,1.0842021724855044e-19,0.001917047281252934,0.0,1.0842021724855044e-19,0.001917047281252934,0.949,0.9384684614587503,0.9578100300826845,0.42,0.3985428052945065,0.4417639222704939,0.081,0.06983042853923943,0.09377605708245051,0.081,0.06983042853923943,0.09377605708245051,0.0038881119357867333,0.15552447743146933,0.025038760811936
10,47,1,half_limit,0.01899110076791385,0,0.0,0,0.0,0.025,2000,0.2155,0.19803448672608792,0.23405631317694492,0.0005,8.826773070546787e-05,0.0028268625032662133,0.02,0.014721726201265444,0.027118639188737373,0.0005,8.826773070546787e-05,0.0028268625032662133,0.687,0.6663350327129758,0.7069479916038357,0.687,0.6663350327129758,0.7069479916038357,0.015453709838668592,0.6181483935467437,0.0002959184731200695
10,47,1,half_limit,0.01899110076791385,0,0.0,margin,0.025,0.025,2000,0.467,0.445218854626545,0.4889076704940176,0.0725,0.06193616869555324,0.08470290672991801,0.0265,0.020316920414969065,0.03449852336037745,0.0005,8.826773070546787e-05,0.0028268625032662133,0.055,0.04583478836864504,0.06587138371167006,0.055,0.04583478836864504,0.06587138371167006,0.01576078992867734,0.6304315971470936,0.024784645688800847
