M,S,tau_label,tau,shared,hetero,beta,n_datasets,R1_reject,R1_reject_lo,R1_reject_hi,R1_reject_prime,R1_reject_prime_lo,R1_reject_prime_hi,R2_reject,R2_reject_lo,R2_reject_hi,R2_reject_prime,R2_reject_prime_lo,R2_reject_prime_hi,R4_reject,R4_reject_lo,R4_reject_hi,R4_reject_prime,R4_reject_prime_lo,R4_reject_prime_hi,R5_reject,R5_reject_lo,R5_reject_hi,R5_reject_prime,R5_reject_prime_lo,R5_reject_prime_hi,sd_est,R2_se_over_sd,R4_se_over_sd,R4_floor_share
8,19,limit,0.0379822015358277,True,True,0.0,10000,0.1214,0.11514388309643124,0.12794688046984506,0.0231,0.020333723262891214,0.02623253438306012,0.0724,0.06748329073472993,0.0776451046718727,0.0022,0.0014533495777926421,0.003328959200052976,0.0514,0.04724182497055032,0.05590269836762071,0.0017,0.0010617073611205116,0.0027209854150957837,0.0369,0.03337941008580056,0.0407762492051201,0.0001,1.765267360112231e-05,0.0005662688974013381,0.01544002390753231,0.8580526234043442,0.9669127314059824,0.0
8,19,limit,0.0379822015358277,True,True,0.05,10000,0.9141,0.908447599852065,0.9194343726973405,0.6379,0.6284289721785462,0.6472651210708212,0.8427,0.8354326572499048,0.8497041502668335,0.225,0.21692202654547366,0.23328917255839848,0.8224,0.814786108612755,0.8297662892378328,0.2547,0.2462558998411824,0.2633324897594714,0.7882,0.7800820083141123,0.7960966550250296,0.1169,0.11074921498119984,0.12334500457041257,0.015678283332353556,0.8516397481655618,0.954047348410013,0.0
8,19,limit,0.0379822015358277,False,False,0.0,10000,0.0897,0.08425578768255906,0.09545932138041816,0.0158,0.013535241574453728,0.01843662244770949,0.0492,0.045131271500572244,0.05361494143042977,0.0013,0.0007599118725796528,0.0022230881023331834,0.0487,0.04465192097456977,0.05309467595480291,0.0013,0.0007599118725796528,0.0022230881023331834,0.0481,0.044076862159560894,0.0524701955678566,0.0012,0.0006866043187699607,0.002096472455817011,0.013701505782903434,0.9498360424380126,0.9557397455943978,0.0
8,19,limit,0.0379822015358277,False,False,0.05,10000,0.9411,0.9363139070217562,0.945547329615633,0.671,0.6617269800871498,0.6801416924700788,0.8762,0.869599957806104,0.8825111218197987,0.2195,0.21149610833268326,0.22771931475326632,0.8756,0.8689867914271664,0.8819247489967813,0.2234,0.2153433654460345,0.23166906245262375,0.8743,0.8676584319803181,0.8806541068393933,0.2131,0.2051849460341437,0.22123539223095054,0.013687455580503263,0.958449975937882,0.9641188301067144,0.0
8,19,limit,0.0379822015358277,False,True,0.0,10000,0.0958,0.09018572898320541,0.10172469529964955,0.0164,0.014089949587910894,0.019081453636207512,0.0534,0.0491624202232057,0.057980567121482626,0.0008,0.0004054337198968799,0.0015779502533866333,0.0513,0.047145842042160484,0.05579875809568468,0.0009,0.00047357706058500574,0.0017097301130243718,0.0525,0.04829793395796121,0.05704574458379433,0.0009,0.00047357706058500574,0.0017097301130243718,0.014287067519504405,0.9403468418037657,0.9468773688657435,0.0025
8,19,limit,0.0379822015358277,False,True,0.05,10000,0.9259,0.920601032607926,0.9308718775799315,0.643,0.6335562530928207,0.6523339233731658,0.8567,0.8496956874223026,0.8634303681400567,0.2119,0.20400192537572429,0.22001933448545954,0.855,0.8479626095753455,0.861764751581474,0.2073,0.19946797552406512,0.21535681712212898,0.8535,0.8464336924899598,0.8602948206619718,0.2049,0.19710305144655924,0.21292358439181405,0.014261641674795027,0.9448310491917816,0.9505967780174783,0.0018
8,19,p8_sma0.03,0.042426406871192854,True,False,0.0,10000,0.1214,0.11514388309643124,0.12794688046984506,0.0233,0.02052126182064658,0.026444842225956482,0.0694,0.06458264430323601,0.07454805509359066,0.0021,0.0013739917049838345,0.0032083938725359184,0.0532,0.04897028177457526,0.05777285916946132,0.0022,0.0014533495777926421,0.003328959200052976,0.0381,0.03452178876493106,0.04203294892989998,0.0001,1.765267360112231e-05,0.0005662688974013381,0.016458554358760116,0.8729497676719323,0.9658196680704444,0.0
8,19,p8_sma0.03,0.042426406871192854,True,False,0.05,10000,0.8801,0.873586755206689,0.8863213292319226,0.5641,0.5543582656482052,0.5737925057606742,0.7939,0.7858597459860975,0.8017145397716189,0.1801,0.1726917175571367,0.1877539646004222,0.773,0.7646859317107382,0.7811044051788725,0.2122,0.20429767088074252,0.22032335858141888,0.7376,0.7288872908142023,0.7461302331600521,0.0919,0.086393591536865,0.09771982793328123,0.016322910254538376,0.8774974923396259,0.9725237537388284,0.0
8,19,p8_sma0.03,0.042426406871192854,True,True,0.0,10000,0.1126,0.1065526554837536,0.11894486645384662,0.0207,0.01808796362357549,0.023680137214555093,0.0672,0.062457199086668164,0.07227518990298948,0.0028,0.001938005730685637,0.004043842249115168,0.0511,0.04695388984871269,0.055590863888480745,0.0022,0.0014533495777926421,0.003328959200052976,0.0368,0.033284258546591346,0.040671477544003444,0.0004,0.00015556283662307484,0.0010281283353569795,0.016850987886212674,0.8701571259914286,0.9600451771169561,0.0
8,19,p8_sma0.03,0.042426406871192854,True,True,0.05,10000,0.8696,0.8628577741534437,0.8760583742509521,0.5483,0.5385293192298024,0.5580335865275903,0.7793,0.7710652673367575,0.7873202311733825,0.1669,0.15971975139269945,0.17433606832184528,0.7596,0.7511258856647626,0.7678747423811821,0.1968,0.18912463224579376,0.2047082243661845,0.7245,0.7156585990187659,0.7331689857128002,0.087,0.08163350980821203,0.09268367284596683,0.016907503555124593,0.8669431141305557,0.953425575455789,0.0
8,19,p8_sma0.03,0.042426406871192854,False,False,0.0,10000,0.0858,0.08046856034232881,0.09144954390793968,0.0136,0.01150944523779097,0.01606410837720322,0.0451,0.04120432664892541,0.04934503506871614,0.0013,0.0007599118725796528,0.0022230881023331834,0.0448,0.040917336190577636,0.04903225592608633,0.0014,0.000834162028874972,0.002348761146363729,0.0445,0.04063039538203104,0.048719427133655326,0.0013,0.0007599118725796528,0.0022230881023331834,0.01507657477514494,0.9623086004775047,0.9663727254005556,0.0002
8,19,p8_sma0.03,0.042426406871192854,False,False,0.05,10000,0.8913,0.8850484305276174,0.897251052347491,0.5615,0.5517528162086124,0.5711999519917944,0.8044,0.7965092950720701,0.812056926719862,0.1615,0.1544176959432807,0.16884227095366733,0.8033,0.7953932312919646,0.810973835296383,0.1669,0.15971975139269945,0.17433606832184528,0.8012,0.7932628254619823,0.8089058539195221,0.1563,0.1493147193227407,0.16354924115726238,0.015393924150156528,0.9439320715827543,0.949566349516335,0.0
8,19,p8_sma0.03,0.042426406871192854,False,True,0.0,10000,0.0919,0.086393591536865,0.09771982793328123,0.0176,0.015201882893054925,0.020368598734973858,0.0522,0.04800985071545024,0.05673405822532771,0.0018,0.0011389279915130562,0.0028436879850291027,0.0514,0.04724182497055032,0.05590269836762071,0.001,0.0005432859864972464,0.0018399443874379962,0.0505,0.0463781434893128,0.05496707104592546,0.0016,0.0009851326596934777,0.002597636916196953,0.015766788152643745,0.950603629185313,0.9539503005475486,0.001
8,19,p8_sma0.03,0.042426406871192854,False,True,0.05,10000,0.8803,0.8737912641180032,0.8865166667212601,0.542,0.53222054888145,0.5517471952554132,0.7871,0.7789672769133084,0.7950122312222491,0.1546,0.14764703262993475,0.1618182334445286,0.7864,0.7782579473786837,0.7943220983545927,0.1524,0.14548929484159887,0.1595776608256955,0.785,0.7768393927215448,0.7929417282071697,0.1484,0.14156744898826434,0.15550257866599543,0.01578143657429686,0.9430993291189345,0.9463405717804599,0.001
8,47,0,0.0,True,False,0.0,10000,0.6918,0.6826776598758971,0.7007750383491113,0.5146,0.5048006317822938,0.5243881554652824,0.6269,0.6173740237902589,0.6363285174232635,0.3127,0.3036871219960343,0.32185672379362096,0.0497,0.04561074273117131,0.05413508620146002,0.0008,0.0004054337198968799,0.0015779502533866333,0.0214,0.018742041849824025,0.02442552139058761,0.0,0.0,0.00038399837067659573,0.004402980374075223,0.20510073525100742,0.9920532640501462,0.0
8,47,0,0.0,True,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.00437919307638905,0.20650001922322933,0.9992237841422755,0.0
8,47,0,0.0,True,True,0.0,10000,0.3963,0.38675484390112247,0.40592479736095577,0.1821,0.17465851163741436,0.1897856345266618,0.3129,0.3038854634195614,0.3220582287707457,0.0532,0.04897028177457526,0.05777285916946132,0.0484,0.044364369328904134,0.052782457999490946,0.0014,0.000834162028874972,0.002348761146363729,0.0237,0.02089650843373186,0.02686928841417466,0.0001,1.765267360112231e-05,0.0005662688974013381,0.004923257141209408,0.4426284918379327,0.9881163892456549,0.0
8,47,0,0.0,True,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.005044649420864419,0.4333747899958124,0.9633992757091213,0.0001
8,47,0,0.0,False,False,0.0,10000,0.127,0.120616762317256,0.1336697004672687,0.0285,0.025415349812625856,0.031946760650922175,0.0769,0.07183895992246529,0.08228597949880125,0.0026,0.0017749883701664527,0.0038070132089826243,0.041,0.037286589733032234,0.04506592077124887,0.0015,0.0009092618255931228,0.002473584549971443,0.0203,0.017714572967792833,0.02325383506903429,0.0,0.0,0.00038399837067659573,0.001994355925676017,0.8410829226285773,0.9707306707149739,0.3533
8,47,0,0.0,False,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.0020054980462707447,0.8384690643055986,0.9700035333575859,0.3461
8,47,0,0.0,False,True,0.0,10000,0.1022,0.09641498006183931,0.10829052904187099,0.0165,0.014182485154608222,0.01918884126983605,0.0542,0.049931145085800314,0.05881122786149492,0.0015,0.0009092618255931228,0.002473584549971443,0.0288,0.02569865595525375,0.03226322410927187,0.0005,0.00021358842616382576,0.0011700259461420934,0.0122,0.010227982913488937,0.014546645896943149,0.0,0.0,0.00038399837067659573,0.002936951845184205,0.8939540889724987,1.0075854282219308,0.4884
8,47,0,0.0,False,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.0029644015783073445,0.8831651219031493,0.9970482364850086,0.4918
8,47,half_limit,0.01899110076791385,True,False,0.0,10000,0.1376,0.13098734580168783,0.14449097621737858,0.03,0.026832804617312578,0.03352815385112342,0.0841,0.07881876556228841,0.08970064428244036,0.0035,0.0025177785056224875,0.004863531876459371,0.0511,0.04695388984871269,0.055590863888480745,0.0026,0.0017749883701664527,0.0038070132089826243,0.0325,0.02920006871775234,0.036158969758830276,0.0001,1.765267360112231e-05,0.0005662688974013381,0.008072094511972279,0.7971896688854112,0.9603088109346396,0.0
8,47,half_limit,0.01899110076791385,True,False,0.05,10000,1.0,0.9996160016293234,1.0,0.9977,0.9965509225177114,0.9984668455041172,0.9998,0.9992710041559925,0.9999451510726791,0.9155,0.9098877911065302,0.9207931062474375,0.9998,0.9992710041559925,0.9999451510726791,0.9424,0.9376614047250784,0.9467988335165469,0.9996,0.9989718716646431,0.9998444371633769,0.8173,0.8096049311228397,0.8247513835111289,0.008037779951427147,0.8013949586990664,0.9640805392248238,0.0
8,47,half_limit,0.01899110076791385,True,True,0.0,10000,0.1355,0.1289316841669932,0.14234825064523005,0.0282,0.025132138896511322,0.03163020196605911,0.0817,0.07649077355228603,0.08723047948462198,0.0033,0.002350823409618217,0.004630640571811913,0.0514,0.04724182497055032,0.05590269836762071,0.0023,0.001533154495882851,0.0034490774822886323,0.0324,0.029105268930244343,0.0360538463460124,0.0,0.0,0.00038399837067659573,0.008273052755788678,0.8185417200380243,0.9708870303213454,0.0
8,47,half_limit,0.01899110076791385,True,True,0.05,10000,1.0,0.9996160016293234,1.0,0.9963,0.9949044912550173,0.9973143519622489,1.0,0.9996160016293234,1.0,0.8809,0.8744048252351877,0.8871026448060308,1.0,0.9996160016293234,1.0,0.9172,0.9116371947411773,0.9224423970183301,0.9999,0.9994337311025987,0.9999823473263989,0.7638,0.755374805595239,0.7720225968643921,0.008289819970668893,0.8174794155966472,0.9687833380139728,0.0
8,47,half_limit,0.01899110076791385,False,False,0.0,10000,0.0921,0.08658798651880575,0.09792527935199222,0.0163,0.013997437725809895,0.018974042297982642,0.0505,0.0463781434893128,0.05496707104592546,0.0014,0.000834162028874972,0.002348761146363729,0.0495,0.04541893986540119,0.05392704266657841,0.0018,0.0011389279915130562,0.0028436879850291027,0.0476,0.043597783455069775,0.0519496582707184,0.0011,0.0006143506542303221,0.0019688029200307855,0.0069840513046309114,0.9504896265121033,0.9594140820567261,0.0002
8,47,half_limit,0.01899110076791385,False,False,0.05,10000,1.0,0.9996160016293234,1.0,0.9978,0.9966710407999471,0.9985466504222074,1.0,0.9996160016293234,1.0,0.9089,0.9031020591376328,0.914383906994828,1.0,0.9996160016293234,1.0,0.9122,0.9064937496847149,0.9175896820584993,1.0,0.9996160016293234,1.0,0.9055,0.8996099281383313,0.9110786491830499,0.007026133344483609,0.939483098851518,0.9504747963490998,0.0002
8,47,half_limit,0.01899110076791385,False,True,0.0,10000,0.0942,0.08862961792177163,0.1000820351558695,0.0159,0.013627631643843861,0.01854415557864522,0.0509,0.04676195595728594,0.055382951379255765,0.0017,0.0010617073611205116,0.0027209854150957837,0.0499,0.04580256463405874,0.05434311069922432,0.0024,0.0016133788093978356,0.0035687763690995114,0.0492,0.045131271500572244,0.05361494143042977,0.0013,0.0007599118725796528,0.0022230881023331834,0.007364317435762845,0.938978331621272,0.9470125231774468,0.0047
8,47,half_limit,0.01899110076791385,False,True,0.05,10000,1.0,0.9996160016293234,1.0,0.998,0.9969126493353494,0.9987048882874566,0.9999,0.9994337311025987,0.9999823473263989,0.8765,0.8699065594674005,0.8828042897594799,0.9999,0.9994337311025987,0.9999823473263989,0.8797,0.8731777545014767,0.8859306371358315,0.9999,0.9994337311025987,0.9999823473263989,0.871,0.8642874552693725,0.8774276179395855,0.0073125949108502385,0.9394863402491598,0.9478064286875676,0.0061
8,47,limit,0.0379822015358277,True,False,0.0,10000,0.107,0.10109168677603497,0.11321013594331683,0.0197,0.017155009930664444,0.02261385890420749,0.0594,0.0549341876459215,0.0642041917183187,0.0014,0.000834162028874972,0.002348761146363729,0.0517,0.04752980093219833,0.05621449200695029,0.0023,0.001533154495882851,0.0034490774822886323,0.0418,0.03805024400211621,0.0459016521047718,0.0005,0.00021358842616382576,0.0011700259461420934,0.014013289284579542,0.9120772319726074,0.9616242872762424,0.0
8,47,limit,0.0379822015358277,True,False,0.05,10000,0.9399,0.9350706252345946,0.9443915329988839,0.6872,0.6780425234721522,0.6962137075378666,0.8801,0.873586755206689,0.8863213292319226,0.2452,0.23686701694746304,0.25372866862223376,0.8746,0.8679649562103281,0.8809473522103611,0.287,0.2782169927006701,0.29594659060523804,0.861,0.8540808340247541,0.8676419191516174,0.1869,0.1793801991712844,0.19466026060843328,0.014179665597408207,0.9033041362614908,0.9528988789955598,0.0
8,47,limit,0.0379822015358277,True,True,0.0,10000,0.0991,0.09339674744783148,0.105111142445777,0.0179,0.015480359711334964,0.020689891517671408,0.0575,0.05310492374099383,0.06223491481705495,0.0022,0.0014533495777926421,0.003328959200052976,0.052,0.04781781739856426,0.05652624514156195,0.0028,0.001938005730685637,0.004043842249115168,0.0433,0.03948313833238368,0.04746760577939231,0.0006,0.0002750134763309977,0.001308524096300786,0.014174901444613664,0.9221276212062661,0.9707307210496765,0.0
8,47,limit,0.0379822015358277,True,True,0.05,10000,0.9348,0.9297923580305026,0.9394737169863568,0.6747,0.6654522603790173,0.6838135705902683,0.8713,0.8645938485220444,0.8777209942878912,0.2386,0.23034746900161798,0.24705328534657175,0.8663,0.859488799352325,0.8728298834413171,0.2754,0.2667320372291979,0.2842404548389099,0.8511,0.8439879419138292,0.8579424144302816,0.1816,0.1741667810095245,0.18927774915292236,0.014361621240317137,0.8992285623483071,0.9494116749253343,0.0
8,47,limit,0.0379822015358277,False,False,0.0,10000,0.0904,0.08493588951941443,0.09617868194584382,0.0143,0.012152533263456854,0.01682048275381839,0.0476,0.043597783455069775,0.0519496582707184,0.0024,0.0016133788093978356,0.0035687763690995114,0.0476,0.043597783455069775,0.0519496582707184,0.0025,0.0016939976111583195,0.0036880807676648924,0.0474,0.04340618728991059,0.051741408035225846,0.0023,0.001533154495882851,0.0034490774822886323,0.013508809557517008,0.9500203201612443,0.9525315695117983,0.0
8,47,limit,0.0379822015358277,False,False,0.05,10000,0.9471,0.9425387352030741,0.9513178934538669,0.6819,0.672703328507639,0.6909569728851087,0.8874,0.8810551335461534,0.8934473445162463,0.232,0.2238306758024637,0.24037514732421897,0.8873,0.8809527727635965,0.8933497820984774,0.236,0.22777991420585306,0.24442283693386416,0.8871,0.8807480558385539,0.8931546526228682,0.2285,0.2203759460112287,0.23683256510404868,0.01352659793496325,0.9517611780955638,0.9546022362244106,0.0
8,47,limit,0.0379822015358277,False,True,0.0,10000,0.0916,0.08610201428832752,0.09741163558084114,0.0139,0.011784873697881632,0.01638844951809015,0.0502,0.046090332946713386,0.05465511198754727,0.001,0.0005432859864972464,0.0018399443874379962,0.0501,0.04599440546592007,0.05455111626801472,0.0012,0.0006866043187699607,0.002096472455817011,0.0497,0.04561074273117131,0.05413508620146002,0.001,0.0005432859864972464,0.0018399443874379962,0.013802812750032336,0.9528037906537667,0.9545480775827472,0.0002
8,47,limit,0.0379822015358277,False,True,0.05,10000,0.9398,0.9349670422864078,0.9442951927467449,0.6669,0.6575997214546802,0.6760720998891881,0.8748,0.8681693124311033,0.8811428423902375,0.2229,0.21485006935898698,0.23116274253804192,0.8744,0.8677606053786707,0.8807518566413665,0.2264,0.21830349624945256,0.23470662765898165,0.8738,0.8671475851084957,0.8801653377095865,0.2198,0.21179201415832244,0.2280231785286047,0.013758364306342568,0.9485427332790869,0.9517759456052067,0.0001
8,47,p8_sma0.03,0.042426406871192854,True,False,0.0,10000,0.0971,0.0914504314368019,0.10305899445028932,0.0168,0.014460231994417769,0.01951086403100409,0.0556,0.05127705863589792,0.06026423911595942,0.001,0.0005432859864972464,0.0018399443874379962,0.0497,0.04561074273117131,0.05413508620146002,0.0017,0.0010617073611205116,0.0027209854150957837,0.0419,0.03814572841630529,0.04600609089090859,0.0002,5.484892732085777e-05,0.0007289958440074673,0.015468748420667767,0.9259102738377523,0.967244766294372,0.0
8,47,p8_sma0.03,0.042426406871192854,True,False,0.05,10000,0.8947,0.8885317763353614,0.9005650953508265,0.5713,0.5615747750931874,0.5809704667391542,0.8093,0.8014820135738224,0.8168804450340771,0.1678,0.1606036978921098,0.17525143062536772,0.8045,0.7966107601129585,0.8121553848792994,0.201,0.19326096696996636,0.20896866405569825,0.787,0.7788659419845196,0.794913642950712,0.1298,0.12335477606592087,0.13652953632772807,0.015567502593471396,0.9228594641375348,0.9622363740205693,0.0
8,47,p8_sma0.03,0.042426406871192854,True,True,0.0,10000,0.1048,0.09894770837873794,0.11095580393344485,0.0183,0.015851953288404896,0.021117990741904933,0.0578,0.05339366355131309,0.06254594460771326,0.0016,0.0009851326596934777,0.002597636916196953,0.0527,0.0484900114917122,0.05725351345069507,0.0021,0.0013739917049838345,0.0032083938725359184,0.0437,0.03986546628744224,0.04788497062563722,0.0006,0.0002750134763309977,0.001308524096300786,0.015850024441649204,0.9097908990446599,0.9500014748496038,0.0
8,47,p8_sma0.03,0.042426406871192854,True,True,0.05,10000,0.887,0.8806456996924839,0.8930570855686124,0.5676,0.5578660302707393,0.5772820531495452,0.8005,0.7925527658585235,0.8082164511206998,0.1681,0.1608983636337315,0.17555653448472364,0.7934,0.7853528317860525,0.8012218379700344,0.1993,0.19158657280916336,0.20724436381096156,0.7772,0.7689385234809335,0.7852485878223633,0.1275,0.12110561795829662,0.13418046082785745,0.01583288916699187,0.9102746973136349,0.9504538719726079,0.0
8,47,p8_sma0.03,0.042426406871192854,False,False,0.0,10000,0.0947,0.08911584918956159,0.10059541988970888,0.0175,0.01510909979989246,0.02026145862781046,0.0536,0.049354575868798316,0.05818825787654174,0.0022,0.0014533495777926421,0.003328959200052976,0.0534,0.0491624202232057,0.057980567121482626,0.0024,0.0016133788093978356,0.0035687763690995114,0.0528,0.0485860568347076,0.05735739130802554,0.0021,0.0013739917049838345,0.0032083938725359184,0.015244403407042606,0.9384173635313096,0.940781416090181,0.0
8,47,p8_sma0.03,0.042426406871192854,False,False,0.05,10000,0.8955,0.8893516683187573,0.9013445889700374,0.5786,0.5688936523168814,0.5882459831392483,0.8154,0.8076752566171658,0.8228825172106115,0.1702,0.16296125870175035,0.1776920266235479,0.815,0.807269048033858,0.8224890329926156,0.1714,0.1641402388765275,0.17891212485268115,0.8141,0.8063551275847862,0.8216036446387547,0.1682,0.1609965874205237,0.17565823389825724,0.01517724085209981,0.9424807932749516,0.9446690116808221,0.0
8,47,p8_sma0.03,0.042426406871192854,False,True,0.0,10000,0.0923,0.08678238959271947,0.09813072267873021,0.0161,0.01381248597286477,0.018759147650276035,0.0514,0.04724182497055032,0.05590269836762071,0.0016,0.0009851326596934777,0.002597636916196953,0.0513,0.047145842042160484,0.05579875809568468,0.0014,0.000834162028874972,0.002348761146363729,0.0507,0.0465700404698355,0.05517502046605448,0.0016,0.0009851326596934777,0.002597636916196953,0.015473502391163768,0.9375799050270398,0.9397831888065851,0.0
8,47,p8_sma0.03,0.042426406871192854,False,True,0.05,10000,0.8927,0.8864825177547974,0.8986158899248732,0.5662,0.5564628652953323,0.5758862933203901,0.808,0.8001625342834845,0.8156009227201787,0.1588,0.15176773526473988,0.16609430522340982,0.8078,0.7999595495132422,0.8154040610897691,0.161,0.1539269080251769,0.16833344287014185,0.8076,0.7997565679438073,0.8152071962585524,0.1567,0.14970715926623746,0.16395649401506912,0.015208333257654832,0.9561989837521566,0.9586810016195481,0.0
8,93,0,0.0,True,False,0.0,10000,0.6851,0.6759268293537658,0.6941310144494098,0.5094,0.49960018321037053,0.5191925976202607,0.6233,0.613757183058976,0.632748122942815,0.3001,0.2911956195745943,0.30915790297400214,0.0488,0.04474778133939989,0.05319873879029866,0.0011,0.0006143506542303221,0.0019688029200307855,0.0191,0.016596099487374096,0.02197323014554265,0.0,0.0,0.00038399837067659573,0.0031107709704561613,0.2075949844896679,1.0041675053242645,0.0
8,93,0,0.0,True,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.00313237449482697,0.20556404902978462,0.9974998409492741,0.0
8,93,0,0.0,True,True,0.0,10000,0.3959,0.3863566620041833,0.4055232864565914,0.1917,0.18410379084405787,0.1995329825513013,0.3168,0.3077535126411583,0.32598718436185753,0.0562,0.05185412408045512,0.0608867128733574,0.0535,0.04925849590206199,0.0580844146429522,0.0018,0.0011389279915130562,0.0028436879850291027,0.0253,0.02239965645785025,0.028564911595270106,0.0,0.0,0.00038399837067659573,0.0035335476673072175,0.4402445050657847,0.9778637216108653,0.0
8,93,0,0.0,True,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.0035017603382792323,0.44439387004470315,0.986783494701425,0.0
8,93,0,0.0,False,False,0.0,10000,0.1226,0.11631628077219917,0.12917356119798754,0.0242,0.021365877393778255,0.02739953545575759,0.0736,0.068644265639401,0.07888320817111201,0.0028,0.001938005730685637,0.004043842249115168,0.0392,0.0355698505848916,0.04318404231352394,0.0016,0.0009851326596934777,0.002597636916196953,0.0216,0.018929067542718933,0.02463834209834443,0.0,0.0,0.00038399837067659573,0.0014154069906302017,0.842974039954452,0.9692638364344386,0.3463
8,93,0,0.0,False,False,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.0014279189042410846,0.8347068892787283,0.9609219725293229,0.3504
8,93,0,0.0,False,True,0.0,10000,0.1026,0.0968045541139538,0.10870064779105995,0.0162,0.01390494978185447,0.0188666070416122,0.055,0.05070013939854093,0.059641619151361236,0.0007,0.0003391263316879597,0.0014443344412696886,0.0287,0.025604210083046038,0.03215774678115372,0.0004,0.00015556283662307484,0.0010281283353569795,0.0125,0.010502016506099209,0.014872381905310471,0.0,0.0,0.00038399837067659573,0.002108069900347231,0.8813114076496221,0.9819630948812026,0.5043
8,93,0,0.0,False,True,0.05,10000,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,1.0,0.9996160016293234,1.0,0.0021039920099864182,0.8851495531582759,0.9868102107535063,0.4988
8,93,half_limit,0.01899110076791385,True,False,0.0,10000,0.1191,0.11289735519396915,0.12559517476481227,0.0212,0.018555080388788135,0.02421263645097177,0.0661,0.061395037686082815,0.07113819609999034,0.0032,0.0022677138537914978,0.004513826927312767,0.0526,0.0483939705288705,0.057149631213210914,0.0033,0.002350823409618217,0.004630640571811913,0.0352,0.031762848433424355,0.0389941164519566,0.0003,0.00010203219941781012,0.0008817357722363795,0.007485010692861299,0.8630142085106183,0.953820687759121,0.0
8,93,half_limit,0.01899110076791385,True,False,0.05,10000,1.0,0.9996160016293234,1.0,0.9987,0.9977769118976668,0.9992400881274203,0.9998,0.9992710041559925,0.9999451510726791,0.9263,0.9210136345124783,0.9312589684766829,0.9998,0.9992710041559925,0.9999451510726791,0.9472,0.9426426086919745,0.9514139431652925,0.9998,0.9992710041559925,0.9999451510726791,0.8856,0.87921287474316,0.8916909857133744,0.0074013057094423585,0.864969711842002,0.9575667010868917,0.0
8,93,half_limit,0.01899110076791385,True,True,0.0,10000,0.1159,0.10977302260751828,0.12232196494083547,0.0223,0.01958415095628432,0.025382721087060096,0.0664,0.06168468019223157,0.07144832319481918,0.0019,0.0012167441596287053,0.002965795017239319,0.051,0.046857920608897666,0.055486909927969896,0.002,0.0012951117125432855,0.0030873506646506045,0.0385,0.03490280656189386,0.04245162393424062,0.0004,0.00015556283662307484,0.0010281283353569795,0.007534496427840319,0.8750946345299022,0.963750995465304,0.0
8,93,half_limit,0.01899110076791385,True,True,0.05,10000,1.0,0.9996160016293234,1.0,0.9981,0.9970342049827606,0.9987832558403712,0.9999,0.9994337311025987,0.9999823473263989,0.9017,0.8957096276067769,0.9073818681022214,0.9999,0.9994337311025987,0.9999823473263989,0.9298,0.9246258093374135,0.9346441056631528,0.9999,0.9994337311025987,0.9999823473263989,0.8534,0.8463317735750798,0.860196816376526,0.007567673607469211,0.8743893856892578,0.9630124907304495,0.0
