metric,scenario,policy,mean,lo,hi,n_runs,theta
mcr_D,sustained_bull,ceil_d0.000,0.100416287346866,0.09854882060251506,0.10214119766608928,300,0.05
mcr_D,sustained_bull,ceil_d0.002,0.0971783111996961,0.0908698936463246,0.10260556169377881,300,0.05
mcr_D,sustained_bull,ceil_d0.005,0.09626082144653271,0.09011352665658075,0.10312453858073256,300,0.05
mcr_D,sustained_bull,ceil_d0.010,0.09607649640088138,0.08957046029844626,0.10284964984424884,300,0.05
mcr_D,sustained_bull,ceil_d0.020,0.0959641918301378,0.08938268696116672,0.10320056411356009,300,0.05
mcr_D,sustained_bull,ceil_d0.040,0.0959160770896288,0.08868489694007688,0.10336271798094486,300,0.05
mcr_D,sustained_bull,constant_mix,0.10101317920876861,0.100803982217138,0.1012266575790786,300,0.05
mcr_D,sustained_bull,drift_0.000,0.10101317920876861,0.10077909258633819,0.10121949746478329,300,0.05
mcr_D,sustained_bull,drift_0.002,0.09672942954136647,0.08972581573707968,0.10239806808779081,300,0.05
mcr_D,sustained_bull,drift_0.005,0.096253972711204,0.08953342122437985,0.10342901066517557,300,0.05
mcr_D,sustained_bull,drift_0.010,0.09609268375209598,0.08950928460123728,0.10292780844878126,300,0.05
mcr_D,sustained_bull,drift_0.020,0.09602757342660863,0.0887418605113763,0.10271631958641979,300,0.05
mcr_D,sustained_bull,drift_0.040,0.09598369125398637,0.08843432703622589,0.1027969039846577,300,0.05
mcr_D,sustained_bull,mandate_conditional_oracle,0.001749621029516906,0.0016165884566759622,0.001867193533293377,300,0.05
mcr_D,sustained_bull,mean_reversion,0.07206714309806057,0.06041805531499522,0.08418603132463093,300,0.05
mcr_D,sustained_bull,momentum,0.13893633118624174,0.12870561158259547,0.14874775188688405,300,0.05
mcr_D,sustained_bull,panic_0.00,0.10101317920876861,0.10080845811753616,0.10121820965098448,300,0.05
mcr_D,sustained_bull,panic_0.25,0.10674874472416306,0.10485650741316882,0.10863921905152997,300,0.05
mcr_D,sustained_bull,panic_0.50,0.10815995887614785,0.10627127835634717,0.11065792323472508,300,0.05
mcr_D,sustained_bull,panic_0.75,0.10822600025430046,0.10563984739939337,0.1110641355563519,300,0.05
mcr_D,sustained_bull,panic_1.00,0.10241340447508264,0.09891699699472573,0.10614411854263374,300,0.05
mcr_D,sustained_bull,random_0,0.10031664521226206,0.09734890245413323,0.1029546688242895,300,0.05
mcr_D,sustained_bull,random_1,0.09581405542192897,0.09130152300048627,0.1006520811865831,300,0.05
mcr_D,sustained_bull,random_2,0.09862326185329133,0.09585484361531736,0.10124435652726257,300,0.05
mcr_D,sustained_bull,random_3,0.10130951878704474,0.09925900887232682,0.10365993821701147,300,0.05
mcr_D,sustained_bull,random_4,0.09580006594802146,0.09124016787666278,0.10021511032613618,300,0.05
mcr_D,sustained_bull,random_5,0.09650574103705216,0.09221739508880528,0.10056991083847676,300,0.05
mcr_D,sustained_bull,random_6,0.09862768691711589,0.09524995604083833,0.10235685727089987,300,0.05
mcr_D,sustained_bull,random_7,0.09933596100806452,0.09588256422183357,0.10250983719957102,300,0.05
mcr_D,sustained_bull,random_8,0.10431161055853176,0.10073081548405773,0.10823939273319066,300,0.05
mcr_D,sustained_bull,random_9,0.09869352981986648,0.09552059409107468,0.10182746756814375,300,0.05
mcr_D,sustained_bull,rule_analyst,0.08939816966410659,0.07854278434737481,0.10016522722954377,300,0.05
mcr_D,sustained_bull,rule_p_sma50,0.05580405610296511,0.04705804855062327,0.0655999356179117,300,0.05
mcr_D,sustained_bull,rule_rsi,0.05559442322526607,0.04627019014426914,0.06632796281521836,300,0.05
mcr_D,sustained_bull,v_oracle,5.295102386360438e-18,4.707130381799305e-18,5.9319279274856925e-18,300,0.05
mcr_window,flat,L5_full_level_free,0.07872613411491235,0.07103760997991412,0.08685208573139834,300,0.05
mcr_window,flat,L5_level_free,0.07671785269880037,0.06857033071104811,0.08330402494635303,300,0.05
mcr_window,flat,align_0.0,0.19690498347061747,0.19567070982109222,0.1982497155587296,300,0.05
mcr_window,flat,align_0.2,0.15899333398873386,0.15701775185694064,0.16095027188671254,300,0.05
mcr_window,flat,align_0.4,0.11941838086300978,0.1171100335830207,0.12137876604448898,300,0.05
mcr_window,flat,align_0.5,0.10063141416271444,0.09810215493016085,0.10337869396466552,300,0.05
mcr_window,flat,align_0.6,0.08092555762971201,0.0783507330254519,0.08344287025905593,300,0.05
mcr_window,flat,align_0.8,0.04422521823863792,0.04187293595847958,0.04658433281501194,300,0.05
mcr_window,flat,align_1.0,0.006136354153025127,0.004932023289154751,0.007332724524722749,300,0.05
mcr_window,flat,always_buy,0.4755928571428571,0.4650185714285714,0.48532738095238104,300,0.05
mcr_window,flat,always_hold,0.11063178213058719,0.10766700964103453,0.1136242905926342,300,0.05
mcr_window,flat,always_sell,0.5244071428571428,0.512877619047619,0.5346620238095237,300,0.05
mcr_window,flat,band_hi,0.09350110670711269,0.0818618264137558,0.10326531834757793,300,0.05
mcr_window,flat,band_lo,0.11027334747605518,0.10158985162061392,0.11981208147747528,300,0.05
mcr_window,flat,buy_day1_hold,0.4755928571428571,0.4639072619047619,0.48648208333333326,300,0.05
mcr_window,flat,ceil_d0.000,0.10063141416271444,0.09805698038283654,0.10320709555961108,300,0.05
mcr_window,flat,ceil_d0.002,0.19172541518217776,0.18355590629456714,0.19931443692379297,300,0.05
mcr_window,flat,ceil_d0.005,0.3322210587207168,0.31404657840589045,0.3495376006514497,300,0.05
mcr_window,flat,ceil_d0.010,0.41127804712863975,0.3837603415364053,0.4368789320142296,300,0.05
mcr_window,flat,ceil_d0.020,0.4526482822272615,0.4242753451818479,0.4813017359647202,300,0.05
mcr_window,flat,ceil_d0.040,0.471547517098586,0.44410797683515474,0.50410262896486,300,0.05
mcr_window,flat,constant_mix,0.10109547854468623,0.10093116601701195,0.10126114212617833,300,0.05
mcr_window,flat,drift_0.000,0.10109547854468623,0.10094672593070396,0.10126589206209373,300,0.05
mcr_window,flat,drift_0.002,0.1827912728375385,0.17577978615936057,0.1898714651265952,300,0.05
mcr_window,flat,drift_0.005,0.33106634207081015,0.3132410553814206,0.34848455262123085,300,0.05
mcr_window,flat,drift_0.010,0.4108154005477069,0.3843539356377836,0.43722548962872265,300,0.05
mcr_window,flat,drift_0.020,0.4520257492230204,0.423656184269792,0.4787011041376967,300,0.05
mcr_window,flat,drift_0.040,0.4709777809537038,0.4384274993329289,0.5013785177693167,300,0.05
mcr_window,flat,mandate_conditional_oracle,0.005982334823409391,0.00488787611494162,0.0071521667292168785,300,0.05
mcr_window,flat,mean_reversion,0.37720633941920223,0.3547484604480956,0.39521674884653396,300,0.05
mcr_window,flat,momentum,0.5322555571478701,0.5241613625088903,0.5411541541670726,300,0.05
mcr_window,flat,panic_0.00,0.10109547854468623,0.1009340560128832,0.10126635621319689,300,0.05
mcr_window,flat,panic_0.25,0.13110270354414758,0.1261926979689485,0.135714380019631,300,0.05
mcr_window,flat,panic_0.50,0.18192561438308347,0.17279911674605528,0.19177047906921552,300,0.05
mcr_window,flat,panic_0.75,0.25114188012043853,0.23426729168987317,0.26732076987773,300,0.05
mcr_window,flat,panic_1.00,0.3526963753964764,0.33190344473702554,0.37241932922476734,300,0.05
mcr_window,flat,random_0,0.3746948748091474,0.3692788145470336,0.38045062808094565,300,0.05
mcr_window,flat,random_1,0.34949292312087543,0.34288649392128073,0.35606365965082554,300,0.05
mcr_window,flat,random_2,0.37666476927982007,0.3716238916754377,0.3825230319209001,300,0.05
mcr_window,flat,random_3,0.3680364761383575,0.36327067459392237,0.37292259426107427,300,0.05
mcr_window,flat,random_4,0.37756041431600595,0.37112505343817215,0.3831547035262898,300,0.05
mcr_window,flat,random_5,0.39285277586823547,0.38647771323372876,0.3994763262065157,300,0.05
mcr_window,flat,random_6,0.3742646387963449,0.3687778437883318,0.37910520616903826,300,0.05
mcr_window,flat,random_7,0.37962418344716664,0.37446208569549805,0.38580001236597694,300,0.05
mcr_window,flat,random_8,0.370096567879052,0.3640261557605198,0.3759441051303035,300,0.05
mcr_window,flat,random_9,0.3681253353827582,0.3629477334731812,0.3736560175537587,300,0.05
mcr_window,flat,rule_analyst,0.09290269385306305,0.08264404074456386,0.10252830073463626,300,0.05
mcr_window,flat,rule_p_sma50,0.056564856283625245,0.04941562774001205,0.06512697923822247,300,0.05
mcr_window,flat,rule_rsi,0.05887580053865709,0.05150541794478749,0.06637141211128057,300,0.05
mcr_window,flat,v_oracle,0.4068312833715937,0.4038036675516967,0.41026614400091815,300,0.05
mcr_window,bull_trap,L5_full_level_free,0.05168468759304558,0.045152858889920926,0.058417615171975336,300,0.05
mcr_window,bull_trap,L5_level_free,0.052666102613449714,0.04701179489730175,0.05882916709101936,300,0.05
mcr_window,bull_trap,align_0.0,0.19761893884452716,0.1964413790538383,0.19863909660694887,300,0.05
mcr_window,bull_trap,align_0.2,0.1589496245341051,0.15770478911798264,0.16022250987330497,300,0.05
mcr_window,bull_trap,align_0.4,0.12034362295119791,0.11890750756910501,0.12206726190601526,300,0.05
mcr_window,bull_trap,align_0.5,0.1005769078811161,0.09877812659697857,0.1023785483097047,300,0.05
mcr_window,bull_trap,align_0.6,0.08166588145709044,0.0798365706213317,0.08323573880747677,300,0.05
mcr_window,bull_trap,align_0.8,0.04374842789448574,0.04247918868604738,0.04511951716690238,300,0.05
mcr_window,bull_trap,align_1.0,0.006017485370574174,0.005020519702300181,0.0071350420955598745,300,0.05
mcr_window,bull_trap,always_buy,0.5266428571428571,0.5201702976190475,0.5330160119047618,300,0.05
mcr_window,bull_trap,always_hold,0.1270421076207769,0.12285703721775944,0.13127214603085868,300,0.05
mcr_window,bull_trap,always_sell,0.47335714285714287,0.46661273809523823,0.4799988690476191,300,0.05
mcr_window,bull_trap,band_hi,0.04306672280973643,0.03622829733653837,0.049496068358705916,300,0.05
mcr_window,bull_trap,band_lo,0.16087513700291162,0.15446102431457523,0.16681408038452608,300,0.05
mcr_window,bull_trap,buy_day1_hold,0.5266428571428571,0.5204821428571428,0.5331383333333333,300,0.05
mcr_window,bull_trap,ceil_d0.000,0.1005769078811161,0.09886760999478018,0.10228031158458824,300,0.05
mcr_window,bull_trap,ceil_d0.002,0.19679360272610202,0.18952461462200113,0.2048481314188146,300,0.05
mcr_window,bull_trap,ceil_d0.005,0.35097670099912265,0.3329133890093008,0.3709372737942583,300,0.05
mcr_window,bull_trap,ceil_d0.010,0.4299939962755299,0.4049141521242993,0.4553209367387236,300,0.05
mcr_window,bull_trap,ceil_d0.020,0.46445567384988096,0.4369633749460254,0.49527323724965266,300,0.05
mcr_window,bull_trap,ceil_d0.040,0.4809301662359129,0.4482580504711109,0.5089568539852088,300,0.05
mcr_window,bull_trap,constant_mix,0.10107878713520674,0.10093682804137177,0.10122271330176712,300,0.05
mcr_window,bull_trap,drift_0.000,0.10107878713520674,0.10095162065519497,0.10120649942122101,300,0.05
mcr_window,bull_trap,drift_0.002,0.18887411044547364,0.1805486344868612,0.19624391015208148,300,0.05
mcr_window,bull_trap,drift_0.005,0.3509771377001099,0.33146466528668367,0.3698087957052419,300,0.05
mcr_window,bull_trap,drift_0.010,0.4291461900513722,0.4049247262683559,0.45432885204320417,300,0.05
mcr_window,bull_trap,drift_0.020,0.46394815976341647,0.43418848854276987,0.4920676304227011,300,0.05
mcr_window,bull_trap,drift_0.040,0.48069806817692495,0.4534594829436254,0.5131310655671807,300,0.05
mcr_window,bull_trap,mandate_conditional_oracle,0.0059689045632254556,0.0049193965855141705,0.007197448241007679,300,0.05
mcr_window,bull_trap,mean_reversion,0.3841065768536898,0.3698497921460569,0.39879917506239043,300,0.05
mcr_window,bull_trap,momentum,0.5389729497098563,0.5334991414494621,0.5440808991658557,300,0.05
mcr_window,bull_trap,panic_0.00,0.10107878713520674,0.10093377696529121,0.10122268428881816,300,0.05
mcr_window,bull_trap,panic_0.25,0.1105781035198792,0.10838715173311171,0.11298251173278509,300,0.05
mcr_window,bull_trap,panic_0.50,0.13933349082702257,0.13277221933840394,0.1455029129930609,300,0.05
mcr_window,bull_trap,panic_0.75,0.19148241271208133,0.17926977451692802,0.20413939551259197,300,0.05
mcr_window,bull_trap,panic_1.00,0.3208262460587822,0.3049139416134268,0.33973186966300595,300,0.05
mcr_window,bull_trap,random_0,0.3719183919463136,0.36897456879791785,0.3746806113325375,300,0.05
mcr_window,bull_trap,random_1,0.341474644862695,0.33803293814005847,0.34452845649328245,300,0.05
mcr_window,bull_trap,random_2,0.37664934359555796,0.3734120296426557,0.37979635449898796,300,0.05
mcr_window,bull_trap,random_3,0.3688195269115359,0.3656058668492544,0.3718557888647492,300,0.05
mcr_window,bull_trap,random_4,0.36656164995017365,0.3629484210386742,0.37058908425292497,300,0.05
mcr_window,bull_trap,random_5,0.38732199509560056,0.3836936894573399,0.39117314859427865,300,0.05
mcr_window,bull_trap,random_6,0.37512856839437486,0.3724228577531973,0.37797163032876163,300,0.05
mcr_window,bull_trap,random_7,0.38383740441501096,0.38006724711542195,0.3878611067750568,300,0.05
mcr_window,bull_trap,random_8,0.3785106086113453,0.37516541393053715,0.3820144512949023,300,0.05
mcr_window,bull_trap,random_9,0.3686662897298414,0.365545053803543,0.37146104136345764,300,0.05
mcr_window,bull_trap,rule_analyst,0.08381858449367603,0.07384469482798094,0.09454182206500686,300,0.05
mcr_window,bull_trap,rule_p_sma50,0.04377265282046131,0.037730727502104336,0.04916569141726039,300,0.05
mcr_window,bull_trap,rule_rsi,0.04400497960308434,0.03904069355441638,0.04906623029304483,300,0.05
mcr_window,bull_trap,v_oracle,0.4229591700525137,0.42071283084294026,0.425217721626642,300,0.05
mcr_window,crash,L5_full_level_free,0.0612478113338698,0.05496408335604989,0.06776423794090844,300,0.05
mcr_window,crash,L5_level_free,0.05667133007571028,0.05178492234152184,0.061492423117515946,300,0.05
mcr_window,crash,align_0.0,0.1896928763988976,0.1877685630853356,0.1915072377739218,300,0.05
mcr_window,crash,align_0.2,0.15341752540896045,0.15184928175222345,0.15521398664140634,300,0.05
mcr_window,crash,align_0.4,0.11883672010629634,0.11712027171773558,0.12059176148138917,300,0.05
mcr_window,crash,align_0.5,0.1019028502945226,0.10020558271194097,0.10367360381939048,300,0.05
mcr_window,crash,align_0.6,0.08438117715657195,0.08269170137920208,0.08614772025757118,300,0.05
mcr_window,crash,align_0.8,0.048486236116162394,0.046908588219992886,0.050226269460612746,300,0.05
mcr_window,crash,align_1.0,0.0129608901767522,0.011237978243925396,0.014764681819158203,300,0.05
mcr_window,crash,always_buy,0.43261666666666665,0.42517559523809517,0.4411795833333333,300,0.05
mcr_window,crash,always_hold,0.1319983458432554,0.12795046842820437,0.13625884825084641,300,0.05
mcr_window,crash,always_sell,0.5673833333333332,0.5592303571428571,0.5758208928571428,300,0.05
mcr_window,crash,band_hi,0.13553867215509427,0.12776682008947893,0.1436678627659138,300,0.05
mcr_window,crash,band_lo,0.06742686640307714,0.058929786466748506,0.0750338175710474,300,0.05
mcr_window,crash,buy_day1_hold,0.43261666666666665,0.4246945238095238,0.4409257142857142,300,0.05
mcr_window,crash,ceil_d0.000,0.1019028502945226,0.10017955607257707,0.10369535543314479,300,0.05
mcr_window,crash,ceil_d0.002,0.20364679459442292,0.19413805464513692,0.21277232880743518,300,0.05
mcr_window,crash,ceil_d0.005,0.35459411492567017,0.3351365452431357,0.37449475348233513,300,0.05
mcr_window,crash,ceil_d0.010,0.43046895901390914,0.40546564146375885,0.45579017065249705,300,0.05
mcr_window,crash,ceil_d0.020,0.4629368847016722,0.4321742192633085,0.49315698609347214,300,0.05
mcr_window,crash,ceil_d0.040,0.47778983697455163,0.44595256517801674,0.509435421782424,300,0.05
mcr_window,crash,constant_mix,0.10058445777674842,0.10045558552021815,0.1007189128574725,300,0.05
mcr_window,crash,drift_0.000,0.10058445777674842,0.1004544168852598,0.10071127647627122,300,0.05
mcr_window,crash,drift_0.002,0.19785438465038094,0.18884416807090343,0.20630575893559938,300,0.05
mcr_window,crash,drift_0.005,0.35548321784740156,0.33608779231183966,0.373228654538561,300,0.05
mcr_window,crash,drift_0.010,0.43090903083979676,0.4072471548300884,0.4560078035104636,300,0.05
mcr_window,crash,drift_0.020,0.4630355631238793,0.4358796898366241,0.49158937543260756,300,0.05
mcr_window,crash,drift_0.040,0.4779097866641307,0.4491425874682362,0.5117017924378949,300,0.05
mcr_window,crash,mandate_conditional_oracle,0.012916660910470354,0.010985803475739823,0.014822487703779443,300,0.05
mcr_window,crash,mean_reversion,0.37936251452336583,0.3653906178284683,0.39290081532781074,300,0.05
mcr_window,crash,momentum,0.5500639486568268,0.5439888663710924,0.5561127687673397,300,0.05
mcr_window,crash,panic_0.00,0.10058445777674842,0.10044991882950027,0.1007093437410723,300,0.05
mcr_window,crash,panic_0.25,0.16849888979310956,0.1638566378815934,0.17352585287115704,300,0.05
mcr_window,crash,panic_0.50,0.25637563932930046,0.24797143190394735,0.26544247468745696,300,0.05
mcr_window,crash,panic_0.75,0.3526851048573738,0.342978783773839,0.36398403578522465,300,0.05
mcr_window,crash,panic_1.00,0.4643181527951113,0.45137440023854997,0.4771942238246729,300,0.05
mcr_window,crash,random_0,0.38069720268857954,0.37777809374146504,0.3841477488168181,300,0.05
mcr_window,crash,random_1,0.3782626292944436,0.3731853631082175,0.3834982136492441,300,0.05
mcr_window,crash,random_2,0.38108722263330913,0.37779239043799295,0.38444690305609924,300,0.05
mcr_window,crash,random_3,0.36674583966462676,0.36352437850534863,0.36935112240004886,300,0.05
mcr_window,crash,random_4,0.3908816049515829,0.38671828840006256,0.3951269568814941,300,0.05
mcr_window,crash,random_5,0.3995954613268166,0.39627690422808715,0.40303966293779714,300,0.05
mcr_window,crash,random_6,0.3748991166116095,0.37137915882827216,0.3784719191760571,300,0.05
mcr_window,crash,random_7,0.384212196495814,0.38087902026465054,0.3877194896680942,300,0.05
mcr_window,crash,random_8,0.36865541596124624,0.36471674836787993,0.3722678960558229,300,0.05
mcr_window,crash,random_9,0.37445593401208765,0.37108843883136566,0.37822673334419094,300,0.05
mcr_window,crash,rule_analyst,0.07879761364859886,0.06910481082518502,0.08744238642500833,300,0.05
mcr_window,crash,rule_p_sma50,0.056215338787992904,0.051313422246391946,0.06181443075504197,300,0.05
mcr_window,crash,rule_rsi,0.05759896947909837,0.052485726315171774,0.06287640188031483,300,0.05
mcr_window,crash,v_oracle,0.4004666376480247,0.39660504313325656,0.4041226664954852,300,0.05
mcr_window,sustained_bull,L5_full_level_free,0.08160224193362273,0.07358497793877776,0.09062506580487865,300,0.05
mcr_window,sustained_bull,L5_level_free,0.08174665954462598,0.07345322988013421,0.09115159452838757,300,0.05
mcr_window,sustained_bull,align_0.0,0.19662779327245375,0.19534329054568833,0.19778681629653264,300,0.05
mcr_window,sustained_bull,align_0.2,0.15905170226593002,0.15688879405370948,0.16127399876547133,300,0.05
mcr_window,sustained_bull,align_0.4,0.11902314383971571,0.1160098188663209,0.12180208648324749,300,0.05
mcr_window,sustained_bull,align_0.5,0.10094113046981082,0.09838103839249356,0.10338796562623107,300,0.05
mcr_window,sustained_bull,align_0.6,0.08269815365857967,0.08033223653708174,0.08521419483672858,300,0.05
mcr_window,sustained_bull,align_0.8,0.04394087845031702,0.04210664181853146,0.0458162886609425,300,0.05
mcr_window,sustained_bull,align_1.0,0.0065107230258729535,0.005228930345846966,0.007983199470818804,300,0.05
mcr_window,sustained_bull,always_buy,0.4787952380952381,0.47001785714285715,0.4883787500000001,300,0.05
mcr_window,sustained_bull,always_hold,0.11560892367203358,0.11051414870383393,0.12069571129693746,300,0.05
mcr_window,sustained_bull,always_sell,0.521204761904762,0.510905119047619,0.5310407142857143,300,0.05
mcr_window,sustained_bull,band_hi,0.09009149431253913,0.08043964653910043,0.10043773435453292,300,0.05
mcr_window,sustained_bull,band_lo,0.11370195884008354,0.10316070118102108,0.12367196478671091,300,0.05
mcr_window,sustained_bull,buy_day1_hold,0.4787952380952381,0.4686514880952381,0.4879152976190476,300,0.05
mcr_window,sustained_bull,ceil_d0.000,0.10094113046981082,0.0982668345293797,0.10366319257806923,300,0.05
mcr_window,sustained_bull,ceil_d0.002,0.1941863821343342,0.18654126601178847,0.20140014494279082,300,0.05
mcr_window,sustained_bull,ceil_d0.005,0.33467057790738697,0.3141411655098157,0.3529706800686209,300,0.05
mcr_window,sustained_bull,ceil_d0.010,0.41500969765643975,0.38934711309107783,0.4415554862785489,300,0.05
mcr_window,sustained_bull,ceil_d0.020,0.456218481715617,0.4276080827145748,0.4904543441691813,300,0.05
mcr_window,sustained_bull,ceil_d0.040,0.4742204263502674,0.44173921793357934,0.5042838505282122,300,0.05
mcr_window,sustained_bull,constant_mix,0.10115243108684793,0.1009343894894622,0.10135313062983993,300,0.05
mcr_window,sustained_bull,drift_0.000,0.10115243108684793,0.10092404411208915,0.1013636942810205,300,0.05
mcr_window,sustained_bull,drift_0.002,0.18318712589673547,0.17587063737890937,0.1896121117941491,300,0.05
mcr_window,sustained_bull,drift_0.005,0.3336070134389293,0.3149548052491859,0.3518129286923192,300,0.05
mcr_window,sustained_bull,drift_0.010,0.41538185818598483,0.3896798383611905,0.4430165900197593,300,0.05
mcr_window,sustained_bull,drift_0.020,0.4560977328757915,0.42537513608784716,0.4872142878845661,300,0.05
mcr_window,sustained_bull,drift_0.040,0.4742724237193267,0.4447626268358906,0.5058207268328837,300,0.05
mcr_window,sustained_bull,mandate_conditional_oracle,0.006308437895312719,0.005003078627694982,0.007695381134597471,300,0.05
mcr_window,sustained_bull,mean_reversion,0.4453310257500691,0.42914281874748145,0.4630498085032923,300,0.05
mcr_window,sustained_bull,momentum,0.5171134995057959,0.5065639467526861,0.526947740653365,300,0.05
mcr_window,sustained_bull,panic_0.00,0.10115243108684793,0.10092673748646717,0.10137797380831957,300,0.05
mcr_window,sustained_bull,panic_0.25,0.1140814613298145,0.1110603551885559,0.11664982457309372,300,0.05
mcr_window,sustained_bull,panic_0.50,0.13539299240620786,0.12960551355271532,0.14220104109473264,300,0.05
mcr_window,sustained_bull,panic_0.75,0.17613184411089255,0.16452793150046718,0.18928505760299486,300,0.05
mcr_window,sustained_bull,panic_1.00,0.2724988002795859,0.25316365359741094,0.29198743474458183,300,0.05
mcr_window,sustained_bull,random_0,0.37287705380922903,0.3675746049413645,0.3781654086423363,300,0.05
mcr_window,sustained_bull,random_1,0.3489540297697706,0.3429851487527383,0.3550031305639324,300,0.05
mcr_window,sustained_bull,random_2,0.37553598291627754,0.37008853319510887,0.3806254645725277,300,0.05
mcr_window,sustained_bull,random_3,0.36738983223244226,0.36288875186033825,0.3719288703328951,300,0.05
mcr_window,sustained_bull,random_4,0.37425667352481506,0.3683742308333379,0.3803982707291257,300,0.05
mcr_window,sustained_bull,random_5,0.39370675297356966,0.3882317633952518,0.40021245498549274,300,0.05
mcr_window,sustained_bull,random_6,0.3732190379884875,0.368107042701346,0.37857539166895804,300,0.05
mcr_window,sustained_bull,random_7,0.37826141096887045,0.3726170819580175,0.3838291200277057,300,0.05
mcr_window,sustained_bull,random_8,0.374247330246846,0.36901788553464077,0.37875270426105445,300,0.05
mcr_window,sustained_bull,random_9,0.36733631817069573,0.3622801876122901,0.3724665363467628,300,0.05
mcr_window,sustained_bull,rule_analyst,0.09291464948337956,0.08399064269755736,0.10232138883825372,300,0.05
mcr_window,sustained_bull,rule_p_sma50,0.061841565149140944,0.05256825405279458,0.07196391988063619,300,0.05
mcr_window,sustained_bull,rule_rsi,0.06302211342481749,0.05412230038380299,0.07132726514107064,300,0.05
mcr_window,sustained_bull,v_oracle,0.40806456770925226,0.4044450540222912,0.4121116885671866,300,0.05
