seed,attempts,rejected,det_len,panic_len,front_load,delta,D_V,delta_end,setup_len,mode,trunc,rv_calm,depth,duration,ep_peak_rel_event,rise,onset_lag_before_event,realised_det_len,decay_half_life,stress_spell
220291,1,0,8,79,0.0917861643525422,0.6748901173371913,0.12118302973040583,0.9541055858476865,90,v21,,0.0005926148600391233,-0.5400312816379296,81.0,-13.0,94.0,9.0,4.0,6.0,23.0
220292,1,0,10,35,0.5369994747604887,0.7842553694139163,0.29822854188191383,0.910527849170079,87,v21,,0.0026734391756173307,-0.6412934188226588,77.0,-34.0,60.0,29.0,5.0,7.0,21.0
220293,1,0,4,17,0.20770778692831685,0.8563076822931665,0.26972560537892476,0.9960436471173071,74,v21,,0.0007361210640985033,,,,,,,,
220294,1,0,21,65,0.20994959460647264,0.7198433761148496,0.1182673582875623,0.8618683429975682,77,v21,,0.0002285087090403992,-0.5257541728605855,81.0,-5.0,72.0,-5.0,10.0,14.0,45.0
220295,1,0,14,26,0.1933767385922347,0.6416207477715158,0.12511222432698282,0.7338195333841182,52,v21,,0.0003728096912892311,-0.488658592351357,15.0,21.0,10.0,-25.0,4.0,11.0,21.0
220296,1,0,11,95,0.24343724687606397,0.8575158401800248,0.2035335813849607,0.9677720730704665,66,v21,,0.00037171724115869943,-0.4441627541024721,75.0,-1.0,105.0,-4.0,5.0,15.0,55.0
220297,1,0,9,55,0.5028734574936434,0.8666289681945047,0.21843687244610885,0.941751185469492,62,v21,,0.00041642157961084515,-0.4353367731500911,62.0,-2.0,52.0,-3.0,5.0,11.0,24.0
220298,1,0,24,58,0.4232658883523682,0.6646674270481073,0.15920339488149876,0.8106234221148809,86,v21,,0.0006446104255426744,-0.5445142770347253,96.0,-19.0,61.0,14.0,5.0,10.0,39.0
220299,1,0,10,48,0.3501834769340415,0.6113460665667654,0.18912835194513583,0.7724601023414622,100,v21,,0.00019436819816606287,-0.6130973977319675,88.0,-14.0,45.0,0.0,14.0,14.0,74.0
220300,1,0,4,61,0.3436964753832177,0.5984565789072287,0.1930181088721573,0.7268536106788888,108,v21,,0.0002708449078162674,,,,,,,,
220301,1,0,8,41,0.23224467164859353,0.8509550549554236,0.28747840200783925,0.966006103658377,73,v21,,0.00031204784462750707,,,,,,,,
220302,1,0,8,96,0.3202798301746418,0.8326320102066145,0.18646637111340542,0.9268719254118499,65,v21,,0.00022623841902111622,,,,,,,,
220303,1,0,15,24,0.12093310055334539,0.6225206422393733,0.2511497661597689,0.7147143142782508,63,v21,,0.0004564412985634272,,,,,,,,
220304,1,0,4,15,0.31280219225670935,0.6397488671495306,0.2773447359573728,0.7723681552586816,66,v21,,0.0003525705325964192,-0.6600874911712967,82.0,-64.0,61.0,43.0,21.0,12.0,126.0
220305,1,0,13,75,0.4051992447548996,0.7949375910223265,0.2613525700852747,0.8767013162388654,96,v21,,0.0004636393909629643,,,,,,,,
220306,1,0,4,31,0.49957433381121114,0.732027695823738,0.2926248464336193,0.9118772790855976,76,v21,,0.00028808258333946657,-0.5201424493453034,48.0,-28.0,55.0,23.0,5.0,17.0,108.0
220307,1,0,19,19,0.4375167688292257,0.6122616293445123,0.1553628189276512,0.8070193035698212,62,v21,,0.0003099586607924596,-0.5148135347043792,92.0,-55.0,131.0,44.0,11.0,48.0,105.0
220308,1,0,5,75,0.16706584312634873,0.9654005728198969,0.2965434632054771,0.9880564272109079,64,v21,,0.0008908562476934069,-0.4737679454824143,89.0,30.0,1.0,-33.0,3.0,14.0,15.0
220309,1,0,6,18,0.39978831172768103,0.6585796495071261,0.16716455447263534,0.7767158661164782,102,v21,,0.0006254596239238295,-0.5175061123513833,101.0,-67.0,84.0,58.0,9.0,14.0,21.0
220310,1,0,12,20,0.25176281653262084,0.79282768327569,0.17848026276406823,0.9443560632386165,68,v21,,0.0004301764687098926,,,,,,,,
220311,1,0,10,16,0.13662026973130662,0.7962661575323766,0.2922656154303086,0.8967231544241526,70,v21,,0.0003215025555068622,,,,,,,,
220312,1,0,12,60,0.10035079722500856,0.6599574470900277,0.28243953084960416,0.8471962016668518,61,v21,,0.0003230974950598915,-0.4534349385120614,57.0,-28.0,44.0,12.0,16.0,37.0,51.0
220313,1,0,13,17,0.4189010258349886,0.9094680091773215,0.2795838951606687,0.9365119101710193,96,v21,,0.0004867839771702941,,,,,,,,
220314,1,0,14,100,0.5308904388491987,0.8547124630086522,0.22471586186137427,0.9395248137012043,55,v21,,0.0009609099233502617,-0.6058520596255548,116.0,-11.0,37.0,1.0,10.0,20.0,91.0
220315,1,0,3,20,0.24396156508969774,0.7698068293523237,0.10596010245208808,0.8394649422561302,58,v21,,0.0004714992920643362,-0.5021003749233699,60.0,-38.0,58.0,16.0,22.0,16.0,124.0
220316,1,0,5,56,0.2971342832930687,0.7126883148553894,0.1325085688595854,0.8432042264809889,95,v21,,0.00026954200701034554,-0.4514238230259945,18.0,24.0,29.0,-26.0,2.0,11.0,40.0
220317,1,0,20,23,0.5660509866400744,0.8181755379373753,0.26454397826997417,0.9207586679059246,51,v21,,0.0008418468310377781,,,,,,,,
220318,1,0,4,52,0.13462724723185812,0.7587606874300491,0.13203625484961123,0.9869407201613941,69,v21,,0.00028647751549873315,-0.4688074719607782,56.0,-2.0,39.0,-3.0,5.0,17.0,65.0
220319,2,1,7,69,0.40203181770191115,0.8488814857287247,0.2664410028435864,0.9785088734817378,86,v21,,0.0005212875975401065,,,,,,,,
220320,1,0,22,85,0.4038676596168585,0.711029909848619,0.251322098991851,0.8080510486263467,83,v21,panic_len,0.00041043748804557974,-0.5232708146565856,98.0,-36.0,75.0,31.0,5.0,6.0,67.0
220321,1,0,7,53,0.37649778556156055,0.7409012552902241,0.15367970508197612,0.9422205966490548,65,v21,,0.00033023279476008366,-0.4304645946030279,66.0,-21.0,32.0,5.0,16.0,21.0,94.0
220322,1,0,5,54,0.42943427120926864,0.7842594588386919,0.13939334710176024,0.9931428087463328,55,v21,,0.0003441910697566338,-0.3857509574090573,44.0,95.0,36.0,-104.0,9.0,,28.0
220323,1,0,8,17,0.1491997285895395,0.7697566090799198,0.1368045882868159,0.8863525181093126,86,v21,,0.00028581519708253803,-0.47635127127117294,63.0,-39.0,67.0,26.0,13.0,17.0,41.0
220324,1,0,6,95,0.3369450318525747,0.7196994853532507,0.19453219968611518,0.8977191603097132,55,v21,,0.0002611627469740756,-0.6991416295811475,118.0,-21.0,60.0,4.0,17.0,21.0,69.0
220325,1,0,6,17,0.23170076908603643,0.9052235396552982,0.24227932736684835,0.9969629535256457,53,v21,,0.00042400534621484843,-0.3913551338274095,72.0,-51.0,48.0,28.0,23.0,9.0,139.0
220326,1,0,7,20,0.42163168246372107,0.7398431530205123,0.13278992974765486,0.9621178258845984,80,v21,,0.0007019534297548189,-0.3073043612103088,6.0,10.0,17.0,-12.0,2.0,8.0,33.0
220327,1,0,21,43,0.16114238018886828,0.6450165560905349,0.10339238297696632,0.7523008916505748,104,v21,,0.00041710543139300506,-0.4779351290814161,109.0,-62.0,114.0,52.0,10.0,15.0,30.0
220328,1,0,5,17,0.5357141883510771,0.7885013345066721,0.13885640800898394,0.8933818315999326,54,v21,,0.0004241585266035971,-0.5331714760808879,54.0,-35.0,48.0,27.0,8.0,14.0,82.0
220329,1,0,8,15,0.21925265670091995,0.5808230435068938,0.1268098065900545,0.9195834992578329,102,v21,,0.00029473406312474886,-0.4190374210785828,36.0,-17.0,26.0,-5.0,22.0,12.0,23.0
220330,1,0,10,44,0.18603739289168314,0.5659340240396149,0.13261782805930444,0.7270767181229231,50,v21,,0.00021108881245298557,-0.45318139116317513,80.0,-26.0,42.0,9.0,17.0,12.0,134.0
220331,1,0,7,33,0.5266892542692536,0.8180746204832131,0.20264660724870043,0.9192372000745617,76,v21,,0.0003411700555686062,-0.4352217724025378,100.0,-65.0,88.0,50.0,15.0,10.0,101.0
220332,1,0,4,51,0.32554725565657266,0.7627067836105691,0.13378473469678817,0.9195018771775583,106,v21,,0.0004523427467969231,,,,,,,,
220333,1,0,4,46,0.30187215442241905,0.7168244659229539,0.2341921958828133,0.9155244757431721,71,v21,,0.00019083377201871494,-0.509724684868327,104.0,-68.0,101.0,50.0,18.0,7.0,40.0
220334,1,0,6,75,0.4534953391696858,0.7162097860907891,0.13887348626049464,0.8288313044805112,109,v21,panic_len,0.00048116784558786585,-0.651988871248884,92.0,-23.0,99.0,18.0,5.0,7.0,47.0
220335,1,0,6,68,0.3525402443777807,0.8191212774689685,0.21426475392635821,0.9398225747125567,102,v21,,0.0003542059347142164,,,,,,,,
220336,1,0,7,99,0.22436492123702348,0.697070777265414,0.14803817516357157,0.7722664379319033,83,v21,,0.0009849600924700965,-0.578605490666528,112.0,-28.0,131.0,22.0,6.0,,89.0
220337,1,0,4,68,0.5273719736590683,0.7981250910631146,0.1780983862687765,0.9345975405797835,59,v21,,0.0002687330714870126,-0.480900769080405,80.0,-14.0,71.0,0.0,14.0,15.0,73.0
220338,1,0,11,88,0.3936572564013052,0.7936946303223427,0.21025512369294183,0.8788180368430482,70,v21,,0.000564573422625143,,,,,,,,
220339,1,0,15,77,0.25603578055985876,0.6901439839655703,0.12645846925695897,0.8217234976213408,98,v21,panic_len,0.0002905493353662302,-0.48761687909688123,21.0,33.0,39.0,-34.0,1.0,27.0,66.0
220340,1,0,4,90,0.15276798949638598,0.7124468340524396,0.13625264585246616,0.9051003348436115,68,v21,,0.00021731789644988665,-0.42282622773033385,124.0,-34.0,73.0,21.0,13.0,21.0,75.0
220341,1,0,17,72,0.5140052011942239,0.8245430584844434,0.27587092758297854,0.8984799143867637,86,v21,,0.00035881455893790377,-0.5736538070331042,114.0,-77.0,121.0,61.0,16.0,18.0,35.0
220342,1,0,9,34,0.3036442584916693,0.8774361607463557,0.2310196353996156,0.9629955412503998,59,v21,,0.0004457102384281945,-0.5119260737486264,120.0,-1.0,114.0,-5.0,6.0,,100.0
220343,1,0,4,15,0.29404483406220217,0.9334796804416252,0.2808299600264651,0.9592086724447487,62,v21,,0.0003809753753814973,-0.47648821013203224,82.0,-59.0,68.0,50.0,9.0,8.0,68.0
220344,1,0,3,77,0.12150222213023015,0.6810264644052704,0.17824376545190918,0.79261202063094,96,v21,,0.0002550303865476142,,,,,,,,
220345,1,0,5,26,0.31955032122670657,0.8429005633861097,0.28545563569872123,0.9126941927465877,88,v21,,0.00026612101782894657,-0.5313555018731229,115.0,-6.0,109.0,-1.0,7.0,,65.0
220346,1,0,13,21,0.17380318068116576,0.7845175746376007,0.15745308998603633,0.8421123913639388,61,v21,,0.0003750452655000944,-0.38653150933831737,75.0,-41.0,69.0,28.0,13.0,18.0,100.0
220347,1,0,21,39,0.4134194512610948,0.6747201226404572,0.29494362206429664,0.96062243116949,50,v21,,0.0004329322374367429,-0.5800295976853911,106.0,-49.0,78.0,20.0,29.0,18.0,109.0
220348,1,0,4,16,0.20696740046979734,0.6601991751268266,0.14646061268236374,0.9847094258443868,91,v21,,0.0002440281879314002,-0.5266381757309087,61.0,-37.0,70.0,18.0,19.0,18.0,90.0
220349,1,0,21,82,0.26672950049629346,0.851021954166802,0.19720000353896727,0.9115565648277115,87,v21,panic_len,0.0007245023140028464,-0.5585550256336094,112.0,-39.0,110.0,34.0,5.0,21.0,34.0
220350,1,0,6,85,0.15967686095120798,0.8055302460191227,0.151427300153929,0.9332062381416457,63,v21,,0.00032019328632875625,-0.41739297335345915,105.0,16.0,8.0,-18.0,2.0,13.0,21.0
220351,1,0,5,46,0.12469464683335682,0.8087166572138895,0.1718094342204385,0.9615300204806156,94,v21,,0.00038327738439198993,-0.5108931072819416,89.0,-38.0,77.0,32.0,6.0,20.0,40.0
220352,1,0,11,16,0.3002483876408034,0.7430862890918355,0.16242188157317322,0.9859355706337999,61,v21,,0.00032913656487149225,,,,,,,,
220353,1,0,10,34,0.4029999185231364,0.747801032750147,0.1345290599342029,0.9099916548344437,80,v21,,0.0002801645187678624,,,,,,,,
220354,1,0,13,16,0.24418558745092744,0.5866549202903154,0.13638048315292542,0.8897568297977511,95,v21,,0.00029950168332722475,-0.5264988838811382,76.0,-50.0,59.0,29.0,21.0,37.0,44.0
220355,1,0,5,26,0.1990971823918644,0.6531365605289876,0.10552929175632807,0.8914965868965665,110,v21,,0.0003436393902702734,-0.465628626416808,48.0,-18.0,48.0,14.0,4.0,16.0,25.0
220356,1,0,6,17,0.12731627071109208,0.8515518106191817,0.20339761115430477,0.9761576051403552,94,v21,,0.0002994710572921307,,,,,,,,
220357,1,0,5,66,0.16016577274350022,0.5836647193341713,0.13665433769586097,0.829632951114609,69,v21,,0.0002865738527293919,-0.6442696430738083,106.0,-37.0,75.0,24.0,13.0,13.0,90.0
220358,1,0,24,78,0.4304330513061849,0.8139812697934156,0.19324469953796958,0.9830665790674784,55,v21,,0.0006270901095180131,-0.6670605802426105,110.0,-29.0,108.0,17.0,12.0,12.0,27.0
220359,1,0,4,35,0.36324137912950477,0.7751457262484216,0.1190017722804988,0.9145910184207693,51,v21,,0.0002106891158233672,-0.3090052519051837,20.0,96.0,19.0,-103.0,7.0,4.0,31.0
220360,1,0,16,27,0.19684047422383388,0.7560094140564096,0.12931441618211786,0.8771059972771783,73,v21,,0.00025743597020439683,-0.44530310872395784,36.0,6.0,27.0,-12.0,6.0,11.0,61.0
220361,1,0,22,39,0.19173442757751194,0.779535805784301,0.27566777046878344,1.0,77,v21,,0.0003212589317390997,,,,,,,,
220362,1,0,3,17,0.10991204598569562,0.6378432822633111,0.2359825447023135,0.9885803675379694,75,v21,,0.0005145515121197243,-0.5264227051538086,42.0,-23.0,31.0,11.0,12.0,12.0,21.0
220363,1,0,23,17,0.26584781364077487,0.820810293623569,0.2621591682846043,0.9690437445612794,98,v21,,0.0004706553143991027,-0.47556137153446876,38.0,-11.0,43.0,1.0,10.0,11.0,63.0
220364,1,0,10,64,0.2353535020443805,0.8846816858568685,0.2539850432756564,0.9910506518827633,106,v21,,0.00027434100710900126,-0.3807722114891502,110.0,-23.0,59.0,-2.0,25.0,17.0,50.0
220365,1,0,17,17,0.30876455492811083,0.6399580400316928,0.12735206693385231,0.7902872613931802,57,v21,,0.0008346549633736035,-0.5925732132363835,54.0,-25.0,52.0,14.0,11.0,11.0,22.0
220366,1,0,13,43,0.2342866997321078,0.7321889698872112,0.24563203405390066,0.839330656515705,71,v21,,0.00082487696628144,,,,,,,,
220367,1,0,17,20,0.22298845838215153,0.643075363540936,0.11049244681920156,0.8318117768426692,102,v21,,0.0004870626103832081,-0.5455848832150998,76.0,-40.0,68.0,29.0,11.0,11.0,31.0
220368,1,0,25,39,0.14309342085146529,0.6035701708608106,0.10462248736305804,0.849003648210717,103,v21,,0.0003831568092417253,-0.6044110821804123,115.0,-54.0,64.0,19.0,35.0,16.0,61.0
220369,1,0,3,17,0.13832827204286,0.7927624146468177,0.15200726619905103,0.8574859260018577,60,v21,,0.0004709654873761485,-0.663318185168813,66.0,-52.0,70.0,44.0,8.0,14.0,27.0
220370,1,0,8,81,0.2991465801034772,0.678706067190366,0.13059329145010173,0.8285881366344028,64,v21,,0.001065114473291317,-0.6395609808357572,112.0,-65.0,111.0,60.0,5.0,18.0,47.0
220371,1,0,8,34,0.2606444149625389,0.9643444989960724,0.29025723069968723,0.9952163095738201,85,v21,,0.00021226048975010072,-0.5801422664462411,50.0,-4.0,28.0,-1.0,5.0,24.0,41.0
220372,1,0,3,35,0.257552648938777,0.7702625243461615,0.18644613514129657,0.8702068196399949,62,v21,,0.0002514654002031317,,,,,,,,
220373,1,0,16,30,0.3078276205923392,0.703775087207822,0.14684195740029726,0.9371853513462491,102,v21,,0.00047448231022435806,,,,,,,,
220374,1,0,4,55,0.2386023269989545,0.7782757774392097,0.14284385458325985,0.9343706267548468,105,v21,,0.0005606036491694537,,,,,,,,
220375,1,0,25,62,0.32645156804964703,0.8202852871556503,0.27295247744010664,0.8631383793825749,73,v21,,0.0005155579222698618,-0.5470823817072731,100.0,-69.0,111.0,61.0,8.0,18.0,45.0
220376,1,0,13,20,0.2544140313943763,0.7231235124620677,0.14794987416350858,0.9788886354865545,72,v21,,0.0002842461294063013,-0.4989222028340744,64.0,-33.0,45.0,18.0,15.0,36.0,110.0
220377,1,0,5,58,0.2868393282106677,0.7516737068874974,0.10685156309095481,0.8638860291946737,61,v21,,0.0003130310312730829,-0.46489961605885444,116.0,-52.0,77.0,41.0,11.0,19.0,53.0
220378,1,0,7,58,0.1964643269505065,0.8034366764676789,0.16078761661990518,0.9555723341074922,100,v21,,0.0003520167315120856,,,,,,,,
220379,1,0,17,18,0.2334304586210884,0.9207599344233296,0.2785167502486813,0.9477088845843938,63,v21,,0.0003082497834277389,-0.42258116778038846,83.0,-51.0,77.0,38.0,13.0,8.0,28.0
220380,1,0,5,100,0.44589966509740464,0.8013267618395544,0.1454919325861504,0.8665870441312137,62,v21,,0.0003474871587075379,,,,,,,,
220381,1,0,3,40,0.14176779000647846,0.77747772590076,0.17195394640711958,0.8474144851565886,91,v21,,0.0014051605346855733,-0.67810022876472,72.0,-26.0,69.0,19.0,7.0,16.0,57.0
220382,1,0,11,31,0.2728445605309352,0.7024496316114208,0.17025453651785152,0.806193728024074,63,v21,,0.00047300427736762975,-0.47435801815795076,95.0,-22.0,139.0,13.0,9.0,,108.0
220383,1,0,14,48,0.21179805748282715,0.8290040735507551,0.2053197587701207,0.911398002680913,106,v21,,0.00033466295196705185,-0.565987133190538,97.0,-36.0,83.0,21.0,15.0,20.0,48.0
220384,1,0,13,16,0.4206834472084059,0.7573186989962539,0.10904222898742869,0.9190641232852624,63,v21,,0.00031507347601967867,-0.39861122676097505,30.0,-3.0,22.0,-14.0,17.0,8.0,116.0
220385,1,0,8,70,0.25653458632778514,0.68916098811873,0.15260569244116645,0.991591012346912,102,v21,,0.0010466774814358365,-0.6753093364969196,93.0,-28.0,60.0,24.0,4.0,17.0,32.0
220386,1,0,9,87,0.10145084472819435,0.5807464880649856,0.11887158228434516,0.8188248759996075,94,v21,panic_len,0.00036896375660180886,,,,,,,,
220387,1,0,4,75,0.5479502859465446,0.8081616705556263,0.15098490386189897,0.9051041413081555,55,v21,,0.0009097202515398673,-0.5247496883138737,52.0,-36.0,61.0,32.0,4.0,9.0,81.0
220388,1,0,9,29,0.1612387990450188,0.7839061707865801,0.15265667914765593,0.9845224174940543,85,v21,,0.00048426849475975714,-0.4878324936821231,112.0,-78.0,102.0,67.0,11.0,21.0,36.0
220389,1,0,5,87,0.2682466643658273,0.7282262015584089,0.23807346224765313,0.8363234690089703,89,v21,,0.0010356612284913665,-0.5845833843866682,19.0,-10.0,32.0,3.0,7.0,6.0,24.0
220390,1,0,15,66,0.5613137697665077,0.75792537983582,0.22002521583753065,0.8499574485155605,69,v21,,0.0002736589796994088,-0.5009208446934694,87.0,-20.0,47.0,6.0,14.0,6.0,73.0
220391,1,0,26,19,0.3546882761420335,0.7331147579644666,0.14385167903795681,0.8559265867551515,58,v21,,0.0003365254021640048,-0.5639669853798369,102.0,-58.0,95.0,49.0,9.0,15.0,27.0
220392,1,0,3,98,0.24204447261978512,0.7179386472054499,0.15545838505702353,0.8782448240816233,56,v21,,0.0003942476198070972,-0.5476395441830801,80.0,-16.0,84.0,8.0,8.0,16.0,50.0
220393,1,0,4,92,0.09480591730897807,0.8807239079814557,0.29644128635564504,0.9556955968442018,94,v21,panic_len,0.0003104279957859985,,,,,,,,
220394,1,0,21,16,0.25087650410158024,0.6242069725327339,0.17175002674088705,0.823091033906324,100,v21,,0.0003829527636408793,-0.4601510512993936,36.0,-1.0,17.0,-16.0,17.0,15.0,21.0
220395,1,0,8,17,0.2564772448365237,0.7624340196615603,0.12137272498713321,0.9159002888531351,75,v21,,0.0003258247504972504,-0.4777507061871811,76.0,-53.0,56.0,23.0,30.0,12.0,66.0
220396,1,0,15,35,0.2961445579653215,0.8004264576541615,0.2388926662009979,0.9949941162246319,96,v21,,0.0004914616916045445,-0.6532683684915851,96.0,-72.0,111.0,59.0,13.0,15.0,33.0
220397,1,0,9,71,0.46126892777948575,0.9206553135784326,0.2579509393634532,0.9453831132412409,97,v21,,0.0004082969164615083,-0.60793628206466,123.0,-62.0,139.0,59.0,3.0,8.0,26.0
220398,1,0,3,49,0.510475544314602,0.741050683833934,0.2057885657330506,0.8248414911192777,54,v21,,0.0004576966743263062,-0.5228870185628394,69.0,-26.0,57.0,20.0,6.0,18.0,33.0
220399,1,0,19,33,0.14823742935844475,0.9311705161351626,0.29180384850187313,0.9607792642941775,76,v21,,0.0004367172346981914,-0.4838380425163945,57.0,-10.0,57.0,3.0,7.0,15.0,30.0
220400,1,0,12,19,0.424664927535538,0.6092885311825278,0.23913327757386954,0.7215505508787173,96,v21,,0.00033677399158672864,,,,,,,,
220401,1,0,10,29,0.09841884889732165,0.6940147566356786,0.1319422413527827,0.850222287178835,84,v21,,0.00035685025160621126,-0.4492562909289304,34.0,23.0,8.0,-26.0,3.0,11.0,19.0
220402,1,0,3,24,0.40327071358523847,0.5686103706833443,0.11605278514104052,0.7137201516195246,52,v21,,0.0004288086295940696,-0.6443853343897799,75.0,-49.0,119.0,33.0,16.0,16.0,124.0
220403,1,0,7,50,0.3139654649766041,0.749588984075088,0.1619029268857259,0.8970449316436935,101,v21,,0.00042178524308631756,-0.5113855716761457,51.0,-2.0,33.0,-4.0,6.0,30.0,49.0
220404,1,0,5,30,0.19984287221198657,0.8621079402524876,0.24126779487940023,0.9211668002471934,52,v21,,0.0004901844505892139,-0.514880597558201,108.0,-53.0,76.0,47.0,6.0,14.0,26.0
220405,1,0,4,90,0.15179039773993552,0.653689441566685,0.2441373507172847,0.7477051745223267,75,v21,,0.0007174337908614874,,,,,,,,
220406,1,0,13,84,0.2969820774249569,0.9208871573616274,0.2820425756098972,0.943305599978497,93,v21,panic_len,0.00036351523626994135,,,,,,,,
220407,1,0,23,96,0.2676758358673338,0.6085716418501518,0.10573326116472628,0.7055004516230611,64,v21,,0.0002589967846785719,,,,,,,,
220408,1,0,13,82,0.4476820718579145,0.5530621845155754,0.10919361379765842,0.7919380686508325,91,v21,,0.00029334776442823036,-0.5103934959059371,78.0,-2.0,90.0,-3.0,5.0,7.0,27.0
220409,1,0,5,20,0.1849257694413435,0.8316966547212428,0.20355345925542576,0.9256035338309492,73,v21,,0.0005210668601512668,,,,,,,,
220410,1,0,16,30,0.23353293035330405,0.9176532579579352,0.25653918609857007,0.9526865067117232,65,v21,,0.00029698657858708043,-0.5039490384948767,37.0,-8.0,40.0,-4.0,12.0,12.0,31.0
220411,1,0,6,65,0.34918053236306434,0.8446140749726916,0.22197001202537603,0.9107703586008727,81,v21,,0.0007434931239234773,-0.39093539218767537,87.0,-80.0,77.0,57.0,23.0,14.0,52.0
220412,1,0,5,34,0.2908517255625271,0.7288336656006128,0.28452462858183125,0.9733540506646914,110,v21,,0.00036157389890336165,,,,,,,,
220413,1,0,5,94,0.14554388076699115,0.7939474894877104,0.23660395233930737,0.9145163650549839,56,v21,,0.0005972389734002855,-0.5445559707476744,125.0,-57.0,65.0,45.0,12.0,10.0,100.0
220414,2,1,4,17,0.46444983838676235,0.6562742560564092,0.17682317605444667,0.7678203644823174,57,v21,,0.0004159980481008404,-0.4162614017913485,21.0,-2.0,17.0,-2.0,4.0,15.0,84.0
220415,1,0,6,74,0.47613222336409067,0.8009293005174629,0.1751713018945883,0.890071280419281,110,v21,panic_len,0.0006646384489115397,-0.43744174563195803,63.0,14.0,12.0,-15.0,1.0,4.0,16.0
220416,1,0,3,17,0.23401575011558343,0.787521972423044,0.23310424067811536,0.9009941930321694,98,v21,,0.0002748133110771802,-0.42971371723663454,71.0,-1.0,19.0,-1.0,2.0,9.0,21.0
220417,1,0,7,54,0.1544011949471018,0.7534566724162457,0.17867210243332268,0.9444152702049624,104,v21,,0.00046421197442601044,,,,,,,,
220418,1,0,21,56,0.5259952452338428,0.9203904520816627,0.287026398955635,0.9994133423779512,96,v21,,0.0003633837404375254,-0.5099410264696476,75.0,-29.0,99.0,20.0,9.0,13.0,27.0
220419,1,0,25,17,0.36967746252019584,0.6432150984052186,0.2015153592283621,0.9113731550702524,105,v21,,0.00037038511620193743,,,,,,,,
220420,1,0,17,22,0.4018473536245731,0.6281218176751736,0.1248245263416124,0.8840655808798625,58,v21,,0.0010675315134169754,-0.4998109174644795,29.0,-5.0,35.0,-2.0,7.0,10.0,23.0
220421,1,0,5,17,0.0933064222694592,0.8988761104277879,0.2613671863492112,0.9459274775375819,108,v21,,0.00047146218576816286,-0.5446322358343783,73.0,-56.0,67.0,47.0,9.0,13.0,21.0
220422,1,0,5,18,0.42875935833371454,0.5564702499857641,0.1265855801582853,0.7061493466920274,55,v21,,0.00039976225069517714,-0.5946659763411868,65.0,-44.0,51.0,29.0,15.0,13.0,91.0
220423,1,0,15,62,0.33899379155663895,0.9574225389943827,0.28470832783259126,0.9783155872056898,63,v21,,0.0002569874986314372,-0.588442381128687,119.0,-52.0,65.0,-3.0,55.0,21.0,40.0
220424,1,0,7,48,0.23185430170299492,0.8761852747058467,0.24702712579683406,0.9851557796885808,87,v21,,0.0007441394933860019,,,,,,,,
220425,1,0,8,72,0.21196283285474585,0.9696066602464429,0.29405810370604096,0.9889018738048025,97,v21,,0.0012825919946194103,-0.5635351308674975,61.0,-32.0,42.0,22.0,10.0,47.0,56.0
220426,1,0,18,88,0.30263405947336414,0.6997919646448764,0.24165879131829363,0.938313896341917,77,v21,,0.00037015523683646656,-0.5015771976704466,110.0,-4.0,39.0,-8.0,12.0,27.0,88.0
220427,1,0,4,28,0.45007568245322555,0.8335356757433063,0.21944704274964333,0.9350994388049577,80,v21,,0.00018992892791007987,-0.6616421153170092,81.0,-49.0,78.0,36.0,13.0,13.0,49.0
220428,1,0,7,50,0.5703194735818641,0.8336182345218265,0.17807032943998935,0.9218980505170488,85,v21,,0.00037410588674670244,-0.46445351602858953,85.0,-19.0,24.0,-3.0,22.0,16.0,25.0
220429,1,0,21,43,0.244559012439112,0.8247148851737734,0.17947612805974864,0.8833936013746894,52,v21,,0.0003102023730895918,-0.6472942083099963,109.0,-53.0,104.0,41.0,12.0,17.0,37.0
220430,1,0,25,16,0.44189723363175815,0.8414419097531393,0.22109779752437048,0.9606550697826861,110,v21,,0.0004702566017757648,,,,,,,,
220431,1,0,10,16,0.4819912518558462,0.7070326010412384,0.11183085921673153,0.985745389025164,99,v21,,0.0005082905957481922,-0.4268533845858693,54.0,-30.0,25.0,-8.0,38.0,11.0,21.0
220432,1,0,5,16,0.18536868466015316,0.5726298591617751,0.16238872286105283,0.7259140091437863,104,v21,,0.00029596795410499483,-0.48709314226377887,47.0,-26.0,32.0,10.0,16.0,18.0,21.0
220433,1,0,13,99,0.2791626624921728,0.7011376807752727,0.208228570156404,0.8222325964724854,71,v21,,0.0003538906808091427,-0.36758467125685135,69.0,-42.0,123.0,38.0,4.0,20.0,62.0
220434,1,0,8,18,0.5129170332824803,0.8110573466859329,0.19613085309334718,0.8680492612603331,85,v21,,0.00040884957055330846,-0.3828215722304483,29.0,-2.0,29.0,-3.0,5.0,14.0,105.0
220435,1,0,6,17,0.23361095383097352,0.7529750948397609,0.15008771528126189,0.9808986980829,67,v21,,0.0004857575034902153,-0.4856062292394312,57.0,-28.0,100.0,21.0,7.0,17.0,76.0
220436,1,0,8,15,0.48718294174649496,0.7251290407360843,0.21132184009221178,0.8631054586443591,85,v21,,0.000501492705329439,-0.4691060036746638,52.0,-37.0,43.0,23.0,14.0,17.0,21.0
220437,1,0,10,34,0.15574329210988358,0.8198084928170388,0.23174243911954182,0.9212888642182442,108,v21,,0.0002980376791688086,,,,,,,,
220438,1,0,4,31,0.15710517136230473,0.7400707496464717,0.24657987561804193,0.9723927083657323,110,v21,,0.0005359742749483009,,,,,,,,
