seed,attempts,rejected,det_len,panic_len,front_load,delta,D_V,delta_end,setup_len,mode,trunc,rv_calm,depth,duration,ep_peak_rel_event,rise,onset_lag_before_event,realised_det_len,decay_half_life,stress_spell
220294,1,0,6,94,0.4566869933867218,0.5772325699457721,0.16340528424613454,0.8558382924604175,77,v21,,0.0002285087090403992,-0.6327755864143234,102.0,-5.0,75.0,-2.0,7.0,14.0,45.0
220295,1,0,22,81,0.23987782266354984,0.5797244918935905,0.15365441888511877,0.7543681796076377,52,v21,,0.0003728096912892311,-0.49419887455404077,107.0,-5.0,38.0,-3.0,8.0,12.0,64.0
220296,1,0,10,72,0.5504844930520124,0.7098843034846011,0.18395716842742765,0.99850669009064,66,v21,,0.00037171724115869943,-0.5264590980336398,75.0,-1.0,72.0,-4.0,5.0,20.0,76.0
220297,1,0,14,67,0.4174442880934319,0.8379519575935862,0.28857149117073466,0.9924712574503181,62,v21,,0.00041642157961084515,-0.490058565641294,62.0,-2.0,52.0,-3.0,5.0,11.0,24.0
220298,1,0,8,96,0.42842399032809364,0.720304922035634,0.26533272085429493,0.8344757176430131,86,v21,panic_len,0.0006446104255426744,-0.5963331868542406,114.0,-19.0,34.0,14.0,5.0,13.0,23.0
220299,1,0,19,69,0.38138422690939594,0.7385618788209334,0.2376913629298471,0.8111890124558273,100,v21,,0.00019436819816606287,-0.6436835160590899,88.0,-14.0,84.0,-1.0,15.0,,68.0
220300,1,0,6,25,0.43684935532093916,0.7421770831331662,0.23548011044216777,0.8100432656229256,108,v21,,0.0002708449078162674,-0.46476982284041835,117.0,-93.0,100.0,77.0,16.0,21.0,29.0
220301,1,0,24,56,0.34306770698933275,0.8166603708186886,0.17445664515303014,0.9132811524230865,73,v21,,0.00031204784462750707,,,,,,,,
220302,1,0,9,55,0.5513118028833618,0.7226831214518985,0.22510580692495333,0.987216519869173,65,v21,,0.00022623841902111622,-0.5225175269686648,101.0,-40.0,120.0,1.0,39.0,,116.0
220303,1,0,23,84,0.22802494760349706,0.7128461506244645,0.11183909663733388,0.7821130441718427,63,v21,,0.0004564412985634272,-0.8034132014930426,30.0,77.0,19.0,-78.0,1.0,21.0,40.0
220304,1,0,17,27,0.09264377093742228,0.8496489668290946,0.21999165217255506,0.8851424405222329,66,v21,,0.0003525705325964192,,,,,,,,
220305,1,0,5,78,0.4883287019776165,0.8673525324341085,0.2567549329962349,0.9312036497214295,96,v21,,0.0004636393909629643,,,,,,,,
220306,2,1,10,35,0.39233069468665455,0.6355486975775105,0.1362811120040585,0.8712176447928485,98,v21,,0.0003462242246874596,-0.43369141458345284,45.0,-2.0,41.0,-2.0,4.0,14.0,41.0
220307,1,0,5,92,0.18520246359630443,0.7196055225660372,0.27065177611800073,0.8086439328787612,62,v21,,0.0003099586607924596,-0.5295931700695242,124.0,-55.0,130.0,44.0,11.0,13.0,40.0
220308,1,0,5,36,0.48676301833457575,0.7951096207066705,0.13919312231944436,0.9931189087793192,64,v21,,0.0008908562476934069,-0.47965238029922197,9.0,15.0,18.0,-16.0,1.0,14.0,29.0
220309,1,0,18,43,0.17396263998826317,0.7219949647160511,0.254587769288667,0.8258074074434518,102,v21,,0.0006254596239238295,-0.5602700004124537,106.0,-67.0,97.0,58.0,9.0,16.0,28.0
220310,1,0,14,74,0.20328952497163494,0.6791858604212163,0.1887709036639968,0.9163138477677619,68,v21,,0.0004301764687098926,-0.47939107922438495,90.0,-5.0,65.0,-2.0,7.0,4.0,33.0
220311,1,0,10,68,0.09602494787943845,0.7727959509006037,0.12059569821531585,0.8685257174229867,70,v21,,0.0003215025555068622,-0.3451121334406442,111.0,2.0,99.0,-7.0,5.0,,115.0
220312,1,0,14,75,0.4356069995210183,0.746009008041744,0.1039082425266525,0.8097799653860478,61,v21,,0.0003230974950598915,-0.37155696568407326,23.0,63.0,0.0,-65.0,2.0,4.0,4.0
220313,1,0,11,76,0.15798923908194143,0.9032916660222882,0.2635108983663663,0.9780992755905269,96,v21,,0.0004867839771702941,-0.5191321927921881,11.0,78.0,2.0,-79.0,1.0,10.0,12.0
220314,1,0,23,81,0.5704344359595173,0.852903749006422,0.2927211532007049,0.9747978511103625,55,v21,,0.0009609099233502617,-0.6340586832564514,92.0,-11.0,44.0,1.0,10.0,13.0,68.0
220315,1,0,5,16,0.20294396430756279,0.5749435209623648,0.18427221951250927,1.0,58,v21,,0.0004714992920643362,-0.635449484226154,58.0,-38.0,56.0,16.0,22.0,18.0,124.0
220316,1,0,22,29,0.42280473019225334,0.6333168440027769,0.21207179176685415,0.8434703551161384,95,v21,,0.00026954200701034554,,,,,,,,
220317,1,0,5,94,0.22619582159721796,0.9243233906726924,0.2986620098327224,0.9631521242257597,51,v21,,0.0008418468310377781,,,,,,,,
220318,1,0,3,28,0.403918557589434,0.5661153180219397,0.11948276422356628,0.912436490129398,69,v21,,0.00028647751549873315,-0.48365297787896555,33.0,-2.0,32.0,-2.0,4.0,19.0,97.0
220319,1,0,17,80,0.30829172229699436,0.8274346873322839,0.193986746059681,0.9237499176438366,93,v21,panic_len,0.00031081803387000113,-0.3790486019848178,67.0,-1.0,80.0,-5.0,6.0,18.0,38.0
220320,1,0,12,95,0.5440030324586254,0.8513720364964531,0.2561220457197477,0.9023795472237418,83,v21,panic_len,0.00041043748804557974,-0.498018622621784,98.0,-36.0,64.0,31.0,5.0,17.0,67.0
220321,1,0,16,46,0.4061793135750881,0.6945192297515926,0.24704692250263963,0.882713191520895,65,v21,,0.00033023279476008366,-0.5060911942887737,66.0,-21.0,43.0,5.0,16.0,28.0,101.0
220322,1,0,22,36,0.411435319045681,0.6922495881126826,0.26790730334300084,0.9801825534983996,55,v21,,0.0003441910697566338,-0.4997868068314194,69.0,-13.0,56.0,-6.0,19.0,12.0,46.0
220323,1,0,26,54,0.133038442599474,0.5780272207864333,0.1283031733952339,0.9351385588045111,86,v21,,0.00028581519708253803,-0.44407771207332547,116.0,-39.0,74.0,26.0,13.0,19.0,26.0
220324,1,0,9,46,0.5481120067167387,0.742226381902564,0.23322491955304928,0.8615426379052887,55,v21,,0.0002611627469740756,-0.7206704007979405,68.0,-21.0,60.0,4.0,17.0,15.0,23.0
220325,1,0,7,45,0.14226874809272183,0.7544505303634037,0.17410781419213378,1.0,53,v21,,0.00042400534621484843,-0.4316806302801177,103.0,-51.0,79.0,28.0,23.0,18.0,128.0
220326,1,0,14,51,0.20854089311562593,0.6790326901001229,0.2646506299462793,0.9013439991321673,80,v21,,0.0007019534297548189,,,,,,,,
220327,1,0,3,83,0.3608961777552199,0.5393546650705568,0.13582871906841423,0.7509925301674579,104,v21,panic_len,0.00041710543139300506,-0.539825549396614,109.0,-62.0,125.0,52.0,10.0,9.0,34.0
220328,1,0,15,33,0.1290774068556671,0.7164016622958198,0.2934356102614426,0.9902763077933765,54,v21,,0.0004241585266035971,-0.6185686511124864,81.0,-35.0,59.0,27.0,8.0,8.0,83.0
220329,1,0,4,58,0.09016738541510586,0.5913988451474608,0.16711667649844641,0.7123437913790552,102,v21,,0.00029473406312474886,-0.38592429896556435,76.0,-17.0,38.0,-2.0,19.0,6.0,44.0
220330,1,0,23,69,0.36398705708140394,0.5872803479450197,0.15009634461142343,0.6996547521521876,50,v21,,0.00021108881245298557,-0.40464181060172,114.0,-26.0,77.0,9.0,17.0,20.0,92.0
220331,1,0,23,49,0.2822100074098783,0.8169126340738266,0.29209890571761415,0.9539550999901039,76,v21,,0.0003411700555686062,-0.46390327647666674,109.0,-65.0,110.0,50.0,15.0,20.0,85.0
220332,1,0,4,20,0.39749803711173215,0.6483494468977113,0.22811563044811126,0.9341102210537374,106,v21,,0.0004523427467969231,,,,,,,,
220333,1,0,8,25,0.3719266861604499,0.7815504882006505,0.21444233445937239,0.8634392127809792,71,v21,,0.00019083377201871494,-0.4764996626850816,99.0,-68.0,83.0,50.0,18.0,20.0,34.0
220334,1,0,6,40,0.5666707739027069,0.698946522562534,0.2757626048472215,0.8695888460107898,109,v21,,0.00048116784558786585,-0.7079617252547504,63.0,-23.0,59.0,18.0,5.0,15.0,55.0
220335,1,0,12,40,0.4682403362969716,0.7768808797058033,0.23871638660014646,0.9343951321140875,102,v21,,0.0003542059347142164,,,,,,,,
220336,1,0,10,47,0.5657369306783774,0.6219178560121246,0.1694029809548533,0.8095056225439883,83,v21,,0.0009849600924700965,-0.6470970915992553,81.0,-28.0,65.0,22.0,6.0,20.0,41.0
220337,1,0,8,29,0.4683117799109532,0.7778237807006463,0.29220002491718405,0.9510267235363117,59,v21,,0.0002687330714870126,-0.5491008109634681,50.0,-14.0,46.0,-1.0,15.0,9.0,85.0
220338,1,0,15,70,0.5249897872076713,0.7849135634027264,0.25228182874609484,0.9171448399542061,70,v21,,0.000564573422625143,,,,,,,,
220339,1,0,21,71,0.5724332399202405,0.6083718575293307,0.1910061711033981,0.8106613500586268,98,v21,panic_len,0.0002905493353662302,-0.573317694360765,111.0,-57.0,124.0,51.0,6.0,27.0,64.0
220340,1,0,16,19,0.5311429431750897,0.5789798576633175,0.13081506552730568,0.8152001527619261,68,v21,,0.00021731789644988665,-0.5034757895660682,68.0,-34.0,61.0,21.0,13.0,19.0,100.0
220341,1,0,6,89,0.47763002831477996,0.9313695715787638,0.2902202403195254,0.9658802757185919,86,v21,,0.00035881455893790377,-0.5645738325158026,114.0,-77.0,121.0,61.0,16.0,18.0,35.0
220342,1,0,24,65,0.2947559950143587,0.7778137584258211,0.21527916143787673,0.9852968268498925,59,v21,,0.0004457102384281945,-0.592955022862214,86.0,2.0,80.0,-9.0,7.0,44.0,67.0
220343,1,0,17,24,0.09221530401461464,0.8438408580344837,0.20995406587405724,0.9853906776132464,62,v21,,0.0003809753753814973,-0.4300135457270149,82.0,-59.0,90.0,50.0,9.0,25.0,40.0
220344,1,0,23,16,0.4955245292823857,0.6202219698682622,0.1120791937920439,0.7762946479356434,96,v21,,0.0002550303865476142,-0.44334864302466914,121.0,-83.0,120.0,77.0,6.0,7.0,24.0
220345,1,0,21,37,0.23648633141482484,0.8665522852394003,0.22462615712965336,0.9352482329576162,88,v21,,0.00026612101782894657,-0.5244030738811961,55.0,-6.0,50.0,-5.0,11.0,12.0,71.0
220346,1,0,6,77,0.2156341864198304,0.615091424877971,0.14288207617930632,0.9288924982561675,61,v21,,0.0003750452655000944,-0.45269185380170673,117.0,-41.0,107.0,28.0,13.0,33.0,74.0
220347,1,0,17,94,0.3329118772018201,0.9236447595154277,0.26094167979657046,0.9430354728131053,50,v21,,0.0004329322374367429,-0.45145917131798274,87.0,-49.0,78.0,20.0,29.0,24.0,104.0
220348,1,0,23,28,0.1030376652647112,0.6142972514753022,0.1620020851082149,0.7767690228479147,91,v21,,0.0002440281879314002,-0.6329771589122021,89.0,-37.0,70.0,18.0,19.0,18.0,25.0
220349,1,0,10,93,0.54318530491002,0.7125231528152095,0.19702760695309038,0.9991447346686817,87,v21,panic_len,0.0007245023140028464,-0.6069539886245134,112.0,-39.0,110.0,34.0,5.0,21.0,34.0
220350,1,0,5,38,0.5150133616581914,0.6015865320012034,0.1349636173807578,1.0,63,v21,,0.00032019328632875625,-0.4664626878304329,69.0,-28.0,38.0,12.0,16.0,14.0,28.0
220351,1,0,15,33,0.3741388775219506,0.6131969780353582,0.11376842714375596,0.959856473014126,94,v21,,0.00038327738439198993,-0.5685133890712581,82.0,-38.0,77.0,32.0,6.0,20.0,40.0
220352,1,0,20,72,0.12567272619751557,0.677611753035727,0.21367555564923735,0.8682804197507228,61,v21,,0.00032913656487149225,-0.44544106233605507,89.0,-6.0,83.0,-6.0,12.0,15.0,101.0
220353,1,0,13,69,0.29857760562962105,0.6735948560202201,0.2557956811280172,0.9092952745138314,80,v21,,0.0002801645187678624,,,,,,,,
220354,1,0,6,78,0.11501997344700154,0.6172011943814938,0.1844068295377816,0.7300343637244335,95,v21,,0.00029950168332722475,,,,,,,,
220355,1,0,4,33,0.23883136921966158,0.5554400644230295,0.1565059183075821,0.7661747842016162,110,v21,,0.0003436393902702734,-0.5164228231596281,48.0,-18.0,48.0,14.0,4.0,17.0,28.0
220356,1,0,22,44,0.15977686054042964,0.6546077095382921,0.11528341970455838,0.9865757128204395,94,v21,,0.0002994710572921307,,,,,,,,
220357,1,0,10,33,0.4610039533998327,0.5824757950763222,0.13525222390720804,0.7028284381968121,69,v21,,0.0002865738527293919,-0.5953897910421828,80.0,-37.0,56.0,24.0,13.0,28.0,43.0
220358,1,0,26,99,0.49899928757287715,0.7758426151572467,0.2683241778800137,0.9518026009501394,55,v21,,0.0006270901095180131,-0.7062056079501501,110.0,-29.0,108.0,17.0,12.0,12.0,27.0
220359,1,0,10,23,0.3095680242374778,0.6393353413609336,0.24337060755381726,0.9978538462864927,51,v21,,0.0002106891158233672,-0.4570802698340408,78.0,-46.0,58.0,23.0,23.0,14.0,115.0
220360,1,0,3,86,0.24266099861169615,0.5865007732645495,0.15533361879537083,0.9156136673370374,73,v21,,0.00025743597020439683,-0.5502880051336516,73.0,9.0,73.0,-11.0,2.0,9.0,27.0
220361,1,0,3,97,0.3333255670181771,0.7800791395750305,0.15285823557269457,0.8733763479424697,77,v21,,0.0003212589317390997,,,,,,,,
220362,1,0,11,16,0.15267438522614707,0.6899301593586514,0.10718960881070656,0.7730975603839849,75,v21,,0.0005145515121197243,-0.47447801057924377,84.0,-23.0,37.0,11.0,12.0,7.0,34.0
220363,1,0,25,67,0.16826229836724574,0.8034412618928202,0.19649722637897804,0.9066136392477844,98,v21,panic_len,0.0004706553143991027,-0.42375236703475094,94.0,-11.0,88.0,1.0,10.0,,56.0
220364,1,0,3,70,0.4526151110994561,0.7735751296290999,0.17742039711592633,0.9564931730260499,106,v21,,0.00027434100710900126,-0.3596952017719708,55.0,-23.0,60.0,-1.0,24.0,17.0,59.0
220365,1,0,9,88,0.14541872775927894,0.6304197546388288,0.21769707936397617,0.7807736484085337,57,v21,,0.0008346549633736035,-0.5746861106315296,120.0,-25.0,53.0,14.0,11.0,21.0,48.0
220366,1,0,6,76,0.35866430529242255,0.7610398700744955,0.1762787015326463,0.8531533467541802,71,v21,,0.00082487696628144,,,,,,,,
220367,1,0,22,66,0.2054953014783573,0.5702728593933114,0.16860704873020568,0.7608177174853106,102,v21,panic_len,0.0004870626103832081,,,,,,,,
220368,1,0,17,70,0.3318037916562319,0.5337872740834166,0.12421040397872288,0.6993342016520385,103,v21,panic_len,0.0003831568092417253,,,,,,,,
220369,1,0,20,18,0.16209474906929117,0.593146482318709,0.12154947261125999,0.9644478141367572,60,v21,,0.0004709654873761485,-0.6535387604394125,88.0,-52.0,88.0,44.0,8.0,10.0,27.0
220370,1,0,14,60,0.5042579809319804,0.6314373340414727,0.21315525761011367,0.8113663249840043,64,v21,,0.001065114473291317,-0.7061736489242001,112.0,-65.0,111.0,60.0,5.0,18.0,46.0
220371,1,0,13,60,0.3003999086215183,0.8397521426728681,0.19341703399733978,1.0,85,v21,,0.00021226048975010072,-0.602287924949827,50.0,-4.0,43.0,-5.0,9.0,17.0,36.0
220372,1,0,20,15,0.3110173790953877,0.6928728691524758,0.19179967333642417,0.8813976062342364,62,v21,,0.0002514654002031317,-0.39847154417276276,84.0,-49.0,86.0,43.0,6.0,5.0,110.0
220373,1,0,25,63,0.2660913180621589,0.6582100885119774,0.21725463811977064,0.8324789029929034,102,v21,panic_len,0.00047448231022435806,,,,,,,,
220374,1,0,17,27,0.42100248185097405,0.6234766119767237,0.18089730099850704,0.9528787400440579,105,v21,,0.0005606036491694537,,,,,,,,
220375,1,0,17,100,0.4439840989740847,0.8527298429839227,0.2286323573998821,0.9265719995955858,73,v21,,0.0005155579222698618,-0.5243387985285957,100.0,-69.0,102.0,61.0,8.0,27.0,45.0
220376,1,0,23,77,0.20701275803197147,0.6377332557613118,0.19015780376836522,0.8421464689282343,72,v21,,0.0002842461294063013,-0.559530677918012,119.0,-33.0,82.0,18.0,15.0,38.0,58.0
220377,1,0,16,37,0.42873588486853986,0.5916378200454965,0.20558641205903347,0.9618645830899886,61,v21,,0.0003130310312730829,-0.5855699883328304,102.0,-52.0,78.0,41.0,11.0,18.0,26.0
220378,1,0,6,50,0.42909853651744984,0.6284856261114351,0.15515126467404278,0.9738956021982941,100,v21,,0.0003520167315120856,,,,,,,,
220379,1,0,21,88,0.17147407860890107,0.8052726547947227,0.1753623492868483,0.969747779998297,63,v21,,0.0003082497834277389,-0.4617090129473239,73.0,35.0,6.0,-36.0,1.0,14.0,20.0
220380,1,0,17,35,0.5691727462551056,0.7068548028094468,0.2732810152722115,1.0,62,v21,,0.0003474871587075379,-0.6336496041631547,109.0,-57.0,84.0,47.0,10.0,15.0,26.0
220381,1,0,22,17,0.3405967294561057,0.6201704165135397,0.12347015160911552,0.888756848995236,91,v21,,0.0014051605346855733,-0.7015959548122541,72.0,-26.0,72.0,19.0,7.0,14.0,33.0
220382,1,0,23,71,0.27369745209934704,0.6774621486166666,0.20043231550483617,0.829273442317788,63,v21,,0.00047300427736762975,-0.5411178629358191,95.0,-22.0,108.0,13.0,9.0,11.0,54.0
220383,1,0,26,58,0.38248656534527914,0.6954717402600368,0.16414271572066838,0.9389943428875012,106,v21,panic_len,0.00033466295196705185,-0.5561428379556976,97.0,-36.0,96.0,21.0,15.0,8.0,22.0
220384,1,0,14,77,0.10301404219378225,0.6421809071328366,0.2642548520025064,0.9763452490999371,63,v21,,0.00031507347601967867,-0.4073673066354654,91.0,-3.0,34.0,-3.0,6.0,19.0,115.0
220385,1,0,15,60,0.47345237073395063,0.6451157289938424,0.19126710573437652,0.813148261173412,102,v21,,0.0010466774814358365,-0.7104769593628879,93.0,-28.0,60.0,24.0,4.0,17.0,32.0
220386,1,0,10,64,0.5423236149468528,0.5398803960248295,0.10425948849922997,0.6810337610202974,94,v21,,0.00036896375660180886,,,,,,,,
220387,1,0,13,24,0.48731839965227763,0.7379731171371052,0.29551072569303716,1.0,55,v21,,0.0009097202515398673,-0.5879693419355732,52.0,-36.0,61.0,32.0,4.0,9.0,21.0
220388,1,0,16,66,0.25253521238285287,0.6038366774725475,0.13588563549300575,0.9380964765026718,85,v21,,0.00048426849475975714,,,,,,,,
220389,1,0,11,37,0.5228853412127633,0.7709406054769519,0.19794026005561682,0.8612348881171513,89,v21,,0.0010356612284913665,-0.5224477046061724,30.0,-10.0,32.0,3.0,7.0,13.0,30.0
220390,1,0,4,83,0.46154956414967874,0.8515667051632002,0.29783727289835304,0.9243694302597004,69,v21,,0.0002736589796994088,-0.5125649157039712,87.0,-20.0,36.0,6.0,14.0,17.0,97.0
220391,1,0,14,101,0.19831450493962466,0.6731519131735243,0.23965062532139284,0.8756575990159143,58,v21,,0.0003365254021640048,,,,,,,,
220392,1,0,16,17,0.5617568247081887,0.6426295418628681,0.1831202815344979,0.8309709688447275,56,v21,,0.0003942476198070972,-0.5208758512919378,47.0,-16.0,46.0,8.0,8.0,14.0,112.0
220393,1,0,18,27,0.558256744442079,0.7621662833383254,0.1021377583127517,0.8998591752771754,94,v21,,0.0003104279957859985,,,,,,,,
220394,1,0,23,67,0.10274156856797403,0.6694249417442828,0.18830725704642337,0.7743156180948224,100,v21,panic_len,0.0003829527636408793,-0.3688542870563847,50.0,-1.0,27.0,-16.0,17.0,9.0,72.0
220395,1,0,14,58,0.15430486865908988,0.6014371810747564,0.19123710932730958,0.9589597740532203,75,v21,,0.0003258247504972504,-0.6565261712735351,116.0,-53.0,89.0,23.0,30.0,21.0,53.0
220396,1,0,5,85,0.3102612701007698,0.7852666140559905,0.21139336438491615,0.9003106874432085,96,v21,,0.0004914616916045445,,,,,,,,
220397,1,0,14,64,0.4744138520600606,0.8882445833775572,0.2785655592826213,0.9996351914037054,97,v21,,0.0004082969164615083,-0.6278700107386619,123.0,-62.0,136.0,59.0,3.0,9.0,26.0
220398,1,0,15,15,0.38655034001731425,0.8191510370900236,0.28969745440814154,0.9068174824781159,54,v21,,0.0004576966743263062,-0.5374882205378851,54.0,-26.0,57.0,20.0,6.0,10.0,21.0
220399,1,0,13,92,0.28381701391962916,0.7784252021537623,0.12762575884220956,0.956612797687962,76,v21,,0.0004367172346981914,-0.36899680208111785,57.0,-10.0,84.0,3.0,7.0,10.0,48.0
220400,1,0,18,74,0.19888394260522402,0.8439620097204679,0.26591665701156064,0.88106241121934,96,v21,,0.00033677399158672864,,,,,,,,
220401,1,0,18,68,0.25843533429711063,0.5557747566531721,0.10329137001218146,0.7846608888647831,84,v21,,0.00035685025160621126,-0.5790248814006924,62.0,23.0,10.0,-26.0,3.0,11.0,48.0
220402,1,0,13,16,0.22940840577272303,0.6456185114867294,0.25589752938727905,0.7468524561558267,52,v21,,0.0004288086295940696,-0.6849777540474644,77.0,-49.0,120.0,33.0,16.0,15.0,114.0
220403,1,0,5,52,0.39212247531822214,0.6830462125037065,0.2207905689109249,0.8804594090637063,101,v21,,0.00042178524308631756,-0.5760565158429864,51.0,-2.0,35.0,-2.0,4.0,30.0,50.0
220404,1,0,25,35,0.2649589554523882,0.737806670541152,0.1570266707940242,0.938432795593297,52,v21,,0.0004901844505892139,-0.579570170667654,108.0,-53.0,114.0,47.0,6.0,10.0,21.0
220405,1,0,6,19,0.5325904301669209,0.7187199215219112,0.13012688573734288,0.7963383787641873,75,v21,,0.0007174337908614874,-0.5098574273091268,102.0,-61.0,123.0,53.0,8.0,14.0,106.0
220406,1,0,15,77,0.5164908445656842,0.8477363104141122,0.21196745915484178,0.9720747836049258,93,v21,,0.00036351523626994135,,,,,,,,
220407,1,0,22,98,0.5514513094009489,0.5841714268711651,0.19759687697708317,0.7341528888316992,64,v21,,0.0002589967846785719,,,,,,,,
220408,1,0,6,77,0.5077763714595308,0.65089326078621,0.2738400551903424,0.7466598599427237,91,v21,,0.00029334776442823036,-0.5746794867336004,78.0,-2.0,81.0,-1.0,3.0,16.0,25.0
220409,1,0,22,35,0.20403915579646814,0.6811136473447011,0.1494540307329226,0.9447357967826913,73,v21,,0.0005210668601512668,-0.4318647180018781,110.0,-57.0,108.0,52.0,5.0,11.0,24.0
220410,1,0,6,86,0.259252774168354,0.7752488425949653,0.1754720148947456,0.9971773250846723,65,v21,,0.00029698657858708043,-0.5272266071153723,101.0,-8.0,43.0,-1.0,9.0,16.0,49.0
220411,1,0,12,41,0.45565619241155403,0.7868706375568647,0.23731195503661984,0.9548798504247062,81,v21,,0.0007434931239234773,-0.40391082552778623,94.0,-80.0,101.0,57.0,23.0,17.0,41.0
220412,2,1,14,99,0.30762020973032345,0.7435204924119969,0.14272417184310618,0.9975717629738936,64,v21,,0.0006066589282798944,-0.5815186898676867,32.0,21.0,11.0,-22.0,1.0,11.0,51.0
220413,1,0,7,31,0.5449672753208192,0.7053644746816575,0.12572962408893423,0.8604355406983191,56,v21,,0.0005972389734002855,-0.5523597749965992,87.0,-57.0,65.0,45.0,12.0,10.0,21.0
220414,1,0,5,34,0.16163003783885688,0.7973033954841354,0.28421694497016087,0.9932617707978943,54,v21,,0.000265271549944499,-0.5620210870235134,88.0,-53.0,80.0,43.0,10.0,21.0,96.0
220415,1,0,18,41,0.48556195938432206,0.7631986719027324,0.2829719828626319,0.9555553152848902,110,v21,,0.0006646384489115397,-0.44977132840356215,80.0,-27.0,71.0,14.0,13.0,19.0,44.0
220416,1,0,19,18,0.13300092620918758,0.7435858681474963,0.1759887303009396,0.876870272474123,98,v21,,0.0002748133110771802,-0.41975666433353376,36.0,-1.0,30.0,-9.0,10.0,13.0,23.0
220417,1,0,10,47,0.41371265134688523,0.6349038659205839,0.13184937128532595,0.8450414568549491,104,v21,,0.00046421197442601044,,,,,,,,
220418,1,0,3,91,0.4226923069171106,0.9515167990219563,0.29199611438166856,0.9894002443325187,96,v21,panic_len,0.0003633837404375254,-0.5031194188628236,75.0,-29.0,99.0,20.0,9.0,13.0,23.0
220419,1,0,3,82,0.16348852471941278,0.764491811622551,0.24523120029339354,0.8377862495244279,105,v21,panic_len,0.00037038511620193743,-0.5617514665356889,114.0,-102.0,117.0,97.0,5.0,34.0,82.0
220420,1,0,14,89,0.2197543395538874,0.6584705186222495,0.25536219195102206,0.7873175145511667,58,v21,,0.0010675315134169754,-0.6338780002638809,105.0,-5.0,62.0,-1.0,6.0,21.0,54.0
220421,1,0,14,32,0.13599673766489404,0.7176250342554622,0.10165896844958162,0.9548680748899065,108,v21,,0.00047146218576816286,-0.4125455896168234,80.0,-56.0,81.0,47.0,9.0,18.0,35.0
220422,1,0,16,36,0.17582963634873988,0.6722146082840456,0.26762560570666494,0.7596500027706848,55,v21,,0.00039976225069517714,-0.4903213902667828,70.0,-44.0,70.0,29.0,15.0,32.0,81.0
220423,1,0,15,84,0.4421799364761376,0.8759500401480953,0.2339092686404153,1.0,63,v21,,0.0002569874986314372,-0.5741882141288386,42.0,25.0,70.0,-27.0,2.0,16.0,60.0
220424,1,0,12,51,0.38183443638970027,0.7610396760830856,0.17420628206853203,0.9536877708193872,87,v21,,0.0007441394933860019,-0.4818661466354881,98.0,-41.0,66.0,4.0,37.0,14.0,42.0
220425,1,0,18,60,0.4777041169540242,0.815545864222715,0.16420845171517237,1.0,97,v21,,0.0012825919946194103,-0.49910157338009253,61.0,-32.0,78.0,22.0,10.0,13.0,32.0
220426,1,0,3,90,0.5267951012471053,0.7926579428121664,0.2148021229801218,0.8633119309094469,77,v21,,0.00037015523683646656,-0.4491665462749107,123.0,-4.0,21.0,0.0,4.0,12.0,41.0
220427,1,0,21,21,0.2498222763402862,0.823376406052145,0.27459079508927386,0.9532130612298703,80,v21,,0.00018992892791007987,-0.7022730909090156,81.0,-49.0,78.0,36.0,13.0,13.0,21.0
220428,1,0,23,48,0.39422361884632084,0.7857778722329897,0.2994051421251051,1.0,85,v21,,0.00037410588674670244,-0.6074630849480489,88.0,-19.0,62.0,-4.0,23.0,15.0,45.0
220429,1,0,9,95,0.35681352614305045,0.677118233962418,0.18463121225931398,0.9834962324080585,52,v21,,0.0003102023730895918,-0.6578190068686964,109.0,-53.0,116.0,41.0,12.0,12.0,88.0
220430,1,0,8,72,0.10838450228455354,0.8230384593825446,0.2720256795046119,0.9602047497456502,110,v21,panic_len,0.0004702566017757648,,,,,,,,
220431,1,0,23,68,0.10966593789146037,0.6646011825681567,0.2843320016650194,0.8729975507480952,99,v21,panic_len,0.0005082905957481922,-0.5577287062330212,120.0,-30.0,36.0,-7.0,37.0,1.0,77.0
220432,1,0,9,35,0.11225534006601973,0.6265989174426142,0.14971892349209912,0.7233820986564188,104,v21,,0.00029596795410499483,-0.4721363937060118,64.0,-26.0,48.0,10.0,16.0,15.0,36.0
220433,1,0,24,76,0.5648385848466551,0.7332831949603797,0.2027591928273259,0.8386891253848263,71,v21,,0.0003538906808091427,-0.3673968891414492,69.0,-42.0,123.0,38.0,4.0,20.0,62.0
220434,1,0,3,55,0.1744895851397199,0.8041906190356194,0.2900590691709178,0.9501690972837459,85,v21,,0.00040884957055330846,-0.4602493571359513,62.0,-2.0,20.0,0.0,2.0,2.0,45.0
220435,1,0,24,45,0.13760777330933166,0.629369180914599,0.17555551589471777,0.8826443247329392,67,v21,,0.0004857575034902153,-0.5297785183304947,96.0,-28.0,91.0,21.0,7.0,19.0,55.0
220436,1,0,20,60,0.09207286252033069,0.8231357848102997,0.2855371154270334,0.9015018890308069,85,v21,,0.000501492705329439,-0.501583573360847,119.0,-37.0,84.0,23.0,14.0,10.0,40.0
220437,1,0,13,69,0.2934006239758406,0.7046495947172148,0.13264161644368705,0.8912985057413848,108,v21,panic_len,0.0002980376791688086,,,,,,,,
220438,1,0,4,20,0.27261421606086583,0.7246586720933195,0.13344553904625536,0.835830741836992,110,v21,,0.0005359742749483009,,,,,,,,
220439,1,0,4,39,0.2911959806420412,0.6106099032521638,0.22990417983926034,1.0,86,v21,,0.0005347053418149803,,,,,,,,
