ticker,top,start,runup,top_date,start_date,runup_len,post_drop,post_len,topped,horizon,drop_thr,rv_calm_clean,rv_calm_e33,rv_mania,rv_blow-off,rv_post-top
LRCX,6153,5733,3.528913822222971,2024-06-18,2022-10-14,420,-0.3551360675243209,105.0,False,200.0,-0.4,0.000881202382200737,0.0011878655195848634,0.00032921033266754306,0.0005903838997087046,0.0013023219784793387
LUMN,2706,2235,2.206568833817992,2010-10-06,2008-11-20,471,-0.01838067486566819,9.0,False,200.0,-0.4,0.0008522004023573238,0.0014451220004707075,4.7215597861737284e-05,0.00010440024895640911,8.824645670095457e-05
LUMN,6187,5996,6.765306107554025,2024-08-07,2023-11-01,191,-0.30015086178066097,3.0,False,200.0,-0.4,0.0024418556960955472,0.003792553759571632,0.0009060508109407315,0.03609343613558872,0.0038325470239554036
LUV,538,34,2.011293508482983,2002-02-27,2000-02-22,504,-0.4721507935147444,156.0,True,200.0,-0.4,0.000709650666225797,,,,
LUV,2460,2305,2.0066745951414746,2009-10-14,2009-03-05,155,-0.18326662228773227,15.0,False,200.0,-0.4,0.0010260373299728438,0.002233093530287203,0.00046105852196009757,0.0009327869310624332,0.0006059509255445111
LUV,2729,2305,2.855131062952417,2010-11-08,2009-03-05,424,-0.44882634183976466,198.0,True,200.0,-0.4,0.0010260373299728438,0.002233093530287203,0.0003379123069668084,0.0006060606134216841,0.00017411346313614252
LUV,3498,2994,2.554441760626049,2013-11-27,2011-11-25,504,-0.05540863576510702,4.0,False,200.0,-0.4,0.00036926672862527626,0.000666884799585928,0.00016732303195017366,0.00020872459347745604,0.0003333635377781056
LUV,3756,3253,4.3581086090401575,2014-12-08,2012-12-07,503,-0.22819840965047355,145.0,False,200.0,-0.4,0.00019010414906537337,0.00021939580937493082,0.00037987320957570887,0.0006574370061637487,0.000447986545075004
LUV,4078,3591,2.0272270758998028,2016-03-21,2014-04-14,487,-0.20814735733069534,93.0,False,200.0,-0.4,0.00020865442729452386,0.0002602992131706347,0.000258867207877238,0.0004730227952725461,0.0002491569062247821
LUV,4405,3901,2.017617591907274,2017-07-07,2015-07-08,504,-0.20876935083668668,34.0,False,200.0,-0.4,0.00037978044261684386,0.00044770563227238116,0.00019082278329898137,0.0005663289727900402,0.00020998818751356886
LUV,5259,5124,2.022203788995479,2020-11-25,2020-05-15,135,-0.08970368037331866,43.0,False,200.0,-0.4,0.0012778393225833073,0.001781405046013124,0.004334785853812338,0.0028771126684327664,0.0004474766465181399
LUV,5611,5124,2.0268125769665426,2022-04-21,2020-05-15,487,-0.36254667070613267,112.0,False,200.0,-0.4,0.0012778393225833073,0.001781405046013124,0.0006024303959135818,0.0004482490700760582,0.000682915354309678
M,969,777,2.1117836436300323,2003-11-11,2003-02-07,192,-0.13623155907962647,23.0,False,200.0,-0.4,0.0004016657229536576,0.0009422123032610923,0.0003604952544173616,0.0003818450130008279,0.0002925828561957467
M,1231,777,2.4393790909113715,2004-11-26,2003-02-07,454,-0.049679869864032056,15.0,False,200.0,-0.4,0.0004016657229536576,0.0009422123032610923,0.0002188796402725966,0.00035095781047976896,0.0001773386271448688
M,2265,2234,2.0895354583462935,2009-01-06,2008-11-19,31,-0.4371255624808901,40.0,True,200.0,-0.4,0.0037138718235137516,0.0035876964952302904,0.007450121221726653,0.006014105740582982,0.003184979493092139
M,2592,2234,4.528710234093351,2010-04-26,2008-11-19,358,-0.30783439873248875,57.0,False,200.0,-0.4,0.0037138718235137516,0.0035876964952302904,0.00040457972869223835,0.0004109980969805173,0.0010533222485930847
M,2862,2393,2.8292724434216274,2011-05-19,2009-07-10,469,-0.21508428468266283,63.0,False,200.0,-0.4,0.0008992754054711536,0.0028298879956608716,0.0002083598256200722,0.0005686585246276468,0.0006399517907042619
M,3120,2649,2.3232100354488563,2012-05-29,2010-07-16,471,-0.15340287944632913,31.0,False,200.0,-0.4,0.00039347226169851693,0.0007039497027545674,0.0005431674487520252,0.0002626255084145077,0.000404302023697389
M,3384,2925,2.219958605680902,2013-06-18,2011-08-18,459,-0.13627549485783041,79.0,False,200.0,-0.4,0.0005496733347201947,0.0005223400427949663,0.00015413263618049367,0.0001746775228186611,0.00019513712394424884
M,4636,4491,2.35773517192327,2018-06-07,2017-11-07,145,-0.4070070998905392,188.0,True,200.0,-0.4,0.0006861784025008233,0.0005955746516946178,0.0004924020949428047,0.0013957471865946153,0.0008963114086184544
M,5139,5093,2.1557564254651265,2020-06-08,2020-04-01,46,-0.40628268119422406,79.0,True,200.0,-0.4,0.00326151220189041,0.002878819120736975,0.007650014579187752,0.006187577087829671,0.0023983430355187466
M,5392,5093,4.424380154911123,2021-06-09,2020-04-01,299,-0.17806130428905442,27.0,False,200.0,-0.4,0.00326151220189041,0.002878819120736975,0.0012240754770627463,0.004067971052920524,0.0013701177976810002
M,5673,5218,3.38043544297191,2022-07-21,2020-09-29,455,-0.18866208567899978,198.0,False,200.0,-0.4,0.002496253623783425,0.003011331989235799,0.0013335473473042984,0.0031452099063189213,0.0011057242094592024
M,6090,5983,2.072410019738252,2024-03-19,2023-10-13,107,-0.32951764060669575,120.0,False,200.0,-0.4,0.001252855981158082,0.0007778987309183385,0.0006094886523412139,0.0034953852201553837,0.0004934649766410677
MAA,1174,695,2.136789591063936,2004-09-07,2002-10-10,479,-0.08692241099131492,143.0,False,200.0,-0.4,6.795346556122033e-05,0.00014802617717865377,0.00041873681432378376,0.00015529819582001488,0.0001229547324757089
MAA,1558,1074,2.0783405984944774,2006-03-16,2004-04-14,484,-0.13071224100014145,48.0,False,200.0,-0.4,0.00018958891505686497,0.00014828908698844047,0.0001435503485961413,0.00027861933824666513,0.00028683501845864053
MAA,2413,2305,2.0671658948822937,2009-08-07,2009-03-05,108,-0.12096744787416391,8.0,False,200.0,-0.4,0.002113570905556596,0.005219990389974926,0.002792124540609803,0.004729526876818499,0.0004780228076704578
MAA,2694,2305,2.8785893239814033,2010-09-20,2009-03-05,389,-0.061408942197348715,3.0,False,200.0,-0.4,0.002113570905556596,0.005219990389974926,0.00040989603846572006,0.00039227046036890685,0.00015920909527544042
MAA,5395,5086,2.111618007880883,2021-06-14,2020-03-23,309,-0.021854223808583928,4.0,False,200.0,-0.4,0.0007196323372645044,0.0009993847282463492,0.0002455939795559095,0.0001713210247529631,0.00011846720794369291
MAC,685,218,2.0098256692330296,2002-09-26,2000-11-10,467,-0.1130798852819418,9.0,False,200.0,-0.4,0.00011427043060765513,0.0002643518885661853,0.00015656664726439949,0.00028388138322748077,0.00013301909597308333
MAC,951,449,2.0038829550403396,2003-10-16,2001-10-18,502,-0.02860709186204058,8.0,False,200.0,-0.4,8.244621459699324e-05,0.00019016802155884884,8.25467445555249e-05,8.368881382335077e-05,8.908233893268302e-05
MAC,1223,719,2.423714713355214,2004-11-15,2002-11-13,504,-0.13069889575448568,93.0,False,200.0,-0.4,9.107151260798665e-05,0.00015605681090491647,0.000527565409334712,0.0003016346812534412,0.00020353922158636536
MAC,1513,1092,2.0049641241644216,2006-01-10,2004-05-10,421,-0.059269970200703015,93.0,False,200.0,-0.4,0.00022805054153335515,0.00024296894636394777,0.00013004600387088734,0.000245060509640552,0.00012810528442056373
MAC,1783,1316,2.0768271735516106,2007-02-07,2005-03-31,467,-0.2813375741349555,118.0,False,200.0,-0.4,0.00015312030522874562,0.00022847796438698784,0.00018523162081353548,0.00020711810832990045,0.0001663357540448215
MAC,2256,2241,2.1766502365549525,2008-12-22,2008-12-01,15,-0.7102575674133305,65.0,True,200.0,-0.4,0.010204339145355552,0.004992579755824085,0.009932996266431019,0.01824254996237334,0.008961295750659855
MAC,2511,2321,6.961277682921555,2009-12-28,2009-03-27,190,-0.19803288216175063,26.0,False,200.0,-0.4,0.004739563111319761,0.010771240099464995,0.002643671306738038,0.0024994818789470263,0.0005413649598089085
MAC,2767,2321,9.347894885410287,2011-01-03,2009-03-27,446,-0.13791204492033926,189.0,False,200.0,-0.4,0.004739563111319761,0.010771240099464995,0.0009160807819409093,0.0007955129905082048,0.00023802655720413064
MAC,5139,5094,2.657997739969156,2020-06-08,2020-04-02,45,-0.49330535836860623,100.0,True,200.0,-0.4,0.004113841136406151,0.003449149990580579,0.012638066743419963,0.006303959726681976,0.0021834633414210894
MAC,5409,5094,4.0322733225764145,2021-07-02,2020-04-02,315,-0.24450866117535963,193.0,False,200.0,-0.4,0.004113841136406151,0.003449149990580579,0.003207071719669325,0.005481621838727672,0.0007339357901054636
MAC,6026,5719,2.2875584630511323,2023-12-14,2022-09-26,307,-0.17086826817838474,94.0,False,200.0,-0.4,0.0007739842032097067,0.0010093788343837004,0.0011230296477468054,0.0014721419857938508,0.00039383139446453664
MAR,1195,692,2.06519388609089,2004-10-06,2002-10-07,503,-0.024712353487030048,6.0,False,200.0,-0.4,0.00056822832922246,0.0007349140979701903,0.00016659578440086302,0.00039165728603455775,9.540100106132682e-05
MAR,2371,2235,2.0142335779356313,2009-06-09,2008-11-20,136,-0.22157723457724554,20.0,False,200.0,-0.4,0.0021711918940938812,0.0019228969491776942,0.0014190971619265338,0.00231979153824597,0.0010176053789716182
MAR,2628,2235,2.8986522002591575,2010-06-16,2008-11-20,393,-0.17185716961651376,13.0,False,200.0,-0.4,0.0021711918940938812,0.0019228969491776942,0.00012801616756692383,0.0003472353509859031,0.0005083621471264535
MAR,3661,3238,2.0096352920587233,2014-07-24,2012-11-15,423,-0.07387453291654444,56.0,False,200.0,-0.4,0.00017204213307974172,0.00027763887647534193,0.00012129826217222455,0.00013240912982802428,0.00013227449119009458
MAR,4546,4045,2.5789735767571007,2018-01-29,2016-02-02,501,-0.2698969856844622,187.0,False,200.0,-0.4,0.0002700661701881098,0.0004028796959295975,0.00015287352261633753,7.974895047439322e-05,0.0003480004764163498
MAR,5265,5095,2.295361785974257,2020-12-04,2020-04-03,170,-0.14231979333022626,37.0,False,200.0,-0.4,0.0017827222423477287,0.0014880956741439096,0.0007594648649551359,0.001503710054043881,0.0004559731558821824
MAR,5537,5095,2.8437714341749585,2022-01-04,2020-04-03,442,-0.20656619798206244,117.0,False,200.0,-0.4,0.0017827222423477287,0.0014880956741439096,0.00033459500311873523,0.000383000745309472,0.0005454847194562186
MAR,6272,5784,2.050951423890054,2024-12-06,2022-12-28,488,-0.05106135966000558,8.0,False,200.0,-0.4,0.000273142866601248,0.0004012586760597959,0.0002495258330008911,0.00019161802644970612,0.00020530901873274502
MAS,541,201,2.0119944125813327,2002-03-04,2000-10-18,340,-0.37891779353364985,154.0,False,200.0,-0.4,0.0009061011606929326,0.0007865935336276999,0.0003245351144888146,0.0006447690227776487,0.00030995245799377165
MAS,1184,798,2.1560992858889936,2004-09-21,2003-03-11,386,-0.13184131123114173,155.0,False,200.0,-0.4,0.0002868724480572814,0.0009271538195595007,8.161768436046337e-05,0.00011455434008318301,0.00014627051279708433
MAS,2350,2307,2.9822428757532085,2009-05-08,2009-03-09,43,-0.23616224768674432,40.0,False,200.0,-0.4,0.00297027047288729,0.002512238085579674,0.0028345777768171154,0.00568378836644708,0.0015501009217132552
MAS,2627,2307,3.7230254132323,2010-06-15,2009-03-09,320,-0.23326689926690314,31.0,False,200.0,-0.4,0.00297027047288729,0.002512238085579674,0.00039949692933790687,0.0002656823159667164,0.0011285245338814283
MAS,3073,2956,2.075793441679701,2012-03-21,2011-10-03,117,-0.16328701506167065,51.0,False,200.0,-0.4,0.0011736544935127685,0.0008008044527845484,0.0011868831041188673,0.0012257754225712889,0.0008220149874259771
MAS,3363,2956,3.430876273954098,2013-05-17,2011-10-03,407,-0.1829825050411279,71.0,False,200.0,-0.4,0.0011736544935127685,0.0008008044527845484,0.0005439599287980194,0.0005681686756267772,0.0005435903653019088
MAS,4168,3666,2.0746725817695095,2016-07-28,2014-07-31,502,-0.1993808640605369,68.0,False,200.0,-0.4,0.00021186436527679387,0.00029097373607096913,0.0004262923267193751,0.00060629537881748,0.00017244408536389638
MAS,4539,4049,2.017854535996365,2018-01-18,2016-02-08,490,-0.4013919701717841,197.0,True,200.0,-0.4,0.0002643618042702594,0.0003234583617124182,9.937956884758607e-05,0.00014237215572732222,0.00025123505910027425
MAS,5200,4736,2.2279889926498915,2020-09-02,2018-10-29,464,-0.13555805327208148,65.0,False,200.0,-0.4,0.00034535095292968196,0.00021876624316713694,0.0017462465487591027,0.0024489835959288784,0.0003799282437893185
MAS,5504,5086,2.543801829724456,2021-11-16,2020-03-23,418,-0.30284392476477484,148.0,False,200.0,-0.4,0.0006681192792749332,0.0006564396179335172,0.00018622610930492996,0.00024864251470405697,0.00023086008185399577
MAS,6238,5747,2.0770364912518664,2024-10-18,2022-11-03,491,-0.1508219226980091,49.0,False,200.0,-0.4,0.00044001948963351097,0.0005392931416777896,0.00023560462673549357,0.0006055567030657938,0.0001828669896677618
MAT,507,47,2.0658655207480185,2002-01-11,2000-03-10,460,-0.1393444820070745,188.0,False,200.0,-0.4,0.0009899635015602063,,,,
MAT,1823,1463,2.1657764633299488,2007-04-05,2005-10-27,360,-0.4176296047246235,196.0,True,200.0,-0.4,0.00020188927690501383,0.00017633160352213564,0.0001700907907792198,0.00020445456890034008,0.00011969710110774081
MAT,2597,2305,2.38020083952932,2010-05-03,2009-03-05,292,-0.14858050625656527,24.0,False,200.0,-0.4,0.0008194307855551332,0.0014332825378767988,0.00024263746785187706,0.000148836165167598,0.0005560042960903597
MAT,2862,2360,2.0917382935727353,2011-05-19,2009-05-22,502,-0.1423497444816867,55.0,False,200.0,-0.4,0.00039502980018934103,0.001246704396456231,0.0003080217780277247,0.00015944858935232212,0.00034594327710818967
MAT,3365,2917,2.182823295310545,2013-05-21,2011-08-08,448,-0.22391814558099854,188.0,False,200.0,-0.4,0.0003463698909763083,0.00017229125799773058,9.772085736717787e-05,0.0001012437973095228,0.00019726710508215245
MAT,5275,5086,2.5062241758549053,2020-12-18,2020-03-23,189,-0.04801328912467118,9.0,False,200.0,-0.4,0.0011104880301943372,0.001362420021678848,0.0003059415566620229,0.0006007279017300006,0.0003488205149075494
MAT,5544,5086,3.1562931721469853,2022-01-13,2020-03-23,458,-0.18404903206652623,198.0,False,200.0,-0.4,0.0011104880301943372,0.001362420021678848,0.0003064972421069405,0.0003535053654290107,0.0007777755554444458
MBI,516,44,2.3045316201635395,2002-01-25,2000-03-07,472,-0.34888931257914224,178.0,False,200.0,-0.4,0.0006699391633904378,,,,
MBI,2181,2142,4.258974496600654,2008-09-05,2008-07-11,39,-0.8621312564296417,124.0,True,200.0,-0.4,0.01187393431027617,0.008056544500150168,0.008737912419913646,0.011950288107317904,0.015374330278372891
MBI,2444,2305,3.5982533709937434,2009-09-22,2009-03-05,139,-0.6055825294236259,59.0,True,200.0,-0.4,0.0050489375787385405,0.012600282949349884,0.012476764954783651,0.011083141571882563,0.0043816589604488455
MBI,2712,2305,5.6768559723210545,2010-10-14,2009-03-05,407,-0.4023076959298153,177.0,True,200.0,-0.4,0.0050489375787385405,0.012600282949349884,0.0015702620138549953,0.001995947887163841,0.0014078587829648688
MBI,2974,2503,2.707692465513379,2011-10-27,2009-12-15,471,-0.1750000077635291,18.0,False,200.0,-0.4,0.0022964329378281673,0.004260030060149491,0.0020672521490975072,0.0013455486147446682,0.0013627306235327273
MBI,3312,2927,2.159203929594256,2013-03-06,2011-08-22,385,-0.30261140414028176,40.0,False,200.0,-0.4,0.0014699190921354161,0.001328122015979466,0.0011390089416643615,0.004399469558683351,0.003107970677888786
MBI,4266,4012,2.0887245616947125,2016-12-15,2015-12-14,254,-0.305309733229182,105.0,False,200.0,-0.4,0.0010224946282568514,0.0018480778280566647,0.00035278616014530674,0.0010448623390217355,0.00031485347598255467
MBI,5424,5246,2.3474427416383734,2021-07-26,2020-11-06,178,-0.21337334650424877,33.0,False,200.0,-0.4,0.0018072853152791876,0.0009989843184969062,0.0013870036858306864,0.0050649127469672775,0.000844794488420232
MBI,5690,5246,2.3368608300001985,2022-08-15,2020-11-06,444,-0.4279245402875155,186.0,True,200.0,-0.4,0.0018072853152791876,0.0009989843184969062,0.0024558482380989247,0.0016009923091707984,0.0012264119817577098
MBI,6033,5989,2.5066157936819966,2023-12-26,2023-10-23,44,-0.5037481401921247,176.0,True,200.0,-0.4,0.0038247658282196625,0.0007526031778891003,0.0006879804936211088,0.01865117266421531,0.0009005955348529929
MBI,6288,5989,2.4276968422169314,2024-12-31,2023-10-23,299,,,,,,0.0038247658282196625,0.0007526031778891003,0.000951718471315278,0.00369746511357353,
MCD,970,799,2.1525384861921752,2003-11-12,2003-03-12,171,-0.08689063266404551,29.0,False,200.0,-0.4,0.0006013882032493451,0.0005099521481633078,0.0006758620698149427,0.0006596675207229572,0.000226668674464618
MCD,1245,799,2.7289192472771204,2004-12-16,2003-03-12,446,-0.15186784818768462,138.0,False,200.0,-0.4,0.0006013882032493451,0.0005099521481633078,9.731672515108889e-05,0.0001854403921784998,0.00010793114301554436
MCD,1996,1619,2.078006696042628,2007-12-11,2006-06-13,377,-0.1961029462266709,32.0,False,200.0,-0.4,0.00017111613179206884,8.67962135476999e-05,0.00013179880418347247,0.0003612860827703088,0.00033195803889204506
MCD,5539,5086,2.049518253231109,2022-01-06,2020-03-23,453,-0.17225337655714834,43.0,False,200.0,-0.4,0.0005699608529808126,0.0007614600451085277,9.698727106048142e-05,0.00010121916850151498,0.00016911808403740998
MCHP,545,245,2.1609998383294093,2002-03-08,2000-12-20,300,-0.4669134067996913,132.0,True,200.0,-0.4,0.0026021138549003403,0.003505957123021557,0.0016862513517738897,0.0023743385843251782,0.0008996743829892848
MCHP,970,677,2.277919142188298,2003-11-12,2002-09-16,293,-0.273043621121025,89.0,False,200.0,-0.4,0.0018802932495569958,0.0017273418301657988,0.0006254747349689826,0.0010835196573902818,0.0006383282096660101
MCHP,2655,2274,2.0677707980349607,2010-07-26,2009-01-20,381,-0.10965932040922544,26.0,False,200.0,-0.4,0.0006187949418667914,0.0014337445035753284,0.0003282170463704321,0.0004470721197326401,0.00022054305665983721
MCHP,4385,3935,2.3141265484582316,2017-06-08,2015-08-25,450,-0.1272158124662256,17.0,False,200.0,-0.4,0.0004014893690321835,0.0001861445458570657,0.00027006551525993704,0.00037592603312755593,0.00024019401992775435
MCHP,5200,5081,2.072157207861015,2020-09-02,2020-03-16,119,-0.14857461307260245,14.0,False,200.0,-0.4,0.0015738498109251584,0.001464213967720439,0.003699180501187759,0.004752955861874613,0.0005907435443703209
MCHP,5468,5081,3.034786833833866,2021-09-27,2020-03-16,387,-0.31677221438508685,193.0,False,200.0,-0.4,0.0015738498109251584,0.001464213967720439,0.0010819726348253835,0.0010617489121994802,0.0005307332298573476
MCK,516,101,2.4803621965323437,2002-01-25,2000-05-26,415,-0.3535293480399171,176.0,False,200.0,-0.4,0.000995086886212893,0.0011400661413310488,0.00023755468707025996,0.0004217370483929623,0.00045736875430003497
MCK,1408,1206,2.0780947956695326,2005-08-10,2004-10-21,202,-0.08256164910264463,45.0,False,200.0,-0.4,0.000382901845346259,0.0005340785035702439,0.0002140508647000327,0.0006838440726420329,0.00010093537139123724
MCK,1666,1206,2.289170555443742,2006-08-18,2004-10-21,460,-0.07726171709137652,66.0,False,200.0,-0.4,0.000382901845346259,0.0005340785035702439,0.00017348720777160767,0.00025662099536124237,0.00017091148954049228
MCK,2464,2235,2.1894826341977147,2009-10-20,2008-11-20,229,-0.05685333837662154,74.0,False,200.0,-0.4,0.0009986541787180545,0.0011371280633985653,0.0003111583248955409,0.0005621209477720545,0.00012103470890897977
MCK,2724,2235,2.4235692827383164,2010-11-01,2008-11-20,489,-0.05599842154045476,20.0,False,200.0,-0.4,0.0009986541787180545,0.0011371280633985653,0.00021451734902674005,0.0002976518252800369,0.00010674610080138133
MCK,3499,3030,2.2218629691070144,2013-11-29,2012-01-19,469,-0.05509684866757991,9.0,False,200.0,-0.4,9.433556099560174e-05,0.0004763640003335837,7.939114600335497e-05,0.00035051428519419336,0.00018347474976332387
MCK,3756,3252,2.273478965637452,2014-12-08,2012-12-06,504,-0.11256519798965825,179.0,False,200.0,-0.4,0.00011169587745726214,9.671491344834395e-05,0.00014298015418489442,0.00017331323513700017,0.0001569658487150908
MCK,5562,5086,2.449303365853234,2022-02-09,2020-03-23,476,-0.043724555376905117,10.0,False,200.0,-0.4,0.0007330571458935416,0.0009624048090206489,0.00020962509675445757,0.00014005777843301224,0.0002611621989560423
MCK,5851,5369,2.044872023406324,2023-04-05,2021-05-06,482,-0.051343866170540764,17.0,False,200.0,-0.4,0.00016854401973398692,0.0002177706460367511,0.0002060570957760788,0.0002373738758359793,0.00017979101116572877
MCO,504,19,2.198994556270447,2002-01-08,2000-01-31,485,-0.11043739016496357,26.0,False,200.0,-0.4,0.00037849500540902833,,,,
MCO,1254,758,2.183759108216752,2004-12-30,2003-01-10,496,-0.08205986469202564,76.0,False,200.0,-0.4,0.00020158324101770351,0.0005141568349730049,8.433423918246556e-05,8.472645944096635e-05,0.00012101433210559544
MCO,1514,1010,2.201329941180905,2006-01-11,2004-01-12,504,-0.23206569963500034,128.0,False,200.0,-0.4,0.0001657378744664359,9.150386148489782e-05,0.00013750717344775568,0.00018847833404578366,0.000162150462375443
MCO,2350,2235,2.0068441248123463,2009-05-08,2008-11-20,115,-0.39428935016199085,98.0,False,200.0,-0.4,0.002356680260632388,0.0026385263533755137,0.0018949209197339867,0.0028982109637633925,0.0009626310157056436
MCO,2848,2448,2.1387874107111786,2011-04-29,2009-09-28,400,-0.3055697214594031,79.0,False,200.0,-0.4,0.0005305265818431365,0.0012162161207348726,0.0002278058021386072,0.00033999378126062447,0.0003627507764479599
MCO,3290,2927,2.094689827446831,2013-02-01,2011-08-22,363,-0.21644068317024745,5.0,False,200.0,-0.4,0.0006474313261880722,0.0007216009692001923,0.00044005025374282123,0.00015435547594941742,0.0008171808124641355
MCO,3546,3139,2.3997307520708153,2014-02-07,2012-06-25,407,-0.06581857913894762,44.0,False,200.0,-0.4,0.0002712308293857055,0.00023402737645898612,0.00028850715415546424,0.0002148965127617981,0.0001866832725110825
MCO,3799,3295,2.342400911636557,2015-02-10,2013-02-08,504,-0.04007158420951684,17.0,False,200.0,-0.4,0.0003023010076116673,0.00040625776328736483,0.0001454484446101896,0.00010962758183750791,9.682661762660287e-05
MCO,4515,4052,2.0001690499210687,2017-12-12,2016-02-11,463,-0.04391381473975586,9.0,False,200.0,-0.4,0.0002976566584685059,0.00034412622494773084,7.191129166082797e-05,0.00015189298057194655,0.00022770787283469374
MCO,5063,4774,2.2282285107623228,2020-02-19,2018-12-24,289,-0.4201719621640223,23.0,True,200.0,-0.4,0.00019626461923489036,0.00030312390764159863,6.226130485544913e-05,0.00016283914347225433,0.0033474930213745137
MCO,5370,5086,2.0432894009737503,2021-05-07,2020-03-23,284,-0.04415565231715057,3.0,False,200.0,-0.4,0.0009056026572106351,0.0011176728547758273,0.00018515432415206447,0.00018613696007942795,0.00011473389766290056
MCO,6204,5733,2.1111846169695623,2024-08-30,2022-10-14,471,-0.06909419307813802,43.0,False,200.0,-0.4,0.00048159237814001033,0.0004660770524665367,0.00010888190660659285,8.681950703765094e-05,0.00014319511416172398
MGM,542,429,2.0647528412657117,2002-03-05,2001-09-20,113,-0.21052640853835025,97.0,False,200.0,-0.4,0.000841941386689064,0.0011050626366479292,0.0024426886822873713,0.0026225777114356193,0.00037518480379699053
MGM,934,430,2.1334075390576284,2003-09-23,2001-09-21,504,-0.09770728675605367,42.0,False,200.0,-0.4,0.000840904354350457,0.0011035045294848491,0.0008924342836500972,0.0006167574408577537,0.00014526231579343785
MGM,1204,776,2.248774436915766,2004-10-19,2003-02-06,428,-0.05631236446972354,2.0,False,200.0,-0.4,0.0006009789572952825,0.0007884833879472597,0.0002746929470542706,0.0002636238839451686,0.00037370903778304894
MGM,1461,976,2.5244014415622296,2005-10-25,2003-11-20,485,-0.20567384667811006,198.0,False,200.0,-0.4,0.0002864986571380007,0.0002117900063488163,0.0003831662962557728,0.000509302791493362,0.0007151023526518757
MGM,1784,1332,2.230884661213045,2007-02-08,2005-04-22,452,-0.17661304497983255,66.0,False,200.0,-0.4,0.0003941281120520696,0.0003711416118599646,0.0004810102262855851,0.0008818983969464419,0.00043409727720277125
MGM,2332,2305,3.492064153496128,2009-04-14,2009-03-05,27,-0.23939403489377709,4.0,False,200.0,-0.4,0.009737865392339928,0.008264159133577979,0.010002284712447441,0.019651369679604812,0.0096139424495489
MGM,2592,2305,8.804231667925455,2010-04-26,2009-03-05,287,-0.4585335090765822,89.0,True,200.0,-0.4,0.009737865392339928,0.008264159133577979,0.0011606661613243153,0.001738165887314597,0.0018580217125356662
MGM,2867,2391,2.847825637616818,2011-05-26,2009-07-08,476,-0.4764631144587437,89.0,True,200.0,-0.4,0.002175109673349988,0.011760180792609588,0.0008349638548786703,0.0006738704338226875,0.0017288414586108544
MGM,3457,2956,2.5200488165902795,2013-10-01,2011-10-03,501,-0.11089694562651442,36.0,False,200.0,-0.4,0.0009415141402950091,0.00157550987480833,0.00045741955644689077,0.0005494420402382827,0.00027257037560801174
MGM,3731,3237,2.5000000542850502,2014-10-31,2012-11-14,494,-0.24430122070138194,170.0,False,200.0,-0.4,0.00045381067976482735,0.0005006179930052346,0.000476310170036248,0.0006520418360632032,0.0005119202760309059
MGM,4396,4050,2.0786937570198263,2017-06-23,2016-02-09,346,-0.12803275945736148,79.0,False,200.0,-0.4,0.0004980091716347393,0.00065065832624021,0.00023428937447687046,0.00022965048592762973,0.00022557293964579184
MGM,5112,5083,2.4453776473620055,2020-04-29,2020-03-18,29,-0.27376841669712015,10.0,False,200.0,-0.4,0.003825429869725563,0.003357234954702077,0.009721166949466745,0.010314298193940082,0.002974217044964871
MGM,5391,5083,6.187567547151396,2021-06-08,2020-03-18,308,-0.17046002004844607,28.0,False,200.0,-0.4,0.003825429869725563,0.003357234954702077,0.0008001907433812187,0.002031800334999326,0.0005103921491597019
MGM,5643,5173,2.373743843593442,2022-06-07,2020-07-27,470,-0.2343672858619794,11.0,False,200.0,-0.4,0.0011301660745523371,0.0066298831317868345,0.0006321458377954122,0.000845276653218338,0.001048780679224167
MHK,546,200,3.496026154061482,2002-03-11,2000-10-17,346,-0.36106142754293236,102.0,False,200.0,-0.4,0.0005918665600532014,0.0009118428307675529,0.0010867023176745765,0.0014095585374097647,0.00046457889212055044
MHK,858,430,2.0891782939652295,2003-06-05,2001-09-21,428,-0.11270982131177165,12.0,False,200.0,-0.4,0.0006333020972621933,0.0007753202376857199,0.0005654624783458099,0.0006281387092154458,0.0005047621402292098
MHK,1216,799,2.0146859817109997,2004-11-04,2003-03-12,417,-0.13367722792100067,120.0,False,200.0,-0.4,0.0005076744635502123,0.0005454650144861144,0.00014085009882679146,0.00040366619789933034,0.00011994523697441515
MHK,2347,2307,2.938632202553952,2009-05-05,2009-03-09,40,-0.35958628590504227,46.0,False,200.0,-0.4,0.002494516082572402,0.0024113841873195456,0.002408203508422442,0.00476924939252722,0.0012099495964105213
MHK,2665,2307,3.095265762435556,2010-08-09,2009-03-09,358,-0.17787005913501164,11.0,False,200.0,-0.4,0.002494516082572402,0.0024113841873195456,0.00027315615084514766,0.0007689349275348562,0.0005995982090862423
MHK,3201,2956,2.026748376389954,2012-09-21,2011-10-03,245,-0.052911918040401185,15.0,False,200.0,-0.4,0.0005866395585033342,0.0006867454256875319,0.00037463646919068676,0.0006103671436630026,0.00026217083219946135
MHK,3458,2956,3.283190019291603,2013-10-02,2011-10-03,502,-0.07108150821487214,12.0,False,200.0,-0.4,0.0005866395585033342,0.0006867454256875319,0.0003534549454507426,0.00046653481092010196,0.00025857058100912944
MHK,5258,5085,2.2990112676637033,2020-11-24,2020-03-20,173,-0.07489246943801242,5.0,False,200.0,-0.4,0.002849224025966456,0.0014568942789586297,0.006671907491464009,0.0027315088135024296,0.0004195134005379359
