Model,Agent_Type,Scenario,Seed,MBTI,Day,p_intended,predicted_persona,correct,p_ENTJ,p_ISFJ,p_INTJ
claude-sonnet-4-6,placebo,flat,123,ENTJ,110,0.6395,ENTJ,1,0.6395,0.0035,0.357
claude-sonnet-4-6,placebo,flat,123,ENTJ,111,0.9862,ENTJ,1,0.9862,0.0012,0.0126
claude-sonnet-4-6,placebo,flat,123,ENTJ,112,0.0531,INTJ,0,0.0531,0.0025,0.9444
claude-sonnet-4-6,placebo,flat,123,ENTJ,113,0.434,INTJ,0,0.434,0.0052,0.5607
claude-sonnet-4-6,placebo,flat,123,ENTJ,114,0.711,ENTJ,1,0.711,0.0043,0.2847
claude-sonnet-4-6,placebo,flat,123,ENTJ,115,0.4305,INTJ,0,0.4305,0.0053,0.5642
claude-sonnet-4-6,placebo,flat,123,ENTJ,116,0.0178,INTJ,0,0.0178,0.002,0.9802
claude-sonnet-4-6,placebo,flat,123,ENTJ,117,0.3812,INTJ,0,0.3812,0.0048,0.614
claude-sonnet-4-6,placebo,flat,123,ENTJ,118,0.4886,INTJ,0,0.4886,0.004,0.5074
claude-sonnet-4-6,placebo,flat,123,ENTJ,119,0.9207,ENTJ,1,0.9207,0.0023,0.077
claude-sonnet-4-6,placebo,flat,123,ENTJ,120,0.5044,ENTJ,1,0.5044,0.0043,0.4912
claude-sonnet-4-6,placebo,flat,123,ENTJ,121,0.1951,INTJ,0,0.1951,0.0035,0.8014
claude-sonnet-4-6,placebo,flat,123,ENTJ,122,0.9703,ENTJ,1,0.9703,0.0015,0.0282
claude-sonnet-4-6,placebo,flat,123,ENTJ,123,0.4609,INTJ,0,0.4609,0.0087,0.5304
claude-sonnet-4-6,placebo,flat,123,ENTJ,124,0.0163,INTJ,0,0.0163,0.0023,0.9814
claude-sonnet-4-6,placebo,flat,123,ENTJ,125,0.9364,ENTJ,1,0.9364,0.0018,0.0618
claude-sonnet-4-6,placebo,flat,123,ENTJ,126,0.019,INTJ,0,0.019,0.0019,0.9791
claude-sonnet-4-6,placebo,flat,123,ENTJ,127,0.3532,INTJ,0,0.3532,0.0045,0.6423
claude-sonnet-4-6,placebo,flat,123,ENTJ,128,0.9689,ENTJ,1,0.9689,0.0029,0.0282
claude-sonnet-4-6,placebo,flat,123,ENTJ,129,0.9761,ENTJ,1,0.9761,0.004,0.0198
claude-sonnet-4-6,placebo,flat,123,ENTJ,130,0.0061,INTJ,0,0.0061,0.0014,0.9925
claude-sonnet-4-6,placebo,flat,123,ENTJ,131,0.1078,INTJ,0,0.1078,0.0039,0.8883
claude-sonnet-4-6,placebo,flat,123,ENTJ,132,0.1585,INTJ,0,0.1585,0.0029,0.8386
claude-sonnet-4-6,placebo,flat,123,ENTJ,133,0.0172,INTJ,0,0.0172,0.0022,0.9807
claude-sonnet-4-6,placebo,flat,123,ENTJ,134,0.7866,ENTJ,1,0.7866,0.0033,0.2101
claude-sonnet-4-6,placebo,flat,123,ENTJ,135,0.0027,INTJ,0,0.0027,0.0012,0.996
claude-sonnet-4-6,placebo,flat,123,ENTJ,136,0.0706,INTJ,0,0.0706,0.0025,0.9269
claude-sonnet-4-6,placebo,flat,123,ENTJ,137,0.0035,INTJ,0,0.0035,0.0026,0.9939
claude-sonnet-4-6,placebo,flat,123,ENTJ,138,0.9898,ENTJ,1,0.9898,0.0017,0.0086
claude-sonnet-4-6,placebo,flat,123,ENTJ,139,0.4122,INTJ,0,0.4122,0.0038,0.584
claude-sonnet-4-6,placebo,flat,123,ENTJ,140,0.8412,ENTJ,1,0.8412,0.004,0.1548
claude-sonnet-4-6,placebo,flat,123,ENTJ,141,0.9952,ENTJ,1,0.9952,0.001,0.0038
claude-sonnet-4-6,placebo,flat,123,ENTJ,142,0.671,ENTJ,1,0.671,0.004,0.3249
claude-sonnet-4-6,placebo,flat,123,ENTJ,143,0.08,INTJ,0,0.08,0.0023,0.9177
claude-sonnet-4-6,placebo,flat,123,ENTJ,144,0.9484,ENTJ,1,0.9484,0.0019,0.0498
claude-sonnet-4-6,placebo,flat,123,ENTJ,145,0.9716,ENTJ,1,0.9716,0.0021,0.0264
claude-sonnet-4-6,placebo,flat,123,ENTJ,146,0.8251,ENTJ,1,0.8251,0.0029,0.172
claude-sonnet-4-6,placebo,flat,123,ENTJ,147,0.9178,ENTJ,1,0.9178,0.0028,0.0794
claude-sonnet-4-6,placebo,flat,123,ENTJ,148,0.99,ENTJ,1,0.99,0.0012,0.0089
claude-sonnet-4-6,placebo,flat,123,ENTJ,149,0.2424,INTJ,0,0.2424,0.0084,0.7492
claude-sonnet-4-6,placebo,flat,123,ENTJ,150,0.553,ENTJ,1,0.553,0.0055,0.4416
claude-sonnet-4-6,placebo,flat,123,ENTJ,151,0.9934,ENTJ,1,0.9934,0.0008,0.0058
claude-sonnet-4-6,placebo,flat,123,ENTJ,152,0.4148,INTJ,0,0.4148,0.0059,0.5793
claude-sonnet-4-6,placebo,flat,123,ENTJ,153,0.9971,ENTJ,1,0.9971,0.0008,0.0021
claude-sonnet-4-6,placebo,flat,123,ENTJ,154,0.9948,ENTJ,1,0.9948,0.001,0.0043
claude-sonnet-4-6,placebo,flat,123,ENTJ,155,0.7723,ENTJ,1,0.7723,0.0031,0.2246
claude-sonnet-4-6,placebo,flat,123,ENTJ,156,0.0027,INTJ,0,0.0027,0.0015,0.9958
claude-sonnet-4-6,placebo,flat,123,ENTJ,157,0.5465,ENTJ,1,0.5465,0.0041,0.4493
claude-sonnet-4-6,placebo,flat,123,ENTJ,158,0.9918,ENTJ,1,0.9918,0.0011,0.0071
claude-sonnet-4-6,placebo,flat,123,ENTJ,159,0.5925,ENTJ,1,0.5925,0.004,0.4036
claude-sonnet-4-6,placebo,flat,123,ENTJ,160,0.9831,ENTJ,1,0.9831,0.002,0.0149
claude-sonnet-4-6,placebo,flat,123,ENTJ,161,0.9937,ENTJ,1,0.9937,0.001,0.0053
claude-sonnet-4-6,placebo,flat,123,ENTJ,162,0.9149,ENTJ,1,0.9149,0.0023,0.0827
claude-sonnet-4-6,placebo,flat,123,ENTJ,163,0.1879,INTJ,0,0.1879,0.0031,0.809
claude-sonnet-4-6,placebo,flat,123,ENTJ,164,0.9933,ENTJ,1,0.9933,0.0009,0.0058
claude-sonnet-4-6,placebo,flat,123,ENTJ,165,0.9933,ENTJ,1,0.9933,0.001,0.0057
claude-sonnet-4-6,placebo,flat,123,ENTJ,166,0.9961,ENTJ,1,0.9961,0.0009,0.0031
claude-sonnet-4-6,placebo,flat,123,ENTJ,167,0.9898,ENTJ,1,0.9898,0.0011,0.0091
claude-sonnet-4-6,placebo,flat,123,ENTJ,168,0.9942,ENTJ,1,0.9942,0.0009,0.0049
claude-sonnet-4-6,placebo,flat,123,ENTJ,169,0.6233,ENTJ,1,0.6233,0.0033,0.3734
claude-sonnet-4-6,placebo,flat,123,ENTJ,170,0.9943,ENTJ,1,0.9943,0.0009,0.0048
claude-sonnet-4-6,placebo,flat,123,ENTJ,171,0.9963,ENTJ,1,0.9963,0.0008,0.0029
claude-sonnet-4-6,placebo,flat,123,ENTJ,172,0.8714,ENTJ,1,0.8714,0.0026,0.126
claude-sonnet-4-6,placebo,flat,123,ENTJ,173,0.9425,ENTJ,1,0.9425,0.002,0.0555
claude-sonnet-4-6,placebo,flat,123,ENTJ,174,0.6868,ENTJ,1,0.6868,0.0043,0.3089
claude-sonnet-4-6,placebo,flat,123,ENTJ,175,0.4312,INTJ,0,0.4312,0.0031,0.5657
claude-sonnet-4-6,placebo,flat,123,ENTJ,176,0.0088,INTJ,0,0.0088,0.0015,0.9897
claude-sonnet-4-6,placebo,flat,123,ENTJ,177,0.8988,ENTJ,1,0.8988,0.0025,0.0987
claude-sonnet-4-6,placebo,flat,123,ENTJ,178,0.8211,ENTJ,1,0.8211,0.0027,0.1763
claude-sonnet-4-6,placebo,flat,123,ENTJ,179,0.006,INTJ,0,0.006,0.0012,0.9928
claude-sonnet-4-6,placebo,flat,123,ENTJ,180,0.0319,INTJ,0,0.0319,0.0022,0.9659
claude-sonnet-4-6,placebo,flat,123,ENTJ,181,0.0025,INTJ,0,0.0025,0.0022,0.9953
claude-sonnet-4-6,placebo,flat,123,ENTJ,182,0.9931,ENTJ,1,0.9931,0.0011,0.0058
claude-sonnet-4-6,placebo,flat,123,ENTJ,183,0.8849,ENTJ,1,0.8849,0.0031,0.112
claude-sonnet-4-6,placebo,flat,123,ENTJ,184,0.8529,ENTJ,1,0.8529,0.0028,0.1443
claude-sonnet-4-6,placebo,flat,123,ENTJ,185,0.5097,ENTJ,1,0.5097,0.0043,0.4861
claude-sonnet-4-6,placebo,flat,123,ENTJ,186,0.6671,ENTJ,1,0.6671,0.004,0.329
claude-sonnet-4-6,placebo,flat,123,ENTJ,187,0.0169,INTJ,0,0.0169,0.0016,0.9815
claude-sonnet-4-6,placebo,flat,123,ENTJ,188,0.9915,ENTJ,1,0.9915,0.0011,0.0074
claude-sonnet-4-6,placebo,flat,123,ENTJ,189,0.0071,INTJ,0,0.0071,0.0011,0.9918
claude-sonnet-4-6,placebo,flat,123,ENTJ,190,0.9849,ENTJ,1,0.9849,0.0014,0.0137
claude-sonnet-4-6,placebo,flat,123,ENTJ,191,0.0052,INTJ,0,0.0052,0.0013,0.9935
claude-sonnet-4-6,placebo,flat,123,ENTJ,192,0.0109,INTJ,0,0.0109,0.0012,0.9879
claude-sonnet-4-6,placebo,flat,123,ENTJ,193,0.2451,INTJ,0,0.2451,0.003,0.7519
claude-sonnet-4-6,placebo,flat,123,ENTJ,194,0.9146,ENTJ,1,0.9146,0.0026,0.0828
claude-sonnet-4-6,placebo,flat,123,ENTJ,195,0.9899,ENTJ,1,0.9899,0.001,0.009
claude-sonnet-4-6,placebo,flat,123,ENTJ,196,0.0064,INTJ,0,0.0064,0.0017,0.9919
claude-sonnet-4-6,placebo,flat,123,ENTJ,197,0.0039,INTJ,0,0.0039,0.0017,0.9944
claude-sonnet-4-6,placebo,flat,123,ENTJ,198,0.0291,INTJ,0,0.0291,0.0032,0.9677
claude-sonnet-4-6,placebo,flat,123,ENTJ,199,0.0131,INTJ,0,0.0131,0.0021,0.9848
claude-sonnet-4-6,placebo,flat,123,ENTJ,200,0.1646,INTJ,0,0.1646,0.0032,0.8322
claude-sonnet-4-6,placebo,flat,456,ENTJ,1,0.0052,INTJ,0,0.0052,0.0014,0.9934
claude-sonnet-4-6,placebo,flat,456,ENTJ,2,0.8101,ENTJ,1,0.8101,0.003,0.1869
claude-sonnet-4-6,placebo,flat,456,ENTJ,3,0.1119,INTJ,0,0.1119,0.0028,0.8853
claude-sonnet-4-6,placebo,flat,456,ENTJ,4,0.0061,INTJ,0,0.0061,0.0017,0.9922
claude-sonnet-4-6,placebo,flat,456,ENTJ,5,0.3486,INTJ,0,0.3486,0.0041,0.6474
claude-sonnet-4-6,placebo,flat,456,ENTJ,6,0.9371,ENTJ,1,0.9371,0.0025,0.0604
claude-sonnet-4-6,placebo,flat,456,ENTJ,7,0.0661,INTJ,0,0.0661,0.0021,0.9318
claude-sonnet-4-6,placebo,flat,456,ENTJ,8,0.9506,ENTJ,1,0.9506,0.002,0.0474
claude-sonnet-4-6,placebo,flat,456,ENTJ,9,0.3203,INTJ,0,0.3203,0.0049,0.6748
claude-sonnet-4-6,placebo,flat,456,ENTJ,10,0.095,INTJ,0,0.095,0.0026,0.9024
claude-sonnet-4-6,placebo,flat,456,ENTJ,11,0.0034,INTJ,0,0.0034,0.0011,0.9954
claude-sonnet-4-6,placebo,flat,456,ENTJ,12,0.0049,INTJ,0,0.0049,0.0014,0.9937
claude-sonnet-4-6,placebo,flat,456,ENTJ,13,0.2206,INTJ,0,0.2206,0.0053,0.7742
claude-sonnet-4-6,placebo,flat,456,ENTJ,14,0.9339,ENTJ,1,0.9339,0.0023,0.0639
claude-sonnet-4-6,placebo,flat,456,ENTJ,15,0.7659,ENTJ,1,0.7659,0.003,0.2311
claude-sonnet-4-6,placebo,flat,456,ENTJ,16,0.8774,ENTJ,1,0.8774,0.0025,0.12
claude-sonnet-4-6,placebo,flat,456,ENTJ,17,0.009,INTJ,0,0.009,0.0014,0.9897
claude-sonnet-4-6,placebo,flat,456,ENTJ,18,0.0687,INTJ,0,0.0687,0.0024,0.9289
claude-sonnet-4-6,placebo,flat,456,ENTJ,19,0.9963,ENTJ,1,0.9963,0.0008,0.0028
claude-sonnet-4-6,placebo,flat,456,ENTJ,20,0.0236,INTJ,0,0.0236,0.0014,0.975
claude-sonnet-4-6,placebo,flat,456,ENTJ,21,0.8375,ENTJ,1,0.8375,0.0027,0.1598
claude-sonnet-4-6,placebo,flat,456,ENTJ,22,0.9941,ENTJ,1,0.9941,0.0009,0.0051
claude-sonnet-4-6,placebo,flat,456,ENTJ,23,0.9469,ENTJ,1,0.9469,0.0021,0.051
claude-sonnet-4-6,placebo,flat,456,ENTJ,24,0.9339,ENTJ,1,0.9339,0.003,0.0632
claude-sonnet-4-6,placebo,flat,456,ENTJ,25,0.9775,ENTJ,1,0.9775,0.0014,0.0212
claude-sonnet-4-6,placebo,flat,456,ENTJ,26,0.9472,ENTJ,1,0.9472,0.0028,0.05
claude-sonnet-4-6,placebo,flat,456,ENTJ,27,0.9333,ENTJ,1,0.9333,0.0029,0.0638
claude-sonnet-4-6,placebo,flat,456,ENTJ,28,0.7255,ENTJ,1,0.7255,0.0047,0.2698
claude-sonnet-4-6,placebo,flat,456,ENTJ,29,0.5128,ENTJ,1,0.5128,0.0093,0.4779
claude-sonnet-4-6,placebo,flat,456,ENTJ,30,0.0114,INTJ,0,0.0114,0.0027,0.9859
claude-sonnet-4-6,placebo,flat,456,ENTJ,31,0.1493,INTJ,0,0.1493,0.0068,0.8439
claude-sonnet-4-6,placebo,flat,456,ENTJ,32,0.977,ENTJ,1,0.977,0.002,0.021
claude-sonnet-4-6,placebo,flat,456,ENTJ,33,0.9875,ENTJ,1,0.9875,0.0016,0.0109
claude-sonnet-4-6,placebo,flat,456,ENTJ,34,0.9944,ENTJ,1,0.9944,0.0009,0.0047
claude-sonnet-4-6,placebo,flat,456,ENTJ,35,0.3744,INTJ,0,0.3744,0.0034,0.6222
claude-sonnet-4-6,placebo,flat,456,ENTJ,36,0.9873,ENTJ,1,0.9873,0.0012,0.0114
claude-sonnet-4-6,placebo,flat,456,ENTJ,37,0.9963,ENTJ,1,0.9963,0.0009,0.0028
claude-sonnet-4-6,placebo,flat,456,ENTJ,38,0.9809,ENTJ,1,0.9809,0.0012,0.0179
claude-sonnet-4-6,placebo,flat,456,ENTJ,39,0.9229,ENTJ,1,0.9229,0.0028,0.0743
claude-sonnet-4-6,placebo,flat,456,ENTJ,40,0.9904,ENTJ,1,0.9904,0.0009,0.0087
claude-sonnet-4-6,placebo,flat,456,ENTJ,41,0.9955,ENTJ,1,0.9955,0.0009,0.0036
claude-sonnet-4-6,placebo,flat,456,ENTJ,42,0.9941,ENTJ,1,0.9941,0.0008,0.005
claude-sonnet-4-6,placebo,flat,456,ENTJ,43,0.9614,ENTJ,1,0.9614,0.0016,0.037
claude-sonnet-4-6,placebo,flat,456,ENTJ,44,0.9931,ENTJ,1,0.9931,0.001,0.0059
claude-sonnet-4-6,placebo,flat,456,ENTJ,45,0.9962,ENTJ,1,0.9962,0.0008,0.003
claude-sonnet-4-6,placebo,flat,456,ENTJ,46,0.006,INTJ,0,0.006,0.0014,0.9926
claude-sonnet-4-6,placebo,flat,456,ENTJ,47,0.9905,ENTJ,1,0.9905,0.001,0.0086
claude-sonnet-4-6,placebo,flat,456,ENTJ,48,0.9927,ENTJ,1,0.9927,0.0009,0.0065
claude-sonnet-4-6,placebo,flat,456,ENTJ,49,0.8593,ENTJ,1,0.8593,0.0026,0.1381
claude-sonnet-4-6,placebo,flat,456,ENTJ,50,0.9972,ENTJ,1,0.9972,0.0007,0.0021
claude-sonnet-4-6,placebo,flat,456,ENTJ,51,0.984,ENTJ,1,0.984,0.0013,0.0147
claude-sonnet-4-6,placebo,flat,456,ENTJ,52,0.9408,ENTJ,1,0.9408,0.0024,0.0568
claude-sonnet-4-6,placebo,flat,456,ENTJ,53,0.9949,ENTJ,1,0.9949,0.0014,0.0037
claude-sonnet-4-6,placebo,flat,456,ENTJ,54,0.9936,ENTJ,1,0.9936,0.0009,0.0055
claude-sonnet-4-6,placebo,flat,456,ENTJ,55,0.9941,ENTJ,1,0.9941,0.001,0.0049
claude-sonnet-4-6,placebo,flat,456,ENTJ,56,0.4932,INTJ,0,0.4932,0.0035,0.5032
claude-sonnet-4-6,placebo,flat,456,ENTJ,57,0.8511,ENTJ,1,0.8511,0.0029,0.146
claude-sonnet-4-6,placebo,flat,456,ENTJ,58,0.0086,INTJ,0,0.0086,0.0012,0.9902
claude-sonnet-4-6,placebo,flat,456,ENTJ,59,0.0099,INTJ,0,0.0099,0.0013,0.9888
claude-sonnet-4-6,placebo,flat,456,ENTJ,60,0.9906,ENTJ,1,0.9906,0.001,0.0084
claude-sonnet-4-6,placebo,flat,456,ENTJ,61,0.0043,INTJ,0,0.0043,0.0013,0.9945
claude-sonnet-4-6,placebo,flat,456,ENTJ,62,0.3839,INTJ,0,0.3839,0.0031,0.613
claude-sonnet-4-6,placebo,flat,456,ENTJ,63,0.0067,INTJ,0,0.0067,0.0019,0.9914
claude-sonnet-4-6,placebo,flat,456,ENTJ,64,0.9019,ENTJ,1,0.9019,0.002,0.0961
claude-sonnet-4-6,placebo,flat,456,ENTJ,65,0.0367,INTJ,0,0.0367,0.0018,0.9615
claude-sonnet-4-6,placebo,flat,456,ENTJ,66,0.0813,INTJ,0,0.0813,0.0023,0.9164
claude-sonnet-4-6,placebo,flat,456,ENTJ,67,0.0281,INTJ,0,0.0281,0.0016,0.9703
claude-sonnet-4-6,placebo,flat,456,ENTJ,68,0.6529,ENTJ,1,0.6529,0.0035,0.3435
claude-sonnet-4-6,placebo,flat,456,ENTJ,69,0.0277,INTJ,0,0.0277,0.0017,0.9706
claude-sonnet-4-6,placebo,flat,456,ENTJ,70,0.7849,ENTJ,1,0.7849,0.0032,0.212
claude-sonnet-4-6,placebo,flat,456,ENTJ,71,0.0062,INTJ,0,0.0062,0.0013,0.9925
claude-sonnet-4-6,placebo,flat,456,ENTJ,72,0.003,INTJ,0,0.003,0.0011,0.9959
claude-sonnet-4-6,placebo,flat,456,ENTJ,73,0.6116,ENTJ,1,0.6116,0.0029,0.3854
claude-sonnet-4-6,placebo,flat,456,ENTJ,74,0.9931,ENTJ,1,0.9931,0.0011,0.0058
claude-sonnet-4-6,placebo,flat,456,ENTJ,75,0.0322,INTJ,0,0.0322,0.0017,0.9661
claude-sonnet-4-6,placebo,flat,456,ENTJ,76,0.8528,ENTJ,1,0.8528,0.0034,0.1438
claude-sonnet-4-6,placebo,flat,456,ENTJ,77,0.1992,INTJ,0,0.1992,0.0032,0.7976
claude-sonnet-4-6,placebo,flat,456,ENTJ,78,0.9803,ENTJ,1,0.9803,0.0016,0.0181
claude-sonnet-4-6,placebo,flat,456,ENTJ,79,0.9655,ENTJ,1,0.9655,0.0035,0.031
claude-sonnet-4-6,placebo,flat,456,ENTJ,80,0.9951,ENTJ,1,0.9951,0.0009,0.004
claude-sonnet-4-6,placebo,flat,456,ENTJ,81,0.7211,ENTJ,1,0.7211,0.016,0.2629
claude-sonnet-4-6,placebo,flat,456,ENTJ,82,0.9791,ENTJ,1,0.9791,0.0016,0.0193
claude-sonnet-4-6,placebo,flat,456,ENTJ,83,0.437,INTJ,0,0.437,0.0057,0.5573
claude-sonnet-4-6,placebo,flat,456,ENTJ,84,0.9932,ENTJ,1,0.9932,0.0011,0.0058
claude-sonnet-4-6,placebo,flat,456,ENTJ,85,0.8788,ENTJ,1,0.8788,0.0026,0.1186
claude-sonnet-4-6,placebo,flat,456,ENTJ,86,0.0481,INTJ,0,0.0481,0.0031,0.9488
claude-sonnet-4-6,placebo,flat,456,ENTJ,87,0.9722,ENTJ,1,0.9722,0.0017,0.0261
claude-sonnet-4-6,placebo,flat,456,ENTJ,88,0.1518,INTJ,0,0.1518,0.0041,0.8442
claude-sonnet-4-6,placebo,flat,456,ENTJ,89,0.6289,ENTJ,1,0.6289,0.0054,0.3656
claude-sonnet-4-6,placebo,flat,456,ENTJ,90,0.9938,ENTJ,1,0.9938,0.0009,0.0053
claude-sonnet-4-6,placebo,flat,456,ENTJ,91,0.9812,ENTJ,1,0.9812,0.0013,0.0175
claude-sonnet-4-6,placebo,flat,456,ENTJ,92,0.1511,INTJ,0,0.1511,0.0041,0.8448
claude-sonnet-4-6,placebo,flat,456,ENTJ,93,0.9963,ENTJ,1,0.9963,0.0008,0.0028
claude-sonnet-4-6,placebo,flat,456,ENTJ,94,0.9939,ENTJ,1,0.9939,0.0009,0.0052
claude-sonnet-4-6,placebo,flat,456,ENTJ,95,0.2913,INTJ,0,0.2913,0.0046,0.7041
claude-sonnet-4-6,placebo,flat,456,ENTJ,96,0.9946,ENTJ,1,0.9946,0.001,0.0044
claude-sonnet-4-6,placebo,flat,456,ENTJ,97,0.9819,ENTJ,1,0.9819,0.0013,0.0168
claude-sonnet-4-6,placebo,flat,456,ENTJ,98,0.9951,ENTJ,1,0.9951,0.0009,0.004
claude-sonnet-4-6,placebo,flat,456,ENTJ,99,0.9206,ENTJ,1,0.9206,0.0023,0.077
claude-sonnet-4-6,placebo,flat,456,ENTJ,100,0.9591,ENTJ,1,0.9591,0.0016,0.0393
claude-sonnet-4-6,placebo,flat,456,ENTJ,101,0.9956,ENTJ,1,0.9956,0.0011,0.0033
claude-sonnet-4-6,placebo,flat,456,ENTJ,102,0.9941,ENTJ,1,0.9941,0.0009,0.0049
claude-sonnet-4-6,placebo,flat,456,ENTJ,103,0.9806,ENTJ,1,0.9806,0.0015,0.018
claude-sonnet-4-6,placebo,flat,456,ENTJ,104,0.9933,ENTJ,1,0.9933,0.0009,0.0058
claude-sonnet-4-6,placebo,flat,456,ENTJ,105,0.9944,ENTJ,1,0.9944,0.0013,0.0043
claude-sonnet-4-6,placebo,flat,456,ENTJ,106,0.8435,ENTJ,1,0.8435,0.0037,0.1528
claude-sonnet-4-6,placebo,flat,456,ENTJ,107,0.9952,ENTJ,1,0.9952,0.001,0.0038
claude-sonnet-4-6,placebo,flat,456,ENTJ,108,0.9974,ENTJ,1,0.9974,0.0008,0.0019
claude-sonnet-4-6,placebo,flat,456,ENTJ,109,0.9558,ENTJ,1,0.9558,0.0018,0.0424
claude-sonnet-4-6,placebo,flat,456,ENTJ,110,0.8398,ENTJ,1,0.8398,0.0041,0.1561
claude-sonnet-4-6,placebo,flat,456,ENTJ,111,0.9941,ENTJ,1,0.9941,0.0009,0.005
claude-sonnet-4-6,placebo,flat,456,ENTJ,112,0.982,ENTJ,1,0.982,0.0014,0.0166
claude-sonnet-4-6,placebo,flat,456,ENTJ,113,0.9817,ENTJ,1,0.9817,0.0014,0.0169
claude-sonnet-4-6,placebo,flat,456,ENTJ,114,0.9926,ENTJ,1,0.9926,0.0011,0.0064
claude-sonnet-4-6,placebo,flat,456,ENTJ,115,0.9926,ENTJ,1,0.9926,0.001,0.0064
claude-sonnet-4-6,placebo,flat,456,ENTJ,116,0.9933,ENTJ,1,0.9933,0.0015,0.0052
claude-sonnet-4-6,placebo,flat,456,ENTJ,117,0.4354,INTJ,0,0.4354,0.0041,0.5604
claude-sonnet-4-6,placebo,flat,456,ENTJ,118,0.9784,ENTJ,1,0.9784,0.0015,0.0201
claude-sonnet-4-6,placebo,flat,456,ENTJ,119,0.1547,INTJ,0,0.1547,0.0076,0.8378
claude-sonnet-4-6,placebo,flat,456,ENTJ,120,0.1874,INTJ,0,0.1874,0.0044,0.8082
claude-sonnet-4-6,placebo,flat,456,ENTJ,121,0.9897,ENTJ,1,0.9897,0.0012,0.0091
claude-sonnet-4-6,placebo,flat,456,ENTJ,122,0.488,INTJ,0,0.488,0.0061,0.5059
claude-sonnet-4-6,placebo,flat,456,ENTJ,123,0.9879,ENTJ,1,0.9879,0.0011,0.011
claude-sonnet-4-6,placebo,flat,456,ENTJ,124,0.8483,ENTJ,1,0.8483,0.0044,0.1472
claude-sonnet-4-6,placebo,flat,456,ENTJ,125,0.983,ENTJ,1,0.983,0.0012,0.0158
claude-sonnet-4-6,placebo,flat,456,ENTJ,126,0.7966,ENTJ,1,0.7966,0.0025,0.2009
claude-sonnet-4-6,placebo,flat,456,ENTJ,127,0.9853,ENTJ,1,0.9853,0.0012,0.0135
claude-sonnet-4-6,placebo,flat,456,ENTJ,128,0.9969,ENTJ,1,0.9969,0.0009,0.0022
claude-sonnet-4-6,placebo,flat,456,ENTJ,129,0.323,INTJ,0,0.323,0.0046,0.6724
claude-sonnet-4-6,placebo,flat,456,ENTJ,130,0.997,ENTJ,1,0.997,0.0008,0.0022
claude-sonnet-4-6,placebo,flat,456,ENTJ,131,0.927,ENTJ,1,0.927,0.0018,0.0712
claude-sonnet-4-6,placebo,flat,456,ENTJ,132,0.982,ENTJ,1,0.982,0.0015,0.0165
claude-sonnet-4-6,placebo,flat,456,ENTJ,133,0.0069,INTJ,0,0.0069,0.0013,0.9918
claude-sonnet-4-6,placebo,flat,456,ENTJ,134,0.0061,INTJ,0,0.0061,0.0014,0.9926
claude-sonnet-4-6,placebo,flat,456,ENTJ,135,0.1078,INTJ,0,0.1078,0.003,0.8891
claude-sonnet-4-6,placebo,flat,456,ENTJ,136,0.8647,ENTJ,1,0.8647,0.0032,0.1321
claude-sonnet-4-6,placebo,flat,456,ENTJ,137,0.9973,ENTJ,1,0.9973,0.0008,0.0019
claude-sonnet-4-6,placebo,flat,456,ENTJ,138,0.9548,ENTJ,1,0.9548,0.0024,0.0429
claude-sonnet-4-6,placebo,flat,456,ENTJ,139,0.9954,ENTJ,1,0.9954,0.0009,0.0037
claude-sonnet-4-6,placebo,flat,456,ENTJ,140,0.9969,ENTJ,1,0.9969,0.0009,0.0022
claude-sonnet-4-6,placebo,flat,456,ENTJ,141,0.9966,ENTJ,1,0.9966,0.0008,0.0026
claude-sonnet-4-6,placebo,flat,456,ENTJ,142,0.9881,ENTJ,1,0.9881,0.0014,0.0106
claude-sonnet-4-6,placebo,flat,456,ENTJ,143,0.9955,ENTJ,1,0.9955,0.0009,0.0037
claude-sonnet-4-6,placebo,flat,456,ENTJ,144,0.8144,ENTJ,1,0.8144,0.0039,0.1817
claude-sonnet-4-6,placebo,flat,456,ENTJ,145,0.9964,ENTJ,1,0.9964,0.0009,0.0027
claude-sonnet-4-6,placebo,flat,456,ENTJ,146,0.9841,ENTJ,1,0.9841,0.0013,0.0146
claude-sonnet-4-6,placebo,flat,456,ENTJ,147,0.9874,ENTJ,1,0.9874,0.0013,0.0113
claude-sonnet-4-6,placebo,flat,456,ENTJ,148,0.9671,ENTJ,1,0.9671,0.0019,0.031
claude-sonnet-4-6,placebo,flat,456,ENTJ,149,0.9968,ENTJ,1,0.9968,0.0008,0.0024
claude-sonnet-4-6,placebo,flat,456,ENTJ,150,0.9961,ENTJ,1,0.9961,0.0008,0.0031
claude-sonnet-4-6,placebo,flat,456,ENTJ,151,0.869,ENTJ,1,0.869,0.0035,0.1275
claude-sonnet-4-6,placebo,flat,456,ENTJ,152,0.9614,ENTJ,1,0.9614,0.0017,0.0369
claude-sonnet-4-6,placebo,flat,456,ENTJ,153,0.6405,ENTJ,1,0.6405,0.0044,0.3551
claude-sonnet-4-6,placebo,flat,456,ENTJ,154,0.1739,INTJ,0,0.1739,0.0038,0.8223
claude-sonnet-4-6,placebo,flat,456,ENTJ,155,0.933,ENTJ,1,0.933,0.0031,0.0638
claude-sonnet-4-6,placebo,flat,456,ENTJ,156,0.9872,ENTJ,1,0.9872,0.0012,0.0116
