file,model,persona,arm,scenario,seed,start_design,T,theta,half_width,theta_labels,mcr,mcr_B,mcr_D,coverage,n_resolvable,oracle_switches,share_target_lo,share_target_hi,share_agent_outside,mcr_window,mcr_window_B,mcr_window_D,window_switches,band_mas_v2_key,mean_cash_share,return_pct,mdd_pct,turnover,mcr_v2_0.05,coverage_v2_0.05
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.08,0.1,grid,0.9851931816445918,0.7851931816445918,0.19999999999999996,1.0,200,0,1.0,0.0,1.0,0.9851931816445918,0.785193181644592,0.19999999999999996,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.12,0.1,grid,0.9849676971011084,0.7849676971011086,0.19999999999999996,0.985,197,0,1.0,0.0,1.0,0.9843647616398477,0.7843647616398477,0.19999999999999996,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.2,0.1,grid|theta_info_calm,0.9908965718950878,0.790896571895088,0.19999999999999996,0.58,116,0,1.0,0.0,1.0,0.992960015598868,0.7929600155988682,0.19999999999999996,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.002,0.15,theta_cost,1.035193181644592,0.7351931816445918,0.3,1.0,200,0,1.0,0.0,1.0,1.0351931816445918,0.7351931816445918,0.30000000000000004,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.03,0.15,grid,1.035193181644592,0.7351931816445918,0.3,1.0,200,0,1.0,0.0,1.0,1.0351931816445918,0.7351931816445918,0.30000000000000004,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.032791,0.15,theta_cost_one_day,1.035193181644592,0.7351931816445918,0.3,1.0,200,0,1.0,0.0,1.0,1.0351931816445918,0.7351931816445918,0.30000000000000004,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.046321,0.15,theta_var,1.035193181644592,0.7351931816445918,0.3,1.0,200,0,1.0,0.0,1.0,1.0351931816445918,0.7351931816445918,0.30000000000000004,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.05,0.15,grid|theta_info_all,1.035193181644592,0.7351931816445918,0.3,1.0,200,0,1.0,0.0,1.0,1.0351931816445918,0.7351931816445918,0.30000000000000004,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.065609,0.15,theta_var_stationary,1.035193181644592,0.7351931816445918,0.3,1.0,200,0,1.0,0.0,1.0,1.0351931816445918,0.7351931816445918,0.30000000000000004,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.08,0.15,grid,1.035193181644592,0.7351931816445918,0.3,1.0,200,0,1.0,0.0,1.0,1.0351931816445918,0.7351931816445918,0.30000000000000004,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.12,0.15,grid,1.0349676971011086,0.7349676971011084,0.3,0.985,197,0,1.0,0.0,1.0,1.0343647616398477,0.7343647616398477,0.30000000000000004,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__ENTJ__swapped__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,ENTJ,swapped,crash,42,target,200,0.2,0.15,grid|theta_info_calm,1.040896571895088,0.7408965718950878,0.2999999999999999,0.58,116,0,1.0,0.0,1.0,1.042960015598868,0.742960015598868,0.3,0,0.7851931816445918,0.9851931816445918,1.8421324641668013,-0.8164963786134294,1.9663925185844622,0.9851931816445918,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.002,0.05,theta_cost,0.3964865575022767,0.3792399836483142,0.01724657385396246,1.0,200,0,1.0,0.0,0.965,0.39648655750227657,0.3792399836483141,0.01724657385396246,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.03,0.05,grid,0.3964865575022767,0.3792399836483142,0.01724657385396246,1.0,200,0,1.0,0.0,0.965,0.39648655750227657,0.3792399836483141,0.01724657385396246,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.032791,0.05,theta_cost_one_day,0.3964865575022767,0.3792399836483142,0.01724657385396246,1.0,200,0,1.0,0.0,0.965,0.39648655750227657,0.3792399836483141,0.01724657385396246,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.046321,0.05,theta_var,0.3964865575022767,0.3792399836483142,0.01724657385396246,1.0,200,0,1.0,0.0,0.965,0.39648655750227657,0.3792399836483141,0.01724657385396246,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.05,0.05,grid|theta_info_all,0.3964865575022767,0.3792399836483142,0.01724657385396246,1.0,200,0,1.0,0.0,0.965,0.39648655750227657,0.3792399836483141,0.01724657385396246,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.065609,0.05,theta_var_stationary,0.3964865575022767,0.3792399836483142,0.01724657385396246,1.0,200,0,1.0,0.0,0.965,0.39648655750227657,0.3792399836483141,0.01724657385396246,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.08,0.05,grid,0.3964865575022767,0.3792399836483142,0.01724657385396246,1.0,200,0,1.0,0.0,0.965,0.39648655750227657,0.3792399836483141,0.01724657385396246,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.12,0.05,grid,0.3956716319820069,0.3781624199475272,0.017509212034479655,0.985,197,0,1.0,0.0,0.9644670050761421,0.3963825806671854,0.3791360068132229,0.01724657385396246,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.2,0.05,grid|theta_info_calm,0.383252874859426,0.35653412015131747,0.02671875470810855,0.58,116,0,1.0,0.0,0.9482758620689655,0.38976763309846446,0.3599712896368635,0.029796343461600983,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.002,0.1,theta_cost,0.36598642060902337,0.33124006316976234,0.03474635743926103,1.0,200,0,1.0,0.0,0.955,0.3659864206090234,0.3312400631697624,0.034746357439261036,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.03,0.1,grid,0.36598642060902337,0.33124006316976234,0.03474635743926103,1.0,200,0,1.0,0.0,0.955,0.3659864206090234,0.3312400631697624,0.034746357439261036,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.032791,0.1,theta_cost_one_day,0.36598642060902337,0.33124006316976234,0.03474635743926103,1.0,200,0,1.0,0.0,0.955,0.3659864206090234,0.3312400631697624,0.034746357439261036,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.046321,0.1,theta_var,0.36598642060902337,0.33124006316976234,0.03474635743926103,1.0,200,0,1.0,0.0,0.955,0.3659864206090234,0.3312400631697624,0.034746357439261036,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.05,0.1,grid|theta_info_all,0.36598642060902337,0.33124006316976234,0.03474635743926103,1.0,200,0,1.0,0.0,0.955,0.3659864206090234,0.3312400631697624,0.034746357439261036,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.065609,0.1,theta_var_stationary,0.36598642060902337,0.33124006316976234,0.03474635743926103,1.0,200,0,1.0,0.0,0.955,0.3659864206090234,0.3312400631697624,0.034746357439261036,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.08,0.1,grid,0.36598642060902337,0.33124006316976234,0.03474635743926103,1.0,200,0,1.0,0.0,0.955,0.3659864206090234,0.3312400631697624,0.034746357439261036,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.12,0.1,grid,0.3654684473188054,0.33019295753275374,0.03527548978605181,0.985,197,0,1.0,0.0,0.9543147208121827,0.36588244377393225,0.33113608633467123,0.034746357439261036,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.2,0.1,grid|theta_info_calm,0.363425052629679,0.3095514986365729,0.053873553993106074,0.58,116,0,1.0,0.0,0.9310344827586207,0.3735097857491443,0.3135478944183504,0.059961891330793764,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.002,0.15,theta_cost,0.33551609695584367,0.28374691390478035,0.05176918305106335,1.0,200,0,1.0,0.0,0.935,0.3355160969558437,0.28374691390478035,0.05176918305106336,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.03,0.15,grid,0.33551609695584367,0.28374691390478035,0.05176918305106335,1.0,200,0,1.0,0.0,0.935,0.3355160969558437,0.28374691390478035,0.05176918305106336,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.032791,0.15,theta_cost_one_day,0.33551609695584367,0.28374691390478035,0.05176918305106335,1.0,200,0,1.0,0.0,0.935,0.3355160969558437,0.28374691390478035,0.05176918305106336,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.046321,0.15,theta_var,0.33551609695584367,0.28374691390478035,0.05176918305106335,1.0,200,0,1.0,0.0,0.935,0.3355160969558437,0.28374691390478035,0.05176918305106336,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.05,0.15,grid|theta_info_all,0.33551609695584367,0.28374691390478035,0.05176918305106335,1.0,200,0,1.0,0.0,0.935,0.3355160969558437,0.28374691390478035,0.05176918305106336,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.065609,0.15,theta_var_stationary,0.33551609695584367,0.28374691390478035,0.05176918305106335,1.0,200,0,1.0,0.0,0.935,0.3355160969558437,0.28374691390478035,0.05176918305106336,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.08,0.15,grid,0.33551609695584367,0.28374691390478035,0.05176918305106335,1.0,200,0,1.0,0.0,0.935,0.3355160969558437,0.28374691390478035,0.05176918305106336,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.12,0.15,grid,0.3352955299044099,0.28273798365967556,0.05255754624473437,0.985,197,0,1.0,0.0,0.934010152284264,0.3354121201207525,0.2836429370696891,0.05176918305106336,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__memory__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,memory,crash,42,target,200,0.2,0.15,grid|theta_info_calm,0.3436486325379899,0.2634426205935005,0.08020601194448942,0.58,116,0,1.0,0.0,0.896551724137931,0.3572951459941333,0.2678589300124177,0.0894362159817157,0,0.33124006316976234,0.18294715232908437,14.952713678534057,-35.339106129582056,18.81858773030683,0.36598642060902337,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.002,0.05,theta_cost,0.42520949010669495,0.42221123987194986,0.0029982502347450464,1.0,200,0,1.0,0.0,0.98,0.42520949010669484,0.4222112398719498,0.0029982502347450464,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.03,0.05,grid,0.42520949010669495,0.42221123987194986,0.0029982502347450464,1.0,200,0,1.0,0.0,0.98,0.42520949010669484,0.4222112398719498,0.0029982502347450464,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.032791,0.05,theta_cost_one_day,0.42520949010669495,0.42221123987194986,0.0029982502347450464,1.0,200,0,1.0,0.0,0.98,0.42520949010669484,0.4222112398719498,0.0029982502347450464,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.046321,0.05,theta_var,0.42520949010669495,0.42221123987194986,0.0029982502347450464,1.0,200,0,1.0,0.0,0.98,0.42520949010669484,0.4222112398719498,0.0029982502347450464,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.05,0.05,grid|theta_info_all,0.42520949010669495,0.42221123987194986,0.0029982502347450464,1.0,200,0,1.0,0.0,0.98,0.42520949010669484,0.4222112398719498,0.0029982502347450464,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.065609,0.05,theta_var_stationary,0.42520949010669495,0.42221123987194986,0.0029982502347450464,1.0,200,0,1.0,0.0,0.98,0.42520949010669484,0.4222112398719498,0.0029982502347450464,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.08,0.05,grid,0.42520949010669495,0.42221123987194986,0.0029982502347450464,1.0,200,0,1.0,0.0,0.98,0.42520949010669484,0.4222112398719498,0.0029982502347450464,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.12,0.05,grid,0.424831969651467,0.42178806078370545,0.0030439088677614683,0.985,197,0,1.0,0.0,0.9796954314720813,0.42515493287127776,0.4221566826365327,0.0029982502347450464,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.2,0.05,grid|theta_info_calm,0.4199032676247062,0.41559453045056693,0.004308737174139352,0.58,116,0,1.0,0.0,0.9827586206896551,0.41349768679542925,0.40649420723842317,0.007003479557006025,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.002,0.1,theta_cost,0.3792094901066949,0.3732112398719498,0.005998250234745052,1.0,200,0,1.0,0.0,0.98,0.3792094901066949,0.3732112398719499,0.005998250234745052,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.03,0.1,grid,0.3792094901066949,0.3732112398719498,0.005998250234745052,1.0,200,0,1.0,0.0,0.98,0.3792094901066949,0.3732112398719499,0.005998250234745052,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.032791,0.1,theta_cost_one_day,0.3792094901066949,0.3732112398719498,0.005998250234745052,1.0,200,0,1.0,0.0,0.98,0.3792094901066949,0.3732112398719499,0.005998250234745052,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.046321,0.1,theta_var,0.3792094901066949,0.3732112398719498,0.005998250234745052,1.0,200,0,1.0,0.0,0.98,0.3792094901066949,0.3732112398719499,0.005998250234745052,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.05,0.1,grid|theta_info_all,0.3792094901066949,0.3732112398719498,0.005998250234745052,1.0,200,0,1.0,0.0,0.98,0.3792094901066949,0.3732112398719499,0.005998250234745052,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.065609,0.1,theta_var_stationary,0.3792094901066949,0.3732112398719498,0.005998250234745052,1.0,200,0,1.0,0.0,0.98,0.3792094901066949,0.3732112398719499,0.005998250234745052,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.08,0.1,grid,0.3792094901066949,0.3732112398719498,0.005998250234745052,1.0,200,0,1.0,0.0,0.98,0.3792094901066949,0.3732112398719499,0.005998250234745052,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
results_v2_pilot\main\gemini-2.5-flash\crash\seed42\gemini-2.5-flash__INTJ__placebo_directive__crash_d0.7__seed42__rep0.csv,gemini-2.5-flash,INTJ,placebo_directive,crash,42,target,200,0.12,0.1,grid,0.37889288335705057,0.37280328921010125,0.006089594146949292,0.985,197,0,1.0,0.0,0.9796954314720813,0.3791549328712778,0.3731566826365328,0.005998250234745052,0,0.3732112398719498,0.03776692153912943,30.73550858525609,-31.600410416296356,7.151368522242371,0.3792094901066949,1.0
