source,model,model_col,persona,agent_type,scenario,seed,discount,path_variant,file,n_rows,n_fallback,fallback_frac,mean_cash_share,point_mas_v1,point_mas_v2,band_mas_v2,rel_mas,rg_v1,rg_v1_n,coverage_0.03,rg_0.03,rg_0.03_n,rg_action_0.03,rg_action_0.03_n,coverage_action_0.03,coverage_0.05,rg_0.05,rg_0.05_n,rg_action_0.05,rg_action_0.05_n,coverage_action_0.05,coverage_0.08,rg_0.08,rg_0.08_n,rg_action_0.08,rg_action_0.08_n,coverage_action_0.08,final_value,return_pct,max_drawdown_pct,trade_count,zero_trade,effective_trade_count,turnover,fallback_hold_rows,cash_share_day1,floor_rg_v1,ceil_rg_v1,norm_rg_v1,norm_degenerate_rg_v1,bl_always_hold_rg_v1,bl_random_rg_v1,bl_buy_day1_hold_rg_v1,bl_mco_0.05_rg_v1,floor_rg_0.03,ceil_rg_0.03,norm_rg_0.03,norm_degenerate_rg_0.03,floor_rg_0.05,ceil_rg_0.05,norm_rg_0.05,norm_degenerate_rg_0.05,bl_always_hold_rg_0.05,bl_random_rg_0.05,bl_buy_day1_hold_rg_0.05,bl_mco_0.05_rg_0.05,floor_rg_0.08,ceil_rg_0.08,norm_rg_0.08,norm_degenerate_rg_0.08,floor_rg_action_0.03,ceil_rg_action_0.03,norm_rg_action_0.03,norm_degenerate_rg_action_0.03,floor_rg_action_0.05,ceil_rg_action_0.05,norm_rg_action_0.05,norm_degenerate_rg_action_0.05,floor_rg_action_0.08,ceil_rg_action_0.08,norm_rg_action_0.08,norm_degenerate_rg_action_0.08,floor_return_pct,ceil_return_pct,norm_return_pct,norm_degenerate_return_pct,bl_always_hold_return_pct,bl_random_return_pct,bl_buy_day1_hold_return_pct,bl_mco_0.05_return_pct,floor_point_mas_v1,ceil_point_mas_v1,norm_point_mas_v1,norm_degenerate_point_mas_v1,floor_point_mas_v2,ceil_point_mas_v2,norm_point_mas_v2,norm_degenerate_point_mas_v2,floor_band_mas_v2,ceil_band_mas_v2,norm_band_mas_v2,norm_degenerate_band_mas_v2,beats_k_rg_v1,beats_n_rg_v1,beats_k_rg_0.05,beats_n_rg_0.05,beats_k_return_pct,beats_n_return_pct,beats_k_point_mas_v1,beats_n_point_mas_v1,beats_k_point_mas_v2,beats_n_point_mas_v2,beats_k_band_mas_v2,beats_n_band_mas_v2,beats_k_max_drawdown_pct,beats_n_max_drawdown_pct
may,gemma-3-4b-it,google/gemma-3-4b-it,ISFJ,static,flat,123,,1,results_may/google/gemma-3-4b-it/flat/seed123/ISFJ_static_flat_seed123.csv,200,0,0.0,0.763517513080615,0.23648248691938517,0.14847948255936858,0.06598098473937687,0.23648248691938517,87.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,11213.29004304074,12.132900430407407,-3.2247319021773357,5,0,5,1.3977826960390167,0,1.0,100.0,56.49999999999999,,1,56.49999999999999,67.95,100.0,56.49999999999999,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,7.976381104883913,0.0,,1,0.0,2.2218263024476235,7.976381104883913,0.0,1.0,0.0,0.7635175130806149,0,0.8,2.7200464103316335e-17,0.8144006468007893,0,0.7,0.0,0.9057414503723188,0,9,11,,0,10,11,5,11,10,11,10,11,6,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ENTJ,memory,flat,42,,0,results_may/google/gemma-3-4b-it/flat/seed42/ENTJ_memory_flat_seed42.csv,200,0,0.0,0.009128273776251365,0.1987464114187038,0.10206798779737287,0.003937342597477579,0.9908717262237486,53.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,9051.88757014631,-9.481124298536907,-28.44625595265472,200,0,50,0.9999999999999989,0,0.7,100.0,47.0,,1,47.0,66.3,100.0,47.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,0.0,0.0,,1,0.0,-4.331607555398,-8.294976986191704,0.0,0.8,7.077671781985373e-18,0.7515669857266202,0,0.9000000000000002,3.3306690738754695e-18,0.8865911246695857,0,0.8,0.0,0.995078321753153,0,4,11,,0,1,11,9,11,7,11,7,11,2,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ENTJ,static,flat,42,,0,results_may/google/gemma-3-4b-it/flat/seed42/ENTJ_static_flat_seed42.csv,200,0,0.0,0.09973060360357457,0.19558389584433578,0.13704492327969892,0.047657249723955186,0.9002693963964253,53.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,9850.379787478254,-1.49620212521746,-26.282301268592402,200,0,159,8.36343693051523,0,0.8,100.0,47.0,,1,47.0,66.3,100.0,47.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,0.0,0.0,,1,0.0,-4.331607555398,-8.294976986191704,0.0,0.8,7.077671781985373e-18,0.7555201301945803,0,0.9000000000000002,3.3306690738754695e-18,0.8477278630225568,0,0.8,0.0,0.9404284378450561,0,5,11,,0,7,11,9,11,7,11,7,11,2,11
may,gemma-3-4b-it,google/gemma-3-4b-it,INTJ,memory,flat,42,,0,results_may/google/gemma-3-4b-it/flat/seed42/INTJ_memory_flat_seed42.csv,200,0,0.0,0.20989010865769142,0.37608086523241524,0.37608086523241524,0.2798753164933337,0.7901098913423086,55.00000000000001,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,9997.302856761627,-0.026971432383725187,-23.531843696030364,188,0,188,13.766971011085017,0,0.8,100.0,47.0,,1,47.0,66.3,100.0,47.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,0.0,0.0,,1,0.0,-4.331607555398,-8.294976986191704,0.0,0.5,0.0,0.24783826953516952,0,0.5,0.0,0.24783826953516952,0,0.4,0.0,0.3003117087666658,0,5,11,,0,7,11,8,11,8,11,8,11,2,11
may,gemma-3-4b-it,google/gemma-3-4b-it,INTJ,static,flat,42,,0,results_may/google/gemma-3-4b-it/flat/seed42/INTJ_static_flat_seed42.csv,200,0,0.0,0.19971363658039296,0.4285561068312957,0.4285561068312957,0.33027429700882327,0.8002863634196072,68.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10277.542465642371,2.7754246564237106,-19.014509745615626,120,0,120,5.871567203234494,0,1.0,100.0,47.0,,1,47.0,66.3,100.0,47.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,0.0,0.0,,1,0.0,-4.331607555398,-8.294976986191704,0.0,0.5,0.0,0.14288778633740862,0,0.5,0.0,0.14288778633740862,0,0.4,0.0,0.17431425747794188,0,7,11,,0,11,11,8,11,8,11,8,11,4,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ISFJ,memory,flat,42,,0,results_may/google/gemma-3-4b-it/flat/seed42/ISFJ_memory_flat_seed42.csv,200,0,0.0,0.4634046040943515,0.5365953959056484,0.37659539590564856,0.2775742944074422,0.5365953959056484,93.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10051.268849716143,0.5126884971614345,-9.450918024349209,4,0,4,0.6416,0,1.0,100.0,47.0,,1,47.0,66.3,100.0,47.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,0.0,0.0,,1,0.0,-4.331607555398,-8.294976986191704,0.0,1.0,0.0,0.4634046040943516,0,0.8,0.0,0.5292557551179393,0,0.7,0.0,0.603465293703654,0,9,11,,0,11,11,2,11,4,11,4,11,5,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ISFJ,static,flat,42,,0,results_may/google/gemma-3-4b-it/flat/seed42/ISFJ_static_flat_seed42.csv,200,0,0.0,0.5518557655475347,0.4481442344524653,0.29253110183326475,0.19583569745681997,0.4481442344524653,94.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10079.791788837449,0.7979178883744862,-7.2885076083549,3,0,3,0.552,0,1.0,100.0,47.0,,1,47.0,66.3,100.0,47.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,0.0,0.0,,1,0.0,-4.331607555398,-8.294976986191704,0.0,1.0,0.0,0.5518557655475347,0,0.8,0.0,0.634336122708419,0,0.7,0.0,0.7202347179188286,0,9,11,,0,11,11,4,11,5,11,5,11,5,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ENTJ,memory,flat,456,,1,results_may/google/gemma-3-4b-it/flat/seed456/ENTJ_memory_flat_seed456.csv,200,0,0.0,0.049279613090817936,0.20145938397980834,0.11875959408488178,0.02536949853531313,0.950720386909182,53.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,11930.55721443738,19.3055721443738,-30.652105348809688,200,0,135,6.999899304452959,0,0.5,99.5,50.0,,1,50.0,65.7,99.5,50.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,11.361596009975074,0.0,,1,0.0,5.650702387136956,11.361596009975074,0.0,0.8,1.0130785099704553e-17,0.7481757700252396,0,0.9000000000000002,6.591949208711867e-18,0.8680448954612425,0,0.8,0.0,0.9682881268308586,0,5,11,,0,11,11,7,11,7,11,7,11,2,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ENTJ,static,flat,456,,1,results_may/google/gemma-3-4b-it/flat/seed456/ENTJ_static_flat_seed456.csv,200,0,0.0,0.183251157223879,0.24475999397514422,0.20257163894169977,0.1140055755995116,0.816748842776121,51.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,12268.142773276646,22.68142773276646,-27.64480564384668,200,0,200,13.222411000839914,0,0.7,99.5,50.0,,1,50.0,65.7,99.5,50.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,11.361596009975074,0.0,,1,0.0,5.650702387136956,11.361596009975074,0.0,0.8,1.0130785099704553e-17,0.6940500075310697,0,0.9000000000000002,6.591949208711867e-18,0.7749204011758892,0,0.8,0.0,0.8574930305006104,0,5,11,,0,11,11,7,11,7,11,7,11,3,11
may,gemma-3-4b-it,google/gemma-3-4b-it,INTJ,memory,flat,456,,1,results_may/google/gemma-3-4b-it/flat/seed456/INTJ_memory_flat_seed456.csv,200,0,0.0,0.22823304977731623,0.4105647392584544,0.4105647392584544,0.3127413732223136,0.7717669502226837,53.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,12035.574399935278,20.35574399935278,-26.165653381654497,192,0,192,15.718406025330099,0,0.8,99.5,50.0,,1,50.0,65.7,99.5,50.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,11.361596009975074,0.0,,1,0.0,5.650702387136956,11.361596009975074,0.0,0.5,8.326672684688674e-19,0.17887052148309124,0,0.5,8.326672684688674e-19,0.17887052148309124,0,0.4,0.0,0.21814656694421605,0,5,11,,0,11,11,8,11,8,11,8,11,2,11
may,gemma-3-4b-it,google/gemma-3-4b-it,INTJ,static,flat,456,,1,results_may/google/gemma-3-4b-it/flat/seed456/INTJ_static_flat_seed456.csv,200,0,0.0,0.3801420576178786,0.4126311213912773,0.4126311213912773,0.3158356825217035,0.6198579423821213,60.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10655.142998624548,6.551429986245476,-26.232517457987182,132,0,128,10.570903824494218,0,1.0,99.5,50.0,,1,50.0,65.7,99.5,50.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,11.361596009975074,0.0,,1,0.0,5.650702387136956,11.361596009975074,0.0,0.5,8.326672684688674e-19,0.17473775721744544,0,0.5,8.326672684688674e-19,0.17473775721744544,0,0.4,0.0,0.21041079369574126,0,5,11,,0,7,11,8,11,8,11,8,11,2,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ISFJ,memory,flat,456,,1,results_may/google/gemma-3-4b-it/flat/seed456/ISFJ_memory_flat_seed456.csv,200,0,0.0,0.8333358667122077,0.16666413328779228,0.23066413328779226,0.13116413328779225,0.16666413328779228,68.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,9068.808734493025,-9.311912655069756,-16.84815845161125,5,0,5,0.71328,0,1.0,99.5,50.0,,1,50.0,65.7,99.5,50.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,11.361596009975074,0.0,,1,0.0,5.650702387136956,11.361596009975074,0.0,1.0,0.0,0.8333358667122077,0,0.8,2.6645352591003756e-17,0.7116698333902597,0,0.7,0.0,0.8126226667317255,0,8,11,,0,1,11,6,11,5,11,5,11,3,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ISFJ,static,flat,456,,1,results_may/google/gemma-3-4b-it/flat/seed456/ISFJ_static_flat_seed456.csv,200,0,0.0,0.9015821027345603,0.09841789726543954,0.1644178972654395,0.0683502396536208,0.09841789726543954,69.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,9446.814728229108,-5.531852717708916,-10.075944400851933,1,0,1,0.3,0,1.0,99.5,50.0,,1,50.0,65.7,99.5,50.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,11.361596009975074,0.0,,1,0.0,5.650702387136956,11.361596009975074,0.0,1.0,0.0,0.9015821027345605,0,0.8,2.6645352591003756e-17,0.7944776284182006,0,0.7,0.0,0.9023568004948274,0,8,11,,0,1,11,6,11,10,11,10,11,5,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ENTJ,memory,flat,789,,1,results_may/google/gemma-3-4b-it/flat/seed789/ENTJ_memory_flat_seed789.csv,200,0,0.0,0.020893691924745664,0.20093101357025173,0.10795665611569114,0.01091235274749868,0.9791063080752543,49.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10581.24547698589,5.812454769858904,-18.704667593791136,200,0,117,3.0407152880651043,0,0.5,99.5,51.0,,1,51.0,65.55,99.5,51.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,2.8346142329573922,0.0,,1,0.0,2.6183902401674315,2.8346142329573922,0.0,0.8,1.0130785099704553e-17,0.7488362330371853,0,0.9000000000000002,6.800116025829084e-18,0.8800481598714543,0,0.8,0.0,0.9863595590656267,0,0,11,,0,10,11,7,11,7,11,7,11,3,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ENTJ,static,flat,789,,1,results_may/google/gemma-3-4b-it/flat/seed789/ENTJ_static_flat_seed789.csv,200,0,0.0,0.12825725596573048,0.21473851729676321,0.15978118686820977,0.07149788663124687,0.8717427440342695,49.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,11016.352624351224,10.163526243512242,-15.427754241846714,200,0,200,10.344489729052146,0,0.8,99.5,51.0,,1,51.0,65.55,99.5,51.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,2.8346142329573922,0.0,,1,0.0,2.6183902401674315,2.8346142329573922,0.0,0.8,1.0130785099704553e-17,0.731576853379046,0,0.9000000000000002,6.800116025829084e-18,0.8224653479242114,0,0.8,0.0,0.9106276417109413,0,0,11,,0,10,11,7,11,7,11,7,11,4,11
may,gemma-3-4b-it,google/gemma-3-4b-it,INTJ,memory,flat,789,,1,results_may/google/gemma-3-4b-it/flat/seed789/INTJ_memory_flat_seed789.csv,200,0,0.0,0.1832274659817627,0.417042280699427,0.417042280699427,0.319068638384871,0.8167725340182375,53.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,11628.92785691168,16.289278569116796,-13.27417856014187,183,0,183,11.605322681834718,0,1.0,99.5,51.0,,1,51.0,65.55,99.5,51.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,2.8346142329573922,0.0,,1,0.0,2.6183902401674315,2.8346142329573922,0.0,0.5,0.0,0.165915438601146,0,0.5,0.0,0.165915438601146,0,0.4,0.0,0.2023284040378226,0,5,11,,0,11,11,8,11,8,11,8,11,4,11
may,gemma-3-4b-it,google/gemma-3-4b-it,INTJ,static,flat,789,,1,results_may/google/gemma-3-4b-it/flat/seed789/INTJ_static_flat_seed789.csv,200,0,0.0,0.3001195635175761,0.4400374911508553,0.4400374911508553,0.34193075406063334,0.6998804364824239,70.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10990.23790438421,9.902379043842103,-15.931314115377349,110,0,110,6.261229917387922,0,1.0,99.5,51.0,,1,51.0,65.55,99.5,51.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,2.8346142329573922,0.0,,1,0.0,2.6183902401674315,2.8346142329573922,0.0,0.5,0.0,0.11992501769828945,0,0.5,0.0,0.11992501769828945,0,0.4,0.0,0.14517311484841672,0,7,11,,0,10,11,8,11,8,11,8,11,3,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ISFJ,memory,flat,789,,1,results_may/google/gemma-3-4b-it/flat/seed789/ISFJ_memory_flat_seed789.csv,200,0,0.0,0.7431832220537465,0.2568167779462534,0.21492677738429328,0.135782451152866,0.2568167779462534,82.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,9990.465352609255,-0.09534647390744795,-8.737175623382065,3,0,3,0.552,0,1.0,99.5,51.0,,1,51.0,65.55,99.5,51.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,2.8346142329573922,0.0,,1,0.0,2.6183902401674315,2.8346142329573922,0.0,1.0,0.0,0.7431832220537467,0,0.8,6.106226635438361e-18,0.7313415282696334,0,0.7,0.0,0.8060250697816199,0,9,11,,0,1,11,4,11,5,11,5,11,4,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ISFJ,static,flat,789,,1,results_may/google/gemma-3-4b-it/flat/seed789/ISFJ_static_flat_seed789.csv,200,0,0.0,0.8060794317431446,0.19392056825685544,0.2399205682568554,0.13992056825685542,0.19392056825685544,69.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10052.967140755272,0.5296714075527234,-7.995894756484412,1,0,1,0.5,0,1.0,99.5,51.0,,1,51.0,65.55,99.5,51.0,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,2.8346142329573922,0.0,,1,0.0,2.6183902401674315,2.8346142329573922,0.0,1.0,0.0,0.8060794317431446,0,0.8,6.106226635438361e-18,0.7000992896789308,0,0.7,0.0,0.800113473918778,0,8,11,,0,6,11,6,11,5,11,5,11,4,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ENTJ,memory,flat,999,,0,results_may/google/gemma-3-4b-it/flat/seed999/ENTJ_memory_flat_seed999.csv,200,0,0.0,0.09900515972659135,0.20933602126619363,0.14423861107933378,0.054170590496392494,0.9009948402734086,54.50000000000001,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,15287.087675369829,52.87087675369828,-18.030967517316622,200,0,187,17.79318277812567,0,0.5,99.5,49.5,,1,49.5,66.25,99.5,49.5,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,56.38573421000199,0.0,,1,0.0,29.6766448945167,56.38573421000199,0.0,0.8,9.436895709313831e-18,0.7383299734172579,0,0.9000000000000002,5.828670879282072e-18,0.8397348765785181,0,0.8,0.0,0.9322867618795094,0,5,11,,0,9,11,7,11,7,11,7,11,2,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ENTJ,static,flat,999,,0,results_may/google/gemma-3-4b-it/flat/seed999/ENTJ_static_flat_seed999.csv,200,0,0.0,0.35871730251505807,0.36454045443356237,0.3557574414072424,0.2616288784743102,0.6412826974849419,53.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,11147.548701486146,11.475487014861464,-16.258346254330803,200,0,200,12.911084499343252,0,0.8,99.5,49.5,,1,49.5,66.25,99.5,49.5,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,56.38573421000199,0.0,,1,0.0,29.6766448945167,56.38573421000199,0.0,0.8,9.436895709313831e-18,0.544324431958047,0,0.9000000000000002,5.828670879282072e-18,0.6047139539919529,0,0.8,0.0,0.6729639019071123,0,5,11,,0,5,11,7,11,7,11,7,11,3,11
may,gemma-3-4b-it,google/gemma-3-4b-it,INTJ,memory,flat,999,,0,results_may/google/gemma-3-4b-it/flat/seed999/INTJ_memory_flat_seed999.csv,200,0,0.0,0.3983737697847339,0.4393629042912005,0.4393629042912005,0.34102153612293307,0.6016262302152661,56.00000000000001,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10598.583970038586,5.985839700385859,-17.041448941637306,192,0,171,9.69940881560086,0,1.0,99.5,49.5,,1,49.5,66.25,99.5,49.5,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,56.38573421000199,0.0,,1,0.0,29.6766448945167,56.38573421000199,0.0,0.5,4.163336342344337e-18,0.12127419141759899,0,0.5,4.163336342344337e-18,0.12127419141759899,0,0.4,0.0,0.1474461596926674,0,5,11,,0,4,11,8,11,8,11,8,11,2,11
may,gemma-3-4b-it,google/gemma-3-4b-it,INTJ,static,flat,999,,0,results_may/google/gemma-3-4b-it/flat/seed999/INTJ_static_flat_seed999.csv,200,0,0.0,0.4887360490779934,0.43694711889542204,0.43694711889542204,0.34006283776444407,0.5112639509220066,59.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10568.718574769877,5.687185747698767,-16.587206603163473,139,0,125,7.886596400743356,0,1.0,99.5,49.5,,1,49.5,66.25,99.5,49.5,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,56.38573421000199,0.0,,1,0.0,29.6766448945167,56.38573421000199,0.0,0.5,4.163336342344337e-18,0.12610576220915592,0,0.5,4.163336342344337e-18,0.12610576220915592,0,0.4,0.0,0.14984290558888988,0,5,11,,0,4,11,8,11,8,11,8,11,2,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ISFJ,memory,flat,999,,0,results_may/google/gemma-3-4b-it/flat/seed999/ISFJ_memory_flat_seed999.csv,200,0,0.0,0.9197799913011977,0.08022000869880237,0.17636747750791737,0.08386687743998467,0.08022000869880237,68.0,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,11072.38347367833,10.723834736783301,-1.1009992095900922,7,0,6,1.3206119393152091,0,1.0,99.5,49.5,,1,49.5,66.25,99.5,49.5,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,56.38573421000199,0.0,,1,0.0,29.6766448945167,56.38573421000199,0.0,1.0,0.0,0.9197799913011976,0,0.8,2.831068712794149e-17,0.7795406531151033,0,0.7,0.0,0.8801901750857362,0,8,11,,0,7,11,6,11,10,11,10,11,6,11
may,gemma-3-4b-it,google/gemma-3-4b-it,ISFJ,static,flat,999,,0,results_may/google/gemma-3-4b-it/flat/seed999/ISFJ_static_flat_seed999.csv,200,0,0.0,0.7900995331728683,0.20990046682713173,0.2479004668271317,0.1479004668271317,0.20990046682713173,67.5,200,0.0,,0,,0,0.0,0.0,,0,,0,0.0,0.0,,0,,0,0.0,10617.261862162744,6.172618621627444,-9.858049322954132,1,0,1,0.5,0,1.0,99.5,49.5,,1,49.5,66.25,99.5,49.5,,,,1,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,56.38573421000199,0.0,,1,0.0,29.6766448945167,56.38573421000199,0.0,1.0,0.0,0.7900995331728683,0,0.8,2.831068712794149e-17,0.6901244164660854,0,0.7,0.0,0.7887136188183832,0,8,11,,0,5,11,5,11,5,11,5,11,4,11
may,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,ENTJ,memory,bull_trap,123,,0,results_may/Qwen/Qwen2.5-7B-Instruct/bull_trap/seed123/ENTJ_memory_bull_trap_seed123.csv,200,0,0.0,0.01,0.206,0.10799999999999998,0.008,0.99,23.5,200,0.58,3.4482758620689653,116,1.7543859649122806,114,0.57,0.57,3.508771929824561,114,1.7857142857142856,112,0.56,0.555,3.6036036036036037,111,1.834862385321101,109,0.545,19640.648551585346,96.40648551585346,-8.241553108082877,194,0,5,6.787479664287627,0,0.0,99.5,77.5,,1,78.0,67.75,99.5,77.5,100.0,99.13793103448276,,1,100.0,99.12280701754386,,1,100.0,68.33333333333334,100.0,99.12280701754386,100.0,100.0,,1,53.25986950961128,0.0,,1,53.24360599246104,0.0,,1,53.25562575863061,,,1,94.90573606097074,51.28805254343699,,1,0.0,38.056555323984824,94.90573606097074,51.28805254343699,0.8,7.494005416219807e-18,0.7425,0,0.9000000000000002,6.522560269672794e-18,0.88,0,0.8,0.0,0.99,0,1,11,1.0,11,11,11,7,11,7,11,7,11,3,11
may,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,ENTJ,static,bull_trap,123,,0,results_may/Qwen/Qwen2.5-7B-Instruct/bull_trap/seed123/ENTJ_static_bull_trap_seed123.csv,200,0,0.0,0.261763784258095,0.14263406897925054,0.19242044499227823,0.10219892661867278,0.738236215741905,76.5,200,0.58,70.6896551724138,116,41.37931034482759,58,0.29,0.57,71.05263157894737,114,42.10526315789473,57,0.285,0.555,70.27027027027027,111,42.10526315789473,57,0.285,16616.069339825728,66.16069339825728,-5.7254138266796595,81,0,63,19.910578941983314,0,0.0,99.5,77.5,,1,78.0,67.75,99.5,77.5,100.0,99.13793103448276,,1,100.0,99.12280701754386,,1,100.0,68.33333333333334,100.0,99.12280701754386,100.0,100.0,,1,53.25986950961128,0.0,,1,53.24360599246104,0.0,,1,53.25562575863061,,,1,94.90573606097074,51.28805254343699,,1,0.0,38.056555323984824,94.90573606097074,51.28805254343699,0.8,7.494005416219807e-18,0.8217074137759368,0,0.9000000000000002,6.522560269672794e-18,0.7861995055641353,0,0.8,0.0,0.872251341726659,0,2,11,2.0,11,6,11,9,11,7,11,7,11,5,11
may,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,INTJ,memory,bull_trap,123,,0,results_may/Qwen/Qwen2.5-7B-Instruct/bull_trap/seed123/INTJ_memory_bull_trap_seed123.csv,200,0,0.0,0.06914133844948517,0.43362690331480797,0.43362690331480797,0.341411809617502,0.9308586615505149,70.0,200,0.58,52.58620689655172,116,5.172413793103448,58,0.29,0.57,51.75438596491229,114,5.172413793103448,58,0.29,0.555,50.45045045045045,111,5.172413793103448,58,0.29,19283.314760339657,92.83314760339657,-8.387674463922302,66,0,51,5.1190540559500715,0,0.5,99.5,77.5,,1,78.0,67.75,99.5,77.5,100.0,99.13793103448276,,1,100.0,99.12280701754386,,1,100.0,68.33333333333334,100.0,99.12280701754386,100.0,100.0,,1,53.25986950961128,0.0,,1,53.24360599246104,0.0,,1,53.25562575863061,,,1,94.90573606097074,23.137135609257385,,1,0.0,38.056555323984824,94.90573606097074,23.137135609257385,0.5,3.0531133177191805e-18,0.13274619337038407,0,0.5,3.0531133177191805e-18,0.13274619337038407,0,0.4,0.0,0.14647047595624504,0,2,11,1.0,11,9,11,7,11,7,11,7,11,3,11
