family,model,persona,agent_type,scenario,seed,discount,run_id,day,cash_share,action,Price,SMA20,SMA60,RSI14,MACD,Volume_Ratio,Implied_Volatility,Reported_PE,Dividend_Yield,Trend_Strength,Trend_Regime,Sentiment
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,789,0.85,gemini_3_1_pro_preview|ENTJ|static|crash|789|0.85,1,0.7,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,789,0.85,gemini_3_1_pro_preview|INTJ|memory|crash|789|0.85,1,1.0,HOLD,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gemini_3_1_pro_preview,INTJ,static,crash,789,0.85,gemini_3_1_pro_preview|INTJ|static|crash|789|0.85,1,0.75,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,789,0.85,gemini_3_1_pro_preview|ISFJ|memory|crash|789|0.85,1,0.9,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,789,0.85,gemini_3_1_pro_preview|ISFJ|static|crash|789|0.85,1,0.9,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,999,0.85,gemini_3_1_pro_preview|ENTJ|memory|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,999,0.85,gemini_3_1_pro_preview|ENTJ|static|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,999,0.85,gemini_3_1_pro_preview|INTJ|memory|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,INTJ,static,crash,999,0.85,gemini_3_1_pro_preview|INTJ|static|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,999,0.85,gemini_3_1_pro_preview|ISFJ|memory|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,999,0.85,gemini_3_1_pro_preview|ISFJ|static|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,123,0.92,gemini_3_1_pro_preview|ENTJ|memory|crash|123|0.92,1,1.0,HOLD,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,123,0.92,gemini_3_1_pro_preview|ENTJ|static|crash|123|0.92,1,0.6,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,123,0.92,gemini_3_1_pro_preview|INTJ|memory|crash|123|0.92,1,1.0,HOLD,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gemini_3_1_pro_preview,INTJ,static,crash,123,0.92,gemini_3_1_pro_preview|INTJ|static|crash|123|0.92,1,1.0,HOLD,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,123,0.92,gemini_3_1_pro_preview|ISFJ|memory|crash|123|0.92,1,0.9,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,123,0.92,gemini_3_1_pro_preview|ISFJ|static|crash|123|0.92,1,0.9,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,42,0.92,gemini_3_1_pro_preview|ENTJ|memory|crash|42|0.92,1,1.0,HOLD,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,42,0.92,gemini_3_1_pro_preview|ENTJ|static|crash|42|0.92,1,1.0,HOLD,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,42,0.92,gemini_3_1_pro_preview|INTJ|memory|crash|42|0.92,1,1.0,HOLD,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gemini_3_1_pro_preview,INTJ,static,crash,42,0.92,gemini_3_1_pro_preview|INTJ|static|crash|42|0.92,1,0.75,BUY,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,42,0.92,gemini_3_1_pro_preview|ISFJ|memory|crash|42|0.92,1,0.9,BUY,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,42,0.92,gemini_3_1_pro_preview|ISFJ|static|crash|42|0.92,1,0.9,BUY,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,456,0.92,gemini_3_1_pro_preview|ENTJ|memory|crash|456|0.92,1,1.0,HOLD,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,456,0.92,gemini_3_1_pro_preview|ENTJ|static|crash|456|0.92,1,0.7,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,456,0.92,gemini_3_1_pro_preview|INTJ|memory|crash|456|0.92,1,1.0,HOLD,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gemini_3_1_pro_preview,INTJ,static,crash,456,0.92,gemini_3_1_pro_preview|INTJ|static|crash|456|0.92,1,1.0,HOLD,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,456,0.92,gemini_3_1_pro_preview|ISFJ|memory|crash|456|0.92,1,0.9,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,456,0.92,gemini_3_1_pro_preview|ISFJ|static|crash|456|0.92,1,0.85,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,789,0.92,gemini_3_1_pro_preview|ENTJ|memory|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,789,0.92,gemini_3_1_pro_preview|ENTJ|static|crash|789|0.92,1,0.75,BUY,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,789,0.92,gemini_3_1_pro_preview|INTJ|memory|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gemini_3_1_pro_preview,INTJ,static,crash,789,0.92,gemini_3_1_pro_preview|INTJ|static|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,789,0.92,gemini_3_1_pro_preview|ISFJ|memory|crash|789|0.92,1,0.9,BUY,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,789,0.92,gemini_3_1_pro_preview|ISFJ|static|crash|789|0.92,1,1.0,HOLD,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,999,0.92,gemini_3_1_pro_preview|ENTJ|memory|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,999,0.92,gemini_3_1_pro_preview|ENTJ|static|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,999,0.92,gemini_3_1_pro_preview|INTJ|memory|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,INTJ,static,crash,999,0.92,gemini_3_1_pro_preview|INTJ|static|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,999,0.92,gemini_3_1_pro_preview|ISFJ|memory|crash|999|0.92,1,0.9,BUY,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,999,0.92,gemini_3_1_pro_preview|ISFJ|static|crash|999|0.92,1,0.9,BUY,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,123,0.95,gemini_3_1_pro_preview|ENTJ|memory|crash|123|0.95,1,1.0,HOLD,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,123,0.95,gemini_3_1_pro_preview|ENTJ|static|crash|123|0.95,1,0.8,BUY,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,123,0.95,gemini_3_1_pro_preview|INTJ|memory|crash|123|0.95,1,1.0,HOLD,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gemini_3_1_pro_preview,INTJ,static,crash,123,0.95,gemini_3_1_pro_preview|INTJ|static|crash|123|0.95,1,1.0,HOLD,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,123,0.95,gemini_3_1_pro_preview|ISFJ|memory|crash|123|0.95,1,0.9,BUY,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,123,0.95,gemini_3_1_pro_preview|ISFJ|static|crash|123|0.95,1,0.85,BUY,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,42,0.95,gemini_3_1_pro_preview|ENTJ|memory|crash|42|0.95,1,1.0,HOLD,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,42,0.95,gemini_3_1_pro_preview|ENTJ|static|crash|42|0.95,1,0.75,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,42,0.95,gemini_3_1_pro_preview|INTJ|memory|crash|42|0.95,1,1.0,HOLD,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gemini_3_1_pro_preview,INTJ,static,crash,42,0.95,gemini_3_1_pro_preview|INTJ|static|crash|42|0.95,1,1.0,HOLD,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,42,0.95,gemini_3_1_pro_preview|ISFJ|memory|crash|42|0.95,1,0.8,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,42,0.95,gemini_3_1_pro_preview|ISFJ|static|crash|42|0.95,1,0.9,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,456,0.95,gemini_3_1_pro_preview|ENTJ|memory|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,456,0.95,gemini_3_1_pro_preview|ENTJ|static|crash|456|0.95,1,0.8,BUY,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,456,0.95,gemini_3_1_pro_preview|INTJ|memory|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gemini_3_1_pro_preview,INTJ,static,crash,456,0.95,gemini_3_1_pro_preview|INTJ|static|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,456,0.95,gemini_3_1_pro_preview|ISFJ|memory|crash|456|0.95,1,0.9,BUY,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,456,0.95,gemini_3_1_pro_preview|ISFJ|static|crash|456|0.95,1,0.9,BUY,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,789,0.95,gemini_3_1_pro_preview|ENTJ|memory|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,789,0.95,gemini_3_1_pro_preview|ENTJ|static|crash|789|0.95,1,0.75,BUY,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,789,0.95,gemini_3_1_pro_preview|INTJ|memory|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gemini_3_1_pro_preview,INTJ,static,crash,789,0.95,gemini_3_1_pro_preview|INTJ|static|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,789,0.95,gemini_3_1_pro_preview|ISFJ|memory|crash|789|0.95,1,1.0,HOLD,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,789,0.95,gemini_3_1_pro_preview|ISFJ|static|crash|789|0.95,1,0.9,BUY,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,gemini_3_1_pro_preview,ENTJ,memory,crash,999,0.95,gemini_3_1_pro_preview|ENTJ|memory|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ENTJ,static,crash,999,0.95,gemini_3_1_pro_preview|ENTJ|static|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,INTJ,memory,crash,999,0.95,gemini_3_1_pro_preview|INTJ|memory|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,INTJ,static,crash,999,0.95,gemini_3_1_pro_preview|INTJ|static|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ISFJ,memory,crash,999,0.95,gemini_3_1_pro_preview|ISFJ|memory|crash|999|0.95,1,1.0,HOLD,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ISFJ,static,crash,999,0.95,gemini_3_1_pro_preview|ISFJ|static|crash|999|0.95,1,0.9,BUY,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,gemini_3_1_pro_preview,ENTJ,memory,flat,123,,gemini_3_1_pro_preview|ENTJ|memory|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gemini_3_1_pro_preview,ENTJ,static,flat,123,,gemini_3_1_pro_preview|ENTJ|static|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gemini_3_1_pro_preview,INTJ,memory,flat,123,,gemini_3_1_pro_preview|INTJ|memory|flat|123|,1,1.0,HOLD,101.17,101.17,101.17,50.0,0.0,1.0,15.0,15.2,2.64,0.0,0,0.46
mbti,gemini_3_1_pro_preview,INTJ,static,flat,123,,gemini_3_1_pro_preview|INTJ|static|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gemini_3_1_pro_preview,ISFJ,memory,flat,123,,gemini_3_1_pro_preview|ISFJ|memory|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,gemini_3_1_pro_preview,ISFJ,static,flat,123,,gemini_3_1_pro_preview|ISFJ|static|flat|123|,1,1.0,HOLD,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.18
mbti,gemini_3_1_pro_preview,ENTJ,memory,flat,42,,gemini_3_1_pro_preview|ENTJ|memory|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gemini_3_1_pro_preview,ENTJ,static,flat,42,,gemini_3_1_pro_preview|ENTJ|static|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gemini_3_1_pro_preview,INTJ,memory,flat,42,,gemini_3_1_pro_preview|INTJ|memory|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gemini_3_1_pro_preview,INTJ,static,flat,42,,gemini_3_1_pro_preview|INTJ|static|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gemini_3_1_pro_preview,ISFJ,memory,flat,42,,gemini_3_1_pro_preview|ISFJ|memory|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gemini_3_1_pro_preview,ISFJ,static,flat,42,,gemini_3_1_pro_preview|ISFJ|static|flat|42|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.17
mbti,gemini_3_1_pro_preview,ENTJ,memory,flat,456,,gemini_3_1_pro_preview|ENTJ|memory|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gemini_3_1_pro_preview,ENTJ,static,flat,456,,gemini_3_1_pro_preview|ENTJ|static|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gemini_3_1_pro_preview,INTJ,memory,flat,456,,gemini_3_1_pro_preview|INTJ|memory|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gemini_3_1_pro_preview,INTJ,static,flat,456,,gemini_3_1_pro_preview|INTJ|static|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gemini_3_1_pro_preview,ISFJ,memory,flat,456,,gemini_3_1_pro_preview|ISFJ|memory|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gemini_3_1_pro_preview,ISFJ,static,flat,456,,gemini_3_1_pro_preview|ISFJ|static|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,gemini_3_1_pro_preview,ENTJ,memory,flat,789,,gemini_3_1_pro_preview|ENTJ|memory|flat|789|,1,1.0,HOLD,100.19,100.19,100.19,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,0.26
mbti,gemini_3_1_pro_preview,ENTJ,static,flat,789,,gemini_3_1_pro_preview|ENTJ|static|flat|789|,1,0.75,BUY,100.19,100.19,100.19,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,0.26
mbti,gemini_3_1_pro_preview,INTJ,memory,flat,789,,gemini_3_1_pro_preview|INTJ|memory|flat|789|,1,1.0,HOLD,100.19,100.19,100.19,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,0.26
mbti,gemini_3_1_pro_preview,INTJ,static,flat,789,,gemini_3_1_pro_preview|INTJ|static|flat|789|,1,1.0,HOLD,100.19,100.19,100.19,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,0.26
mbti,gemini_3_1_pro_preview,ISFJ,memory,flat,789,,gemini_3_1_pro_preview|ISFJ|memory|flat|789|,1,1.0,HOLD,100.19,100.19,100.19,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,0.26
mbti,gemini_3_1_pro_preview,ISFJ,static,flat,789,,gemini_3_1_pro_preview|ISFJ|static|flat|789|,1,0.9,BUY,100.19,100.19,100.19,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,0.26
mbti,gemini_3_1_pro_preview,ENTJ,memory,flat,999,,gemini_3_1_pro_preview|ENTJ|memory|flat|999|,1,1.0,HOLD,100.38,100.38,100.38,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.08
mbti,gemini_3_1_pro_preview,ENTJ,static,flat,999,,gemini_3_1_pro_preview|ENTJ|static|flat|999|,1,0.8,BUY,100.38,100.38,100.38,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.08
mbti,gemini_3_1_pro_preview,INTJ,memory,flat,999,,gemini_3_1_pro_preview|INTJ|memory|flat|999|,1,1.0,HOLD,100.38,100.38,100.38,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.08
mbti,gemini_3_1_pro_preview,INTJ,static,flat,999,,gemini_3_1_pro_preview|INTJ|static|flat|999|,1,1.0,HOLD,100.38,100.38,100.38,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.08
mbti,gemini_3_1_pro_preview,ISFJ,memory,flat,999,,gemini_3_1_pro_preview|ISFJ|memory|flat|999|,1,1.0,HOLD,100.38,100.38,100.38,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.08
mbti,gemini_3_1_pro_preview,ISFJ,static,flat,999,,gemini_3_1_pro_preview|ISFJ|static|flat|999|,1,0.9,BUY,100.38,100.38,100.38,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.08
mbti,gemma-2-9b-it,ENTJ,memory,bull_trap,123,,gemma-2-9b-it|ENTJ|memory|bull_trap|123|,1,1.0,HOLD,99.72,99.72,99.72,50.0,0.0,1.0,15.0,15.1,2.65,0.0,0,0.33
mbti,gemma-2-9b-it,ENTJ,static,bull_trap,123,,gemma-2-9b-it|ENTJ|static|bull_trap|123|,1,1.0,HOLD,99.72,99.72,99.72,50.0,0.0,1.0,15.0,15.1,2.65,0.0,0,0.33
mbti,gemma-2-9b-it,INTJ,memory,bull_trap,123,,gemma-2-9b-it|INTJ|memory|bull_trap|123|,1,1.0,HOLD,99.72,99.72,99.72,50.0,0.0,1.0,15.0,15.1,2.65,0.0,0,0.33
mbti,gemma-2-9b-it,INTJ,static,bull_trap,123,,gemma-2-9b-it|INTJ|static|bull_trap|123|,1,1.0,HOLD,99.72,99.72,99.72,50.0,0.0,1.0,15.0,15.1,2.65,0.0,0,0.33
mbti,gemma-2-9b-it,ISFJ,memory,bull_trap,123,,gemma-2-9b-it|ISFJ|memory|bull_trap|123|,1,1.0,HOLD,99.72,99.72,99.72,50.0,0.0,1.0,15.0,15.1,2.65,0.0,0,0.33
mbti,gemma-2-9b-it,ISFJ,static,bull_trap,123,,gemma-2-9b-it|ISFJ|static|bull_trap|123|,1,1.0,HOLD,99.72,99.72,99.72,50.0,0.0,1.0,15.0,15.1,2.65,0.0,0,0.33
mbti,gemma-2-9b-it,ENTJ,memory,bull_trap,42,,gemma-2-9b-it|ENTJ|memory|bull_trap|42|,1,1.0,HOLD,100.96,100.96,100.96,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.1
mbti,gemma-2-9b-it,ENTJ,static,bull_trap,42,,gemma-2-9b-it|ENTJ|static|bull_trap|42|,1,1.0,HOLD,100.96,100.96,100.96,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.1
mbti,gemma-2-9b-it,INTJ,memory,bull_trap,42,,gemma-2-9b-it|INTJ|memory|bull_trap|42|,1,1.0,HOLD,100.96,100.96,100.96,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.1
mbti,gemma-2-9b-it,INTJ,static,bull_trap,42,,gemma-2-9b-it|INTJ|static|bull_trap|42|,1,1.0,HOLD,100.96,100.96,100.96,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.1
mbti,gemma-2-9b-it,ISFJ,memory,bull_trap,42,,gemma-2-9b-it|ISFJ|memory|bull_trap|42|,1,1.0,HOLD,100.96,100.96,100.96,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.1
mbti,gemma-2-9b-it,ISFJ,static,bull_trap,42,,gemma-2-9b-it|ISFJ|static|bull_trap|42|,1,1.0,HOLD,100.96,100.96,100.96,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,0.1
mbti,gemma-2-9b-it,ENTJ,memory,bull_trap,456,,gemma-2-9b-it|ENTJ|memory|bull_trap|456|,1,1.0,HOLD,99.94,99.94,99.94,50.0,0.0,1.0,15.0,15.1,2.65,0.0,0,0.06
