scenario,seed,discount,path_variant,policy,persona,theta,random_seed,interface,mas_persona,n_rows,n_fallback,fallback_frac,mean_cash_share,point_mas_v1,point_mas_v2,band_mas_v2,rel_mas,rg_v1,rg_v1_n,coverage_0.03,rg_0.03,rg_0.03_n,rg_action_0.03,rg_action_0.03_n,coverage_action_0.03,coverage_0.05,rg_0.05,rg_0.05_n,rg_action_0.05,rg_action_0.05_n,coverage_action_0.05,coverage_0.08,rg_0.08,rg_0.08_n,rg_action_0.08,rg_action_0.08_n,coverage_action_0.08,final_value,return_pct,max_drawdown_pct,trade_count,zero_trade,effective_trade_count,turnover
flat,123,,19,random,,,7,v1,ENTJ,200.0,0.0,0.0,0.5511149287535695,0.4125802069016215,0.4701390060143642,0.3818475678275955,0.44888507124643057,75.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9935.94153705356,-0.6405846294643925,-14.79395219848053,115.0,0.0,114.0,33.317862611118144
flat,123,,19,random,,,8,v1,ISFJ,200.0,0.0,0.0,0.5024586018696364,0.4975413981303636,0.3583251673969792,0.26581207725059386,0.4975413981303636,64.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11544.051513708,15.440515137080002,-10.783605097588811,135.0,0.0,135.0,40.72447389067784
flat,123,,19,random,,,8,v1,INTJ,200.0,0.0,0.0,0.5024586018696364,0.28123583587737266,0.28123583587737266,0.18915900452507495,0.4975413981303636,64.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11544.051513708,15.440515137080002,-10.783605097588811,135.0,0.0,135.0,40.72447389067784
flat,123,,19,random,,,8,v1,ENTJ,200.0,0.0,0.0,0.5024586018696364,0.3615902057809596,0.4205429023830662,0.332024403825298,0.4975413981303636,64.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11544.051513708,15.440515137080002,-10.783605097588811,135.0,0.0,135.0,40.72447389067784
flat,123,,19,random,,,9,v1,ISFJ,200.0,0.0,0.0,0.7012096334407721,0.29879036655922797,0.23324860332821792,0.14566052671128177,0.29879036655922797,70.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9626.341105194171,-3.7365889480582886,-9.079536176367464,130.0,0.0,129.0,29.34597923413816
flat,123,,19,random,,,9,v1,INTJ,200.0,0.0,0.0,0.7012096334407721,0.31686158452282304,0.31686158452282304,0.22191849865754879,0.29879036655922797,70.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9626.341105194171,-3.7365889480582886,-9.079536176367464,130.0,0.0,129.0,29.34597923413816
flat,123,,19,random,,,9,v1,ENTJ,200.0,0.0,0.0,0.7012096334407721,0.5174911346210436,0.6049150162555086,0.5093503840309078,0.29879036655922797,70.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9626.341105194171,-3.7365889480582886,-9.079536176367464,130.0,0.0,129.0,29.34597923413816
flat,123,,19,constant_mix_v1,ISFJ,,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,constant_mix_v2,ISFJ,,-1,target,ISFJ,200.0,0.0,0.0,0.8,0.19999999999999996,1.9428902930940238e-17,0.0,0.19999999999999996,99.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10247.12321688894,2.471232168889401,-4.139369185989339,2.0,0.0,200.0,0.7512399531938839
flat,123,,19,constant_mix_v1,INTJ,,-1,target,INTJ,200.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,98.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10554.587662003,5.545876620029994,-10.097972613810214,11.0,0.0,200.0,1.3851002039074989
flat,123,,19,constant_mix_v2,INTJ,,-1,target,INTJ,200.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,98.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10554.587662003,5.545876620029994,-10.097972613810214,11.0,0.0,200.0,1.3851002039074989
flat,123,,19,constant_mix_v1,ENTJ,,-1,target,ENTJ,200.0,0.0,0.0,0.2,1.1657341758564143e-17,0.09999999999999998,0.0,0.8,99.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10779.617315293184,7.796173152931843,-15.765055554426565,3.0,0.0,200.0,1.3799103843192653
flat,123,,19,constant_mix_v2,ENTJ,,-1,target,ENTJ,200.0,0.0,0.0,0.1,0.10000000000000002,7.0082828429463e-18,0.0,0.9000000000000002,99.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10835.26734927544,8.352673492754402,-17.59103606930992,1.0,0.0,200.0,1.228476580534086
flat,123,,19,momentum,,,-1,target,ISFJ,200.0,0.0,0.0,0.425,0.575,0.545,0.445,0.575,78.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8100.653402455623,-18.99346597544377,-25.453284286709497,8.0,0.0,8.0,6.531727893550696
flat,123,,19,momentum,,,-1,target,INTJ,200.0,0.0,0.0,0.425,0.5,0.5,0.4,0.575,78.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8100.653402455623,-18.99346597544377,-25.453284286709497,8.0,0.0,8.0,6.531727893550696
flat,123,,19,momentum,,,-1,target,ENTJ,200.0,0.0,0.0,0.425,0.4550000000000001,0.43999999999999995,0.34,0.575,78.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8100.653402455623,-18.99346597544377,-25.453284286709497,8.0,0.0,8.0,6.531727893550696
flat,123,,19,mean_reversion,,,-1,target,ISFJ,200.0,0.0,0.0,0.56,0.44,0.46399999999999997,0.36399999999999993,0.44,71.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12583.009201756664,25.830092017566642,-8.004176091874015,5.0,0.0,5.0,5.732007462400354
flat,123,,19,mean_reversion,,,-1,target,INTJ,200.0,0.0,0.0,0.56,0.5,0.5,0.4,0.44,71.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12583.009201756664,25.830092017566642,-8.004176091874015,5.0,0.0,5.0,5.732007462400354
flat,123,,19,mean_reversion,,,-1,target,ENTJ,200.0,0.0,0.0,0.56,0.536,0.548,0.44799999999999995,0.44,71.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12583.009201756664,25.830092017566642,-8.004176091874015,5.0,0.0,5.0,5.732007462400354
flat,123,,19,v_oracle,,0.03,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,v_oracle,,0.03,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,v_oracle,,0.03,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,mandate_conditional_oracle,ISFJ,0.03,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,mandate_conditional_oracle,INTJ,0.03,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,mandate_conditional_oracle,ENTJ,0.03,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,v_oracle,,0.05,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,v_oracle,,0.05,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,v_oracle,,0.05,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,mandate_conditional_oracle,ISFJ,0.05,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,mandate_conditional_oracle,INTJ,0.05,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,mandate_conditional_oracle,ENTJ,0.05,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,v_oracle,,0.08,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,v_oracle,,0.08,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,v_oracle,,0.08,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,mandate_conditional_oracle,ISFJ,0.08,-1,target,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,mandate_conditional_oracle,INTJ,0.08,-1,target,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,mandate_conditional_oracle,ENTJ,0.08,-1,target,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,52.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,19,random,,,-1,v1,ISFJ,200.0,0.0,0.0,0.5396202961054096,0.4603797038945904,0.3531394163040009,0.2616042839076215,0.4603797038945904,66.9,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10679.557262259656,6.795572622596548,-11.890713846310941,133.1,0.0,132.3,35.71804361213215
flat,123,,19,random,,,-1,v1,INTJ,200.0,0.0,0.0,0.5396202961054096,0.3249913524539264,0.3249913524539264,0.23042859731802015,0.4603797038945904,66.9,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10679.557262259656,6.795572622596548,-11.890713846310941,133.1,0.0,132.3,35.71804361213215
flat,123,,19,random,,,-1,v1,ENTJ,200.0,0.0,0.0,0.5396202961054096,0.40715888570353653,0.46228204808867257,0.3733895909044731,0.4603797038945904,66.9,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10679.557262259656,6.795572622596548,-11.890713846310941,133.1,0.0,132.3,35.71804361213215
flat,123,,20,always_hold,,,-1,v1,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,54.50000000000001,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,20,always_hold,,,-1,v1,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,54.50000000000001,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,20,always_hold,,,-1,v1,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,54.50000000000001,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,123,,20,always_buy,,,-1,v1,ISFJ,200.0,0.0,0.0,0.0,1.0,0.8,0.7,1.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10904.718966035469,9.04718966035469,-19.012747491185255,200.0,0.0,1.0,1.0
flat,123,,20,always_buy,,,-1,v1,INTJ,200.0,0.0,0.0,0.0,0.5,0.5,0.4,1.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10904.718966035469,9.04718966035469,-19.012747491185255,200.0,0.0,1.0,1.0
flat,123,,20,always_buy,,,-1,v1,ENTJ,200.0,0.0,0.0,0.0,0.2,0.1,0.0,1.0,45.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10904.718966035469,9.04718966035469,-19.012747491185255,200.0,0.0,1.0,1.0
flat,123,,20,always_sell,,,-1,v1,ISFJ,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,54.50000000000001,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,200.0,0.0,0.0,0.0
flat,123,,20,always_sell,,,-1,v1,INTJ,200.0,0.0,0.0,1.0,0.5,0.5,0.4,0.0,54.50000000000001,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,200.0,0.0,0.0,0.0
flat,123,,20,always_sell,,,-1,v1,ENTJ,200.0,0.0,0.0,1.0,0.8,0.9000000000000002,0.8,0.0,54.50000000000001,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,200.0,0.0,0.0,0.0
flat,123,,20,buy_day1_hold,,,-1,v1,ISFJ,200.0,0.0,0.0,0.0,1.0,0.8,0.7,1.0,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10904.718966035469,9.04718966035469,-19.012747491185255,1.0,0.0,1.0,1.0
flat,123,,20,buy_day1_hold,,,-1,v1,INTJ,200.0,0.0,0.0,0.0,0.5,0.5,0.4,1.0,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10904.718966035469,9.04718966035469,-19.012747491185255,1.0,0.0,1.0,1.0
flat,123,,20,buy_day1_hold,,,-1,v1,ENTJ,200.0,0.0,0.0,0.0,0.2,0.1,0.0,1.0,100.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10904.718966035469,9.04718966035469,-19.012747491185255,1.0,0.0,1.0,1.0
flat,123,,20,random,,,0,v1,ISFJ,200.0,0.0,0.0,0.4959003736401023,0.5040996263598977,0.3887276652993814,0.29484968604437667,0.5040996263598977,68.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12170.24242265054,21.70242422650541,-6.388139454172393,125.0,0.0,125.0,35.27687032912794
flat,123,,20,random,,,0,v1,INTJ,200.0,0.0,0.0,0.4959003736401023,0.32825620679713935,0.32825620679713935,0.23445324227726266,0.5040996263598977,68.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12170.24242265054,21.70242422650541,-6.388139454172393,125.0,0.0,125.0,35.27687032912794
flat,123,,20,random,,,0,v1,ENTJ,200.0,0.0,0.0,0.4959003736401023,0.3872521580641359,0.43002404536821054,0.3415762658521191,0.5040996263598977,68.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12170.24242265054,21.70242422650541,-6.388139454172393,125.0,0.0,125.0,35.27687032912794
flat,123,,20,random,,,1,v1,ISFJ,200.0,0.0,0.0,0.45926935634570976,0.5407306436542902,0.4044310840041785,0.31013502710957763,0.5407306436542902,70.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12457.707094861147,24.57707094861147,-7.339675534631295,135.0,0.0,135.0,42.72577837949162
flat,123,,20,random,,,1,v1,INTJ,200.0,0.0,0.0,0.45926935634570976,0.3243179325542286,0.3243179325542286,0.22974077956585476,0.5407306436542902,70.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12457.707094861147,24.57707094861147,-7.339675534631295,135.0,0.0,135.0,42.72577837949162
flat,123,,20,random,,,1,v1,ENTJ,200.0,0.0,0.0,0.45926935634570976,0.35022476602498825,0.3893719121176723,0.30474706118534906,0.5407306436542902,70.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12457.707094861147,24.57707094861147,-7.339675534631295,135.0,0.0,135.0,42.72577837949162
flat,123,,20,random,,,2,v1,ISFJ,200.0,0.0,0.0,0.5549914818288549,0.445008518171145,0.35268060503437293,0.26441839341047724,0.445008518171145,66.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10288.447579823507,2.884475798235071,-12.036807160368712,127.0,0.0,127.0,32.66289155543733
flat,123,,20,random,,,2,v1,INTJ,200.0,0.0,0.0,0.5549914818288549,0.3449538439879656,0.3449538439879656,0.24978292407862618,0.445008518171145,66.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10288.447579823507,2.884475798235071,-12.036807160368712,127.0,0.0,127.0,32.66289155543733
flat,123,,20,random,,,2,v1,ENTJ,200.0,0.0,0.0,0.5549914818288549,0.43056619730891926,0.4877409288442394,0.3927788395688871,0.445008518171145,66.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10288.447579823507,2.884475798235071,-12.036807160368712,127.0,0.0,127.0,32.66289155543733
flat,123,,20,random,,,3,v1,ISFJ,200.0,0.0,0.0,0.5458780912576099,0.4541219087423902,0.35899265815558606,0.26455198174885597,0.4541219087423902,67.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11225.277996994992,12.252779969949916,-9.30548174149608,137.0,0.0,137.0,36.070216072606
flat,123,,20,random,,,3,v1,INTJ,200.0,0.0,0.0,0.5458780912576099,0.32803127318436126,0.32803127318436126,0.23338088893937073,0.4541219087423902,67.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11225.277996994992,12.252779969949916,-9.30548174149608,137.0,0.0,137.0,36.070216072606
flat,123,,20,random,,,3,v1,ENTJ,200.0,0.0,0.0,0.5458780912576099,0.40613483071341505,0.46416528491573866,0.3760064609855124,0.4541219087423902,67.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11225.277996994992,12.252779969949916,-9.30548174149608,137.0,0.0,137.0,36.070216072606
flat,123,,20,random,,,4,v1,ISFJ,200.0,0.0,0.0,0.5271849722861732,0.47281502771382683,0.3693772200802802,0.27814179492317126,0.47281502771382683,57.99999999999999,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9783.350810646178,-2.1664918935382227,-18.385778926176876,149.0,0.0,149.0,33.655785173302924
flat,123,,20,random,,,4,v1,INTJ,200.0,0.0,0.0,0.5271849722861732,0.34880834474738953,0.34880834474738953,0.2515469677161786,0.47281502771382683,57.99999999999999,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9783.350810646178,-2.1664918935382227,-18.385778926176876,149.0,0.0,149.0,33.655785173302924
flat,123,,20,random,,,4,v1,ENTJ,200.0,0.0,0.0,0.5271849722861732,0.4093877360013493,0.45420631509202375,0.3682863541437613,0.47281502771382683,57.99999999999999,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9783.350810646178,-2.1664918935382227,-18.385778926176876,149.0,0.0,149.0,33.655785173302924
flat,123,,20,random,,,5,v1,ISFJ,200.0,0.0,0.0,0.5308286323390778,0.46917136766092216,0.3744330423657844,0.2782794159810518,0.46917136766092216,63.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9383.78223092101,-6.162177690789903,-13.4206279322863,139.0,0.0,137.0,30.797173569386544
flat,123,,20,random,,,5,v1,INTJ,200.0,0.0,0.0,0.5308286323390778,0.3378257835745711,0.3378257835745711,0.2411647356104307,0.46917136766092216,63.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9383.78223092101,-6.162177690789903,-13.4206279322863,139.0,0.0,137.0,30.797173569386544
flat,123,,20,random,,,5,v1,ENTJ,200.0,0.0,0.0,0.5308286323390778,0.39988431741140773,0.45313526948405886,0.36535647487524286,0.46917136766092216,63.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9383.78223092101,-6.162177690789903,-13.4206279322863,139.0,0.0,137.0,30.797173569386544
flat,123,,20,random,,,6,v1,ISFJ,200.0,0.0,0.0,0.5270968680469398,0.4729031319530603,0.36301924770735255,0.27116648819688094,0.4729031319530603,64.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8810.570329508728,-11.89429670491272,-19.181499059331642,139.0,0.0,135.0,33.892183272235194
flat,123,,20,random,,,6,v1,INTJ,200.0,0.0,0.0,0.5270968680469398,0.33093152462013165,0.33093152462013165,0.23491928439764984,0.4729031319530603,64.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8810.570329508728,-11.89429670491272,-19.181499059331642,139.0,0.0,135.0,33.892183272235194
flat,123,,20,random,,,6,v1,ENTJ,200.0,0.0,0.0,0.5270968680469398,0.395084435040317,0.4482944348423548,0.3610906515436284,0.4729031319530603,64.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,8810.570329508728,-11.89429670491272,-19.181499059331642,139.0,0.0,135.0,33.892183272235194
flat,123,,20,random,,,7,v1,ISFJ,200.0,0.0,0.0,0.5516923351442911,0.4483076648557089,0.3286649721998113,0.2427051038661922,0.4483076648557089,74.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10296.588633458407,2.9658863345840656,-12.755269263810387,115.0,0.0,114.0,35.007095923201526
flat,123,,20,random,,,7,v1,INTJ,200.0,0.0,0.0,0.5516923351442911,0.3079554907957571,0.3079554907957571,0.21727974220818091,0.4483076648557089,74.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10296.588633458407,2.9658863345840656,-12.755269263810387,115.0,0.0,114.0,35.007095923201526
flat,123,,20,random,,,7,v1,ENTJ,200.0,0.0,0.0,0.5516923351442911,0.4130629413857947,0.4707021774672664,0.3823776382650429,0.4483076648557089,74.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10296.588633458407,2.9658863345840656,-12.755269263810387,115.0,0.0,114.0,35.007095923201526
flat,123,,20,random,,,8,v1,ISFJ,200.0,0.0,0.0,0.5023094188485004,0.49769058115149956,0.3585234120133729,0.2658969071108882,0.49769058115149956,62.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9546.82215407194,-4.531778459280595,-12.170898109046057,135.0,0.0,135.0,37.472934788510514
