cond,i,M,S,R,s_ma,rho,beta,shared,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap,t_e1b,e1a_p,e1a_coef,e1a_se,e1a_converged,e1a_ok,e1a_method,e1a_llf_gap,e1a_vc_model,e1a_vc_path,e1a_vc_persona_path,t_e1a,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e1_error
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,87,6,19,1,0.0,0.0,0.05,True,2.3885990206133184e-14,0.05270086479736894,0.006909084139734043,True,True,0.0027193835808606666,0.004214919046223156,8.08793255392439e-08,0.000963684892056806,2.1838555335998535,2.2700067348668775e-14,0.05270086479737647,0.006903143572454159,True,True,powell,0.06413821708201795,2.5473833084106445,1.2711675247952122e-14,0.05270086479737304,0.006836553496070128,True,True,lbfgs,-9.492509889241774e-08,3.459536336733814e-08,0.00015466377675201756,0.000675626278725506,4.729790925979614,0.052700864797371925,0.037407372411661276,0.06829034543004457,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,88,6,19,1,0.0,0.0,0.05,True,5.772930785704334e-15,0.049489852940694114,0.006337692570596988,True,True,0.002287836597425874,0.0029232853360773876,8.658886210028783e-08,0.0009169595020195543,1.8904104232788086,5.565064437803874e-15,0.04948985294069137,0.006333944093881608,True,True,powell,0.07970488044520607,2.30698823928833,1.4906711328127266e-14,0.04948985294069854,0.006437008882598956,True,True,powell,0.2601831165754902,2.30998095942837e-06,5.530652887431485e-05,0.0006653989551953165,5.124300479888916,0.049489852940691303,0.03704900845180525,0.06272640938352281,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,89,6,19,1,0.0,0.0,0.05,True,1.914632058194834e-14,0.047627756579841016,0.006220780378857337,True,True,0.0022052998804962783,0.003629824975366956,2.591080298457381e-08,0.0013638120279207704,1.5429129600524902,1.8447358704666376e-14,0.04762775657985253,0.006216901427987331,True,True,powell,0.053613016054896434,2.3002512454986572,2.3211155681207187e-14,0.04762775657985443,0.006240976491190742,True,True,powell,0.004587520116956512,2.615046669075244e-07,8.185772591613077e-12,0.000683561122647245,6.574514627456665,0.04762775657984689,0.035906223624079636,0.05897474771838694,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,90,6,19,1,0.0,0.0,0.05,True,0.015210231821967317,0.04813645536875607,0.01983099515273243,False,True,0.0035453089940054756,0.0006301851914188582,0.0009932098960319551,0.001032212745698759,2.1900389194488525,9.708710669241326e-10,0.04813645536874546,0.007872989419486887,True,True,powell,8.684672528152532,4.192256689071655,1.0970127261912328e-10,0.04813645536875203,0.007459616893359568,True,True,powell,0.20821244429521357,2.1955218768480716e-06,3.522615849022434e-13,0.0009960436847285677,4.3188159465789795,0.048136455368743725,0.034064126985436545,0.06298435771159425,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,91,6,19,1,0.0,0.0,0.05,True,4.5672677490826766e-12,0.0457892306028813,0.006618457388616646,True,True,0.0024967142503229582,0.0017711693555996074,5.921439916431121e-09,0.0015768808855280807,1.6809861660003662,4.566034237310235e-12,0.04578923060288406,0.0066184207749391275,True,True,powell,0.0013658403941008146,3.084228992462158,1.6510919843952197e-12,0.04578923060287615,0.006484654185644426,True,True,lbfgs,-0.0014948753487260547,1.0879666113260752e-11,3.86301319147867e-06,0.0007387328662405384,4.614948034286499,0.04578923060288066,0.0339802968141691,0.05689349632309636,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,92,6,19,1,0.0,0.0,0.05,True,2.8830621791217175e-07,0.03462551027462121,0.006748381960074351,True,True,0.002358812947551602,0.002038895136081251,1.2473927366026611e-05,0.0012599170117683636,1.3587138652801514,7.630788617345952e-08,0.03462551027462165,0.006441179273583074,True,True,powell,1.4362089099286095,2.917722463607788,9.103839900478093e-06,0.03462551027462772,0.007803051178861813,True,True,powell,6.512740933974101,2.5039562297448166e-12,9.353893038125837e-05,0.0010073933954154344,5.155302047729492,0.0346255102746199,0.01707059061955446,0.05359333305160377,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,93,6,19,1,0.0,0.0,0.05,True,4.1372684988828906e-10,0.045789171938593956,0.007327722561412608,False,True,0.0024037396521082795,0.0006651343403046829,3.457394054224961e-05,0.0009210136807732715,2.9328200817108154,1.3367063447390374e-12,0.04578917193858954,0.006457859797770063,True,True,powell,3.959618660474007,5.280095338821411,7.216180239401908e-12,0.04578917193860008,0.006681324719241781,True,True,powell,0.9374229604186439,3.532961663669345e-14,4.64160962811098e-14,0.000793345797479243,6.278769254684448,0.04578917193859333,0.033292305300691896,0.057998109105089,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,94,6,19,1,0.0,0.0,0.05,True,9.246459573608486e-11,0.04281413743077424,0.006608359789478561,True,True,0.0023601947482912713,0.0011308293508828636,6.79048109574149e-06,0.0015306313794898148,1.4985442161560059,2.7278579267241036e-11,0.04281413743077537,0.006428008472447959,True,True,powell,0.8432496314403579,3.5763542652130127,2.148732237166904e-09,0.042814137430780254,0.007152205563829368,True,True,powell,1.49210418790949,4.429745193518851e-14,4.30162184935378e-14,0.0009178871576676951,6.058175086975098,0.042814137430775986,0.028129459489944927,0.059206299618791196,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,95,6,19,1,0.0,0.0,0.05,True,1.055710384526339e-15,0.05999687133916981,0.007480717832161633,True,True,0.0031596756717001294,0.001613461560270242,1.5846982901013786e-06,0.0005851707760430632,1.2123770713806152,4.2043214269825393e-16,0.059996871339176396,0.007377395802342261,True,True,powell,2.8467016748954848,3.1394362449645996,1.7896536332697844e-16,0.059996871339185256,0.0072852446648286745,True,True,powell,2.554627348386475,7.0203393503877506e-12,0.0001719570381360603,0.0007801184332348892,7.545448064804077,0.059996871339172884,0.046880159915022084,0.07253963925287758,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,96,6,19,1,0.0,0.0,0.05,True,5.879947332046089e-13,0.05293196072035471,0.007348357121718479,True,True,0.0024425458081695234,0.0010066937790262236,3.344001462968096e-05,0.0009622861974988632,1.9605019092559814,5.5403940498229415e-16,0.05293196072035146,0.006535601160736127,True,True,powell,2.3242571893738386,3.7723476886749268,1.7049241024333692e-12,0.052931960720349426,0.007500941641959075,True,True,lbfgs,-5.471793429023819e-06,1.074317962334317e-06,0.00010189962886232546,0.0009026837902658039,4.319196462631226,0.05293196072035201,0.03803436655634834,0.06726000209214554,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,97,6,19,1,0.0,0.0,0.05,True,0.025900310842408136,0.048603891844222584,0.02181793830402915,True,True,0.0029395624967941164,0.0006692236721372405,0.0012733534798946625,0.001320672921874444,1.032090187072754,1.4047668152329561e-11,0.04860389184423277,0.007192676687628413,True,True,powell,9.677277597205375,3.1085007190704346,9.70960338556985e-13,0.04860389184421467,0.006812456558737702,True,True,lbfgs,-1.4272700354922563e-08,2.8152972495534683e-06,0.00016957221658461463,0.0006503357858430117,3.8310229778289795,0.048603891844225595,0.038873897017203306,0.05823084559498056,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,98,6,19,1,0.0,0.0,0.05,True,1.1688871399868273e-19,0.0619058743233012,0.006823865431406861,True,True,0.0026542026133189902,0.0022586754156605033,5.438926499480561e-10,0.0007071202460672172,1.5033917427062988,1.1690367544045424e-19,0.06190587432329949,0.006823875919009008,True,True,powell,7.042622974040569e-05,3.1577913761138916,1.0808128539538753e-19,0.061905874323316304,0.006817455238725447,True,True,powell,0.017218290236769462,4.6144160297470805e-07,3.9652887012702514e-14,0.0008265982288623389,7.268357515335083,0.061905874323302704,0.04606934783201513,0.07791155619438436,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,99,6,19,1,0.0,0.0,0.05,True,2.102504682812294e-19,0.053283485150784037,0.005915267238901741,True,True,0.001994450075474244,0.0015360312778050728,1.0291895914570722e-10,0.0006826260022663021,1.2588353157043457,2.1014768827898384e-19,0.053283485150787076,0.0059152320168116175,True,True,powell,1.5442571111634606e-05,2.988400459289551,4.789921285333713e-13,0.053283485150782045,0.007368625146364013,True,True,powell,3.1153632789937546e-05,2.8172175078263037e-12,0.00015400091997216147,0.0008194713704424997,7.33064866065979,0.053283485150785945,0.04039269687518506,0.06509881735570659,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,100,6,19,1,0.0,0.0,0.05,True,1.2928202053767686e-09,0.049886997283085266,0.008220936201081318,False,True,0.0025176004691355265,0.0011656555505627799,7.02460882175124e-05,0.0010587062954617796,2.888826847076416,4.3151809250012955e-14,0.04988699728308242,0.006606565853583265,True,True,powell,4.639307790961084,5.2751688957214355,4.627506963458815e-10,0.04988699728307347,0.008005947258385243,True,True,lbfgs,-0.04418295550044604,2.575277569608221e-06,4.548283017943905e-05,0.0011096371867894497,4.245630264282227,0.04988699728308554,0.03623564299775375,0.06484523249725621,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,101,6,19,1,0.0,0.0,0.05,True,1.5553729417790418e-06,0.040353469785478296,0.008399996439937179,True,True,0.00231981340760732,0.0015077929167550755,8.958437806721936e-05,0.0007217430063839795,2.112771987915039,2.2480346357323865e-10,0.04035346978547411,0.006361526574454824,True,True,powell,4.506202597976426,4.17966365814209,1.2603172385550184e-08,0.0403534697854709,0.007090303940528365,True,True,powell,0.34917393177966005,5.621059318508898e-14,3.7826171054336786e-14,0.0008989811478255303,5.953098773956299,0.04035346978547744,0.02976753615767478,0.0516699020470017,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,102,6,19,1,0.0,0.0,0.05,True,2.804049227980836e-27,0.06558439812154741,0.006062073296476433,True,True,0.0020917188790251593,0.0019248966679526061,1.5573063845579213e-07,0.001083385226160339,1.8180468082427979,2.323662666509346e-27,0.0655843981215461,0.006052444527619538,True,True,powell,0.12142722298904118,3.5739762783050537,3.951752264816241e-22,0.06558439812154429,0.006780602385713025,True,True,lbfgs,-4.984268571206485e-06,3.5092128476455297e-06,5.9934396644189714e-05,0.0007458213546033026,4.512138605117798,0.06558439812155274,0.05303814424236079,0.07896430691584638,True,False,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,103,6,19,1,0.0,0.0,0.05,True,3.33217242300946e-17,0.060973459813426126,0.007229233766157193,True,True,0.00297410599842148,0.0022484722379260817,2.5356788349338844e-07,0.0011164403026588908,1.8909709453582764,2.983868030604559e-17,0.06097345981343114,0.007218190724594873,True,True,powell,0.10826095165430161,3.2281200885772705,2.644098761659256e-20,0.06097345981342386,0.006604226273696762,True,True,powell,0.02674733815365471,2.200884021505313e-06,1.8807139521789357e-11,0.0007651712790343775,4.905906915664673,0.06097345981342683,0.046961692746913364,0.07522010547675098,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,104,6,19,1,0.0,0.0,0.05,True,1.431942431464629e-15,0.05102731732843953,0.00639225697801389,False,True,0.002317606889137067,0.002412362534430662,6.035378643087915e-07,0.0007693739123990561,2.6077563762664795,1.16012870903193e-15,0.05102731732844384,0.006371557870014757,True,True,powell,0.18644089546933174,3.7822399139404297,5.8977579843308576e-12,0.05102731732843216,0.007414500676627736,True,True,powell,0.00026280630277142336,2.282016784194898e-12,0.00010805248199130432,0.0008778987480046815,6.752698183059692,0.05102731732843862,0.03915076598566259,0.06222203044064744,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,105,6,19,1,0.0,0.0,0.05,True,0.000977592603009047,0.047601827210513904,0.01443837150262004,False,True,0.002967948767235641,0.0008071116778557029,0.00046919188508848356,0.0007938760054464621,3.817673683166504,3.727639708707237e-11,0.047601827210512586,0.007196567651160124,True,True,powell,7.583695943670136,4.934466361999512,6.406032483468088e-11,0.04760182721051357,0.007285314098188424,True,True,powell,0.015630157471605344,3.168952702470434e-14,5.0326827622204146e-05,0.0009086748690613247,7.138293504714966,0.047601827210512135,0.03185919545666099,0.061679213169623034,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,106,6,19,1,0.0,0.0,0.05,True,3.419015213249942e-11,0.04224401163959047,0.0063742495966218286,True,True,0.0018813747397545678,0.0038340521211917803,2.287345061512147e-05,0.0013186443953260153,1.611100435256958,2.0991223724650208e-13,0.04224401163958988,0.005753491144854957,True,True,powell,2.2214379507004196,2.097287893295288,6.86545965899157e-13,0.042244011639593515,0.005881856414249241,True,True,powell,1.788329143305873,3.474523427978696e-14,4.966479340526399e-05,0.0005498800401478857,6.449706315994263,0.04224401163958948,0.031147399307933206,0.05362443284028057,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,107,6,19,1,0.0,0.0,0.05,True,8.086752866640771e-06,0.04109881115602684,0.009209045376130168,True,True,0.002610180043533469,0.001786257994986537,0.00011704165319079362,0.000857764308549127,1.6784272193908691,1.1304232196087851e-09,0.04109881115602779,0.006748779973854439,True,True,powell,4.757206473946553,3.1107842922210693,6.361887856850683e-08,0.041098811156017705,0.00759918336423452,True,True,powell,0.10176328228249076,3.65688741209115e-14,2.630777782913468e-05,0.0010144653627605308,6.4026594161987305,0.04109881115602675,0.02746775380068276,0.053908031664030485,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,108,6,19,1,0.0,0.0,0.05,True,1.2668972597564523e-06,0.05229354068576995,0.010793573022161326,False,True,0.0028213896861639383,0.0011270871664608565,0.00020100946174555785,0.000988475320601392,2.373217821121216,8.86058780615081e-14,0.05229354068577186,0.007012805731296003,True,True,powell,5.891489697664838,4.413504123687744,7.247973290503763e-17,0.05229354068576124,0.006268016036547393,True,True,lbfgs,-0.0007095067196587479,4.995545770796549e-12,3.2725544561571816e-05,0.0006570624617550471,5.157097578048706,0.05229354068577019,0.04153758690610932,0.06301213386243727,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,109,6,19,1,0.0,0.0,0.05,True,8.743994545075672e-16,0.06042340252758099,0.007512250871192291,True,True,0.003216721985291897,0.0016044934032745106,5.82334546413636e-10,0.0006446861947300088,1.400451898574829,8.745159111847272e-16,0.06042340252757516,0.00751226610664506,True,True,powell,5.0574863962538075e-05,3.554885149002075,4.49292885684431e-15,0.06042340252759053,0.007706722747197467,True,True,powell,8.662974778417265e-06,1.2819481591802204e-12,0.00017908541242037468,0.0008965909367589606,5.089123725891113,0.060423402527578246,0.048972306796078925,0.07267295417529472,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,110,6,19,1,0.0,0.0,0.05,True,1.0937258496777366e-08,0.04693255670039761,0.008211431636744001,True,True,0.002207068182745308,0.0013818181535818327,8.612134527237299e-05,0.0010606172766202443,1.242574691772461,5.3123066319967526e-14,0.04693255670039836,0.006237708897463229,True,True,powell,4.546528604900232,2.8458540439605713,1.1472223325109185e-11,0.04693255670040134,0.006915365573249542,True,True,lbfgs,-8.907377377909143e-07,6.535900281423625e-07,0.00010042741730470936,0.0007526023218915168,4.703446865081787,0.04693255670039787,0.036592027453319076,0.05778519460290537,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,111,6,19,1,0.0,0.0,0.05,True,1.4538397707361147e-14,0.05992983730179887,0.007791664932570275,False,True,0.002229177464236941,0.00126344199109626,6.480499756765253e-05,0.001024649633141666,1.7102277278900146,9.433138129509056e-22,0.05992983730180255,0.006253812316496165,True,True,powell,3.696598912056288,3.3684823513031006,8.118819446299976e-16,0.05992983730181408,0.007442484375521508,True,True,powell,1.5294611025333325,3.7090901949059753e-14,5.72935671829341e-14,0.0009946015608521895,6.424114227294922,0.059929837301798405,0.04120709072220157,0.07805115185396637,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,112,6,19,1,0.0,0.0,0.05,True,0.00027302268119441987,0.0489545185443767,0.013450385008267148,True,True,0.002147457065114121,0.0007200209442039075,0.0004297145145532529,0.0015484242536661678,1.6013505458831787,1.7611434186065098e-15,0.048954518544378496,0.006152304374229672,True,True,powell,8.474817838509807,3.3500614166259766,3.487290048625065e-10,0.048954518544365846,0.007801015432697779,True,True,powell,3.006176972565072,2.093964983738305e-11,6.580739863513567e-09,0.0011020299759534164,5.436965703964233,0.04895451854437952,0.032653321377824944,0.06335454526961756,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,113,6,19,1,0.0,0.0,0.05,True,8.583553127474414e-14,0.055837202845453626,0.007483826174260979,True,True,0.0031916168939471355,0.0014748531902433071,4.312609611868358e-08,0.001240050370544721,1.5367591381072998,8.544146853905997e-14,0.05583720284545304,0.007483218193761478,True,True,powell,0.003948399109503953,3.4212114810943604,3.475806540601153e-14,0.05583720284543728,0.0073671226756690435,True,True,powell,4.498418529981109,3.1828709202038577e-07,0.0001001719584720128,0.0008761448515714908,7.130831718444824,0.055837202845450865,0.040860859688644925,0.0706240462050435,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,114,6,19,1,0.0,0.0,0.05,True,1.24915234584059e-21,0.06043586670983872,0.006325786032887474,True,True,0.00228071867995823,0.0022125719900197185,8.881540674867754e-09,0.0011557391068516565,1.3606469631195068,1.2433561926815115e-21,0.0604358667098414,0.006325467157402129,True,True,powell,0.000925435035242117,2.8239474296569824,1.338048113765696e-20,0.060435866709834064,0.00649488448086317,True,True,powell,0.6752466910904786,3.826676374322577e-06,2.0624494497201674e-13,0.0007299619872360565,11.848949909210205,0.060435866709840316,0.048495303760672855,0.07224915088725524,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,115,6,19,1,0.0,0.0,0.05,True,1.238960787718799e-12,0.05017515139384104,0.007065970488510543,True,True,0.002772827974705129,0.0010406435488009762,3.845502375333596e-06,0.000522262260727985,1.1309635639190674,4.3381398020770247e-13,0.05017515139383893,0.0069258979946113615,True,True,powell,2.1611234338552094,3.127467393875122,3.4690346220585066e-11,0.050175151393826105,0.007573440043703002,True,True,powell,8.755614544497803e-08,1.6889800140485138e-12,0.00014007947301106484,0.0008888480126628322,5.210886716842651,0.050175151393840205,0.036428899303684516,0.06356024850937847,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,116,6,19,1,0.0,0.0,0.05,True,8.729580040850503e-09,0.039461109208273906,0.006858353214729798,True,True,0.0026786632915922833,0.0013614334268199607,1.2874794914991317e-07,0.0008285459664536407,1.397442102432251,8.441826795561962e-09,0.03946110920827556,0.006851612184359515,True,True,powell,0.03191284704598729,2.979322910308838,4.127166124596875e-08,0.03946110920827283,0.0071939456195765986,True,True,powell,0.12745804822566242,4.055057444327506e-14,3.0144626463438993e-13,0.0009249764438385106,6.0191123485565186,0.03946110920827565,0.025719258636240624,0.052899535843583874,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,117,6,19,1,0.0,0.0,0.05,True,2.2504450782474713e-13,0.059340794279092085,0.008092286159642583,True,True,0.002776775732415288,0.002542182577486622,5.030919468887261e-05,0.0009167437482849581,3.1479289531707764,1.1632347757302085e-17,0.05934079427908651,0.006935153455095049,True,True,powell,4.162243111417865,5.245335102081299,5.130938699478197e-19,0.0593407942791001,0.00666047017360708,True,True,powell,0.36483039791437477,3.0049152152440644e-12,0.00012335206087873976,0.0006675211577490722,7.004703044891357,0.05934079427909106,0.04614357351142683,0.07173493649855002,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,118,6,19,1,0.0,0.0,0.05,True,8.735610520428559e-13,0.04825508552568541,0.006749823650680178,True,True,0.002594166673142836,0.0031044570603124618,1.4526988568138677e-07,0.0013332808995785246,1.517789363861084,8.544262032847316e-13,0.04825508552568137,0.0067469546368050986,True,True,powell,0.05936159073098679,3.6914258003234863,5.570250396711405e-13,0.0482550855256662,0.006692235108417261,True,True,lbfgs,-0.0010704322007768496,5.540092134407791e-14,2.6561175498047954e-05,0.0007754072717168749,5.644320249557495,0.04825508552568103,0.035050779495899395,0.059992431971523916,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,119,6,19,1,0.0,0.0,0.05,True,5.851538732394135e-07,0.050564331948570115,0.010120854473595852,False,True,0.0020756332741817874,0.00649249396857298,0.00019805122929122937,0.0030063371328920585,1.9292755126953125,8.738494209727046e-17,0.050564331948566237,0.006076872675792503,True,True,powell,9.52024548379677,3.152278423309326,1.6315074067390406e-13,0.05056433194856795,0.0068552774323804196,True,True,powell,1.270409361054817,5.504882999086212e-14,1.001316775682154e-06,0.000833579727306874,8.315316438674927,0.05056433194856997,0.03895301740586475,0.06126013745667379,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,120,6,19,1,0.0,0.0,0.05,True,2.549419395172345e-15,0.05299838504913351,0.006699168026578404,False,True,0.0025577228321183847,0.005468420883635069,1.9565580847757352e-08,0.0008092688594345337,2.26570463180542,2.4751699546080532e-15,0.052998385049129765,0.006696054803876875,True,True,powell,0.02067126437850675,3.2149159908294678,3.7092647281625666e-18,0.05299838504912934,0.006100624814644426,True,True,powell,8.05251374913496e-06,3.9623689651110986e-13,5.101088339282569e-05,0.0006039705433423591,4.985922336578369,0.05299838504913091,0.03992092820229126,0.06584579266796457,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,121,6,19,1,0.0,0.0,0.05,True,5.034158454647189e-11,0.05149013459093427,0.007837251893786899,True,True,0.0034984825015490473,0.005197951929605903,1.3689376372687253e-07,0.0009314508077325023,1.6715621948242188,4.7776513412169874e-11,0.051490134590938035,0.007827978775723327,True,True,powell,0.08946605741039093,2.8545827865600586,1.6189863239247125e-14,0.05149013459092925,0.006706403545818347,True,True,lbfgs,-4.884552708972478e-07,2.368996379110517e-06,9.98062905065888e-05,0.0006935265187445173,4.244481563568115,0.05149013459093413,0.03806653585649189,0.0655372588048386,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,122,6,19,1,0.0,0.0,0.05,True,1.064811390207657e-12,0.04458876555747526,0.006260832600161789,True,True,0.002233050197019537,0.002604996719659754,6.511680387129024e-08,0.001291194903181206,1.7025775909423828,1.0542046233789362e-12,0.04458876555747198,0.006259620254093018,True,True,powell,0.04976917832436811,3.2773635387420654,3.49959048184205e-10,0.044588765557476616,0.007105942953542813,True,True,lbfgs,-0.0005884617828542105,2.2059587193400714e-06,0.00022397624379053902,0.0006711869184623846,3.149322509765625,0.04458876555747602,0.03217702926619122,0.056193633959312456,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,123,6,19,1,0.0,0.0,0.05,True,5.7760550539481764e-11,0.048618309275740436,0.0074232987298863,False,True,0.0031409489066945174,0.00224949451444248,2.9917470559407463e-09,0.001413504107493601,1.9870195388793945,5.772525903641823e-11,0.048618309275738555,0.0074231952726966696,True,True,powell,0.00026142538627027534,3.500213146209717,4.223526273987519e-13,0.04861830927574567,0.006707640808486269,True,True,powell,0.00021731512833866873,2.286955126494964e-12,0.00010437658579649515,0.0006959228450716281,5.598208427429199,0.048618309275739506,0.033996079990363935,0.0625416462844946,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,124,6,19,1,0.0,0.0,0.05,True,3.050449961301489e-09,0.04183864929202877,0.007056778064741497,True,True,0.0027841206004390025,0.0021205930383573993,2.8616867840528426e-06,0.000976532553692892,1.6305227279663086,2.0435115567144544e-09,0.0418386492920278,0.006979727256298157,True,True,powell,0.3998867526520371,3.2533318996429443,4.731757317652392e-09,0.04183864929202871,0.0071441618917913495,True,True,powell,3.4149613897604922,3.45656420312555e-14,2.8035264357697766e-06,0.0009093564945505953,5.792288303375244,0.041838649292028476,0.029305113142864703,0.053341462010750185,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,125,6,19,1,0.0,0.0,0.05,True,7.524704236686483e-18,0.05603889441777456,0.006511139224044033,True,True,0.001980438738689031,0.0026022764713584516,2.2951184158905394e-05,0.0009453715300708702,1.6389002799987793,1.622861035272276e-21,0.05603889441777555,0.0058822685000090875,True,True,powell,2.032879070310173,2.6098759174346924,7.651515042394284e-14,0.05603889441777452,0.007495660545212675,True,True,lbfgs,-1.0299559107807e-05,4.030350309526455e-06,0.0001668458863483314,0.0008271146341306166,4.36766242980957,0.056038894417771996,0.03891451407205754,0.07259058616181055,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,126,6,19,1,0.0,0.0,0.05,True,7.77479358161823e-06,0.034807817071723215,0.0077847311131380315,True,True,0.0025304726152130157,0.004568758681036745,4.8623346289835415e-05,0.00203387355264731,1.03407883644104,1.880765737886036e-07,0.03480781707172521,0.006679998603732751,True,True,powell,3.3275522337776238,1.8774213790893555,1.8571439538538564e-05,0.03480781707173325,0.008129992759690528,True,True,powell,0.12903459647941418,5.186740353702478e-13,4.7976758941619356e-14,0.0011985749787201104,6.397419214248657,0.03480781707172307,0.018102694281711965,0.05115872861009795,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,127,6,19,1,0.0,0.0,0.05,True,1.3983440126994444e-08,0.04314089355165322,0.007603806860821571,False,True,0.0028537785876401826,0.0012734857985134045,2.3254763296337362e-05,0.0011688638000453351,2.3068459033966064,8.73254215825578e-10,0.04314089355165201,0.007036512037988772,True,True,powell,2.9273146753803303,4.5705156326293945,6.430076706401562e-11,0.04314089355164645,0.006603148590103341,True,True,powell,0.26583342231697316,5.560804440522193e-07,3.817262410463758e-13,0.0007726419127207064,5.1139750480651855,0.043140893551653695,0.030167591815222914,0.05587146509766702,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,128,6,19,1,0.0,0.0,0.05,True,4.261306797517861e-17,0.054161279449956655,0.006443570976603534,False,True,0.0021920147032408327,0.001609789002447521,9.189625884164716e-06,0.0007767759015648121,2.400162935256958,2.0179719764124798e-18,0.05416127944995065,0.0061854200201037915,True,True,powell,1.1851638423495388,3.868215560913086,7.813158792845743e-15,0.054161279449946975,0.006970049220423395,True,True,lbfgs,-0.0010128992767022282,1.4271835965022502e-06,2.6263497973624148e-05,0.0008400208456560377,4.736207485198975,0.05416127944995486,0.04199575258062806,0.06482527539613926,True,True,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,129,6,19,1,0.0,0.0,0.05,True,2.2433945608204855e-09,0.03907385098987701,0.006535045080575722,True,True,0.0024339943003537628,0.002813858835465406,1.54794389589872e-08,0.0004909881955656177,1.2127766609191895,2.105252086166769e-09,0.0390738509898795,0.00652375706162273,True,True,powell,0.18059260819336487,2.307413339614868,1.3121433364719976e-08,0.039073850989874266,0.00687378236308947,True,True,powell,1.5234425269075018,3.107889997208824e-14,3.927019208665193e-14,0.0008466485583487861,6.219695329666138,0.039073850989876466,0.029036635709918705,0.04820550167212252,True,False,
M6_S19_R1_sma0.0_rho0.0_beta0.05_shared,130,6,19,1,0.0,0.0,0.05,True,1.3115910041962437e-12,0.04734451379852285,0.006674746428185342,False,True,0.002455257236772621,0.0023614421392616483,4.432654548419118e-06,0.0009125179313401115,1.708479642868042,4.3810585203115125e-13,0.047344513798526,0.006536376611323933,True,True,powell,1.0779687467970689,3.2578561305999756,1.3294318559489136e-13,0.04734451379852744,0.006395143436428079,True,True,powell,1.1172154916591808,3.5952782727156526e-14,4.5019181314352465e-05,0.0006721947945218964,5.227339029312134,0.04734451379852394,0.03697778663494176,0.057358289277672156,True,True,
