,var1,VR5,VR10,VR20,VR60,VR120,VR250,VR500
TRMB,0.0008222651163199674,0.9478914413427609,0.8886587270218224,0.8903346267382424,0.8089117305124797,0.698998710971158,0.6437451101530393,0.6324342584883981
TROW,0.0005140698741593804,0.8000613160571974,0.7317234142140617,0.6931383144209778,0.6600225815256033,0.6558724677045329,0.5702801996432523,0.4735551996030398
TRV,0.00032437057327607623,0.8313628967378902,0.8069925315613736,0.7965125805597949,0.6324682297111399,0.5238302947666211,0.41079303131182016,0.3011689402850163
TSCO,0.0005190091831555989,1.0054685574280386,0.9824991931944005,0.9530824249689422,0.928366714102067,0.9486359542239192,1.02131456349595,1.2540932223082137
TSN,0.0004732842591049359,1.0044637757443824,0.988902146444889,0.9966536248663598,0.9815187050613979,0.9959497227803721,0.773087377238313,0.5812360599884794
TT,0.00043317463600354387,0.9564896847750446,0.9617014209368114,0.9631135958364341,0.9454110783498145,1.0442973118060037,0.9363856868449282,0.6912132376506415
TTWO,0.0009508782795824413,0.953357358501651,0.9491444650948377,0.9191912403092416,0.7918705051237834,0.7336461451799692,0.6006742754136588,0.5971338139717581
TXN,0.00055812862303873,0.8689429397739338,0.7554906762543567,0.7136013962784397,0.6110849427484949,0.7060394472290422,0.7120834365947112,0.6497771071852668
TXT,0.0006658105708185209,1.005376413701428,1.0163289644747298,1.1039076078399537,1.1181419285438488,1.245949627981587,1.1908445564631254,0.9538058821980697
TYL,0.0007626137143203635,0.7577238252138174,0.7302817846359387,0.6973354312900434,0.6620516213833977,0.7426359308415005,0.6727155166745286,0.32594751526097615
UDR,0.00040076545838098505,0.7524938577767384,0.6785801685021651,0.6288784280869121,0.5730743503761134,0.6599748650719486,0.6600660877265944,0.5704617558815728
UHS,0.00043309431106886584,0.9447396412966559,0.9223628424936078,0.9393110708938575,0.8583604057197806,0.7958562090028629,0.5458376243953775,0.46555541683680385
UIS,0.0016523927818244408,1.0305916533774016,1.069120818921177,1.1512455967145212,1.0870265847493585,1.1377757512115616,0.9766213563401457,0.7334920934750436
UNH,0.00037591725964416535,0.9601983565540898,0.8987413559265605,0.7884067643628297,0.6130365498928121,0.6124930831479913,0.6841313608850306,0.8146009068747335
UNM,0.0007562291270830889,0.8853980435279272,0.8372286026208289,0.8337428693906024,0.6641813607920461,0.6061495511460179,0.5509271404003193,0.5096530132379725
UNP,0.00030889446568378335,0.8893173866937463,0.81596293031421,0.739740267069959,0.6149872857976515,0.5983447907944314,0.4891482558593241,0.4048822419792997
UPS,0.00023233636731217192,0.9043755118694984,0.8642311928272419,0.8661316490164417,0.7258732747765597,0.5916955708685474,0.5166504665312335,0.5233018807212498
URBN,0.0009229381771046348,0.9670611096100343,0.8737948816269135,0.8292576096247078,0.845386255752947,0.9588465471868332,0.970673744660545,0.8667314121405941
URI,0.00099880006079385,1.068119299526386,1.079280339469577,1.1123100594804072,1.1296556578476509,1.1809733371957591,1.0567442094291661,1.073384426477028
USB,0.0004669434820184891,0.9136071766745046,0.7993062037504454,0.7666339313856168,0.6794797059414537,0.5607703959216436,0.4361926701210818,0.31986417000963835
VFC,0.00045575066315650334,0.8631647202283744,0.7908202216276732,0.7585213029594943,0.7135368718200339,0.7492936684340893,0.8933410223987571,1.1994428174774674
VIAV,0.001300526165663163,0.9617468236475658,0.9855634777537582,0.9589591151451995,0.9517628427430741,1.1093977241287776,1.299060708789421,1.3361908224557557
VLO,0.0006737514377961781,0.964933912290406,0.9691569944764981,1.0153442491407358,0.8978203136840857,0.8946489754229758,0.9691216535165289,1.2262449294712505
VMC,0.0004446887972052575,0.9653071624803382,0.9408640430201752,0.8735420028617205,0.7106734506174576,0.6527818630675022,0.5399762291213006,0.6030775746928518
VNO,0.0005202174035036468,0.819723166728044,0.7696641283556886,0.7858431913913457,0.7382498179546177,0.7693566468113145,0.7766944614351031,0.7264325324190909
VRSN,0.0009766726532295167,0.9426857534099646,0.8899929830098147,0.8654688652273589,0.8626308437692591,0.9769452941990769,1.1543980415897772,1.3097002985474622
VRTX,0.0011032559670100246,0.9761907298708623,0.9632028088182035,0.9081123067931381,0.7994671268912336,0.7769508346392727,0.6599122377143356,0.6677885762552871
VTR,0.0005622465435033232,0.901814779415115,0.8555310894821735,0.8694486126771789,0.751515892587626,0.8033927974637297,0.8210414991689047,0.640756296225596
VTRS,0.000558550767181757,1.0124143664324745,0.9839164161756278,0.9271032832263267,0.7962060659642992,0.6422292899139053,0.6867403628657214,0.8046992187673851
VZ,0.00022474457570985788,0.8921920346449466,0.8431769651755393,0.7822666281027184,0.6482463737336717,0.5439355100201859,0.5327723799228787,0.5198575404649836
WAB,0.0005162187491685625,0.8717325789686676,0.8174376041004487,0.773466107629833,0.6671595171253295,0.5736343823805964,0.4068307567335539,0.4178707972580184
WAT,0.0005328331467071187,0.9440859752848388,0.9097094777358358,0.9275016827393919,0.7869385599531048,0.7640473971867602,0.6825019824142817,0.5568203656294011
WDC,0.0012605951023275956,0.9464240049829596,0.9063547802054148,0.9135702531426405,0.796288952208166,0.7477761599030738,0.636719614027476,0.40870372858530835
WEC,0.0001647695862094543,0.9052674603343169,0.8335259627767663,0.7517681992581464,0.5174879489971834,0.42670305279096765,0.34508036094587735,0.3306307085716615
WELL,0.000354705504926919,0.8899388953865691,0.7991782164469683,0.7884254958027558,0.6661404301439025,0.6595971759620087,0.5307971405179537,0.29826021304968764
WEN,0.0004915115998624929,0.8559959124340096,0.7611958487796013,0.7543867765278867,0.6502507832778146,0.6093791846494909,0.7067194965924513,0.9126155003917537
WFC,0.0005591999169530048,0.8419076579791792,0.7381939911658111,0.6716860842905739,0.645255371339715,0.5628311835956549,0.4426887886516703,0.3206156970457877
WHR,0.0005779771657789288,0.9315601482156858,0.9044013806131656,0.9604123161269802,0.9468134398434235,0.9562995175274558,0.8534190813735968,0.6284329089990688
WM,0.00023081106374985547,0.8809262126549454,0.8056936095693115,0.7865269679197112,0.6215566285626557,0.4910694584288735,0.4601463254881003,0.3360632655458571
WMT,0.0002157499355674628,0.853441833581263,0.7595804610230901,0.7193028957546801,0.5356040392706009,0.47513477939194587,0.39882593709982617,0.37441821660102464
WOR,0.0007107792422165599,0.8710469060360047,0.8449585124214936,0.832433333609229,0.6835916963489993,0.6131883735331559,0.5396781329439738,0.3801937136163025
WRB,0.0002784770685037154,0.8988309730225611,0.887956664526279,0.8786748314121561,0.7465319970843769,0.6769059625985129,0.6012767458464361,0.5925264422320238
WST,0.0003455705672399298,0.894522675699972,0.8807367796459824,0.8919189984561745,0.8900913151972749,0.9250299283417296,0.799780539529797,0.795974054949181
WY,0.0004405398934682561,0.940605979033167,0.9104898015747281,0.9180780274534478,0.7657947165519702,0.7084653015627834,0.5627290986448458,0.5009018488227533
XEL,0.00028487766095382444,0.9757213143314051,0.9638434157367072,0.8331034185923393,0.8361606935826523,0.8410617437196466,0.8026058143024848,0.6319253018757296
XOM,0.00027457773034829304,0.8263692874701356,0.784688920270742,0.774515648335777,0.6813404439521917,0.6283226894814145,0.7246519032181651,0.815205687549156
XRAY,0.0003232338965469393,0.9040952441442441,0.8288927866149787,0.7806561810567197,0.7677005162310505,0.7928087035460991,0.7403589006750316,0.5384371222583924
XRX,0.0008190280905590615,0.9649209352823624,0.9327648420918816,0.923746472409456,0.8298128710886357,0.8445727711370922,0.6784042610186382,0.4784482767117553
YUM,0.00031056661401791753,0.889693838066051,0.808427607206289,0.7600220067288823,0.5583037207016124,0.5005782458469327,0.39097046182969597,0.2598550356542183
ZBRA,0.000575001517813588,0.9287265578970265,0.8672504795887943,0.8359155178683202,0.756017976835115,0.7616145294695913,0.8469388333275493,0.8645094079452761
ZION,0.0008101035765039207,0.9259069252382776,0.868538139235621,0.8449740912961563,0.8583081684075504,0.7337551701855788,0.748226066558381,0.7435542122970807
