Model,Agent_Type,Scenario,Seed,MBTI,Day,p_intended,predicted_persona,correct,p_ENTJ,p_ISFJ,p_INTJ
google/gemma-2-9b-it,memory,crash,42,ISFJ,186,0.9941718,ISFJ,1,0.004231488,0.9941718,0.0015966872
google/gemma-2-9b-it,memory,crash,42,ISFJ,187,0.5069445,ISFJ,1,0.47460467,0.5069445,0.018450895
google/gemma-2-9b-it,memory,crash,42,ISFJ,188,0.99490947,ISFJ,1,0.0020155534,0.99490947,0.0030749382
google/gemma-2-9b-it,memory,crash,42,ISFJ,189,0.9772306,ISFJ,1,0.017187871,0.9772306,0.0055815424
google/gemma-2-9b-it,memory,crash,42,ISFJ,190,0.120178685,INTJ,0,0.09362326,0.120178685,0.7861981
google/gemma-2-9b-it,memory,crash,42,ISFJ,191,0.99354196,ISFJ,1,0.002807092,0.99354196,0.0036509847
google/gemma-2-9b-it,memory,crash,42,ISFJ,192,0.9162981,ISFJ,1,0.063585475,0.9162981,0.0201164
google/gemma-2-9b-it,memory,crash,42,ISFJ,193,0.99806327,ISFJ,1,0.0009634831,0.99806327,0.0009732472
google/gemma-2-9b-it,memory,crash,42,ISFJ,194,0.9984492,ISFJ,1,0.0007287418,0.9984492,0.0008219871
google/gemma-2-9b-it,memory,crash,42,ISFJ,195,0.4472914,INTJ,0,0.07231587,0.4472914,0.48039278
google/gemma-2-9b-it,memory,crash,42,ISFJ,196,0.6809979,ISFJ,1,0.31198612,0.6809979,0.00701595
google/gemma-2-9b-it,memory,crash,42,ISFJ,197,0.9972211,ISFJ,1,0.0018670463,0.9972211,0.00091178814
google/gemma-2-9b-it,memory,crash,42,ISFJ,198,0.9909763,ISFJ,1,0.005726345,0.9909763,0.0032974386
google/gemma-2-9b-it,memory,crash,42,ISFJ,199,0.998552,ISFJ,1,0.0006933526,0.998552,0.0007546259
google/gemma-2-9b-it,memory,crash,42,ISFJ,200,0.9672775,ISFJ,1,0.029759664,0.9672775,0.0029627595
google/gemma-2-9b-it,static,crash,42,ISFJ,1,0.9983948,ISFJ,1,0.00066761207,0.9983948,0.00093752856
google/gemma-2-9b-it,static,crash,42,ISFJ,2,0.98495054,ISFJ,1,0.013074084,0.98495054,0.0019753464
google/gemma-2-9b-it,static,crash,42,ISFJ,3,0.9987846,ISFJ,1,0.00068014825,0.9987846,0.0005352166
google/gemma-2-9b-it,static,crash,42,ISFJ,4,0.9987846,ISFJ,1,0.00068014825,0.9987846,0.0005352166
google/gemma-2-9b-it,static,crash,42,ISFJ,5,0.99843425,ISFJ,1,0.00066496327,0.99843425,0.00090078125
google/gemma-2-9b-it,static,crash,42,ISFJ,6,0.9982664,ISFJ,1,0.0007437062,0.9982664,0.0009899777
google/gemma-2-9b-it,static,crash,42,ISFJ,7,0.9987846,ISFJ,1,0.00068014825,0.9987846,0.0005352166
google/gemma-2-9b-it,static,crash,42,ISFJ,8,0.9987846,ISFJ,1,0.00068014825,0.9987846,0.0005352166
google/gemma-2-9b-it,static,crash,42,ISFJ,9,0.1893683,ENTJ,0,0.802544,0.1893683,0.008087713
google/gemma-2-9b-it,static,crash,42,ISFJ,10,0.99843425,ISFJ,1,0.00066496327,0.99843425,0.00090078125
google/gemma-2-9b-it,static,crash,42,ISFJ,11,0.91562945,ISFJ,1,0.079187766,0.91562945,0.0051827827
google/gemma-2-9b-it,static,crash,42,ISFJ,12,0.014573965,ENTJ,0,0.9824943,0.014573965,0.0029316423
google/gemma-2-9b-it,static,crash,42,ISFJ,13,0.998429,ISFJ,1,0.0006334939,0.998429,0.00093750935
google/gemma-2-9b-it,static,crash,42,ISFJ,14,0.9982664,ISFJ,1,0.0007437062,0.9982664,0.0009899777
google/gemma-2-9b-it,static,crash,42,ISFJ,15,0.9984895,ISFJ,1,0.00083426875,0.9984895,0.00067620317
google/gemma-2-9b-it,static,crash,42,ISFJ,16,0.40911248,ENTJ,0,0.57515746,0.40911248,0.015730035
google/gemma-2-9b-it,static,crash,42,ISFJ,17,0.90866816,ISFJ,1,0.08032243,0.90866816,0.01100947
google/gemma-2-9b-it,static,crash,42,ISFJ,18,0.57985723,ISFJ,1,0.40838268,0.57985723,0.011760101
google/gemma-2-9b-it,static,crash,42,ISFJ,19,0.998429,ISFJ,1,0.0006334939,0.998429,0.00093750935
google/gemma-2-9b-it,static,crash,42,ISFJ,20,0.99888855,ISFJ,1,0.0005212166,0.99888855,0.0005902937
google/gemma-2-9b-it,static,crash,42,ISFJ,21,0.9891404,ISFJ,1,0.009044635,0.9891404,0.0018149959
google/gemma-2-9b-it,static,crash,42,ISFJ,22,0.0014359752,ENTJ,0,0.99543923,0.0014359752,0.0031248457
google/gemma-2-9b-it,static,crash,42,ISFJ,23,0.0020277314,ENTJ,0,0.9886149,0.0020277314,0.009357334
google/gemma-2-9b-it,static,crash,42,ISFJ,24,0.13656284,ENTJ,0,0.8544103,0.13656284,0.009026888
google/gemma-2-9b-it,static,crash,42,ISFJ,25,0.07105605,ENTJ,0,0.92246145,0.07105605,0.0064825136
google/gemma-2-9b-it,static,crash,42,ISFJ,26,0.9987846,ISFJ,1,0.00068014825,0.9987846,0.0005352166
google/gemma-2-9b-it,static,crash,42,ISFJ,27,0.101341106,ENTJ,0,0.89128315,0.101341106,0.0073757675
google/gemma-2-9b-it,static,crash,42,ISFJ,28,0.9070973,ISFJ,1,0.08805024,0.9070973,0.0048525063
google/gemma-2-9b-it,static,crash,42,ISFJ,29,0.002517704,ENTJ,0,0.9941459,0.002517704,0.0033364862
google/gemma-2-9b-it,static,crash,42,ISFJ,30,0.85379696,ISFJ,1,0.13844948,0.85379696,0.007753548
google/gemma-2-9b-it,static,crash,42,ISFJ,31,0.0028286248,ENTJ,0,0.9911829,0.0028286248,0.0059884414
google/gemma-2-9b-it,static,crash,42,ISFJ,32,0.9987846,ISFJ,1,0.00068014825,0.9987846,0.0005352166
google/gemma-2-9b-it,static,crash,42,ISFJ,33,0.001605506,ENTJ,0,0.99302155,0.001605506,0.0053728814
google/gemma-2-9b-it,static,crash,42,ISFJ,34,0.01812639,ENTJ,0,0.9750405,0.01812639,0.006833032
google/gemma-2-9b-it,static,crash,42,ISFJ,35,0.9987846,ISFJ,1,0.00068014825,0.9987846,0.0005352166
google/gemma-2-9b-it,static,crash,42,ISFJ,36,0.9987846,ISFJ,1,0.00068014825,0.9987846,0.0005352166
google/gemma-2-9b-it,static,crash,42,ISFJ,37,0.15076311,ENTJ,0,0.7714397,0.15076311,0.07779715
google/gemma-2-9b-it,static,crash,42,ISFJ,38,0.0014605155,ENTJ,0,0.9941209,0.0014605155,0.0044186097
google/gemma-2-9b-it,static,crash,42,ISFJ,39,0.29785725,ENTJ,0,0.6911676,0.29785725,0.010975153
google/gemma-2-9b-it,static,crash,42,ISFJ,40,0.96622235,ISFJ,1,0.031244004,0.96622235,0.0025336302
google/gemma-2-9b-it,static,crash,42,ISFJ,41,0.0021584241,ENTJ,0,0.99111545,0.0021584241,0.0067261513
google/gemma-2-9b-it,static,crash,42,ISFJ,42,0.0017267907,ENTJ,0,0.99253595,0.0017267907,0.0057373354
google/gemma-2-9b-it,static,crash,42,ISFJ,43,0.0017267907,ENTJ,0,0.99253595,0.0017267907,0.0057373354
google/gemma-2-9b-it,static,crash,42,ISFJ,44,0.99346125,ISFJ,1,0.0053897332,0.99346125,0.0011490391
google/gemma-2-9b-it,static,crash,42,ISFJ,45,0.009603131,INTJ,0,0.25706956,0.009603131,0.7333274
google/gemma-2-9b-it,static,crash,42,ISFJ,46,0.012269671,ENTJ,0,0.9812826,0.012269671,0.0064477497
google/gemma-2-9b-it,static,crash,42,ISFJ,47,0.0016997167,ENTJ,0,0.9919335,0.0016997167,0.00636686
google/gemma-2-9b-it,static,crash,42,ISFJ,48,0.0016035907,ENTJ,0,0.9917943,0.0016035907,0.0066021634
google/gemma-2-9b-it,static,crash,42,ISFJ,49,0.015452043,ENTJ,0,0.9761639,0.015452043,0.0083841095
google/gemma-2-9b-it,static,crash,42,ISFJ,50,0.08396588,ENTJ,0,0.90297294,0.08396588,0.0130612105
google/gemma-2-9b-it,static,crash,42,ISFJ,51,0.0014127034,ENTJ,0,0.9944522,0.0014127034,0.00413503
google/gemma-2-9b-it,static,crash,42,ISFJ,52,0.9956065,ISFJ,1,0.0032206515,0.9956065,0.001172833
google/gemma-2-9b-it,static,crash,42,ISFJ,53,0.1940055,ENTJ,0,0.7471245,0.1940055,0.058869954
google/gemma-2-9b-it,static,crash,42,ISFJ,54,0.9871945,ISFJ,1,0.010858569,0.9871945,0.0019469735
google/gemma-2-9b-it,static,crash,42,ISFJ,55,0.0007799007,ENTJ,0,0.9970931,0.0007799007,0.0021270707
google/gemma-2-9b-it,static,crash,42,ISFJ,56,0.0021584241,ENTJ,0,0.99111545,0.0021584241,0.0067261513
google/gemma-2-9b-it,static,crash,42,ISFJ,57,0.9964605,ISFJ,1,0.0026336552,0.9964605,0.0009058433
google/gemma-2-9b-it,static,crash,42,ISFJ,58,0.0019745452,ENTJ,0,0.99305445,0.0019745452,0.004971005
google/gemma-2-9b-it,static,crash,42,ISFJ,59,0.0017267907,ENTJ,0,0.99253595,0.0017267907,0.0057373354
google/gemma-2-9b-it,static,crash,42,ISFJ,60,0.9985158,ISFJ,1,0.00073368446,0.9985158,0.00075052766
google/gemma-2-9b-it,static,crash,42,ISFJ,61,0.002079836,ENTJ,0,0.99494153,0.002079836,0.0029785275
google/gemma-2-9b-it,static,crash,42,ISFJ,62,0.0013236323,ENTJ,0,0.9947173,0.0013236323,0.0039591724
google/gemma-2-9b-it,static,crash,42,ISFJ,63,0.010096884,ENTJ,0,0.9860951,0.010096884,0.003808074
google/gemma-2-9b-it,static,crash,42,ISFJ,64,0.002235612,ENTJ,0,0.9947464,0.002235612,0.0030179108
google/gemma-2-9b-it,static,crash,42,ISFJ,65,0.9070973,ISFJ,1,0.08805024,0.9070973,0.0048525063
google/gemma-2-9b-it,static,crash,42,ISFJ,66,0.0060417447,ENTJ,0,0.98106444,0.0060417447,0.012893893
google/gemma-2-9b-it,static,crash,42,ISFJ,67,0.01721955,ENTJ,0,0.9746943,0.01721955,0.008086238
google/gemma-2-9b-it,static,crash,42,ISFJ,68,0.0043438566,ENTJ,0,0.9883221,0.0043438566,0.0073341043
google/gemma-2-9b-it,static,crash,42,ISFJ,69,0.0017267907,ENTJ,0,0.99253595,0.0017267907,0.0057373354
google/gemma-2-9b-it,static,crash,42,ISFJ,70,0.0017267907,ENTJ,0,0.99253595,0.0017267907,0.0057373354
google/gemma-2-9b-it,static,crash,42,ISFJ,71,0.006673741,ENTJ,0,0.98954856,0.006673741,0.0037776066
google/gemma-2-9b-it,static,crash,42,ISFJ,72,0.0018242449,ENTJ,0,0.9753288,0.0018242449,0.022846928
google/gemma-2-9b-it,static,crash,42,ISFJ,73,0.11225841,ENTJ,0,0.8745586,0.11225841,0.013182956
google/gemma-2-9b-it,static,crash,42,ISFJ,74,0.0017267907,ENTJ,0,0.99253595,0.0017267907,0.0057373354
google/gemma-2-9b-it,static,crash,42,ISFJ,75,0.0020492051,ENTJ,0,0.9772184,0.0020492051,0.020732364
google/gemma-2-9b-it,static,crash,42,ISFJ,76,0.9982147,ISFJ,1,0.0011977907,0.9982147,0.000587524
google/gemma-2-9b-it,static,crash,42,ISFJ,77,0.8760428,ISFJ,1,0.11774978,0.8760428,0.0062074773
google/gemma-2-9b-it,static,crash,42,ISFJ,78,0.0017267907,ENTJ,0,0.99253595,0.0017267907,0.0057373354
google/gemma-2-9b-it,static,crash,42,ISFJ,79,0.0017267907,ENTJ,0,0.99253595,0.0017267907,0.0057373354
google/gemma-2-9b-it,static,crash,42,ISFJ,80,0.0013080635,ENTJ,0,0.99551576,0.0013080635,0.0031762081
google/gemma-2-9b-it,static,crash,42,ISFJ,81,0.21658722,ENTJ,0,0.7733436,0.21658722,0.010069271
google/gemma-2-9b-it,static,crash,42,ISFJ,82,0.0018569044,ENTJ,0,0.9754625,0.0018569044,0.022680512
google/gemma-2-9b-it,static,crash,42,ISFJ,83,0.92292404,ISFJ,1,0.07358192,0.92292404,0.003494086
google/gemma-2-9b-it,static,crash,42,ISFJ,84,0.0008102164,ENTJ,0,0.9962141,0.0008102164,0.0029757244
google/gemma-2-9b-it,static,crash,42,ISFJ,85,0.001605506,ENTJ,0,0.99302155,0.001605506,0.0053728814
google/gemma-2-9b-it,static,crash,42,ISFJ,86,0.0019012989,ENTJ,0,0.98674554,0.0019012989,0.011353261
google/gemma-2-9b-it,static,crash,42,ISFJ,87,0.0007999563,ENTJ,0,0.9960742,0.0007999563,0.0031258473
google/gemma-2-9b-it,static,crash,42,ISFJ,88,0.0018344349,ENTJ,0,0.9936098,0.0018344349,0.0045558736
google/gemma-2-9b-it,static,crash,42,ISFJ,89,0.0018242449,ENTJ,0,0.9753288,0.0018242449,0.022846928
google/gemma-2-9b-it,static,crash,42,ISFJ,90,0.001520127,ENTJ,0,0.9948054,0.001520127,0.0036744988
google/gemma-2-9b-it,static,crash,42,ISFJ,91,0.009793717,ENTJ,0,0.98581,0.009793717,0.0043963618
google/gemma-2-9b-it,static,crash,42,ISFJ,92,0.013730411,ENTJ,0,0.9773476,0.013730411,0.008921901
google/gemma-2-9b-it,static,crash,42,ISFJ,93,0.004626183,ENTJ,0,0.99233586,0.004626183,0.0030379768
google/gemma-2-9b-it,static,crash,42,ISFJ,94,0.0055632694,ENTJ,0,0.9898768,0.0055632694,0.0045599337
google/gemma-2-9b-it,static,crash,42,ISFJ,95,0.0020996802,ENTJ,0,0.9791301,0.0020996802,0.018770246
google/gemma-2-9b-it,static,crash,42,ISFJ,96,0.0020475928,ENTJ,0,0.9804032,0.0020475928,0.017549194
google/gemma-2-9b-it,static,crash,42,ISFJ,97,0.0016542629,ENTJ,0,0.9943205,0.0016542629,0.0040251915
google/gemma-2-9b-it,static,crash,42,ISFJ,98,0.0057851956,ENTJ,0,0.99084526,0.0057851956,0.0033695113
google/gemma-2-9b-it,static,crash,42,ISFJ,99,0.010280022,ENTJ,0,0.9855987,0.010280022,0.004121234
google/gemma-2-9b-it,static,crash,42,ISFJ,100,0.0015918043,ENTJ,0,0.99491286,0.0015918043,0.003495316
google/gemma-2-9b-it,static,crash,42,ISFJ,101,0.24740219,ENTJ,0,0.74235916,0.24740219,0.010238642
google/gemma-2-9b-it,static,crash,42,ISFJ,102,0.014029155,ENTJ,0,0.9808108,0.014029155,0.0051599992
google/gemma-2-9b-it,static,crash,42,ISFJ,103,0.004470632,ENTJ,0,0.9633495,0.004470632,0.0321798
google/gemma-2-9b-it,static,crash,42,ISFJ,104,0.00095214805,ENTJ,0,0.99566203,0.00095214805,0.0033858446
google/gemma-2-9b-it,static,crash,42,ISFJ,105,0.24740219,ENTJ,0,0.74235916,0.24740219,0.010238642
google/gemma-2-9b-it,static,crash,42,ISFJ,106,0.013703462,ENTJ,0,0.98154837,0.013703462,0.004748156
google/gemma-2-9b-it,static,crash,42,ISFJ,107,0.001645098,ENTJ,0,0.9958835,0.001645098,0.0024713373
google/gemma-2-9b-it,static,crash,42,ISFJ,108,0.08250501,ENTJ,0,0.9068529,0.08250501,0.010642117
google/gemma-2-9b-it,static,crash,42,ISFJ,109,0.07520092,ENTJ,0,0.915761,0.07520092,0.009038039
google/gemma-2-9b-it,static,crash,42,ISFJ,110,0.49481934,ENTJ,0,0.49524358,0.49481934,0.009937072
google/gemma-2-9b-it,static,crash,42,ISFJ,111,0.09369329,ENTJ,0,0.89639485,0.09369329,0.009911886
google/gemma-2-9b-it,static,crash,42,ISFJ,112,0.49481934,ENTJ,0,0.49524358,0.49481934,0.009937072
google/gemma-2-9b-it,static,crash,42,ISFJ,113,0.079656795,ENTJ,0,0.90622866,0.079656795,0.014114536
google/gemma-2-9b-it,static,crash,42,ISFJ,114,0.21465147,ENTJ,0,0.77211046,0.21465147,0.013238024
google/gemma-2-9b-it,static,crash,42,ISFJ,115,0.0020945547,ENTJ,0,0.99249506,0.0020945547,0.005410416
google/gemma-2-9b-it,static,crash,42,ISFJ,116,0.959395,ISFJ,1,0.037092037,0.959395,0.0035129872
google/gemma-2-9b-it,static,crash,42,ISFJ,117,0.49481934,ENTJ,0,0.49524358,0.49481934,0.009937072
google/gemma-2-9b-it,static,crash,42,ISFJ,118,0.0020031878,ENTJ,0,0.99545574,0.0020031878,0.0025410675
google/gemma-2-9b-it,static,crash,42,ISFJ,119,0.00935355,ENTJ,0,0.96816033,0.00935355,0.022486039
google/gemma-2-9b-it,static,crash,42,ISFJ,120,0.27597713,ENTJ,0,0.685719,0.27597713,0.038303792
google/gemma-2-9b-it,static,crash,42,ISFJ,121,0.25606102,ENTJ,0,0.7324954,0.25606102,0.011443528
google/gemma-2-9b-it,static,crash,42,ISFJ,122,0.27102923,ENTJ,0,0.71874714,0.27102923,0.010223605
google/gemma-2-9b-it,static,crash,42,ISFJ,123,0.002608044,ENTJ,0,0.9921267,0.002608044,0.005265292
google/gemma-2-9b-it,static,crash,42,ISFJ,124,0.001969227,ENTJ,0,0.980616,0.001969227,0.017414743
google/gemma-2-9b-it,static,crash,42,ISFJ,125,0.0028741558,ENTJ,0,0.9943152,0.0028741558,0.0028106794
google/gemma-2-9b-it,static,crash,42,ISFJ,126,0.0014407554,ENTJ,0,0.99617505,0.0014407554,0.0023842568
google/gemma-2-9b-it,static,crash,42,ISFJ,127,0.005695242,ENTJ,0,0.9908695,0.005695242,0.0034352518
google/gemma-2-9b-it,static,crash,42,ISFJ,128,0.0014359752,ENTJ,0,0.99543923,0.0014359752,0.0031248457
google/gemma-2-9b-it,static,crash,42,ISFJ,129,0.0014669974,ENTJ,0,0.9953992,0.0014669974,0.0031338264
google/gemma-2-9b-it,static,crash,42,ISFJ,130,0.08503233,ENTJ,0,0.90682304,0.08503233,0.008144546
google/gemma-2-9b-it,static,crash,42,ISFJ,131,0.0011512024,ENTJ,0,0.9922936,0.0011512024,0.006555139
google/gemma-2-9b-it,static,crash,42,ISFJ,132,0.0035261149,ENTJ,0,0.9933276,0.0035261149,0.0031462465
google/gemma-2-9b-it,static,crash,42,ISFJ,133,0.8933558,ISFJ,1,0.09833122,0.8933558,0.008313019
google/gemma-2-9b-it,static,crash,42,ISFJ,134,0.9808111,ISFJ,1,0.016779548,0.9808111,0.0024093136
google/gemma-2-9b-it,static,crash,42,ISFJ,135,0.0028741558,ENTJ,0,0.9943152,0.0028741558,0.0028106794
google/gemma-2-9b-it,static,crash,42,ISFJ,136,0.011436156,ENTJ,0,0.9690406,0.011436156,0.019523341
google/gemma-2-9b-it,static,crash,42,ISFJ,137,0.09925671,ENTJ,0,0.8935405,0.09925671,0.007202781
google/gemma-2-9b-it,static,crash,42,ISFJ,138,0.96751606,ISFJ,1,0.029465986,0.96751606,0.003017998
google/gemma-2-9b-it,static,crash,42,ISFJ,139,0.052399497,ENTJ,0,0.933959,0.052399497,0.013641473
google/gemma-2-9b-it,static,crash,42,ISFJ,140,0.24740219,ENTJ,0,0.74235916,0.24740219,0.010238642
google/gemma-2-9b-it,static,crash,42,ISFJ,141,0.10728245,ENTJ,0,0.86318475,0.10728245,0.029532846
google/gemma-2-9b-it,static,crash,42,ISFJ,142,0.00096258067,ENTJ,0,0.996148,0.00096258067,0.0028894183
google/gemma-2-9b-it,static,crash,42,ISFJ,143,0.0068827546,ENTJ,0,0.9860991,0.0068827546,0.007018117
google/gemma-2-9b-it,static,crash,42,ISFJ,144,0.21023363,ENTJ,0,0.77886266,0.21023363,0.010903623
google/gemma-2-9b-it,static,crash,42,ISFJ,145,0.056158938,ENTJ,0,0.93528277,0.056158938,0.008558287
google/gemma-2-9b-it,static,crash,42,ISFJ,146,0.7054731,ISFJ,1,0.25716534,0.7054731,0.037361562
google/gemma-2-9b-it,static,crash,42,ISFJ,147,0.00084972946,ENTJ,0,0.9970521,0.00084972946,0.0020981764
google/gemma-2-9b-it,static,crash,42,ISFJ,148,0.0013568742,ENTJ,0,0.9944612,0.0013568742,0.004181983
google/gemma-2-9b-it,static,crash,42,ISFJ,149,0.0020136584,ENTJ,0,0.99324965,0.0020136584,0.004736638
google/gemma-2-9b-it,static,crash,42,ISFJ,150,0.0017085378,ENTJ,0,0.9920477,0.0017085378,0.0062437006
google/gemma-2-9b-it,static,crash,42,ISFJ,151,0.010533028,ENTJ,0,0.9851087,0.010533028,0.0043583177
google/gemma-2-9b-it,static,crash,42,ISFJ,152,0.0030511683,ENTJ,0,0.9928824,0.0030511683,0.004066365
google/gemma-2-9b-it,static,crash,42,ISFJ,153,0.906645,ISFJ,1,0.08606921,0.906645,0.007285813
google/gemma-2-9b-it,static,crash,42,ISFJ,154,0.012189594,INTJ,0,0.033968154,0.012189594,0.9538423
google/gemma-2-9b-it,static,crash,42,ISFJ,155,0.007155345,ENTJ,0,0.98847544,0.007155345,0.0043691946
google/gemma-2-9b-it,static,crash,42,ISFJ,156,0.0022959705,ENTJ,0,0.9915987,0.0022959705,0.0061053145
google/gemma-2-9b-it,static,crash,42,ISFJ,157,0.062348038,ENTJ,0,0.92971444,0.062348038,0.007937494
google/gemma-2-9b-it,static,crash,42,ISFJ,158,0.007155345,ENTJ,0,0.98847544,0.007155345,0.0043691946
google/gemma-2-9b-it,static,crash,42,ISFJ,159,0.007567289,ENTJ,0,0.9859437,0.007567289,0.0064890827
google/gemma-2-9b-it,static,crash,42,ISFJ,160,0.61610526,ISFJ,1,0.076693796,0.61610526,0.30720097
google/gemma-2-9b-it,static,crash,42,ISFJ,161,0.018330093,ENTJ,0,0.975048,0.018330093,0.006621845
google/gemma-2-9b-it,static,crash,42,ISFJ,162,0.001936241,ENTJ,0,0.99364084,0.001936241,0.0044229627
google/gemma-2-9b-it,static,crash,42,ISFJ,163,0.03875787,ENTJ,0,0.9439656,0.03875787,0.017276559
google/gemma-2-9b-it,static,crash,42,ISFJ,164,0.0013500787,ENTJ,0,0.9961301,0.0013500787,0.002519881
google/gemma-2-9b-it,static,crash,42,ISFJ,165,0.9926997,ISFJ,1,0.0055087083,0.9926997,0.0017916694
google/gemma-2-9b-it,static,crash,42,ISFJ,166,0.0061230753,ENTJ,0,0.98945206,0.0061230753,0.00442485
google/gemma-2-9b-it,static,crash,42,ISFJ,167,0.007155345,ENTJ,0,0.98847544,0.007155345,0.0043691946
google/gemma-2-9b-it,static,crash,42,ISFJ,168,0.007567289,ENTJ,0,0.9859437,0.007567289,0.0064890827
google/gemma-2-9b-it,static,crash,42,ISFJ,169,0.015202412,ENTJ,0,0.9589364,0.015202412,0.025861127
google/gemma-2-9b-it,static,crash,42,ISFJ,170,0.8420908,ISFJ,1,0.09005999,0.8420908,0.06784922
google/gemma-2-9b-it,static,crash,42,ISFJ,171,0.048801634,ENTJ,0,0.87618554,0.048801634,0.0750129
google/gemma-2-9b-it,static,crash,42,ISFJ,172,0.0058965576,ENTJ,0,0.9882365,0.0058965576,0.005866957
google/gemma-2-9b-it,static,crash,42,ISFJ,173,0.23888522,ENTJ,0,0.74576896,0.23888522,0.015345856
google/gemma-2-9b-it,static,crash,42,ISFJ,174,0.02146923,ENTJ,0,0.96903056,0.02146923,0.009500105
google/gemma-2-9b-it,static,crash,42,ISFJ,175,0.9912572,ISFJ,1,0.0055287965,0.9912572,0.00321404
google/gemma-2-9b-it,static,crash,42,ISFJ,176,0.005695242,ENTJ,0,0.9908695,0.005695242,0.0034352518
google/gemma-2-9b-it,static,crash,42,ISFJ,177,0.009618494,ENTJ,0,0.9837129,0.009618494,0.006668518
google/gemma-2-9b-it,static,crash,42,ISFJ,178,0.0011659387,ENTJ,0,0.996648,0.0011659387,0.002186132
google/gemma-2-9b-it,static,crash,42,ISFJ,179,0.006909278,ENTJ,0,0.9883691,0.006909278,0.0047216304
google/gemma-2-9b-it,static,crash,42,ISFJ,180,0.0058965576,ENTJ,0,0.9882365,0.0058965576,0.005866957
google/gemma-2-9b-it,static,crash,42,ISFJ,181,0.027700901,ENTJ,0,0.96756047,0.027700901,0.00473863
google/gemma-2-9b-it,static,crash,42,ISFJ,182,0.0060471892,ENTJ,0,0.98973745,0.0060471892,0.0042153867
google/gemma-2-9b-it,static,crash,42,ISFJ,183,0.0013443397,ENTJ,0,0.9836052,0.0013443397,0.015050435
google/gemma-2-9b-it,static,crash,42,ISFJ,184,0.007325433,INTJ,0,0.009465614,0.007325433,0.98320895
google/gemma-2-9b-it,static,crash,42,ISFJ,185,0.062348038,ENTJ,0,0.92971444,0.062348038,0.007937494
google/gemma-2-9b-it,static,crash,42,ISFJ,186,0.029730104,ENTJ,0,0.88679266,0.029730104,0.08347719
google/gemma-2-9b-it,static,crash,42,ISFJ,187,0.028231239,ENTJ,0,0.9665385,0.028231239,0.005230155
google/gemma-2-9b-it,static,crash,42,ISFJ,188,0.012213235,ENTJ,0,0.9843783,0.012213235,0.0034084343
google/gemma-2-9b-it,static,crash,42,ISFJ,189,0.9913776,ISFJ,1,0.0020075482,0.9913776,0.006614798
google/gemma-2-9b-it,static,crash,42,ISFJ,190,0.006673741,ENTJ,0,0.98954856,0.006673741,0.0037776066
google/gemma-2-9b-it,static,crash,42,ISFJ,191,0.0061230753,ENTJ,0,0.98945206,0.0061230753,0.00442485
google/gemma-2-9b-it,static,crash,42,ISFJ,192,0.005310837,ENTJ,0,0.9896483,0.005310837,0.0050407937
google/gemma-2-9b-it,static,crash,42,ISFJ,193,0.0016753357,ENTJ,0,0.9900241,0.0016753357,0.008300552
google/gemma-2-9b-it,static,crash,42,ISFJ,194,0.0054632598,ENTJ,0,0.9890243,0.0054632598,0.0055125
google/gemma-2-9b-it,static,crash,42,ISFJ,195,0.0054632598,ENTJ,0,0.9890243,0.0054632598,0.0055125
google/gemma-2-9b-it,static,crash,42,ISFJ,196,0.0035616683,ENTJ,0,0.99106544,0.0035616683,0.005372796
google/gemma-2-9b-it,static,crash,42,ISFJ,197,0.9981857,ISFJ,1,0.0007477573,0.9981857,0.0010664741
google/gemma-2-9b-it,static,crash,42,ISFJ,198,0.01616602,ENTJ,0,0.97540873,0.01616602,0.008425205
google/gemma-2-9b-it,static,crash,42,ISFJ,199,0.0061230753,ENTJ,0,0.98945206,0.0061230753,0.00442485
google/gemma-2-9b-it,static,crash,42,ISFJ,200,0.0061230753,ENTJ,0,0.98945206,0.0061230753,0.00442485
google/gemma-2-9b-it,memory,crash,42,INTJ,1,0.99649376,INTJ,1,0.002175619,0.0013306008,0.99649376
google/gemma-2-9b-it,memory,crash,42,INTJ,2,0.9961367,INTJ,1,0.0023065922,0.0015567329,0.9961367
google/gemma-2-9b-it,memory,crash,42,INTJ,3,0.9952485,INTJ,1,0.0023971857,0.0023543343,0.9952485
google/gemma-2-9b-it,memory,crash,42,INTJ,4,0.9967104,INTJ,1,0.0020919258,0.0011976578,0.9967104
google/gemma-2-9b-it,memory,crash,42,INTJ,5,0.9955844,INTJ,1,0.0024963003,0.0019193493,0.9955844
google/gemma-2-9b-it,memory,crash,42,INTJ,6,0.9967193,INTJ,1,0.00205547,0.0012252363,0.9967193
google/gemma-2-9b-it,memory,crash,42,INTJ,7,0.9965223,INTJ,1,0.0023780412,0.0010996443,0.9965223
google/gemma-2-9b-it,memory,crash,42,INTJ,8,0.99598616,INTJ,1,0.0023787029,0.0016351143,0.99598616
google/gemma-2-9b-it,memory,crash,42,INTJ,9,0.9951041,INTJ,1,0.0029440448,0.0019518816,0.9951041
google/gemma-2-9b-it,memory,crash,42,INTJ,10,0.9963045,INTJ,1,0.0022846907,0.00141086,0.9963045
google/gemma-2-9b-it,memory,crash,42,INTJ,11,0.9951041,INTJ,1,0.0029440448,0.0019518816,0.9951041
google/gemma-2-9b-it,memory,crash,42,INTJ,12,0.99652725,INTJ,1,0.0022993009,0.0011735192,0.99652725
