n,rho_v,beta_absr,sd_e,rho_v_B,beta_absr_B,beta_ru,sd_e_B,sd_lv,ticker
6037,0.5147273107278998,0.18570446042389688,0.3056318225001092,0.5109983600143123,0.18516652552763435,-0.09500825164057614,0.30486555172565055,0.4174046632521816,SYY
6037,0.509954861981033,0.19522715277591188,0.26665588542838664,0.5099588631815141,0.1952844096027569,-0.012486582170207525,0.2666024576258212,0.3700572066799254,T
6037,0.5377081857373801,0.2411029327102007,0.36081340285718083,0.5361446578199253,0.24098613873291308,0.0662606017827683,0.36083129016853316,0.5050644356041859,TAP
6037,0.48127865061431513,0.1544198241956455,0.40288483628607064,0.4799703149035228,0.15439866701845,0.04979242989676038,0.4027115935958886,0.48462697704137914,TDY
6037,0.4932763908368369,0.18873614889232623,0.40162807689036245,0.49303686215036946,0.1886746410977257,-0.021137620612999897,0.40167085641064,0.49887560366542544,TECH
6037,0.48491644573832,0.2308903515637537,0.33454860870297215,0.48492853059431335,0.230905052706944,0.0010910064655311337,0.33457518871457126,0.43270214415497504,TER
6037,0.4978612222672111,0.2578850575223069,0.37678810166081944,0.49693841655841037,0.2591249146945402,0.0394801464938551,0.37669946734689624,0.5033790831813224,TEX
6037,0.5822444611501872,0.17357209207071173,0.30191841803102265,0.5820637719740088,0.1734064150904674,-0.0076257396710758115,0.30187906956905375,0.42964628052211945,TFC
6037,0.5209962729819132,0.18893724071067527,0.3938239009199895,0.5209842457819951,0.1889397441943693,-0.004998415123592614,0.3938339632644148,0.5041149513154641,TFX
6037,0.5042227434943996,0.24453288261602066,0.2976463858482245,0.4991526076232323,0.2436596414811667,-0.07604557819457354,0.2969384245013194,0.43112464913067944,TGT
6037,0.5406976459785822,0.26907206897714253,0.38676686434504587,0.539388704202614,0.268666632672997,-0.02469146539902475,0.38652505282636296,0.562477194755219,THC
6037,0.5200017112424954,0.1792111638022641,0.29889633488997225,0.5143988371825927,0.1782135973869809,-0.07317609388835629,0.2985107403973648,0.39682106204657885,TJX
6037,0.5056660808474536,0.19378074474220283,0.3799140453662855,0.5057209054735552,0.1941804682589457,0.01889951380870859,0.3799591100720682,0.4872403491535814,TKR
6037,0.5224468216793224,0.20711277216388727,0.33232747170005,0.5210870517180326,0.20755139338424208,0.04910079188528707,0.33220417512233796,0.44597040821877787,TMO
6015,0.38422081378937417,0.3330988633525484,0.6402918198990374,0.377903054537081,0.3316380678600701,0.1001519147602114,0.6386395095192512,0.7712341960428237,TPL
6037,0.5137088799680762,0.20472745750866425,0.4126653198845172,0.5132226997512396,0.20531910572028925,0.03498896377658532,0.41242812650044036,0.5279334097071843,TRMB
6037,0.509307551709608,0.2026552181805277,0.3255497668957742,0.504070942706251,0.20216840454156315,-0.08400151742492877,0.32465810074809964,0.4384704793805502,TROW
6037,0.5099007370442116,0.16879017663847967,0.3096167947492224,0.5075520867064554,0.16833680569719,-0.06571099939768267,0.3092103744698022,0.40875189782507637,TRV
6037,0.5270879180621452,0.2491097881447661,0.4362507120456649,0.5221524057004744,0.25035163935470045,0.06912835250409965,0.4354648941877227,0.5699348303532664,TSCO
6037,0.5644671061869254,0.22799035462532,0.350879141380601,0.5644681782826853,0.22799194800284947,0.00039374363852288745,0.3509114534462894,0.4941515105630985,TSN
6037,0.525916765977577,0.17771695531571546,0.3298602809387087,0.518706529441712,0.1759630170857711,-0.07450970170292495,0.329230502846563,0.4323560623362988,TT
6019,0.5506323384589656,0.308455226875251,0.4078971803352219,0.5476410888032968,0.30937875677365884,0.07442987797920306,0.40731440687703413,0.5929132497703655,TTWO
6037,0.49314258348861373,0.21090406559023303,0.2775710620434154,0.48780123979096623,0.21003631881606652,-0.07103651779727599,0.2771572563863081,0.37889595715378727,TXN
6037,0.5119735178869214,0.21420519965863333,0.34142066428215534,0.5104560884494628,0.2136592991329162,-0.03441438052481398,0.34127487897742265,0.4642828991211446,TXT
6037,0.48606423790145664,0.2157205968818171,0.4756931768435974,0.47878703912225756,0.2165794817585883,0.09672848171917427,0.47453718011500534,0.5815325780071123,TYL
6037,0.46558445200531284,0.13530031524115957,0.3770719936070441,0.46557981442002405,0.13555503129207666,0.013661157117543982,0.3772176822227554,0.45114782368943357,UDR
6037,0.4627361013135388,0.241857715318444,0.37394730428696865,0.46273508901959415,0.24186812033542368,0.003780475829912561,0.37396844882310865,0.4889540281605362,UHS
6037,0.5828334196451241,0.23621784467170617,0.3894751604933725,0.582037274533266,0.23758362992742735,0.047447276767082096,0.3891778561328792,0.5629159636123073,UIS
6037,0.5089159611766384,0.22500859043317717,0.29289971195212844,0.5058576275236037,0.22508629006247216,-0.05528398210007323,0.29267435165011474,0.4169012769004396,UNH
6037,0.5446985758836145,0.17914593033423024,0.36067572008190596,0.5382603771397731,0.17819391872718626,-0.09317053869586556,0.3596270706722577,0.48831065751701414,UNM
6037,0.5175700936651346,0.20530853968413493,0.2930224399483633,0.5173875325315759,0.20523859576113476,-0.012321483743887491,0.293052527272185,0.3999943786665712,UNP
6037,0.5194816799587368,0.22756392816145396,0.28633950410992437,0.519051352413985,0.22736517143155802,-0.02241198872051419,0.28622919969703065,0.4173915044712773,UPS
6037,0.5205206590859556,0.2657792101599123,0.41239932536361634,0.5172445264960386,0.2668527302202478,0.05553936722347147,0.41199342779647063,0.553045368511065,URBN
6037,0.5248969264426406,0.2602258546989721,0.3753676683177555,0.5248080567062955,0.26084820652798,0.022451255865492636,0.3753633427551978,0.5198711519021679,URI
6037,0.5872176803077847,0.1588683671069908,0.2853225044036212,0.5849954415520823,0.15804042058003978,-0.05111444515573821,0.28493564419510437,0.4124911465303208,USB
6037,0.5239947294770574,0.1893838195404283,0.3379502489544756,0.523835729466609,0.18927687510794095,-0.007820476187169658,0.3378987254487285,0.4453696397583895,VFC
6037,0.5462596837594164,0.2284197730332262,0.37073292554284704,0.5358756172660013,0.22977792446988954,0.129370432690223,0.3680919180729393,0.505807655011177,VIAV
6037,0.5759683100724733,0.19882380187001175,0.2896436241638445,0.5748014631575167,0.1986602477174397,0.021915544966762353,0.28953309062811616,0.4135153759394755,VLO
6037,0.5321830390100591,0.2090978555657845,0.3431742581085615,0.5285458812119606,0.21026515816583669,0.09864092565374157,0.3428665930339234,0.46190734545531914,VMC
6037,0.5654695080803698,0.1733755410330332,0.3711088010573906,0.5642145246309845,0.17279068993502136,-0.039860684259836424,0.37069198732638997,0.5021447541654293,VNO
6037,0.5266795649296888,0.2108498771665134,0.368694389782765,0.524970328305624,0.21096220005002006,-0.04896432465580775,0.3688644285309938,0.49316232224128154,VRSN
6035,0.49953223029587857,0.25585788638378315,0.35234909198730885,0.4981555610370791,0.25599226448608314,0.03701276410396362,0.3520810815879681,0.481886135142983,VRTX
6037,0.571426738470747,0.14798842552526387,0.4132463579867749,0.5630877644934387,0.1514234174544115,0.10163084368921464,0.4131643955615446,0.5369487877975068,VTR
6037,0.5456969012768129,0.24999405834458194,0.3701696287005923,0.54570138275794,0.25000321434113737,-0.007422749197778433,0.3701598573767509,0.5187828699476832,VTRS
6037,0.5194000125762703,0.18366763610881137,0.27233201468468493,0.5165764269010341,0.18375678753139923,-0.0926690594687772,0.27155730050542615,0.3704258039805795,VZ
6037,0.49973883862829654,0.20148098341010418,0.42702357387777456,0.49669443415379394,0.20161960809818788,0.083145185253694,0.42708335322847035,0.5308429150315528,WAB
6037,0.5053266307233468,0.2157481379286071,0.3540963720510082,0.5035639432321375,0.2156672750048747,-0.055242749632430234,0.3539706360862811,0.47152425740366927,WAT
6037,0.5627048984633565,0.2875802312698577,0.3496956044287281,0.5597164492002873,0.2889483534691748,0.0581430488094808,0.3491035579735542,0.5081331640091992,WDC
6037,0.4759482786881351,0.13009771270248494,0.34893867233681614,0.47572100886570096,0.1300610751221159,-0.024801040683607285,0.3488327445547468,0.42075440836071115,WEC
6037,0.5129662995380968,0.18324434942060722,0.35096778895082953,0.5061684251193737,0.1855143596196171,0.12152360534743117,0.3514339124740725,0.45777686985092547,WELL
6037,0.6805533297492269,0.1971294245640823,0.501927352273543,0.6799293067786577,0.1973994412390449,0.05333307418453526,0.5022254903958299,0.7396817185611325,WEN
6037,0.6050962647878573,0.192067905775037,0.274222415615295,0.5980201783703201,0.19138521577590129,-0.09397316511515034,0.27305639912718277,0.429145138325967,WFC
6037,0.5119908332231013,0.2601992733555697,0.33560998360539984,0.5086782892299762,0.2593297171356128,-0.052297053947485565,0.335074695752745,0.48016615248128486,WHR
6037,0.5125819590328335,0.16099531656349708,0.31278894764965187,0.5121317858221225,0.1609025986496101,-0.030193638591013393,0.31276714679613227,0.40936281402991337,WM
6037,0.5012857373841457,0.20973374283788682,0.26476193457376324,0.49823030127797185,0.2100591684987263,-0.09848118566909703,0.2643512893540558,0.3769955969432343,WMT
6037,0.5703289635738782,0.1853698241574948,0.3603964033934189,0.5701980621439162,0.18624920668492942,0.03197383983038863,0.36018802907907593,0.4833247395022841,WOR
6037,0.5004245890346922,0.1648583017178064,0.3896092880078832,0.49971880767697263,0.16515080218953382,0.034569142900397955,0.38945185052064824,0.4873266363151153,WRB
6037,0.42879554468220915,0.19904427718937662,0.45552977630158054,0.42119861566240807,0.2004860347080229,0.12317045892700304,0.454854310937249,0.5388004148448232,WST
6037,0.5832995083739546,0.1759277806136085,0.3212946397179887,0.5830791098204476,0.17654189431283848,0.04115824798608114,0.32135649840558284,0.44294328721783716,WY
6035,0.5474375579392682,0.14442799352541955,0.3333171803205522,0.5474130634721386,0.1443989331551506,-0.002849278097424158,0.3333275060917092,0.43885502400779824,XEL
6037,0.5637037782659768,0.16055876469326325,0.23759836351600203,0.5610247370961274,0.16096929783324285,-0.05946718927679128,0.23714206270961163,0.3480052469411944,XOM
6037,0.5157238741975584,0.19155422746156778,0.37258328314024697,0.5154201284430099,0.19232900252111063,0.05311695054062554,0.37266827055400203,0.4874156260529014,XRAY
6037,0.5484036381033681,0.20481562392578764,0.3646581434354642,0.5482338705607783,0.20628539886498873,0.059716732841566325,0.36438351229070964,0.49218358367728643,XRX
6037,0.5077108912675677,0.20001884925440802,0.31890252858023116,0.5057067660066141,0.20002482625130102,-0.05776720776197857,0.31878838440810436,0.43299401914557706,YUM
6037,0.5335653839564861,0.22512339168762038,0.40063189502728636,0.5334288309156135,0.22504393296481226,-0.009997776990047127,0.40067315115843394,0.5362665788244505,ZBRA
6037,0.5834642040057826,0.22144341837004541,0.35120405092380524,0.5792694110121875,0.21994316990724197,-0.06448634550499378,0.3504950680358664,0.5148078347426578,ZION
