seed,accepted,reason,sd_r,acf1,iv_mean,sd_x,mean_x,V_growth
282397,True,,0.02072986719590522,-0.09063941723406253,34.31245561977072,0.016445955912902554,-0.004108874393869624,1.5145062020854803
282398,True,,0.027161915922346264,-0.05373830647639202,38.87587671215034,0.033382753818020264,-0.005881262013449486,1.8219789315341224
282399,True,,0.021468116203853038,-0.07912249212560224,29.46325768350057,0.02384030933300691,-0.00024329683181156442,1.2241428457902803
282400,True,,0.017680147113359662,-0.1400160782179741,33.21318142264237,0.017072599603177807,0.0052754152634371275,2.032951092764956
282401,True,,0.01994890653989771,-0.02148757874233188,31.308214486795176,0.019427842123376022,0.008791779975070621,1.3910313901138893
282402,False,sustained_bull: V_T/V_1 1.09 < 1.2,0.022392942801397198,-0.019370969640351312,35.9919369235527,0.027953920566483496,0.0018111802657040156,1.0871235699271715
282403,True,,0.02444022535649966,0.11182302438309272,36.81355059420823,0.02854521886606636,-0.003592847247938466,1.8020236553354256
282404,True,,0.020320177126125587,-0.00793064853779142,31.11708135400508,0.018078475544225377,0.0054401279736908704,1.3029691963715135
282405,False,"sustained_bull: x range [-0.18, 0.09] outside [-0.1, 0.15]",0.03373485373616225,-0.08710001965502384,48.17804874564281,0.04730817093841506,-0.012621473776380144,1.3722896649647385
282406,False,"sustained_bull: x range [-0.10, 0.07] outside [-0.1, 0.15]",0.027609261103150328,0.01574466506252276,40.228829154591615,0.03622407997725252,0.00013524949309611179,1.915711890196693
282407,True,,0.01982364678862454,0.004406768255187864,27.44065066839128,0.022442901771063742,0.0013930146995239866,1.8966190681313846
282408,True,,0.019746032262836208,-0.012776013880109852,32.952547032737456,0.021129268824482142,0.01302802494330198,1.2021461482331424
282409,True,,0.019002109180662734,0.037055085899168075,27.559175839453818,0.01876751398022589,-0.004965508559633921,1.3603492087788729
282410,False,sustained_bull: V_T/V_1 1.16 < 1.2,0.020857481432322605,-0.02690245468241704,34.8395582457448,0.031572661876882596,-0.005683492702699188,1.156463517234063
282411,False,"sustained_bull: x range [-0.11, 0.08] outside [-0.1, 0.15]",0.025346503279153425,-0.029934321316160698,31.427202348384427,0.030964292635257903,-0.0035332804363275763,1.3669177903226335
282412,True,,0.02094635477192687,-0.13277484287099509,33.44583496388314,0.02388963032149183,0.005096291810740191,1.5234522881940282
282413,True,,0.017848805548178037,-0.05599363538964967,36.12442927191034,0.024043865472904637,0.0024859492680051193,1.400564097736658
282414,False,"sustained_bull: x range [-0.10, 0.13] outside [-0.1, 0.15]",0.02773442424121429,0.1439511886330785,37.917864682386416,0.04525836746198291,0.012503384232309244,1.6649838190605042
282415,True,,0.020965189144622115,-0.025367266489440595,29.877236280603665,0.01993655513614923,0.006410248096925351,1.630185725144159
282416,False,"sustained_bull: x range [-0.38, 0.06] outside [-0.1, 0.15]",0.031942426410506486,-0.11667148338075375,37.72098077344935,0.049613816497521286,-0.011052806852763813,2.193671509336633
282417,True,,0.019603088864878722,-0.004857298181908205,30.261441698143297,0.024421222883603797,-0.0017614383436974682,1.316723247884495
282418,False,"sustained_bull: x range [-0.11, 0.04] outside [-0.1, 0.15]",0.01804109564774968,-0.022840747959467604,27.016356699943106,0.020974848226849828,0.00012967043542591372,1.9333798224133958
282419,False,"sustained_bull: x range [-0.24, 0.14] outside [-0.1, 0.15]",0.03862232516835186,0.007393684668792799,47.75435682200914,0.05926198684935153,-0.011217909853866264,2.006113867457915
282420,False,"sustained_bull: x range [-0.06, 0.37] outside [-0.1, 0.15]",0.03287396861728459,-0.009110367456743545,38.10064163898787,0.05007411745653011,0.0066040423495567335,1.1334979444237339
282421,False,"sustained_bull: x range [-0.23, 0.10] outside [-0.1, 0.15]",0.034994691770429034,-0.1814601415537892,54.01238902227155,0.047555456696649435,-0.0177909665335573,0.9290334516005669
282422,False,"sustained_bull: x range [-0.16, 0.12] outside [-0.1, 0.15]",0.025665682424400232,0.09032372207370871,40.536555928508434,0.03450228597027518,-0.0054525818888023405,1.3872203726120447
282423,True,,0.022300631860230808,0.02366199202979428,35.362233690450005,0.028398420029736124,0.00237683953883959,1.482172028260551
282424,True,,0.019647478703510895,0.003671474308179585,35.05557191097878,0.018300923485292837,-0.0002593431065362639,2.1840789646430494
282425,True,,0.019037111727350654,-0.08277602515935824,34.23040760361092,0.02012833672931419,0.008448060828566873,1.4353697982060158
282426,False,sustained_bull: V_T/V_1 1.16 < 1.2,0.02052401598024394,0.08886788536241026,29.43572409600042,0.02261950222549886,0.017722690945869046,1.1572813809605205
282427,True,,0.023841416218393276,0.002639897681057429,31.5220442174595,0.02470561897697699,-0.0051958998603939795,1.2619814588641431
282428,True,,0.017440153163161623,0.08640804736954552,29.293219671803655,0.015561001034516552,0.002254756719372901,1.6255223957942941
282429,True,,0.018345572881338,-0.03849399177571081,31.027535342940936,0.016655158680285054,0.0008714425440402648,2.03734870692234
282430,True,,0.019220343169219764,0.015006016120196974,27.92436251659683,0.01860861803226583,0.0014980408389808474,1.265038434480602
282431,True,,0.019235031404629756,-0.011216715728310797,27.135969832142234,0.021309626735780664,-0.0018447049733647733,1.7388466861150802
282432,True,,0.021398388541189958,-0.011525879124177687,32.890743435017285,0.02542437488365572,-0.007403876587994702,1.4619489378430337
282433,False,"sustained_bull: x range [-0.14, 0.04] outside [-0.1, 0.15]",0.021973240085460078,0.058545083634990315,31.967064168453756,0.027824102021765832,-0.006728203621077783,1.8403241419826928
282434,False,"sustained_bull: x range [-0.10, 0.05] outside [-0.1, 0.15]",0.023034949401542937,-0.1723458024251682,31.042219382717093,0.02878521670337992,-0.0068162784588068,1.5434435738709174
282435,True,,0.019553956910588845,-0.07006243250676883,42.011110315390646,0.01891521174419563,0.0053884775595854275,1.4982859836675442
282436,True,,0.01936062256043244,0.12089031247509105,31.03861543277042,0.021120317073289395,-0.00660360510411023,1.3772685324761602
282437,False,"sustained_bull: x range [-0.07, 0.17] outside [-0.1, 0.15]",0.028481353643909305,-0.08359566227514971,36.11236820803653,0.035734422479870874,0.008352839710820441,1.1150364295555437
282438,False,sustained_bull: V_T/V_1 1.19 < 1.2,0.018135297880728037,0.04891086326909516,32.186449426196,0.017895575469274016,-0.003071101280180179,1.1865681996563089
282439,True,,0.01909917745479965,-0.00574793458749618,30.005317037337488,0.017775715055785,-0.0008515313857099036,1.5436086829281634
282440,True,,0.01895171320292671,0.05994767272355579,28.358093819897675,0.019660987281588268,0.0012965549291374433,1.8008402980858755
282441,True,,0.022167955607090783,-0.04783379942489732,33.296878121575304,0.02373043005005367,-0.005038393578994263,1.9183128387841875
282442,True,,0.019028538102448853,-0.0228356992563253,30.618964502174617,0.019512794858755515,0.0070206907189819985,1.6352645814166622
282443,False,sustained_bull: V_T/V_1 1.10 < 1.2,0.01863426352349351,0.022147849843822884,29.24748525724649,0.016727444729802952,-0.0005100393084621826,1.0980995220456957
282444,True,,0.018134243902975588,-0.1008239151334071,29.90962214990266,0.02561081850310405,0.007733402600873428,1.3712103295848448
282445,False,sustained_bull: V_T/V_1 1.12 < 1.2,0.02121912474285428,0.02113212012328849,33.17156624452862,0.02285890924110381,-0.0034396369510954726,1.115007582936022
282446,False,sustained_bull: V_T/V_1 1.06 < 1.2,0.023275243236413227,-0.043076733715236744,40.013825302076626,0.020009314072911826,0.002547542585639354,1.0552980023688503
282447,True,,0.021409761313139253,-0.0011837586625583275,36.42876024714889,0.023021184253806417,-0.0014518885663974484,1.9585979858764875
282448,True,,0.0170432485692811,0.08666553703513113,28.35659241489261,0.014037861147840716,0.001937511504467243,1.6164661559197246
282449,True,,0.023455143582221293,-0.09812085200775218,34.82532960660059,0.02933837451412101,-0.00203431350299235,1.7386403956484109
282450,False,"sustained_bull: x range [-0.22, 0.07] outside [-0.1, 0.15]",0.026414171284604552,-0.06401687648028447,35.77479570043721,0.03670040113363376,0.002455951544869241,1.5860772567991288
282451,True,,0.02028360501376212,-0.008907983392467815,27.877146182450947,0.02238582026594553,-0.003813565913700685,1.8076486502826052
282452,True,,0.01876912074849289,-0.03874135013100667,32.94607124358458,0.017378592521759568,0.002019186163589458,1.6463221649970023
282453,True,,0.020083978214874183,0.017127845279809345,26.764592854794504,0.016904354915202455,0.0017908104005075077,1.5406134507443203
282454,True,,0.018047846312758208,0.031766735607393105,27.74869892568964,0.01629019101903696,-0.001187638005344299,1.300270384082488
282455,True,,0.019377099095066033,-0.06676847587323104,28.109616666253558,0.02491841573745889,0.01081176595132405,1.9896037719655486
282456,False,"sustained_bull: x range [-0.13, 0.09] outside [-0.1, 0.15]",0.02090920572505862,-0.024141032691145172,33.24031091375763,0.0325398365989654,0.005232522397809834,1.375862739161662
282457,False,sustained_bull: V_T/V_1 1.19 < 1.2,0.01828880893382686,0.01888137564307606,31.511964766458913,0.014643813419017054,0.004096780998684822,1.1851870616307687
282458,True,,0.017350403466115,0.011779576950784689,30.49323956955258,0.01791761296633464,0.004257640146838369,1.937172855361781
282459,False,sustained_bull: V_T/V_1 1.14 < 1.2,0.021013482043232824,-0.002320128782060326,32.768382058295494,0.022711479861417607,-0.0032816339240868166,1.1365646644844511
282460,False,sustained_bull: V_T/V_1 1.18 < 1.2,0.0211349908112617,0.0607120854694582,28.432842663794624,0.024429167835008793,0.005185837928372765,1.1832764169189005
282461,True,,0.017337529627933862,-0.08941272667152361,31.19741557389395,0.016934974392870908,-0.001087979582435178,1.5729129497365602
282462,True,,0.019242344404819776,0.018618231276669426,32.141518027736666,0.020989309549520493,-0.002116578553808188,1.7279770232441745
282463,True,,0.017514890691409043,0.0718231187510617,27.313904697156868,0.019430480472374338,0.0013400162410914368,1.4740636060922914
282464,False,sustained_bull: V_T/V_1 1.00 < 1.2,0.019582487127803704,0.03500135883285871,30.51494810871951,0.019892648142442286,0.008729082027426609,1.0018632714459987
282465,False,"sustained_bull: x range [-0.10, 0.11] outside [-0.1, 0.15]",0.02406764291318767,-0.11756381318681852,31.371136471805265,0.031168641094174537,-0.001842728443817718,1.5756472877091043
282466,True,,0.023274659407285417,0.1186704602247959,31.136776397185457,0.024310258294946683,0.005562376257425975,2.083855384609654
282467,True,,0.018630485847466485,-0.07105837513463518,33.787758527346504,0.0226009429336953,-0.00895639601738772,1.6247897590032059
282468,False,"sustained_bull: x range [-0.14, 0.10] outside [-0.1, 0.15]",0.02609538767895292,-0.07013681079209869,41.07285665332633,0.03494721631615876,-0.008940054481189164,1.5997518229600167
282469,True,,0.018096153805494432,0.045181644416874625,29.631844212661786,0.019839850013711628,-0.003230340139607366,1.8765455599799876
282470,True,,0.02018323227854216,-0.005878556868802631,33.31902806505787,0.02405964572903063,-0.004716669311064296,1.6378384485124853
282471,True,,0.01868039402966677,0.01967405920869601,32.34777049153983,0.022831554132459284,0.005779886501257025,1.5313514855603236
282472,True,,0.01736421409535222,-0.001794011028995996,31.905184919218126,0.02115383614970773,-0.0036746290164865704,1.3184673109155223
282473,True,,0.018687647706327908,0.0888621964510504,30.41018029322653,0.018799289069240065,-0.008770187671673564,1.46179810860667
282474,False,sustained_bull: V_T/V_1 1.16 < 1.2,0.01808223003942397,0.005272657634216991,30.007586293083605,0.017646520293687174,-0.0001138506679943066,1.159866382414407
282475,False,"sustained_bull: x range [-0.11, 0.05] outside [-0.1, 0.15]",0.022504570134957033,-0.08425583049772663,30.788090036439627,0.030077360109438993,-0.004846142331500489,1.7992961609720184
282476,True,,0.019193442428974646,-0.06302349908887817,28.262653948078487,0.018509961957290426,0.0009051979946458303,1.3371792553829134
282477,True,,0.019145132683510986,-0.05543876814385458,27.050647639975423,0.016817380033707637,-0.0013042813692749162,1.8879363923905756
282478,True,,0.02370953886145943,0.06889284050330123,35.61905053844808,0.03441452401264176,-0.00674961512328111,1.7325309459955343
282479,True,,0.019300075503710604,-0.09534661805624321,32.005707367134065,0.019362476630374253,-0.004380489095938097,1.4200431242663414
282480,False,sustained_bull: V_T/V_1 1.10 < 1.2,0.01838356537770239,0.1775514996854984,33.22433957283367,0.018259926120294877,0.004179864215080991,1.0960508438546592
282481,False,sustained_bull: V_T/V_1 1.18 < 1.2,0.016870744877685768,0.04144047460735244,25.6731514582354,0.01913212748121922,0.0030336813748299604,1.1845094378515395
282482,True,,0.020601216133044286,-0.05616430807859498,28.020101699901517,0.02436511867351814,0.008487961335251409,1.584431343354836
282483,True,,0.016435378554672378,0.035649338188129036,25.694194575498415,0.013285963572416947,0.00575339077228491,1.7183705965040728
282484,True,,0.018172856712814225,-0.08078846042199264,28.56837764875875,0.018954886549876006,-0.0038949432799662885,1.7096912543834937
282485,True,,0.0186970415581848,0.040327695999204334,30.849140640537044,0.01785049604068575,-0.0019733776991832353,1.3051036406912875
282486,True,,0.018512131091146054,0.01919748668183659,29.44419283513777,0.017360859781898923,0.004298552621259912,1.4303703889365864
282487,False,"sustained_bull: x range [-0.12, 0.17] outside [-0.1, 0.15]",0.02966878668173265,-0.04345846196487759,43.213837235501394,0.04054639009001583,0.017442544232171946,1.4701431163806509
282488,False,"sustained_bull: x range [-0.04, 0.30] outside [-0.1, 0.15]",0.028328809195168992,-0.05804911940971566,36.07535827256863,0.04151421167036277,0.010222398386685367,1.25113682621204
282489,True,,0.017387135707060034,0.12584151038469676,26.47415938796071,0.018193703102031795,0.003213391072868316,1.495121445737679
282490,True,,0.020375850447617062,0.03152932004579266,27.76111226789815,0.027446869219392555,0.00687084403408603,1.7856603183130773
282491,False,sustained_bull: V_T/V_1 1.01 < 1.2,0.019512065427243513,0.11346151327665578,34.34002075729678,0.01652606608145604,-0.003041818882312003,1.0078544009431443
282492,True,,0.019194609402275072,-0.13155106390798404,30.347443788820673,0.018448927971355986,-0.0018326056504521654,1.8395154477269324
282493,False,"sustained_bull: x range [-0.10, 0.07] outside [-0.1, 0.15]",0.019289753072172955,-0.0386969263153343,30.05165015719933,0.025143361468281,0.0007809311306238437,1.6283533246621449
282494,True,,0.02695423438245177,-0.13367043751085966,36.133775985432955,0.030074387345020073,-0.004764785571664966,2.4337526909248535
282495,True,,0.020819732175382306,0.061373015667846496,32.207152543457404,0.02824189999622084,0.00510252706681242,1.284558088410694
282496,True,,0.017603321255840597,-0.09378031383483398,34.50935808619089,0.01696190844553406,0.006395488226759032,1.2120799407206029
282497,True,,0.02066360562440793,-0.06391509050115506,33.94755816376227,0.02283406762799066,0.0020920611336267716,1.4831171143368576
282498,True,,0.018330682079519364,0.11883502626379544,29.9993247187221,0.019112839315234716,0.005728061108153544,1.5491873900625297
282499,False,"sustained_bull: x range [-0.14, 0.13] outside [-0.1, 0.15]",0.0375494164191456,-0.08386125603083804,45.711646605800894,0.059009215177745884,0.004037458177254323,1.1710180299791455
