seed,topped_hazard,top_day,top_day_realised,top_day_offset,blowoff_days,mania_days,cap_binding_share,attempts,rejected,peak_pv,schedule_mode,kappa,rv_calm,rv_mania,n_mania,rv_blow-off,n_blow-off,rv_post-top,n_post-top,post_top_drop,topped_panel_rule
280303,False,,,,43,122,0.2786885245901639,1,0,1.3719798827269556,v21,0.020392588071420033,0.00041080712054938386,0.0007186257592622062,79,0.0004810894138156536,43.0,,,,
280304,True,150.0,149.0,-1.0,51,93,0.5053763440860215,3,1,1.3825291884194169,v21,0.03893516379366034,0.00034783434215745763,0.0005372882777071798,42,0.00040911082915942603,51.0,0.0003897200235777198,50.0,-0.11456231788071924,False
280305,False,,,,42,96,0.375,1,0,1.4260874407153197,v21,0.030283330910745455,0.00030498357501444577,0.000299885676493105,54,0.00041458938963216153,42.0,,,,
280306,True,161.0,164.0,3.0,14,93,0.053763440860215055,1,0,1.5459990969779462,v21,0.020567003740807808,0.00045695625606989793,0.00041507735241961457,79,0.0008371167007931304,14.0,0.00014281276670364355,39.0,-0.10625952477298795,False
280307,False,,,,53,133,0.3308270676691729,1,0,1.6901581372115482,v21,0.020243372959138063,0.00035833361995167904,0.0003943137725574727,80,0.0003995083974738649,53.0,,,,
280308,False,,,,93,148,0.5878378378378378,1,0,1.5496776583312024,v21,0.029433616239329906,0.00034464661590211196,0.000419099326219997,55,0.0008792518701273923,93.0,,,,
280309,False,,,,73,129,0.5193798449612403,2,1,1.6360089914162905,v21,0.02896834213518757,0.0002691918858341823,0.0002067059949225312,56,0.0006782355186068361,73.0,,,,
280310,False,,,,61,103,0.5533980582524272,1,0,1.6087857375147292,v21,0.03951840340118573,0.0004627416930042573,0.0008406391310306599,42,0.0008842844280435455,61.0,,,,
280311,False,,,,46,108,0.37037037037037035,2,1,1.5491650377169288,v21,0.026466978194576857,0.00040828943466737424,0.0005342972662529545,62,0.0006775000477503254,46.0,,,,
280312,False,,,,56,119,0.4117647058823529,1,0,1.5073805917284684,v21,0.025696878321719217,0.00041105199167194417,0.0005105918137846098,63,0.0004411538080588803,56.0,,,,
280313,False,,,,78,139,0.5107913669064749,1,0,1.5834087124672955,v21,0.026612630263882806,0.00045701724433607307,0.0003356573837390008,61,0.0006237374367192886,78.0,,,,
280314,True,188.0,185.0,-3.0,57,134,0.3582089552238806,1,0,1.7538151951872945,v21,0.02099315654899059,0.0003270404682361885,0.0004101451429941828,77,0.0003333826773423606,57.0,0.0005049980149489363,12.0,-0.22442440352911208,False
280315,False,,,,49,101,0.42574257425742573,1,0,1.4123435047207866,v21,0.03133629414480355,0.00039559537329228017,0.0005811004425968398,52,0.000416893198258893,49.0,,,,
280316,False,,,,76,128,0.5546875,1,0,1.5003636966768434,v21,0.03150017346226987,0.0005043957846505106,0.0003038023187096388,52,0.0004284654867277802,76.0,,,,
280317,False,,,,53,122,0.36885245901639346,1,0,1.5423743309549978,v21,0.02342539994251835,0.0003728693510056059,0.0008368809200280063,69,0.0007203384383413571,53.0,,,,
280318,False,,,,98,144,0.6458333333333334,1,0,1.4143216667861707,v21,0.0356723898087537,0.000278837487171062,0.00026817107799600364,46,0.0005371009642515679,98.0,,,,
280319,False,,,,93,149,0.5838926174496645,1,0,1.6327130564818348,v21,0.02899547749599917,0.00032736042960731056,0.0003767914554243983,56,0.0005293584038158907,93.0,,,,
280320,True,178.0,162.0,-16.0,72,120,0.5583333333333333,1,0,1.4585571286990449,v21,0.03406473965008644,0.0003571133218310572,0.000328847106415749,48,0.00039579473195889615,72.0,0.0004224150685592287,22.0,-0.178924172289734,False
280321,False,,,,88,136,0.6176470588235294,2,1,1.4579382601716275,v21,0.0344574750374398,0.00048724247633617513,0.0006653532886234142,48,0.000567737048451337,88.0,,,,
280322,True,116.0,114.0,-2.0,4,50,0.0,3,1,1.4660828745721026,v21,0.03533813892313281,0.00044825023515024414,0.0013867047174074027,46,,,0.0002874112691783392,84.0,-0.35244181524163587,False
280323,True,171.0,142.0,-29.0,59,100,0.55,1,0,1.5474679666282904,v21,0.039857295630917625,0.0002637452821876726,0.00030212323184777005,41,0.0008090547213318381,59.0,0.00020464516878739884,29.0,-0.20723358141369863,False
280324,True,171.0,170.0,-1.0,25,93,0.1935483870967742,1,0,1.6768375954023718,v21,0.023930649776110757,0.0002523098763391576,0.0005344002396709797,68,0.0008028440506717219,25.0,0.000487599385770768,29.0,-0.19425793415163872,False
280325,True,187.0,188.0,1.0,61,105,0.5428571428571428,1,0,1.8241593904221198,v21,0.03753792800243465,0.00028684344853551424,0.0003748215805995148,44,0.0005299373513233289,61.0,0.0007570538433475104,13.0,-0.17298194453448612,False
280326,True,175.0,176.0,1.0,40,116,0.27586206896551724,1,0,1.7633856122776859,v21,0.021456067836651216,0.0003481286131456373,0.0003149256601328513,76,0.000811916788094153,40.0,0.0003085680788039117,25.0,-0.19967651047493262,False
280327,True,169.0,170.0,1.0,45,91,0.45054945054945056,1,0,1.4908555402035741,v21,0.03576881402866922,0.0006034469164654838,0.0008713569341782424,46,0.0007413342889579917,45.0,0.000238422148398292,31.0,-0.25259884206258376,False
280328,False,,,,78,122,0.5983606557377049,2,1,1.474037822622426,v21,0.03690251125607677,0.0006532195113595149,0.0005129838103993361,44,0.000489133156044692,78.0,,,,
280329,False,,,,38,91,0.3626373626373626,1,0,1.4480505355399724,v21,0.031022155630168725,0.00045036644046742263,0.00040991682092566563,53,0.00021718942917515278,38.0,,,,
280330,False,,,,77,122,0.5983606557377049,3,1,1.580934414164576,v21,0.03651210581950585,0.0003821631647451506,0.00048260996118623325,45,0.0006234198647693883,77.0,,,,
280331,False,,,,43,117,0.29914529914529914,1,0,1.4164754758319087,v21,0.02187356933445913,0.00026197942640979367,0.00044567826220507506,74,0.0004899864720604799,43.0,,,,
280332,False,,,,39,104,0.3076923076923077,2,1,1.4710943103756053,v21,0.025102463143012885,0.0003014113651289454,0.0005441255353655259,65,0.0007894824192907148,39.0,,,,
280333,False,,,,58,99,0.5454545454545454,1,0,1.417831174643352,v21,0.03976899820394603,0.0004330203011459245,0.00039899253841572084,41,0.0003788718884909734,58.0,,,,
280334,False,,,,49,106,0.4056603773584906,1,0,1.434832931692929,v21,0.028724485821881574,0.000395891640625353,0.0002766799924751764,57,0.0006445038470594673,49.0,,,,
280335,True,166.0,167.0,1.0,60,105,0.5333333333333333,1,0,1.5949252387896946,v21,0.03665560625703579,0.0010796479182370103,0.00043348022716299016,45,0.0005317266613232872,60.0,0.0003222199268956703,34.0,-0.1057372195248234,False
280336,False,,,,51,100,0.46,1,0,1.4475999227721696,v21,0.03330796321302792,0.00043371056146570826,0.0006190833539212862,49,0.00042931393858945633,51.0,,,,
280337,False,,,,84,126,0.6349206349206349,1,0,1.6717545116662471,v21,0.039145189402101876,0.00038647318887070133,0.0005471162356053899,42,0.0006688117645004707,84.0,,,,
280338,True,133.0,128.0,-5.0,15,66,0.15151515151515152,2,1,1.4801441802394744,v21,0.03215828070345618,0.002569741118712921,0.001278696324710568,51,0.0005235280791282755,15.0,0.0003073480515579669,67.0,-0.30112775535306724,False
280339,False,,,,33,99,0.25252525252525254,1,0,1.4956218084258421,v21,0.02448173208343985,0.0006096618837677396,0.0009539015830996343,66,0.0006287405099975472,33.0,,,,
280340,False,,,,88,130,0.6461538461538462,1,0,1.4629143495750783,v21,0.039260812495221856,0.00047480931732296665,0.0004514721832799982,42,0.0004672875989551124,88.0,,,,
280341,True,140.0,135.0,-5.0,14,90,0.05555555555555555,1,0,1.5526941860755155,v21,0.021296044422349274,0.0003682416519468907,0.0004873989608997281,76,0.0010853534323951514,14.0,0.00019553055383762284,60.0,-0.30626002072432046,False
280342,False,,,,64,113,0.5221238938053098,1,0,1.4460195385603765,v21,0.03330905974819042,0.0021455581253322902,0.001489418107456799,49,0.003581610606912722,64.0,,,,
280343,False,,,,70,118,0.5508474576271186,1,0,1.7281813625216034,v21,0.03399735353940274,0.0004317398496898096,0.00030382605302059734,48,0.0008010807392023047,70.0,,,,
280344,False,,,,28,99,0.20202020202020202,1,0,1.5664116454801396,v21,0.02286773912207085,0.00039004898216132215,0.0008000009833551381,71,0.0007962129939709595,28.0,,,,
280345,False,,,,90,147,0.5714285714285714,1,0,1.6648245241762774,v21,0.028689150715985576,0.0007027767656843868,0.0006561113699304073,57,0.0008135755968421153,90.0,,,,
280346,False,,,,97,147,0.6258503401360545,1,0,1.8189410469607117,v21,0.03288279573825317,0.0002536116856236345,0.00036978495718983847,50,0.0011276295559682766,97.0,,,,
280347,False,,,,61,115,0.48695652173913045,1,0,1.920279536145073,v21,0.03038593066110206,0.0015286694283195505,0.0026000242693423794,54,0.0020937944563131587,61.0,,,,
280348,False,,,,84,129,0.6124031007751938,1,0,1.3576123413826522,v21,0.03641054927831196,0.0004403749254460338,0.0004452121584985027,45,0.0007479819171704388,84.0,,,,
280349,False,,,,74,122,0.5655737704918032,1,0,1.4862729293811336,v21,0.033902321546503245,0.00043988141419938224,0.0003433832421954211,48,0.00042954873934522765,74.0,,,,
280350,False,,,,85,133,0.6015037593984962,1,0,1.5036700041477837,v21,0.03393324215991557,0.0003796637659099963,0.000460622103517447,48,0.0019633022550103376,85.0,,,,
280351,False,,,,70,117,0.5641025641025641,1,0,1.6263436842212788,v21,0.03522615105288937,0.0005004531507227283,0.0004384026593611083,47,0.0007747610574577889,70.0,,,,
280352,False,,,,68,128,0.4765625,1,0,1.7840845935166478,v21,0.02697276940263552,0.0005067505838603521,0.0007466254939595443,60,0.0007335757038104581,68.0,,,,
280353,False,,,,61,116,0.47413793103448276,1,0,1.5884969970509837,v21,0.02957346135772007,0.000469901268393931,0.00022054824314435306,55,0.0004399525103759333,61.0,,,,
280354,True,198.0,146.0,-52.0,87,141,0.5815602836879432,1,0,1.4714536592793104,v21,0.030394306899200974,0.00029491455127081216,0.0003752176653043317,54,0.0004309889191754682,87.0,,,-0.15442659500382294,False
280355,True,179.0,178.0,-1.0,72,125,0.536,1,0,1.5387918521283868,v21,0.031057691965954468,0.00024200091172697799,0.00034591340002840563,53,0.0008299167741827715,72.0,0.00031124014943551725,21.0,-0.20682698405525346,False
280356,True,177.0,178.0,1.0,42,87,0.42528735632183906,1,0,1.6042660564454287,v21,0.03607968853824289,0.0006712187990178593,0.0004464902380722991,45,0.0005661031379307401,42.0,0.0004409131285917707,23.0,-0.20584408572658675,False
280357,True,192.0,193.0,1.0,56,100,0.52,1,0,1.445245606776034,v21,0.037628563993452685,0.0005137809010709931,0.0016797843912697197,44,0.003794308646539593,56.0,,,-0.11324494940500351,False
280358,True,166.0,168.0,2.0,22,76,0.21052631578947367,1,0,1.4487417115201222,v21,0.030036435462408625,0.00038292206292832537,0.00042796734600599986,54,0.0005659577260194563,22.0,0.00030581105960146755,34.0,-0.1002202945359143,False
280359,False,,,,55,110,0.44545454545454544,1,0,1.5490779619533213,v21,0.029766601452200045,0.00034022833702649627,0.0002958921563081233,55,0.00027938031071861915,55.0,,,,
280360,False,,,,75,121,0.5867768595041323,1,0,1.5472491356039362,v21,0.03590596865519917,0.0004189252390492129,0.00035853286159779767,46,0.0009973343561444558,75.0,,,,
280361,True,168.0,170.0,2.0,56,116,0.43103448275862066,2,1,1.5131532724244439,v21,0.027307958469922275,0.000299773192451901,0.0005081196442690732,60,0.0006762448738440995,56.0,0.0002387567724336748,32.0,-0.1091009017892165,False
280362,False,,,,56,106,0.4811320754716981,1,0,1.397591340605405,v21,0.032613070630598706,0.0002864369946477069,0.00044654170140594077,50,0.002445542531066414,56.0,,,,
280363,True,179.0,176.0,-3.0,30,88,0.2727272727272727,1,0,1.402110715025669,v21,0.028195172663996067,0.00039391560020328985,0.00039287602157570635,58,0.0006675297868478858,30.0,0.0002958496999913822,21.0,-0.17048179506731742,False
280364,True,137.0,137.0,0.0,28,80,0.2875,1,0,1.3836149775436926,v21,0.03157999124295041,0.00043912381595475047,0.00044031657650753263,52,0.000735429559942357,28.0,0.0002201997481322262,63.0,-0.3402588170187735,False
280365,False,,,,23,90,0.17777777777777778,2,1,1.3755598601902832,v21,0.024436545406762634,0.0005184334892213488,0.0006552673808989806,67,0.0003610620679946119,23.0,,,,
280366,False,,,,50,99,0.45454545454545453,2,1,1.5767530041381173,v21,0.03320356695414856,0.0005451657964823077,0.0010543834047634611,49,0.0018485012107638482,50.0,,,,
280367,True,194.0,194.0,0.0,52,101,0.46534653465346537,1,0,1.4750411803790147,v21,0.03340008142531897,0.00034594344433090576,0.000334459316668511,49,0.000410510851601896,52.0,,,-0.10687913286354922,False
280368,False,,,,96,149,0.6040268456375839,2,1,1.6609745038034764,v21,0.03071522543235926,0.00024795806130922587,0.000488589779467216,53,0.00042261094151387063,96.0,,,,
280369,False,,,,76,128,0.546875,1,0,1.493753094385413,v21,0.03116383683094374,0.0004150613369571091,0.0006761951483978267,52,0.0005344287207708802,76.0,,,,
280370,False,,,,76,128,0.546875,1,0,1.3758888772716749,v21,0.03116700650140064,0.00024334857926208776,0.00042786535462668195,52,0.00046857720080958394,76.0,,,,
280371,False,,,,58,116,0.4482758620689655,1,0,1.5535669730637107,v21,0.028023868102035755,0.00029426492976729254,0.0002863237020522036,58,0.0005025392732428499,58.0,,,,
280372,False,,,,73,133,0.49624060150375937,1,0,1.6275220001892854,v21,0.026925225943778542,0.00015872048570656045,0.00018069245060881755,60,0.00046446180691670007,73.0,,,,
280373,False,,,,63,135,0.4148148148148148,1,0,1.509390599556424,v21,0.022649758701330465,0.00031134118005690377,0.00046203297487790656,72,0.0003367834849158839,63.0,,,,
280374,False,,,,63,128,0.4375,1,0,1.4710520136829641,v21,0.02504574747368892,0.00043622534371794613,0.0005240663125277677,65,0.0004192636996995204,63.0,,,,
280375,False,,,,53,101,0.4752475247524752,1,0,1.374603342156811,v21,0.03404264823963029,0.00028410511557387994,0.0002852655135313661,48,0.0005269659308217865,53.0,,,,
280376,True,166.0,166.0,0.0,32,83,0.3253012048192771,1,0,1.4861374260106353,v21,0.031951954313676666,0.0005915213058051393,0.0008698170191285628,51,0.0010464315683333522,32.0,0.0002221236335651647,34.0,-0.13629118792920825,False
280377,False,,,,39,114,0.2719298245614035,1,0,1.647958885717476,v21,0.02157984028810047,0.0003802373719378054,0.0005381840048911355,75,0.0007268035042756265,39.0,,,,
280378,False,,,,17,96,0.08333333333333333,1,0,1.3695916421084013,v21,0.020490016167608083,0.00045834925118352356,0.0006140461251433832,79,0.0006096655699456524,17.0,,,,
280379,False,,,,63,142,0.3873239436619718,1,0,1.4506504313506887,v21,0.020592716816318107,0.0003684243078138121,0.00040113681288285474,79,0.0005139504328080358,63.0,,,,
280380,False,,,,70,150,0.4066666666666667,2,1,1.7908829635839,v21,0.020185575179368448,0.0005264640305370754,0.0005260253231623953,80,0.0005742052209595385,70.0,,,,
280381,False,,,,21,90,0.14444444444444443,1,0,2.46963006269372,v21,0.023399550353453435,0.0004440181178844321,0.0072090639916879895,69,0.0006786619056922911,21.0,,,,
280382,False,,,,65,113,0.5398230088495575,1,0,1.6068847430712772,v21,0.03440812446120788,0.0004357548805387712,0.0006009019768551327,48,0.0030069950063763753,65.0,,,,
280383,False,,,,47,113,0.35398230088495575,1,0,1.5480930199911191,v21,0.02466998668101349,0.00034566986157282247,0.00038304776213057097,66,0.0004438521043079355,47.0,,,,
280384,True,187.0,183.0,-4.0,39,84,0.4166666666666667,2,1,1.4909646771270897,v21,0.036702671295666574,0.0004108027833398234,0.00036874797133774916,45,0.0004790906101529485,39.0,0.00023040249143737427,13.0,-0.049641727093103105,False
280385,False,,,,77,130,0.5461538461538461,2,1,1.5792364364273523,v21,0.030831469059807978,0.0002830658516333317,0.0004808089859100521,53,0.0005505578204728473,77.0,,,,
280386,True,171.0,156.0,-15.0,25,86,0.22093023255813954,1,0,1.6335970258643477,v21,0.026835756521576076,0.0006239405889401145,0.0004415529800447072,61,0.00029366883375704883,25.0,0.000468716064060608,29.0,-0.20951653090386446,False
280387,False,,,,20,90,0.14444444444444443,2,1,1.3661636337564074,v21,0.023307243551424647,0.0009341149192477441,0.0007492283089702001,70,0.0006372532642284341,20.0,,,,
280388,False,,,,84,137,0.5766423357664233,1,0,1.834344129322326,v21,0.03087321263134817,0.0002803613426997077,0.0002486320662985812,53,0.0006229345711084236,84.0,,,,
280389,False,,,,18,94,0.10638297872340426,1,0,1.4056207358634807,v21,0.021449992799756862,0.00041866972741962804,0.0006530988827300985,76,0.0008853429772513402,18.0,,,,
280390,False,,,,64,112,0.5267857142857143,1,0,1.7084487234785182,v21,0.03405336652810091,0.000528086082257678,0.00046943501037239574,48,0.0007272785494032388,64.0,,,,
280391,False,,,,64,110,0.5454545454545454,1,0,1.6595411096267814,v21,0.03587786206074947,0.0005371958440105505,0.000368783803335368,46,0.0005440367538270738,64.0,,,,
280392,False,,,,82,149,0.5033557046979866,1,0,1.6084723255513886,v21,0.024309146994324467,0.0002924705409165777,0.00038158934311046067,67,0.0004950716349314398,82.0,,,,
280393,True,145.0,125.0,-20.0,0,36,0.0,2,1,1.504220615803561,v21,0.039350851937841075,0.0019197571646285701,0.002058058352079709,36,,,0.0041475023591291005,55.0,-0.5054023077062106,True
280394,False,,,,78,143,0.4965034965034965,2,1,1.450063782860366,v21,0.024956802903376263,0.0003070779491304047,0.00040432609805934216,65,0.00027148849034359376,78.0,,,,
280395,False,,,,89,138,0.6086956521739131,1,0,1.6074939555755863,v21,0.03357077743891579,0.0008474289873452025,0.0004494926210342216,49,0.0004160180169657853,89.0,,,,
280396,False,,,,59,113,0.4690265486725664,1,0,1.4725744930194518,v21,0.02995590398271237,0.00036025220029028455,0.0005090167418277181,54,0.0005763215376756677,59.0,,,,
280397,False,,,,81,141,0.5319148936170213,1,0,1.5593668245061902,v21,0.027335138101549403,0.00023559836956612957,0.00033036405782619775,60,0.0006472178263961167,81.0,,,,
280398,False,,,,86,139,0.5755395683453237,1,0,1.587038930404001,v21,0.030784990763510486,0.0005192740569644033,0.0008529679734646427,53,0.0004284877686032628,86.0,,,,
280399,False,,,,54,108,0.4444444444444444,1,0,1.4753501267750329,v21,0.0300415653071347,0.0005234793168371951,0.0006250858807088304,54,0.000885506877200304,54.0,,,,
280400,False,,,,54,128,0.359375,1,0,1.5031819597219815,v21,0.02194350613505884,0.00033433511424816394,0.0006473643787309486,74,0.00706969224368001,54.0,,,,
280401,False,,,,68,109,0.5871559633027523,1,0,1.5384216182338393,v21,0.03986302848490307,0.0004369127458748717,0.0004950848940715277,41,0.00044383545384821905,68.0,,,,
280402,False,,,,79,132,0.553030303030303,1,0,1.423412365512648,v21,0.030693001206142524,0.0004050948130225867,0.0004314166028652707,53,0.0005868530197836977,79.0,,,,
280403,False,,,,70,122,0.5327868852459017,1,0,1.4108557811366211,v21,0.03164889973377989,0.0004950701653131475,0.006203868048048974,52,0.0039398024076268585,70.0,,,,
280404,False,,,,45,94,0.425531914893617,1,0,1.694594864788659,v21,0.03323898104030575,0.00041323606007872735,0.00039238273040313927,49,0.000621449003159948,45.0,,,,
280405,False,,,,55,99,0.5151515151515151,1,0,1.4598579686802788,v21,0.03728466612894436,0.0005935218964506354,0.0002693786788774247,44,0.0004909733221140527,55.0,,,,
280406,False,,,,55,98,0.5204081632653061,1,0,1.4317751751945953,v21,0.038302207185430884,0.0009614748439579771,0.00025643728357246183,43,0.0005344340858474257,55.0,,,,
280407,False,,,,63,122,0.4672131147540984,1,0,1.611586116169942,v21,0.02759403307357744,0.00020501164920104612,0.0002706005738218222,59,0.00023236667569655843,63.0,,,,
280408,False,,,,48,110,0.38181818181818183,3,1,1.5048683470457722,v21,0.026394716834745605,0.00031036407114820965,0.00048453600466360363,62,0.00041252288355670964,48.0,,,,
280409,False,,,,49,102,0.4215686274509804,1,0,1.4434273558938573,v21,0.03074089479162114,0.00029403804324751087,0.0006933665727755405,53,0.0006288154307853524,49.0,,,,
280410,False,,,,61,109,0.5137614678899083,1,0,1.483446819950579,v21,0.03399092583429044,0.0005727846919377851,0.0007587569614762274,48,0.0007506173766700339,61.0,,,,
280411,False,,,,49,91,0.4945054945054945,1,0,1.378912228579742,v21,0.039341602694586926,0.0008195832106496012,0.0007746894625878667,42,0.0010651319011123893,49.0,,,,
280412,False,,,,76,146,0.4726027397260274,2,1,1.5463279246983115,v21,0.023300774629068623,0.000508293262420668,0.0006954910662994914,70,0.0004707510999943826,76.0,,,,
280413,False,,,,36,112,0.25,1,0,1.477831875413255,v21,0.02143000342190988,0.00026201704969874953,0.00023988917907674756,76,0.00047543587079212625,36.0,,,,
280414,True,132.0,135.0,3.0,21,72,0.2222222222222222,1,0,1.4797918561589447,v21,0.03221589724756683,0.0009110498811107284,0.000539630798725771,51,0.0009460629554752883,21.0,0.00022429358113473078,68.0,-0.14917979343550003,False
280415,False,,,,58,133,0.37593984962406013,1,0,1.6081966935182201,v21,0.021590925395277284,0.00037075889731363263,0.0004825336176548106,75,0.00042254814747080566,58.0,,,,
280416,False,,,,66,117,0.5213675213675214,1,0,1.5184865232086504,v21,0.03222402549029386,0.0003917158277504208,0.00044055333926613054,51,0.0006050623389914865,66.0,,,,
280417,False,,,,94,147,0.5986394557823129,1,0,1.6125348577051701,v21,0.030583399221848717,0.0005192196546822887,0.0006148859611158252,53,0.0006298743833123903,94.0,,,,
280418,False,,,,73,125,0.536,1,0,1.4681722893403493,v21,0.031267197043123335,0.0004015055606627919,0.00046210018418876055,52,0.0005706776391110975,73.0,,,,
280419,False,,,,40,97,0.35051546391752575,1,0,1.510889222473703,v21,0.028583639169186673,0.0004228986266981759,0.0010516351129420739,57,0.0008818156981015288,40.0,,,,
280420,False,,,,66,107,0.5794392523364486,1,0,1.5611040269650334,v21,0.03995758675456173,0.0009027282223433012,0.0004816553187914275,41,0.0006501922714108048,66.0,,,,
280421,False,,,,45,96,0.40625,1,0,1.3558551031196262,v21,0.03185771072105631,0.0004463280288792808,0.0004158090657215841,51,0.0004389502752755702,45.0,,,,
280422,True,189.0,138.0,-51.0,78,122,0.6065573770491803,3,1,1.4872862149387518,v21,0.03768484357791292,0.0005095116755054582,0.00045283386598101946,44,0.0006626182299090947,78.0,0.00012090969304642155,11.0,-0.16309069945409294,False
280423,True,198.0,196.0,-2.0,80,127,0.5905511811023622,1,0,1.632151215529885,v21,0.034556030041109985,0.0005011233433173756,0.0008407653778954231,47,0.0005765524772509625,80.0,,,-0.11404841632563256,False
280424,False,,,,73,119,0.5714285714285714,1,0,1.6796552761685182,v21,0.03547429385717555,0.000474302640589712,0.00045794812824898523,46,0.0004419513396283853,73.0,,,,
280425,False,,,,91,134,0.6417910447761194,1,0,1.6206717746964239,v21,0.03803083178641717,0.0003504986727419482,0.0004249675439944861,43,0.0006977382930623548,91.0,,,,
280426,False,,,,42,117,0.2905982905982906,1,0,1.453844391946572,v21,0.02156266315799656,0.00021782675222361853,0.0003425676717305136,75,0.0002925046431438093,42.0,,,,
280427,False,,,,54,98,0.5,1,0,1.7254861901785863,v21,0.03709704883057936,0.0004874172029341779,0.00040235542902460693,44,0.0019034899073861267,54.0,,,,
280428,False,,,,75,146,0.4657534246575342,1,0,1.5145402078335943,v21,0.02296317860023637,0.00036902679049278457,0.0010540032381720643,71,0.000577422845300967,75.0,,,,
280429,False,,,,59,117,0.4444444444444444,1,0,1.628126445314698,v21,0.02794849617802265,0.0003985131616198779,0.0004440025201491483,58,0.001121491840199984,59.0,,,,
280430,False,,,,22,102,0.12745098039215685,1,0,1.3555176750531983,v21,0.020208238486880806,0.0005362158802741554,0.0005208646157183661,80,0.0003580072210573353,22.0,,,,
280431,False,,,,92,145,0.593103448275862,1,0,1.711903359526692,v21,0.030663092614723584,0.00046942007568409296,0.00026677346272932024,53,0.0005968647479898482,92.0,,,,
280432,False,,,,26,92,0.20652173913043478,1,0,1.41025425254238,v21,0.024541837297405892,0.0003236263324674641,0.0013621486801503235,66,0.0013167130644588705,26.0,,,,
280433,False,,,,66,140,0.40714285714285714,1,0,1.5057815341103054,v21,0.021820395983899035,0.0008648399655978064,0.000524019379218992,74,0.000520177131922329,66.0,,,,
280434,False,,,,80,150,0.4866666666666667,2,1,1.4846259114446418,v21,0.023263285539357314,0.0003212177720797239,0.00037042587076905714,70,0.00045366272604919697,80.0,,,,
280435,False,,,,79,123,0.6016260162601627,1,0,1.5181104726804997,v21,0.03712319313423566,0.0002595403328125058,0.00025396077956036316,44,0.0004658636653591345,79.0,,,,
280436,False,,,,67,119,0.5126050420168067,1,0,1.4534974821696827,v21,0.031362339591480035,0.00022587815581733185,0.00036408975862924184,52,0.0007063593625678149,67.0,,,,
280437,False,,,,22,103,0.1262135922330097,1,0,1.4101702109437513,v21,0.020022660001667882,0.0005313461148319817,0.0006637608150028355,81,0.0012774350787213408,22.0,,,,
280438,False,,,,99,150,0.6266666666666667,1,0,1.578750524858867,v21,0.03233089291865206,0.0006141995148098546,0.0005512416886050081,51,0.0005885022060016114,99.0,,,,
280439,True,181.0,164.0,-17.0,9,74,0.02702702702702703,1,0,1.3631699205347125,v21,0.025130277070154368,0.00029855643376259036,0.0006235216028696602,65,,,0.00036303748165735937,19.0,-0.17291299363410761,False
280440,False,,,,76,146,0.4726027397260274,1,0,1.5277075986513853,v21,0.023239613543627503,0.00030592531373926734,0.0004986073477056507,70,0.0009912269096718869,76.0,,,,
280441,False,,,,86,135,0.6,1,0,1.698370557329564,v21,0.03326803210864772,0.0002652713328062567,0.00038438341714891705,49,0.0006046326170952963,86.0,,,,
280442,False,,,,72,116,0.5862068965517241,1,0,1.5331700609120764,v21,0.03759651065845688,0.00027726529180493363,0.0004043004343663498,44,0.0009167880244825308,72.0,,,,
280443,False,,,,60,103,0.5436893203883495,1,0,1.6599256101351696,v21,0.03833517369199297,0.00031650448558736096,0.00041907046147643965,43,0.0006974111147101098,60.0,,,,
280444,False,,,,57,119,0.42016806722689076,2,1,1.5620284702764686,v21,0.026301672994947577,0.00039776147850799766,0.00034995987928990673,62,0.0004219930348976345,57.0,,,,
280445,False,,,,73,142,0.45774647887323944,1,0,1.515156530149167,v21,0.023444399415779377,0.00027314674220720004,0.0003405786419198333,69,0.0006793356843752453,73.0,,,,
280446,False,,,,61,109,0.5137614678899083,1,0,1.5758814814342175,v21,0.03391023423426787,0.00042542449432312175,0.00047972904893090065,48,0.000945239464166693,61.0,,,,
280447,False,,,,88,136,0.6102941176470589,1,0,1.547855410206856,v21,0.03405431602427811,0.00046669111038188585,0.00033748415642462687,48,0.0006200063382003581,88.0,,,,
280448,False,,,,38,93,0.34408602150537637,1,0,1.579263222968436,v21,0.02963849158227034,0.000709241255385708,0.0007992876691320248,55,0.0004474519174575274,38.0,,,,
280449,False,,,,93,135,0.6592592592592592,2,1,1.3587274950497565,v21,0.0391717920961209,0.0003968398511526402,0.0004013223068071906,42,0.0009063553723668921,93.0,,,,
280450,True,161.0,144.0,-17.0,53,110,0.42727272727272725,3,1,1.5673125587769214,v21,0.02854017529575005,0.0003797826927508109,0.00045413145490554767,57,0.0005191112979237681,53.0,0.00025359399121399975,39.0,-0.2815906405566925,False
280451,False,,,,90,150,0.5533333333333333,1,0,1.463955731555629,v21,0.02706325288495387,0.0013158345664901845,0.0021958975212737555,60,0.001628691071690045,90.0,,,,
280452,False,,,,32,103,0.23300970873786409,1,0,1.502717629465837,v21,0.02290625361603009,0.000350305148429028,0.0009520594342380178,71,0.00046309452143312047,32.0,,,,
280453,True,191.0,165.0,-26.0,81,125,0.608,1,0,1.4194435184633418,v21,0.03712122388462104,0.0003211346437219127,0.0003349840363476981,44,0.0005331203018197082,81.0,,,-0.09378226156152536,False
280454,False,,,,37,99,0.31313131313131315,1,0,1.3960971127523103,v21,0.026329638640519952,0.00046458016980193605,0.0002951547166504323,62,0.00023023923008963542,37.0,,,,
