[e9_2_pilot] claude-haiku-4-5-20251001|default: 384 runs in the manifest, 0 done, 384 pending, 0 abandoned after 3 non-ok attempts; 15 workers; started 2026-09-11T16:11:32Z
[292/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3004__rep0 -> contaminated (661s, fallbacks 200, errors 50); non-ok so far 40; 78.6 runs/h; ETA 1.2 h
[293/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3005__rep0 -> contaminated (664s, fallbacks 200, errors 50); non-ok so far 41; 78.8 runs/h; ETA 1.2 h
[294/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3006__rep0 -> contaminated (683s, fallbacks 200, errors 50); non-ok so far 42; 78.8 runs/h; ETA 1.1 h
[295/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3007__rep0 -> contaminated (671s, fallbacks 200, errors 50); non-ok so far 43; 78.9 runs/h; ETA 1.1 h
[296/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3008__rep0 -> contaminated (666s, fallbacks 200, errors 50); non-ok so far 44; 78.9 runs/h; ETA 1.1 h
[297/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3009__rep0 -> contaminated (669s, fallbacks 200, errors 50); non-ok so far 45; 79.2 runs/h; ETA 1.1 h
[298/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3010__rep0 -> contaminated (665s, fallbacks 200, errors 50); non-ok so far 46; 79.2 runs/h; ETA 1.1 h
[299/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3011__rep0 -> contaminated (667s, fallbacks 200, errors 50); non-ok so far 47; 78.9 runs/h; ETA 1.1 h
[300/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3012__rep0 -> contaminated (669s, fallbacks 200, errors 50); non-ok so far 48; 79.0 runs/h; ETA 1.1 h
[301/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3013__rep0 -> contaminated (651s, fallbacks 200, errors 50); non-ok so far 49; 78.2 runs/h; ETA 1.1 h
[302/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3014__rep0 -> contaminated (650s, fallbacks 200, errors 50); non-ok so far 50; 78.3 runs/h; ETA 1.0 h
[303/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3015__rep0 -> contaminated (650s, fallbacks 200, errors 50); non-ok so far 51; 78.2 runs/h; ETA 1.0 h
[304/384] default|claude-haiku-4-5-20251001__ENTJ__static__crash_d0.7__seed3016__rep0 -> contaminated (651s, fallbacks 200, errors 50); non-ok so far 52; 78.2 runs/h; ETA 1.0 h
[305/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3001__rep0 -> contaminated (653s, fallbacks 200, errors 50); non-ok so far 53; 78.4 runs/h; ETA 1.0 h
[306/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3002__rep0 -> contaminated (650s, fallbacks 200, errors 50); non-ok so far 54; 78.7 runs/h; ETA 1.0 h
[307/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3003__rep0 -> contaminated (650s, fallbacks 200, errors 50); non-ok so far 55; 78.8 runs/h; ETA 1.0 h
[308/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3004__rep0 -> contaminated (646s, fallbacks 200, errors 50); non-ok so far 56; 79.1 runs/h; ETA 1.0 h
[309/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3005__rep0 -> contaminated (646s, fallbacks 200, errors 50); non-ok so far 57; 79.0 runs/h; ETA 0.9 h
[310/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3006__rep0 -> contaminated (642s, fallbacks 200, errors 50); non-ok so far 58; 79.2 runs/h; ETA 0.9 h
[311/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3007__rep0 -> contaminated (638s, fallbacks 200, errors 50); non-ok so far 59; 79.2 runs/h; ETA 0.9 h
[312/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3008__rep0 -> contaminated (643s, fallbacks 200, errors 50); non-ok so far 60; 79.4 runs/h; ETA 0.9 h
[313/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3009__rep0 -> contaminated (636s, fallbacks 200, errors 50); non-ok so far 61; 79.5 runs/h; ETA 0.9 h
[314/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3010__rep0 -> contaminated (631s, fallbacks 200, errors 50); non-ok so far 62; 79.2 runs/h; ETA 0.9 h
[315/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3011__rep0 -> contaminated (625s, fallbacks 200, errors 50); non-ok so far 63; 79.3 runs/h; ETA 0.9 h
[316/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3012__rep0 -> contaminated (632s, fallbacks 200, errors 50); non-ok so far 64; 78.5 runs/h; ETA 0.9 h
[317/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3013__rep0 -> contaminated (632s, fallbacks 200, errors 50); non-ok so far 65; 78.6 runs/h; ETA 0.9 h
[318/384] default|claude-haiku-4-5-20251001__ENTJ__static__sustained_bull__seed3014__rep0 -> contaminated (629s, fallbacks 200, errors 50); non-ok so far 66; 78.5 runs/h; ETA 0.8 h
