ticker,window,m,m_peak21
L,2020Q1,21.98057429165335,60.560577715070096
L,2022H1,1.2728327230266214,2.0766469694591785
LEG,2008Q4,3.081875683186294,4.696889272812402
LEG,2011Q3,3.7894045383553605,7.167343803641415
LEG,2018Q4,4.488653421790971,8.505899494894
LEG,2020Q1,8.661071098257134,24.064423557569118
LEG,2022H1,1.2140452524034195,1.8205250469112815
LEN,2008Q4,2.4230320806944774,4.525519841811275
LEN,2011Q3,3.5164509447270222,6.343453508430307
LEN,2018Q4,1.9139529537432232,3.0907945819674705
LEN,2020Q1,18.880988375120364,52.39207322134795
LEN,2022H1,3.052447024389431,4.390954857917997
LH,2008Q4,3.804881238457181,7.390757622897011
LH,2011Q3,4.8048814746975035,7.993834624194874
LH,2018Q4,4.3756936747069,7.7107724451707575
LH,2020Q1,21.16646871759568,59.159648664682635
LH,2022H1,1.7527988418587284,2.9942064372457464
LHX,2008Q4,2.5323999044400543,4.259808264178221
LHX,2011Q3,3.4740856007111955,6.683972553410117
LHX,2018Q4,3.3792158762577,7.178432922066284
LHX,2020Q1,10.391684378629831,28.347757659245712
LHX,2022H1,2.33910795482165,5.967495336419185
LII,2008Q4,3.082128227398516,4.7318825802953155
LII,2011Q3,7.411312737164778,10.61548316580304
LII,2018Q4,1.968461612388384,2.6499506163962265
LII,2020Q1,4.617449541964147,12.569157993539726
LII,2022H1,1.823412133223161,3.391519654406906
LIN,2008Q4,7.5926291584450505,11.312690450737506
LIN,2011Q3,4.130582391646662,7.609507744074314
LIN,2018Q4,2.1621493343234284,2.799033060789366
LIN,2020Q1,10.72781570932689,27.17904676993094
LIN,2022H1,4.109463863394693,8.350038321172383
LLY,2008Q4,9.62070396677942,17.591613852148313
LLY,2011Q3,3.6953044492481744,7.002635910630967
LLY,2018Q4,3.586910403018962,5.092998310461479
LLY,2020Q1,8.22466632795865,22.430136984413508
LLY,2022H1,1.0457924180068854,2.4714722539718186
LMT,2008Q4,5.673771453396745,10.450591160949221
LMT,2011Q3,3.685926549104842,7.229798928344775
LMT,2018Q4,2.2639187392874613,3.429153179246355
LMT,2020Q1,20.445933234889004,56.12386062467438
LMT,2022H1,1.432218663218781,3.8098103482263235
LNC,2008Q4,14.401025776356871,26.519349469518563
LNC,2011Q3,6.373921009614808,10.9206442343396
LNC,2018Q4,2.5104042576089327,3.5725465127717224
LNC,2020Q1,17.263031228484675,48.38903133924381
LNC,2022H1,1.772664665910423,2.750163647480535
LNT,2008Q4,10.654608807326289,17.7336073496128
LNT,2011Q3,5.435231001457384,13.078698142799032
LNT,2018Q4,1.7332751157216593,2.404612260744151
LNT,2020Q1,21.497621111718672,57.60785452000888
LNT,2022H1,1.4454067717612893,2.6072273522386107
LOW,2008Q4,2.87193064474601,4.95591476762996
LOW,2011Q3,2.5654018003654664,4.310282383330215
LOW,2018Q4,1.8457836446956324,2.454452910473262
LOW,2020Q1,13.578076955246265,37.858561845335025
LOW,2022H1,1.8138366451675942,2.903131283872385
LPX,2008Q4,4.936494485827984,9.001464591367844
LPX,2011Q3,2.5579438848477842,4.028568813312246
LPX,2018Q4,1.8043054549575301,2.8131464139437066
LPX,2020Q1,13.569507542691506,38.395854751840155
LPX,2022H1,2.0833282030701494,3.1137643360686487
LRCX,2008Q4,3.828236396234089,5.365712644063656
LRCX,2011Q3,1.6076603007905734,2.458695279171213
LRCX,2018Q4,1.515303101146496,2.2790450162464766
LRCX,2020Q1,6.92950542302974,17.94834118818514
LRCX,2022H1,2.895092903414811,4.165095480949914
LUMN,2008Q4,4.204160439418586,7.271842845774466
LUMN,2011Q3,3.626285881956038,7.3052227426458325
LUMN,2018Q4,1.6570065890649641,2.9188719913745973
LUMN,2020Q1,4.195895516382685,10.02507036633077
LUMN,2022H1,1.5331859352302204,3.8486419917272237
LUV,2008Q4,2.724138214079158,4.420687234206841
LUV,2011Q3,3.0443702798986862,4.673968394298886
LUV,2018Q4,2.158083773315413,3.8327425126649675
LUV,2020Q1,15.408119271716561,39.999995688167225
LUV,2022H1,1.3557616058831046,2.2891677834988835
M,2008Q4,4.55359413205787,6.196784804475769
M,2011Q3,3.0137402163480416,5.009223955977748
M,2018Q4,0.996648391052233,1.4086827869154763
M,2020Q1,5.646179507480447,14.638318130710925
M,2022H1,1.2322457828005764,2.3178595324943485
MAA,2008Q4,9.447734089005255,17.560046128891337
MAA,2011Q3,6.157920947992597,13.041730437355586
MAA,2018Q4,2.810317899968055,4.75464427611531
MAA,2020Q1,24.70260395449729,69.11595534214585
MAA,2022H1,1.7881331474075022,2.8027658560745956
MAC,2008Q4,12.721145993992742,21.017728856537463
MAC,2011Q3,4.652849862375052,9.124519022064218
MAC,2018Q4,3.447234399432049,5.8762574559217144
MAC,2020Q1,17.837302819501645,46.683518777487535
MAC,2022H1,1.1920035919448737,2.629674627396939
MAR,2008Q4,4.408743231433752,6.55483892443444
MAR,2011Q3,3.5155589633866233,5.742230972339433
MAR,2018Q4,3.4711892496130545,4.739923953474431
MAR,2020Q1,14.13402275535853,35.51918786468856
MAR,2022H1,1.7997638419469792,2.9761947442393035
MAS,2008Q4,2.6256034710104914,3.5781059915897377
MAS,2011Q3,2.9148759110879205,5.88065507121511
MAS,2018Q4,2.681685186592328,5.191699287229853
MAS,2020Q1,6.048380784953268,16.31986269557136
MAS,2022H1,2.3478358686120493,3.8791167564230964
MAT,2008Q4,3.222249367017575,4.982301735829872
MAT,2011Q3,4.088406901839713,9.275554145083543
MAT,2018Q4,1.6900270921369758,2.6116300888590525
MAT,2020Q1,1.8224135690062728,4.6699749122908285
MAT,2022H1,2.4436464432303984,4.632375705258316
MBI,2008Q4,1.164677580348475,2.081993344521374
MBI,2011Q3,1.6864801300513121,2.48020077657278
MBI,2018Q4,0.9091971532688508,1.1507524974829293
MBI,2020Q1,7.849678456371806,21.382488170857574
MBI,2022H1,1.540725517392031,3.3953229056320944
MCD,2008Q4,3.9326488677289775,7.5610102203568985
MCD,2011Q3,3.2048151869635824,5.391002201740533
MCD,2018Q4,1.4507903560787416,2.5490470920593817
MCD,2020Q1,15.67145702338759,44.68303310289495
MCD,2022H1,2.012284167500891,3.8440830667734827
MCHP,2008Q4,3.2113215200793546,5.022871253374453
MCHP,2011Q3,4.288058936151883,7.357497410269516
MCHP,2018Q4,2.4444291872141335,3.59392069727632
MCHP,2020Q1,8.92827442455146,22.96419389691816
MCHP,2022H1,2.393156876962794,3.5199633951508456
MCK,2008Q4,6.084404696024678,10.477859987693206
MCK,2011Q3,4.498035371195889,9.568211632902608
MCK,2018Q4,1.7217446979008568,2.5533287572304944
MCK,2020Q1,4.6910007352779175,11.18027358020506
MCK,2022H1,1.4625510831371655,3.496957326277993
MCO,2008Q4,3.7212614651711786,5.857597609502242
MCO,2011Q3,4.510230308433589,10.068013345091764
MCO,2018Q4,3.917893156158709,5.498419865409171
MCO,2020Q1,13.382002392358586,37.21233787134689
MCO,2022H1,2.8640190561838157,5.033104375525936
MDT,2008Q4,10.386058260578876,17.060253547237675
MDT,2011Q3,3.6478147071477225,6.830950706189417
MDT,2018Q4,2.055773375092034,2.698316537431015
MDT,2020Q1,15.50015339783607,41.284995434014235
MDT,2022H1,1.165290509411507,2.0938086360149963
MGM,2008Q4,2.3319881587321802,3.83370420641557
MGM,2011Q3,3.0727700416774675,6.816839448864095
MGM,2018Q4,2.124163407192637,2.645265943155025
MGM,2020Q1,48.75555947580954,135.73267627455832
MGM,2022H1,1.8317908722639222,3.7096778768955967
MHK,2008Q4,3.691329624864508,5.938751156269678
MHK,2011Q3,3.4522534419501993,5.754055100051754
MHK,2018Q4,3.4111942150818435,8.944255247464167
MHK,2020Q1,5.235988579888177,14.109474713675526
MHK,2022H1,2.0060554233647325,3.748336615988497
MKC,2008Q4,5.791204754519136,10.017222284650959
MKC,2011Q3,3.0234337485192473,5.815160366900784
MKC,2018Q4,1.0977525785789821,1.7741951458909169
MKC,2020Q1,11.64799022923952,31.733849086594542
MKC,2022H1,3.0564122984230657,6.917063584617576
MLM,2008Q4,3.86619340548297,6.435956009383818
MLM,2011Q3,3.8157619417897926,7.098473240030412
MLM,2018Q4,2.943516578913448,5.535326548575656
MLM,2020Q1,13.684847269455766,36.63851910563437
MLM,2022H1,1.9212649027005408,3.682860310453803
MMM,2008Q4,6.094749732814978,8.932058343668299
MMM,2011Q3,4.791461268139985,8.188889910238055
MMM,2018Q4,2.3898298492299164,3.0073623769225684
MMM,2020Q1,5.656368288826834,14.359670989403146
MMM,2022H1,2.1147916822042525,3.2761004443891455
MNST,2008Q4,1.1750337732848724,2.686072040630027
MNST,2011Q3,3.9324883309633507,8.945953759276952
MNST,2018Q4,1.8548574329532987,2.456244124851731
MNST,2020Q1,5.02177219537348,13.494734975369495
MNST,2022H1,2.720336083446263,6.144810987859678
MO,2008Q4,4.689663305033745,8.289417280656467
MO,2011Q3,2.9905491741684793,5.978489512725905
MO,2018Q4,1.2559662430509715,1.742855261424491
MO,2020Q1,6.361952333775594,16.438864107044544
MO,2022H1,2.315318430839632,6.499763896348587
MOS,2008Q4,4.786397714313459,9.208490842404748
MOS,2011Q3,1.9481677934841806,3.1697728005765278
MOS,2018Q4,2.655454857100583,4.1849686729699185
MOS,2020Q1,7.505231524367433,19.896986012301234
MOS,2022H1,2.3652667326275987,4.342894825749496
MRK,2008Q4,3.623474488975043,6.240175011016762
MRK,2011Q3,2.6353776563649127,5.6568286361477815
MRK,2018Q4,2.0248502109715543,2.731342071026988
MRK,2020Q1,6.854540176690091,17.78670098000146
MRK,2022H1,0.5342145317058323,0.8294489741918146
MS,2008Q4,6.24669212199096,14.582274606738538
MS,2011Q3,8.723171802855914,14.05812604365478
MS,2018Q4,2.306449147871897,3.2051359078817168
MS,2020Q1,15.752858317002879,41.792859250108876
MS,2022H1,2.0957166384271124,3.2690407020247925
MSFT,2008Q4,4.042713118159044,6.833850037738884
MSFT,2011Q3,2.8707580857750528,5.2914483695469485
MSFT,2018Q4,4.938466037734767,6.431415409346729
MSFT,2020Q1,14.674771075606765,37.12586035461083
MSFT,2022H1,3.0964141815895636,5.194721502735733
MSI,2008Q4,3.95813208876908,5.993229466069574
MSI,2011Q3,2.407742774037573,4.1833881091802825
MSI,2018Q4,3.514412107251861,4.653592540790584
MSI,2020Q1,7.708675454044454,20.820994156763227
MSI,2022H1,2.9269745776781435,5.2406305874324834
MTB,2008Q4,2.055939168419745,4.573279562885461
MTB,2011Q3,6.041035883239379,10.21049712521034
MTB,2018Q4,2.1408257514785802,3.374062781974127
MTB,2020Q1,10.12363981686535,27.363683088181865
MTB,2022H1,1.5197761655177429,2.372122308413774
MTCH,2008Q4,1.1274061892480698,3.1318916196233695
MTCH,2011Q3,2.8697673270551567,6.719420260935422
MTCH,2018Q4,1.2909514576920482,2.260195773806172
MTCH,2020Q1,2.245109172506857,5.269010337430404
MTCH,2022H1,2.5605393659398814,4.436896020845327
MTD,2008Q4,5.667077728378974,10.755945297867815
MTD,2011Q3,3.1688535646332245,5.125020703306028
MTD,2018Q4,2.415768526316528,3.038270653229173
MTD,2020Q1,4.979168073984076,12.961024777055052
MTD,2022H1,3.2257534935631633,6.597987457458739
MTG,2008Q4,1.7871402064972748,3.470456566095919
MTG,2011Q3,6.783620667784367,14.559056444960351
MTG,2018Q4,2.185400131740069,3.1271035186778664
MTG,2020Q1,36.66979673268714,105.50116120867952
MTG,2022H1,2.3112507964087072,4.557246346263255
MTW,2008Q4,7.111984902528888,11.43014404497424
MTW,2011Q3,3.0600002364149748,4.810567165889339
MTW,2018Q4,1.7530430585899264,2.569096532047661
MTW,2020Q1,3.257154855790785,7.161383787152189
MTW,2022H1,1.0748202715246464,1.7120880749219645
MU,2008Q4,4.501181904116878,6.705172779553653
MU,2011Q3,2.514539978294754,4.300445080410713
MU,2018Q4,1.406429973287555,2.0291401581223547
MU,2020Q1,4.496918285306657,10.89992674333917
MU,2022H1,2.287374386109532,4.856387159556283
MUR,2008Q4,4.13198731109741,6.828955888673022
MUR,2011Q3,2.7898992497391117,4.456021205751705
MUR,2018Q4,2.113480963444606,2.710172960029844
MUR,2020Q1,8.982471565112359,25.02872875348828
MUR,2022H1,0.974166719462237,1.6224568358774987
NBR,2008Q4,6.3140143300199005,9.677605189554347
NBR,2011Q3,3.6855162465764466,6.277865532883749
NBR,2018Q4,2.879860296066613,3.999779679010755
NBR,2020Q1,4.988196105149312,13.393309444990651
NBR,2022H1,1.4177409003211743,2.1898813129487262
NC,2008Q4,5.5699243524563675,7.997231418465213
NC,2011Q3,2.25515386175803,4.462182725519728
NC,2018Q4,1.9769137218938224,4.119024594010475
NC,2020Q1,4.353572919507002,11.70370036481336
NC,2022H1,1.8264651456464864,4.8721502852141425
NDSN,2008Q4,2.444790916897428,4.019284237109705
NDSN,2011Q3,3.128301242625412,6.025797917026418
NDSN,2018Q4,2.9819958676432314,4.555848960172826
NDSN,2020Q1,12.946888269627355,35.67958480130684
NDSN,2022H1,1.7714763525223263,3.6297415804109865
NEE,2008Q4,6.43603410054726,12.16039253552736
NEE,2011Q3,3.8564703221286827,8.315634862027744
NEE,2018Q4,1.807269765082448,2.2865930444670655
NEE,2020Q1,19.620212140075175,54.214077223450396
NEE,2022H1,3.7069920991030902,7.50315439782201
NEM,2008Q4,6.828172764554807,11.047404865824706
NEM,2011Q3,1.5246531004455903,2.16222513214613
NEM,2018Q4,2.6932372878289175,3.5836313699663838
NEM,2020Q1,7.610254363914688,20.053976796943587
NEM,2022H1,1.9410786449401516,3.3663105130262405
NI,2008Q4,6.392199867174244,10.950110377996218
NI,2011Q3,4.206727133242785,8.41537134334067
NI,2018Q4,0.67333424560049,3.6658216118692857
NI,2020Q1,15.923966822951535,44.48619286832197
NI,2022H1,1.8461093156492263,3.832059132777494
NKE,2008Q4,4.674250358244312,6.970624470027329
NKE,2011Q3,2.0315169401378537,4.006751391159797
NKE,2018Q4,2.65424097816221,4.786351281289782
NKE,2020Q1,9.198693000996705,24.399870243920716
NKE,2022H1,3.1189325009154474,5.396354852751295
NOC,2008Q4,6.9073633943459924,11.34942888692069
NOC,2011Q3,4.262908015434342,8.393105957792198
NOC,2018Q4,2.188891507889069,3.3140460341585887
NOC,2020Q1,8.236015276557055,21.28000243971326
NOC,2022H1,2.661905522210344,6.285028424351973
NOV,2008Q4,5.06464673967757,8.831486545442225
NOV,2011Q3,2.9929314751201805,6.27183961223861
NOV,2018Q4,2.025890265179651,2.4282094340734592
NOV,2020Q1,7.198639104962382,19.016427622512435
NOV,2022H1,1.6037513503327856,3.15570534258708
NSC,2008Q4,3.0135616139285237,4.445965056672827
NSC,2011Q3,3.2251120242022853,4.731165707211321
NSC,2018Q4,2.132395742429775,2.5513812609233315
NSC,2020Q1,8.332091570434336,22.61292032890401
NSC,2022H1,2.4692537188283947,4.198046486458771
NTAP,2008Q4,4.195534970877419,7.007016049964727
NTAP,2011Q3,2.512074455920412,5.498650137838382
NTAP,2018Q4,5.139455890446938,8.42874358672006
NTAP,2020Q1,2.680257130797292,6.232075710554605
NTAP,2022H1,2.2210070477839476,3.818066446064675
NTRS,2008Q4,3.2939044727102234,5.463806112479269
NTRS,2011Q3,4.675815899041858,9.165206533656217
NTRS,2018Q4,2.8029431384139496,4.072508050793788
NTRS,2020Q1,10.65521038436067,28.250483230498954
NTRS,2022H1,2.0512433267378207,4.326437236208265
NUE,2008Q4,3.4366252028517743,6.2914033054188625
NUE,2011Q3,3.4855698238985697,6.506595399730334
NUE,2018Q4,1.8966138331672875,2.644641237944731
NUE,2020Q1,7.864454583987879,20.610108759698623
NUE,2022H1,1.3016810390582942,1.9947702507649219
NVDA,2008Q4,1.92567530061043,2.6831233785234305
NVDA,2011Q3,1.3126695636337111,2.591450574824889
NVDA,2018Q4,7.941999649249263,15.96323925635605
NVDA,2020Q1,5.670054820371899,13.666245918501764
NVDA,2022H1,2.0520824202295653,3.259820283855214
NVR,2008Q4,2.1049212919614093,4.122171676839054
NVR,2011Q3,2.3294790150246465,4.034453937919654
NVR,2018Q4,1.454430413664752,2.1777794556731505
NVR,2020Q1,11.671828592618372,32.79378837263809
NVR,2022H1,2.738427381207601,4.4733571322766945
NWL,2008Q4,5.356155045299504,9.85122800260408
NWL,2011Q3,3.8840871485252064,8.930830227227624
NWL,2018Q4,2.2885264849121065,3.89619408945153
NWL,2020Q1,4.54252978127578,11.882694322095729
NWL,2022H1,2.028241390162113,5.05031921593008
NYT,2008Q4,4.166170511618703,6.366428376658265
NYT,2011Q3,3.0400782110907096,5.300333703068214
NYT,2018Q4,1.96041659332783,3.313492842677168
NYT,2020Q1,3.570930173714453,7.410253387128934
NYT,2022H1,2.535816706491524,4.004949345763242
O,2008Q4,6.6799637091547615,10.493433319405227
O,2011Q3,7.003524369031405,16.168594487879087
O,2018Q4,2.5436122406551824,4.5891045933556684
O,2020Q1,41.29862425765051,115.48366531986366
O,2022H1,1.5433854023358613,2.9716509562503512
ODFL,2008Q4,2.545532255685018,3.1507371798621144
ODFL,2011Q3,3.256539499201595,6.250676298060214
ODFL,2018Q4,1.9219353488667483,2.3462174617790725
ODFL,2020Q1,6.3111719799310775,15.621994307379309
ODFL,2022H1,4.13330399912197,8.737351732771913
OI,2008Q4,2.0879013772092696,4.107612964465803
OI,2011Q3,3.579980892128043,6.169939981015488
OI,2018Q4,2.0643366490398987,3.455230787993196
OI,2020Q1,3.4807544227160316,9.03111170550665
OI,2022H1,1.6072422395443389,2.7826038322029847
OKE,2008Q4,12.194068816314225,24.00680369884073
OKE,2011Q3,4.102902466150214,9.153810669156215
OKE,2018Q4,3.7718960383467928,6.001143844976626
OKE,2020Q1,63.40358882271164,183.81675908330644
OKE,2022H1,1.4731165034361748,2.726582608502449
OMC,2008Q4,6.654715474591635,9.160493057880794
OMC,2011Q3,3.7506938229986058,7.262225422442106
OMC,2018Q4,1.4688225609870735,2.9828703315170455
OMC,2020Q1,9.996154184803517,27.231242313223095
OMC,2022H1,2.925212857388309,7.177157429483768
ORCL,2008Q4,3.764162652875237,6.703985158590899
ORCL,2011Q3,3.442191272610445,6.303246468568591
ORCL,2018Q4,2.2152319266078178,3.3189757724854543
ORCL,2020Q1,11.98321438151736,32.90827677810994
ORCL,2022H1,1.1523431037676886,3.9695815387187063
ORLY,2008Q4,3.7988150161715186,5.803668493707954
ORLY,2011Q3,1.8553391751672574,3.511530191597523
ORLY,2018Q4,1.4457459983629695,2.0911003279124882
ORLY,2020Q1,9.383914118059474,25.639013849621108
ORLY,2022H1,3.570486326231381,11.638330107372605
OXY,2008Q4,4.826124410130088,8.017816327908163
OXY,2011Q3,2.7952991184902625,4.537021512262572
OXY,2018Q4,3.3358638781678174,4.295091277850032
OXY,2020Q1,28.09385736150769,79.34081180947969
OXY,2022H1,1.5716473250261616,3.4305992221792634
PAYX,2008Q4,4.8254679668426155,6.823010584365416
PAYX,2011Q3,2.9423386703249643,5.52418097095256
PAYX,2018Q4,3.462624667168418,4.510524932070545
PAYX,2020Q1,24.002113417460194,67.54370875503714
PAYX,2022H1,2.689295756653347,4.647562214067159
PBI,2008Q4,4.851491765735934,7.961439819357842
PBI,2011Q3,4.835429706024149,8.957199853262305
PBI,2018Q4,2.637240724465276,4.18589702269503
PBI,2020Q1,3.483751656603339,9.019994294522476
PBI,2022H1,1.8371142821072923,4.186720038566101
PCAR,2008Q4,4.783971264757946,7.231566412655407
PCAR,2011Q3,3.2369225859426005,5.6081947665175536
PCAR,2018Q4,1.8295556862337372,2.8284719557896234
PCAR,2020Q1,5.264045035279562,13.580436067322184
PCAR,2022H1,1.802428443177669,2.861157935872271
PCG,2008Q4,8.3722441688595,16.501391352213435
PCG,2011Q3,2.8997455376925623,5.076723320747339
PCG,2018Q4,22.07415281897634,63.27775968051481
PCG,2020Q1,0.7394757154767021,1.6870097871803245
PCG,2022H1,1.3153949941070888,1.7754331328349593
PEG,2008Q4,7.890076927408926,15.24376978580932
PEG,2011Q3,3.0520843208253243,6.387219659190614
PEG,2018Q4,1.8537705557113555,2.864321923749244
PEG,2020Q1,21.414962353322352,59.14128634012909
PEG,2022H1,1.3660712836850049,2.7987720157673
PENN,2008Q4,4.580314174378155,8.116429881347377
PENN,2011Q3,2.5862817623881833,4.78614747662022
PENN,2018Q4,3.225574911892255,4.662261762235706
PENN,2020Q1,44.24253323500314,123.28052946613705
PENN,2022H1,1.0357966265023297,1.8028392456141948
PEP,2008Q4,8.822393465812203,17.317847941284953
PEP,2011Q3,3.5732815815499053,6.3329245305654
PEP,2018Q4,1.6769910983842644,2.429229286704285
PEP,2020Q1,20.559210670766046,57.016832483915096
PEP,2022H1,2.40129453811565,5.936136915988016
PFE,2008Q4,4.188536947740498,6.277557618724392
PFE,2011Q3,2.5855236050355446,5.7579731499925915
PFE,2018Q4,3.8198988354257173,5.735516384710374
PFE,2020Q1,6.299114696813235,16.04412106018392
PFE,2022H1,0.7774828010896946,1.8141737059388594
PG,2008Q4,6.313639470904112,11.373475880960564
PG,2011Q3,2.3205916490860736,3.747793699166139
PG,2018Q4,3.479731038065912,6.086378770815198
PG,2020Q1,10.315150081176242,27.565441644487986
PG,2022H1,3.198332362966747,6.099961327942907
PGR,2008Q4,6.075522247907226,9.43484300875133
PGR,2011Q3,4.5537326983548345,9.536267695389277
PGR,2018Q4,5.391023154537973,9.03013338240327
PGR,2020Q1,5.530213523801385,14.033402852866718
PGR,2022H1,1.9674842302058348,3.762272048213929
PH,2008Q4,3.7198486224845153,6.059213539883683
PH,2011Q3,4.031382922074287,7.960106834282184
PH,2018Q4,2.1392418258101245,2.8672363363476503
PH,2020Q1,9.700123491900273,26.40200122990901
PH,2022H1,1.4790647834940778,2.3926179519242425
PHM,2008Q4,2.0067732798778573,2.8918774487226506
PHM,2011Q3,3.7532604262702285,8.034484531954316
PHM,2018Q4,1.8207079459591968,3.198369028328932
PHM,2020Q1,14.37082119190281,39.9509562639903
PHM,2022H1,2.5292787626068294,3.619089652701731
PLD,2008Q4,14.261526475512225,25.994771397448847
PLD,2011Q3,5.232822475156041,9.88080697374977
PLD,2018Q4,2.2584632914293152,4.259402078979109
PLD,2020Q1,15.172300410885567,40.55052330770879
PLD,2022H1,4.30055336332805,9.623710554714453
PNC,2008Q4,2.725539075750537,4.57033203064525
PNC,2011Q3,4.961765586158454,8.903378391456434
PNC,2018Q4,2.591043045218178,3.9173125060289307
PNC,2020Q1,16.80089608729547,45.96677906593182
PNC,2022H1,1.852768787152507,3.3447445633929145
PNR,2008Q4,4.44656620711067,6.444846565920677
PNR,2011Q3,5.052005271578452,10.33836228342138
PNR,2018Q4,1.432550505662745,2.027382991489701
PNR,2020Q1,9.845391988521154,27.376817536167696
PNR,2022H1,1.6282794928947302,2.388978878511552
PNW,2008Q4,6.702155435798927,12.92335805268271
PNW,2011Q3,4.693833274210549,10.24669428811433
PNW,2018Q4,1.8591590079266938,2.5956975439882224
PNW,2020Q1,22.273862859687306,62.64052564457133
PNW,2022H1,1.1723656734124686,2.144669637170761
POOL,2008Q4,1.8552035605714168,2.711925820462502
POOL,2011Q3,4.505422357768685,8.582753048765026
POOL,2018Q4,2.003779659919801,3.3304234324161337
POOL,2020Q1,7.421107466314833,20.8175805388615
POOL,2022H1,2.853520151163888,4.780269140966898
PPG,2008Q4,7.087668879337452,10.251692976810308
PPG,2011Q3,4.108135498528299,7.317197349694647
PPG,2018Q4,2.982370784607856,6.144390466960451
PPG,2020Q1,10.796475167906424,28.33567149433072
PPG,2022H1,2.859219585773541,5.649408144926548
PPL,2008Q4,7.26124695118806,13.016325745117555
PPL,2011Q3,1.9458316587812836,4.452456835479545
PPL,2018Q4,1.7688504018101636,2.762947462369333
PPL,2020Q1,17.006133220972412,46.89870218021422
PPL,2022H1,2.931829240315716,6.843205937530206
PRGO,2008Q4,1.9291578137882293,3.3474650588596515
PRGO,2011Q3,2.926791231803557,6.486880622542694
PRGO,2018Q4,10.17914547315957,23.15206606180676
PRGO,2020Q1,6.132319548934893,14.491391546559942
PRGO,2022H1,0.5021455244473713,0.9016843957007967
PSA,2008Q4,4.7462572967423835,7.294403827007889
PSA,2011Q3,4.86748810578332,11.450144087646896
PSA,2018Q4,1.3677391013090856,2.184625520224217
PSA,2020Q1,11.227943992363649,28.687784882143482
PSA,2022H1,2.4547500817713517,5.627873280396018
PTC,2008Q4,2.8965865574622267,4.752018935695059
PTC,2011Q3,2.611274431119407,4.653495470663622
PTC,2018Q4,3.4987109788563817,5.257212721327842
PTC,2020Q1,1.7243096416445485,4.020132538305133
PTC,2022H1,1.7816378881587478,4.285646992480273
PVH,2008Q4,3.865327839179959,6.152528608107017
PVH,2011Q3,4.170002134060119,9.305604089515125
PVH,2018Q4,2.2594537635018828,2.8705756561913343
PVH,2020Q1,7.296280620120815,19.789878709948578
PVH,2022H1,1.8453307596396986,4.953192679422294
PWR,2008Q4,4.337764776053003,7.03321410789384
PWR,2011Q3,3.394643544088255,7.799217741243918
PWR,2018Q4,3.631185560178943,5.754461567398688
PWR,2020Q1,7.379946272106772,19.538451389304118
PWR,2022H1,1.7326743849554154,3.1285542049739834
QCOM,2008Q4,2.298819743844402,3.7220977160716298
QCOM,2011Q3,2.3999145408311913,4.910596945452718
QCOM,2018Q4,1.8245830319765124,2.972130791945733
QCOM,2020Q1,6.235636693301054,15.661588693659949
QCOM,2022H1,2.2792893366476568,3.252434624371273
R,2008Q4,3.613598392572987,4.9717128822385614
R,2011Q3,4.394776710360274,8.465435148862406
R,2018Q4,1.9411755005869433,2.5961509283984405
R,2020Q1,3.8203257771074823,8.261048870384586
R,2022H1,2.084399500297588,4.951135494779703
RCL,2008Q4,3.305778003427445,4.637468775012093
RCL,2011Q3,3.77156143087423,6.7833163979139846
RCL,2018Q4,2.237260190276932,3.0201570283845545
RCL,2020Q1,40.276387788399894,109.29312003857702
RCL,2022H1,1.9811648151281132,4.4666098579499
REG,2008Q4,8.61207374667067,15.290822308764326
REG,2011Q3,5.694582188485764,11.790079819950893
REG,2018Q4,2.081210992047617,4.145652891404285
REG,2020Q1,24.63984426227365,69.16016250095353
REG,2022H1,1.851135926601709,3.810392998441816
REGN,2008Q4,1.4826433641619452,2.229333899073814
REGN,2011Q3,0.8941771273959642,1.372749256556623
REGN,2018Q4,1.992279650916713,2.9650417363489208
REGN,2020Q1,4.725099851899703,9.897391107617176
REGN,2022H1,1.133485053045751,2.3059589878347557
RF,2008Q4,0.948479243320514,4.759032588568184
RF,2011Q3,5.047527839208869,9.406610251034673
RF,2018Q4,2.515769267409851,4.0853293851558306
RF,2020Q1,13.990728291876835,38.69774855752119
RF,2022H1,1.9043829812146835,3.966991686426199
RHI,2008Q4,3.13144102969678,4.542534492759769
RHI,2011Q3,4.44745033609278,8.598662385611528
RHI,2018Q4,2.6344350014051865,4.2986607932179925
RHI,2020Q1,7.1553014680136,18.870138896411056
RHI,2022H1,2.661472209091752,4.256563071367545
RIG,2008Q4,7.317359665919273,11.360514490072786
RIG,2011Q3,2.776849572303941,5.231183649976416
RIG,2018Q4,1.9783596006426587,2.9779942280571783
RIG,2020Q1,5.829859269208887,15.137304267794493
RIG,2022H1,1.5010798240059224,2.8139976766138197
RJF,2008Q4,2.382538099188598,4.884010535621231
RJF,2011Q3,4.72024611469063,8.535277266141184
RJF,2018Q4,2.9629768349579173,4.017202390190078
RJF,2020Q1,12.890503772327314,34.31427468371721
RJF,2022H1,2.560951640627434,4.455387196745342
RL,2008Q4,5.147605240510157,7.199436737339506
RL,2011Q3,2.1532033833256876,4.4348933774175725
RL,2018Q4,2.095022937981046,2.6369270222351058
RL,2020Q1,3.4703827801468505,8.014324507808292
RL,2022H1,1.6799539592513322,3.573523571488922
RMD,2008Q4,4.489515188348117,7.960028665152455
RMD,2011Q3,2.6747324234710548,5.016245827890453
RMD,2018Q4,3.1634277420004304,3.958419980334546
