ticker,peak,trough,depth,peak_date,trough_date,truncated_stab,rv_uncond,span,decay_half_life_uncond,stress_spell_uncond,rv_calm,m_deterioration,m_panic,m_stabilisation,calm_over_uncond,mu_deterioration,mu_panic,mu_stabilisation,rise,decay_half_life,censored,stress_spell,rv_peak_over_calm
JKHY,385,694,-0.734225822686668,2001-07-13,2002-10-09,False,0.00017531474328925603,309,7.0,21,0.0010391784809766827,1.8844280684675045,5.745408362433464,1.1765913076691727,5.927501940108466,11.169951031835982,34.05591921503976,6.9742472589237785,313.0,7.0,False,21.0,6.1981605540350255
JKHY,5684,5993,-0.3356619511780592,2022-08-05,2023-10-27,False,0.00017531474328925603,309,1.0,136,0.0002030530192577437,1.8054201815019317,3.888476775933505,0.6857353742025728,1.1582198704345226,2.0910735286990394,4.503711067609354,0.7942323362612728,138.0,1.0,False,136.0,4.24281435465304
JNJ,552,637,-0.3588004627748602,2002-03-19,2002-07-19,False,8.359126960049727e-05,85,15.0,21,0.0001101557347333119,1.4233224951579682,19.39843714733457,5.047384436322148,1.3177899469618368,1.875640075403808,25.563065459528545,6.651392468636964,35.0,15.0,False,21.0,21.621792068950388
JNJ,2182,2307,-0.3439914620997535,2008-09-08,2009-03-09,False,8.359126960049727e-05,125,3.0,44,6.438262059834814e-05,1.2193193547658272,11.03474995955018,2.4357068899365273,0.7702074738910908,0.9391288801007025,8.49904689136496,1.875999650837138,23.0,3.0,False,44.0,28.620335515718914
JPM,56,694,-0.7402070947152626,2000-03-23,2002-10-09,False,0.00020810870996290114,638,3.0,22,,,,,,,,,,,,,
JPM,1846,2307,-0.6814823397217734,2007-05-09,2009-03-09,False,0.00020810870996290114,461,8.0,147,0.00010632940858086244,48.9566324158719,40.484772072113785,48.00062096650164,0.5109320441216393,25.01351227355314,20.68496735060375,24.525055389522702,357.0,8.0,False,147.0,91.7318496203732
JPM,5031,5086,-0.43626495887831196,2020-01-02,2020-03-23,False,0.00020810870996290114,55,8.0,22,0.00014846970135635524,0.8850138497557688,42.16768471262617,11.49478987206031,0.7134237744437628,0.6313899211277658,30.08342878723632,8.200656376963204,25.0,8.0,False,22.0,47.09939509704283
JPM,5487,5730,-0.3877157439338341,2021-10-22,2022-10-11,False,0.00020810870996290114,243,15.0,279,0.00017464811787503898,1.799523090834887,3.2113612299484373,1.5792290491893282,0.8392158017133109,1.510188213376615,2.695025089182222,1.325313972604372,211.0,15.0,False,304.0,4.256949471753755
KBH,239,353,-0.3252500555058907,2000-12-12,2001-05-29,False,0.0005727548967990881,114,20.0,202,0.0009511187408773892,1.574783807175096,1.0289488662413167,0.8083932956225948,1.660603420752637,2.6150913771408253,1.7086760070598779,1.3424206720243785,8.0,9.0,False,196.0,2.8050712251661025
KBH,1393,2928,-0.9277826049287866,2005-07-20,2011-08-23,False,0.0005727548967990881,1535,17.0,175,0.00046795963959612844,2.3861682395317727,8.009515758424932,4.9894477991955375,0.8170329790480694,1.949578145254531,6.544038520838378,4.076543399181563,838.0,17.0,False,175.0,19.21521223602518
KEY,1793,2367,-0.8707634082645891,2007-02-22,2009-06-03,False,0.0002795058099754478,574,17.0,21,5.213523211822181e-05,19.018634115937466,99.9300377594088,41.19347796912687,0.1865264701395704,3.5474786885218252,18.63959720417651,7.683674038353395,343.0,17.0,False,21.0,596.4305150045791
KEY,5545,5871,-0.6523276912925562,2022-01-14,2023-05-04,False,0.0002795058099754478,326,5.0,21,0.0002724666629493406,1.4623189661104956,20.763292407919096,4.550675538850433,0.9748157398705755,1.425491544875778,20.240384250774756,4.4360701423154145,278.0,5.0,False,21.0,25.611829972199704
KIM,1792,2322,-0.8564749772902673,2007-02-21,2009-03-30,False,0.00018288956692900728,530,8.0,104,0.00013870877537640647,13.269180939863192,36.96765986091734,35.65157876213447,0.7584291313361217,10.063733373762263,28.03735015584475,27.039195911326967,454.0,8.0,False,104.0,135.01069727377745
KIM,5616,5991,-0.33606087126874595,2022-04-28,2023-10-25,False,0.00018288956692900728,375,19.0,230,0.00032875511171816897,1.3066930052813663,2.0698067440905956,1.2688722923647358,1.7975607752725593,2.3488600916168036,3.720603415571863,2.2808750615850237,24.0,16.0,False,225.0,2.2788311217427215
KLAC,67,2234,-0.8373939616716808,2000-04-07,2008-11-19,False,0.00044642872193855263,2167,14.0,260,0.0028980152178262157,0.9960642636473543,1.6738127702541241,0.6490361597782576,6.49155189935361,6.466002862558238,10.865642467905486,4.213251915757721,12.0,12.0,False,201.0,2.9100330974097317
KLAC,3767,3935,-0.3453274804868929,2014-12-23,2015-08-25,False,0.00044642872193855263,168,21.0,21,0.00023769559477822624,0.8051938651326984,2.9123031938644366,3.3306922228207165,0.5324379527958399,0.42871577315502357,1.550620750461967,1.7733869485116878,188.0,21.0,False,21.0,6.954867739836267
KLAC,4575,4774,-0.32193861978518423,2018-03-12,2018-12-24,False,0.00044642872193855263,199,7.0,343,0.0003888846935649041,1.0785134643424097,1.4529905196833246,1.2751585254204743,0.8711014199001985,0.9394946101701553,1.2657021047976715,1.1107924020916187,210.0,8.0,False,343.0,2.807023849529669
KLAC,5031,5085,-0.3723882698133557,2020-01-02,2020-03-20,False,0.00044642872193855263,54,8.0,22,0.00042581395493487985,1.2997693091396667,15.255175462657702,5.172144958685324,0.9538229374800167,1.2397497804899686,14.550736271565242,4.933310497565696,31.0,8.0,False,22.0,21.32936129765717
KLAC,5545,5734,-0.40283383147314855,2022-01-14,2022-10-17,False,0.00044642872193855263,189,12.0,126,0.0004857118632910722,1.4564352829440548,1.9329158164837363,1.4052537929077404,1.0879942069630695,1.5845931506597506,2.1030012108815965,1.5289079859965025,17.0,12.0,False,120.0,3.39774544061081
KLAC,6167,6258,-0.3101537230897645,2024-07-10,2024-11-15,True,0.00044642872193855263,91,12.0,74,0.0004758012514264857,0.8074271218151947,4.788905687368427,0.5453517461424531,1.0657944438708762,0.8605513402612875,5.103989073818908,0.581232860993907,19.0,12.0,False,74.0,5.1662010601669675
KMB,5,44,-0.3265308157863317,2000-01-10,2000-03-07,False,9.716200688114629e-05,39,19.0,27,,,,,,,,,,,,,
KMB,297,797,-0.36965240921221953,2001-03-08,2003-03-10,False,9.716200688114629e-05,500,10.0,395,0.0005525596602447329,0.2565985984018435,0.6207478045849043,0.23970507725936416,5.68699307457341,1.4592744520565277,3.5301884657309985,1.363201114314088,390.0,10.0,False,395.0,1.5744848954972286
KMB,1864,2307,-0.3508349422499055,2007-06-05,2009-03-09,False,9.716200688114629e-05,443,10.0,26,4.0128251213187716e-05,7.280993426057142,38.921380672925416,5.1873995931814445,0.41300352371554777,3.007075941111338,16.074667365792415,2.1424143109045355,126.0,10.0,False,26.0,46.326084253550356
KMX,5,12,-0.41025641025641024,2000-01-10,2000-01-20,False,0.000484344231775521,7,17.0,59,,,,,,,,,,,,,
KMX,60,73,-0.4354838709677419,2000-03-29,2000-04-17,False,0.000484344231775521,13,17.0,18,,,,,,,,,,,,,
KMX,172,209,-0.3411764705882353,2000-09-07,2000-10-30,False,0.000484344231775521,37,17.0,285,0.0028814747153423684,0.7416745249225509,0.5843747517438881,0.6108664152074288,5.9492289291427864,4.412391539677473,3.4765791785353732,3.6341841491937843,,,,,
KMX,388,434,-0.5120328009262312,2001-07-18,2001-09-27,False,0.000484344231775521,46,8.0,26,0.002095539631925647,0.905830690648309,2.3824322897325616,0.8707165551871268,4.326550198076616,3.919121954048319,10.307712895046539,3.767198884313452,52.0,7.0,False,20.0,3.195613049861137
KMX,588,799,-0.6201201228722036,2002-05-09,2003-03-12,False,0.000484344231775521,211,18.0,236,0.0011352505594262412,2.1322727570624727,1.646401217669031,1.2196196867256728,2.3438919779525644,4.997817010085527,3.858986606585775,2.8586567998693235,55.0,15.0,False,236.0,2.8163161901849003
KMX,949,1138,-0.5299362862945363,2003-10-14,2004-07-16,False,0.000484344231775521,189,20.0,21,0.0009922622528004952,0.43157409100059757,1.390831412700665,0.5750716740842554,2.048671559818181,0.8841535661873078,2.849356759701595,1.178132983553444,1.0,20.0,False,21.0,2.4972184186583957
KMX,1773,2235,-0.7869721374493627,2007-01-24,2008-11-20,False,0.000484344231775521,462,17.0,152,0.00031577727488331614,3.417882174103226,7.965361465517839,8.1439579453038,0.6519686912048731,2.2283521677425466,5.193166289647396,5.309605602827245,444.0,20.0,False,155.0,16.334870559674602
KMX,2800,2956,-0.36437690242868703,2011-02-18,2011-10-03,False,0.000484344231775521,156,7.0,49,0.00036979926150216153,1.1451975743207827,3.005633405602674,1.6658631635186858,0.7635050388574719,0.8743641184812717,2.2948162501359852,1.2718949193935651,148.0,7.0,False,55.0,4.03841919874364
KMX,3835,4052,-0.43596949508275185,2015-04-02,2016-02-11,False,0.000484344231775521,217,12.0,43,0.00035920168913344954,0.4209088492896541,2.8141518235512897,1.690176079478107,0.7416247899075398,0.3121564369246641,2.087044754909145,1.2534764798497005,141.0,27.0,False,234.0,2.9280943811559106
KMX,5064,5085,-0.5655544671751482,2020-02-20,2020-03-20,False,0.000484344231775521,21,12.0,27,0.000219090361049987,0.7825895379607679,27.378113411350228,11.285688014060565,0.4523443176908294,0.353999930580845,12.384334030719364,5.105016844391797,28.0,12.0,False,27.0,39.117416744968914
KMX,5499,5738,-0.6403616633409701,2021-11-09,2022-10-21,False,0.000484344231775521,239,3.0,21,0.00043357384541913095,1.3114300539793255,10.979109291009584,2.2229156142390645,0.8951770599800998,1.1739621000907563,9.828246776326157,1.9899030641383832,215.0,3.0,False,21.0,11.058958511187138
KO,13,797,-0.41646854782775566,2000-01-21,2003-03-10,False,8.606771314965757e-05,784,15.0,222,,,,,,,,,,,,,
KO,2016,2305,-0.40595369920194624,2008-01-10,2009-03-05,False,8.606771314965757e-05,289,7.0,22,0.00011157965602469993,1.797931238280031,9.282385612761152,2.160719570985209,1.2964171109168579,2.3308688215581665,12.03384353851202,2.8011938237181573,199.0,7.0,False,22.0,24.825057285709185
KO,5065,5086,-0.3698750278891778,2020-02-21,2020-03-23,False,8.606771314965757e-05,21,10.0,25,6.323118014681383e-05,0.9519022590009113,39.21541301162493,11.475050004219248,0.7346678310932373,0.6993319680329525,28.810302422676003,8.4303500982862,26.0,10.0,False,25.0,45.83834593459019
KR,421,694,-0.5829678057021002,2001-09-04,2002-10-09,False,0.000208778480067542,273,17.0,21,0.00037668091140809326,1.4120064260382896,5.871908000032525,2.1179373440880984,1.8042133043895765,2.5475607797418585,10.594174535810271,3.8212107340672716,270.0,17.0,False,21.0,7.929532917944232
KR,1862,2307,-0.366405396296586,2007-06-01,2009-03-09,False,0.000208778480067542,445,9.0,364,0.00013402847565595477,3.0350584280558772,7.868413731629818,3.4486330193877657,0.6419649937704076,1.9484012648597142,5.051246172208726,2.2139016748076887,369.0,9.0,False,562.0,9.131261412531519
KR,4022,4460,-0.5199597445291635,2015-12-29,2017-09-25,False,0.000208778480067542,438,5.0,185,0.00024572417413897625,0.6210496980235023,11.393289185343797,1.397132775261138,1.1769612177437154,0.7309514088651081,13.409459513688539,1.6443710925210058,371.0,5.0,False,185.0,10.920880637816095
KR,5603,5734,-0.31072480387385915,2022-04-08,2022-10-17,False,0.000208778480067542,131,19.0,124,0.000614615917216671,0.43592216649814236,0.5256990488028124,0.349994095258086,2.943866230934512,1.2832965452696932,1.5475876774049933,1.0303357980567562,37.0,1.0,False,90.0,1.0833928341267272
KSS,285,429,-0.3971037844769624,2001-02-20,2001-09-20,False,0.000439500290097918,144,5.0,132,0.0009583773740531743,0.4641788514369494,0.8936976280468699,0.6018789279277502,2.180606920281335,1.0121916156916537,1.948803232358019,1.312461355410763,43.0,1.0,False,122.0,1.822185777897994
KSS,594,1089,-0.47318313631878506,2002-05-17,2004-05-05,False,0.000439500290097918,495,16.0,152,0.00029341622219935956,2.9188898124015283,5.2015103506610325,0.8284864105188465,0.6676132617204603,1.9486895482600068,3.472597291077547,0.5531085148175634,81.0,16.0,False,165.0,6.696434011730907
KSS,1833,2235,-0.6833566509053881,2007-04-20,2008-11-20,False,0.000439500290097918,402,13.0,51,0.00020749731230188193,5.911214712000699,14.568070845666583,8.526675519518804,0.4721209905359853,2.790808545100659,6.877892037854515,4.025622492254155,378.0,13.0,False,53.0,19.544385891922015
KSS,3835,4119,-0.5469514780422502,2015-04-02,2016-05-18,False,0.000439500290097918,284,20.0,252,0.00024577549960251306,0.8648464792857457,4.000038431731853,3.275885119430079,0.5592157846989265,0.48363580255788213,2.2368846304267915,1.831926667645628,195.0,20.0,False,252.0,11.010023690777052
KSS,4745,5095,-0.845368431265183,2018-11-09,2020-04-03,False,0.000439500290097918,350,9.0,26,0.00043385336316224116,1.0038851329961223,23.264077895760842,13.03469483142916,0.987151483029923,0.9909866978288137,22.965168996123964,12.867218333687768,350.0,9.0,False,26.0,40.94705935111808
L,10,45,-0.33726356762062726,2000-01-18,2000-03-08,False,0.00013526573641040702,35,49.0,257,,,,,,,,,,,,,
L,345,719,-0.46134256968838727,2001-05-16,2002-11-13,False,0.00013526573641040702,374,18.0,317,0.00044308563853408766,1.149889048067986,1.971230916223681,0.5713758711988028,3.2756679576986927,3.7666547096649534,6.457097949498948,1.8716376330880937,329.0,14.0,False,317.0,3.0248126280951153
L,1874,2307,-0.6558023120979881,2007-06-19,2009-03-09,False,0.00013526573641040702,433,39.0,49,0.0001118853517059079,3.387022079890705,42.3659617661845,14.648680372117376,0.8271522018439232,2.8015827710755814,35.04309855813498,12.116688223904747,316.0,39.0,False,49.0,89.78199388653759
L,4905,5122,-0.48524750691201235,2019-07-03,2020-05-13,False,0.00013526573641040702,217,10.0,26,0.00011748218694600825,1.3770026570309017,64.65534969564723,7.504404543657329,0.8685287942362427,1.1959664573711517,56.155032912083115,6.517791429763681,164.0,10.0,False,26.0,70.01772335614167
LEG,78,182,-0.34781769766149306,2000-04-25,2000-09-21,False,0.00023414282106783873,104,14.0,78,0.0007552502400179493,0.5300910724905853,2.436595077604686,0.3872315198758576,3.2255963969919406,1.7098598535032254,7.859472303249973,1.2490525953132792,38.0,14.0,False,74.0,3.771198879117753
LEG,584,799,-0.34413368955091694,2002-05-03,2003-03-12,False,0.00023414282106783873,215,9.0,76,0.00019063702693503714,0.6958875135392639,3.5269677604226164,1.6152093141924377,0.8141912105851131,0.5665854970795976,2.871626150553155,1.315089226870691,35.0,9.0,False,77.0,7.04648906103338
LEG,1237,2307,-0.6111610547781117,2004-12-06,2009-03-09,False,0.00023414282106783873,1070,36.0,46,0.00023296715900829212,2.5734690344303233,13.483855894353917,5.500316220795523,0.9949788677945159,2.5605473061817294,13.41615167126867,5.4726984058789405,974.0,36.0,False,46.0,15.760065138682064
LEG,2855,2917,-0.314384184474514,2011-05-10,2011-08-08,False,0.00023414282106783873,62,7.0,59,0.00018243885797890138,1.0394988799001241,4.351254011215721,4.914707224970404,0.7791776709055835,0.8099543161495416,3.3903999659776427,3.829430128735283,55.0,9.0,False,60.0,8.057237467724146
LEG,4417,4774,-0.33584980870540637,2017-07-25,2018-12-24,False,0.00023414282106783873,357,17.0,255,6.968245400674127e-05,1.187413963770435,11.947647328532662,4.305160628891444,0.2976066218427941,0.35338225848668103,3.5556989604136886,1.2812443112549812,318.0,17.0,False,419.0,13.926628584797882
LEG,4995,5086,-0.584760405317033,2019-11-08,2020-03-23,False,0.00023414282106783873,91,12.0,54,0.0003658026696319682,0.4836973905204399,17.744151265659855,10.670630588687278,1.5623057241886709,0.7556832019852062,27.721789093210045,16.67078724940886,45.0,12.0,False,54.0,24.86991548673408
LEG,5371,6287,-0.8044204088487861,2021-05-10,2024-12-30,True,0.00023414282106783873,916,1.0,21,0.00042243324048206704,0.8728200414549276,12.570634251809311,,1.8041690902821852,1.574714940171796,22.67954976235688,,743.0,1.0,False,21.0,12.26027000860582
LEN,389,430,-0.33469198790215626,2001-07-19,2001-09-21,False,0.0004399720480777826,41,6.0,242,0.0008558060922110185,0.7168049361785429,1.965488024758757,1.3087894341930788,1.9451374148653204,1.3942841005210318,3.8231442954279933,2.5457752966293707,49.0,6.0,False,238.0,2.01929411076863
LEN,624,647,-0.30124280240140633,2002-07-01,2002-08-02,False,0.0004399720480777826,23,16.0,24,0.0005438851125140512,1.017242252311232,3.7849326724996706,1.7217631885712315,1.2361810594337979,1.2574956051629218,4.67886208097624,2.128411042542099,20.0,13.0,False,23.0,3.9424919911947742
LEN,1399,2236,-0.9427770214899349,2005-07-28,2008-11-21,False,0.0004399720480777826,837,7.0,131,0.0003516891282164245,18.01525819355468,19.5678044204272,26.90602740698305,0.799344253238218,14.400393107620653,15.641412011957883,21.507178385241893,846.0,7.0,False,131.0,50.03069954749538
LEN,4540,5086,-0.5880361469188867,2018-01-19,2020-03-23,False,0.0004399720480777826,546,12.0,25,0.00018856161520225992,1.1426796477537184,41.05497142851721,18.281474810171964,0.4285763516706955,0.4897254745626442,17.59518987277855,7.835007777303222,549.0,12.0,False,25.0,61.30958441174075
LEN,5521,5650,-0.44354842174863385,2021-12-10,2022-06-16,False,0.0004399720480777826,129,21.0,218,0.00027724078555109037,1.3575197411676638,3.216655381204414,1.9493877912381172,0.6301327249363737,0.8554176136569008,2.0269198205395873,1.2283730408505737,96.0,32.0,False,221.0,4.68347202666514
LH,250,307,-0.3787777893843415,2000-12-28,2001-03-22,False,0.00014685138849473186,57,6.0,23,0.0011916891008128046,1.5907675347803392,1.1356223120508895,0.7016920674956947,8.114932470356283,12.908971120777592,9.215498374122838,5.694183742712244,17.0,4.0,False,21.0,2.7275385711723885
LH,589,693,-0.6308196073199971,2002-05-10,2002-10-08,False,0.00014685138849473186,104,1.0,71,0.0002327284141625704,2.3105169458722723,45.8785075797043,5.246467300462544,1.584788652991996,3.661681038364099,72.70773822852266,8.314541846066588,114.0,1.0,False,71.0,48.6625201154953
LH,1886,2307,-0.3426292094636313,2007-07-06,2009-03-09,False,0.00014685138849473186,421,10.0,21,0.0002946881036844422,0.8038089075985877,2.623914950119563,0.7108530424350064,2.0067096859286,1.613011120513773,5.265435545457787,1.4264756855261413,254.0,10.0,False,21.0,4.942027861698481
LH,4642,4774,-0.36212457193740855,2018-06-15,2018-12-24,False,0.00014685138849473186,132,5.0,129,0.00015700318129159465,2.076920879930018,5.589257480760385,1.1298031151833265,1.069129702489854,2.220497802454546,5.975641187544542,1.2079060684080603,78.0,5.0,False,129.0,5.6020215861711495
LH,5061,5086,-0.46579251352375983,2020-02-14,2020-03-23,False,0.00014685138849473186,25,6.0,23,0.00011954634656046496,1.3184280155469101,53.14067742464436,14.470116102547284,0.814063440501644,1.0732840463898727,43.25988269489403,11.77959249889788,28.0,6.0,False,23.0,69.09054827827971
LH,5535,5730,-0.34608598398308177,2021-12-31,2022-10-11,False,0.00014685138849473186,195,4.0,147,0.0001924810867492995,1.2684053657310146,2.3470843810587274,1.9251430105431504,1.3107202371205673,1.6625245817359555,3.076370996483275,2.523323903270121,215.0,4.0,False,140.0,4.270654076518811
LHX,56,315,-0.4523368954137008,2000-03-23,2001-04-03,False,0.00023540046184183133,259,17.0,388,,,,,,,,,,,,,
LHX,572,743,-0.3644967615521483,2002-04-17,2002-12-18,False,0.00023540046184183133,171,2.0,21,0.0005021881316085434,1.051554412111829,4.398285038145581,1.1744515199469079,2.1333353710494003,2.243318221941222,9.383017043833329,2.5054989690854685,141.0,2.0,False,21.0,4.456849105964913
LHX,2113,2336,-0.5705289102740204,2008-05-30,2009-04-20,False,0.00023540046184183133,223,19.0,137,0.00062512438030233,0.9194502165304773,5.174336446439867,0.7513948396508412,2.6555783935647472,2.441672128976764,13.740856068200303,1.9953879012128217,106.0,15.0,False,133.0,5.443356153397029
LHX,5059,5086,-0.3440228358747579,2020-02-12,2020-03-23,False,0.00023540046184183133,27,13.0,21,0.00015083554492465893,0.78629131741641,21.302330679756043,5.206426925085804,0.6407614655658889,0.5038251769094724,13.649712626329679,3.336077746879684,20.0,13.0,False,21.0,30.404033866310293
LHX,5579,5977,-0.3815661810874098,2022-03-07,2023-10-05,False,0.00023540046184183133,398,5.0,333,0.0003107887795856384,0.3426848205980029,0.9622760722069583,1.0629999991195889,1.3202556067815256,0.45243155575343463,1.270450379602941,1.403431708846394,381.0,5.0,False,265.0,2.2400736346772394
LII,136,233,-0.5345550638912897,2000-07-18,2000-12-04,False,0.0002877293007017503,97,7.0,146,0.0010429649184389507,0.46403666930178467,3.6151833395561668,1.445508799760899,3.6248130304951114,1.68204616551266,13.104363676852026,5.239699133068656,52.0,7.0,False,146.0,3.574819189944269
LII,622,692,-0.32646703414066414,2002-06-27,2002-10-07,False,0.0002877293007017503,70,20.0,219,0.0004808059131863135,1.8408049518212053,3.0464140289184147,2.7686516113925026,1.6710356297174593,3.076050661853565,5.090666385193786,4.626515488911529,64.0,19.0,False,217.0,4.965572983674173
LII,1595,1646,-0.37709931751776393,2006-05-09,2006-07-21,False,0.0002877293007017503,51,10.0,289,0.0003007475326294731,1.5969398110561253,2.2851529545880953,0.700591989881194,1.0452447209789628,1.6691929072275573,2.388544062412686,0.732290078983465,49.0,10.0,False,289.0,3.3297333965863154
LII,2006,2235,-0.5150530747726276,2007-12-26,2008-11-20,False,0.0002877293007017503,229,13.0,111,0.0006475806761774109,2.4984306898995867,4.378004943307201,2.9076613957861404,2.2506594726293425,5.623116698930368,9.85339829687244,6.544155663624733,235.0,13.0,False,108.0,6.677886028863329
LII,2831,2949,-0.5264610090736981,2011-04-05,2011-09-22,False,0.0002877293007017503,118,14.0,68,0.0001967024586112593,1.0266664779578503,9.520261114545773,6.777178146495446,0.6836372177999136,0.7018674145995412,6.508404821076778,4.633131212604522,117.0,15.0,False,68.0,11.673070242334026
LII,4912,5086,-0.4262556495922175,2019-07-15,2020-03-23,False,0.0002877293007017503,174,19.0,25,0.0001426859764433217,2.2282075037229587,20.575251085531303,7.321382512912134,0.4959035318798651,1.104975970857433,10.20333968263,3.630699446396609,171.0,19.0,False,25.0,21.39475751691882
LII,5411,5650,-0.4687593442993859,2021-07-07,2022-06-16,False,0.0002877293007017503,239,7.0,449,0.00021490767871850143,1.97740151843856,4.194222871944954,1.7476200085859026,0.746909258787192,1.476939502461613,3.1327038964726936,1.3053135652545627,215.0,11.0,False,455.0,4.079228289303864
LIN,6,46,-0.41350301877662177,2000-01-11,2000-03-09,False,0.00015470153331337543,40,18.0,202,,,,,,,,,,,,,
LIN,346,430,-0.3044896362394124,2001-05-17,2001-09-21,False,0.00015470153331337543,84,9.0,232,0.0004551775013322075,0.46529792900402567,2.0351263493774163,1.137351940043094,2.942294698593353,1.3690436297750108,5.987941468740815,3.346424583623661,73.0,5.0,False,230.0,3.210235646070627
LIN,2129,2235,-0.5175628741466111,2008-06-23,2008-11-20,False,0.00015470153331337543,106,21.0,45,0.0004416708338758591,0.7196054818891411,3.1186312615768834,3.440549206597004,2.854986789181827,2.05446414421632,8.903651052131456,9.82272253236446,78.0,21.0,False,44.0,11.262321014177514
LIN,5062,5086,-0.32585042738018255,2020-02-18,2020-03-23,False,0.00015470153331337543,24,6.0,22,0.0001221257508936555,1.1219948504010373,23.65071617229308,7.705798231945488,0.7894281865084563,0.8857343600239176,18.670541977519544,6.083174323844795,27.0,6.0,False,22.0,29.015454712335025
LLY,151,2305,-0.6826193786403854,2000-08-08,2009-03-05,False,0.0001726479739368723,2154,21.0,21,0.0008915874433057267,1.219395402152622,6.976322856900399,0.45484031441683426,5.164192912172432,6.297193092932223,36.027077050631576,2.3488831278816957,0.0,21.0,False,21.0,6.888751312625028
LMT,622,798,-0.4205432309200843,2002-06-27,2003-03-11,False,0.0001331114246714441,176,20.0,96,0.0002938667543755559,0.6524050273173279,3.694897992911252,1.214314926618098,2.2076749242290847,1.4402982192494558,8.157133646534545,2.680812613611856,81.0,20.0,False,96.0,5.326282781744526
LMT,2176,2309,-0.5056783784185912,2008-08-28,2009-03-11,False,0.0001331114246714441,133,14.0,37,0.0001768978489126802,3.0966420607410168,12.73510350295438,3.160070475405492,1.3289456509785926,4.115268999259161,16.924260415013467,4.199561915075983,36.0,14.0,False,36.0,17.38781955971702
LMT,4559,4774,-0.30325692105653346,2018-02-15,2018-12-24,False,0.0001331114246714441,215,13.0,186,0.00010399870828393162,1.0123223174434728,4.075755546246964,1.4456385603408486,0.7812906258093868,0.7909179369162195,3.18434960137337,1.1294638555028826,173.0,14.0,False,187.0,5.75313452598275
LMT,5058,5086,-0.36674304374096545,2020-02-11,2020-03-23,False,0.0001331114246714441,28,14.0,22,8.907461234737324e-05,1.3000053828589258,34.36892374320662,9.955742342519542,0.6691733077550186,0.8699289021470367,22.99876638522157,6.662117034500499,20.0,14.0,False,22.0,55.0358584146005
LNC,8,49,-0.4129743974523694,2000-01-13,2000-03-14,False,0.00036540875302704904,41,32.0,42,,,,,,,,,,,,,
LNC,174,694,-0.5209328618770827,2000-09-11,2002-10-09,False,0.00036540875302704904,520,16.0,521,0.0011116569259990738,0.746212507742856,1.219418823281382,0.7432859769361002,3.042228509279263,2.270148965036089,3.709750708938392,2.261245789582493,524.0,12.0,False,17.0,2.0077722147161507
LNC,1850,2307,-0.9287232729793328,2007-05-15,2009-03-09,False,0.00036540875302704904,457,12.0,129,0.00010140996716952793,132.41119139426337,287.2714704707944,143.8780573021014,0.27752473450470727,36.747380737144915,79.72493857318406,39.92971965381875,349.0,12.0,False,132.0,411.0238160704386
LNC,4549,5085,-0.7919071198409653,2018-02-01,2020-03-20,False,0.00036540875302704904,536,6.0,22,0.0001409598752863365,1.9746180021297073,129.2298166697285,40.17272344957959,0.3857594382143935,0.761727531189584,49.85162147906354,15.497007229452016,542.0,6.0,False,22.0,154.70881489667758
LNT,439,721,-0.4999450383826538,2001-10-04,2002-11-15,False,0.0001175641003824311,282,8.0,21,0.0001243265549476488,0.8807875831686363,33.371002701110335,2.9807735027912106,1.0575214248501006,0.9314517399427727,35.290550325154754,3.1522318418271866,186.0,8.0,False,21.0,36.46035425236138
LNT,1836,2307,-0.5165877904539241,2007-04-25,2009-03-09,False,0.0001175641003824311,471,36.0,50,0.00011421664983374091,3.4188114158800547,7.746601758064908,2.5336354424007648,0.9715265924053255,3.321466204946376,7.526029608733904,2.4614942077529745,355.0,36.0,False,50.0,31.08786557487492
LNT,5062,5086,-0.33538298199005556,2020-02-18,2020-03-23,False,0.0001175641003824311,24,10.0,25,6.38946921036996e-05,0.8621861265169098,48.32738257278387,15.998184624647205,0.5434881217638109,0.4685879185114907,26.265358384243427,8.694823313280187,28.0,10.0,False,25.0,61.22148359156641
LOW,70,200,-0.4095113505930089,2000-04-12,2000-10-17,False,0.0002516177126800608,130,21.0,267,0.001189024803315442,1.2746750472925525,0.9913920592587445,1.1962459480648524,4.725521071830589,6.02350379571761,4.684844066472717,5.65288543467242,181.0,21.0,False,194.0,1.9504211861883847
LOW,370,430,-0.3177504722205947,2001-06-21,2001-09-21,False,0.0002516177126800608,60,8.0,242,0.001080955825412101,0.46942594186800224,1.8184406679702927,0.805706717668434,4.296024369264368,2.0166652858298164,7.812065423661752,3.4613356935835986,64.0,3.0,False,235.0,2.2864413832785884
LOW,599,647,-0.3031636390915665,2002-05-24,2002-08-02,False,0.0002516177126800608,48,12.0,30,0.00034694257683077183,1.282958416423214,6.298210747611166,2.874801764361024,1.3788479878279452,1.7690046309520755,8.684275216259994,3.963914628193424,28.0,10.0,False,30.0,6.637502872917481
LOW,1794,2306,-0.6059295293952451,2007-02-23,2009-03-06,False,0.0002516177126800608,512,20.0,51,0.00020078771524745421,5.02126079594899,8.827788765238129,4.857679324882308,0.797987204910179,4.0069018676843955,7.044462482309855,3.8763659468127982,432.0,20.0,False,51.0,20.43381157787427
