seed,scenario,attempts,rejected,accepted,script_r2,n_event_days,topped,max_x,sd_x
241599,bull_trap,1,0,True,0.0018158407997964892,135,False,0.4935122068043635,0.15480423443546723
241600,bull_trap,1,0,True,0.01723747844422827,114,False,0.3371230921982124,0.14844344148554964
241601,bull_trap,2,1,True,0.0045614589938138194,117,False,0.34598207510139095,0.10291202045448193
241602,bull_trap,2,1,True,0.005299528583909826,140,False,0.4115350057554855,0.18962593764609606
241603,bull_trap,1,0,True,0.0010306230063773282,92,False,0.3440160469495584,0.10435084377100233
241604,bull_trap,2,1,True,0.0813466421668533,108,False,0.4293757873757845,0.09941120459898999
241605,bull_trap,1,0,True,0.0006740178868264444,113,False,0.42984812094531355,0.14062942209442664
241606,bull_trap,2,1,True,0.013670596958380328,146,False,0.38335569450169293,0.11479714424533889
241607,bull_trap,1,0,True,0.0052766042507108625,148,False,0.4160251103933757,0.1560958400333571
241608,bull_trap,4,1,True,0.0013267073440873245,110,False,0.42229284935535033,0.16722146232347296
241609,bull_trap,1,0,True,0.0030168434395904105,136,False,0.36210112930484234,0.1092800518298121
241610,bull_trap,1,0,True,0.03013800069954139,145,False,0.41496252837615477,0.148299133300249
241611,bull_trap,1,0,True,0.0003041709699062742,108,False,0.30542538320949963,0.09225935448428109
241612,bull_trap,1,0,True,0.004845821058078986,134,False,0.5251309046250792,0.17500782525382946
241613,bull_trap,1,0,True,0.003161713706654377,122,False,0.39149368162552883,0.16104042243564817
241614,bull_trap,1,0,True,0.004813317466567168,94,False,0.41169170884379686,0.1705820389535968
241615,bull_trap,1,0,True,0.0021817286791366687,134,False,0.3132990837776981,0.10829362974905765
241616,bull_trap,1,0,True,0.0023154793449535103,106,False,0.32474655692833804,0.10695450875505674
241617,bull_trap,1,0,True,0.013906603569125887,148,False,0.48492185345688055,0.204403038887394
241618,bull_trap,1,0,True,0.009718442261712977,97,False,0.3320986112184632,0.1105610467229627
241619,bull_trap,1,0,True,0.14725039085237057,91,True,0.30130427326462117,0.17669265191988076
241620,bull_trap,1,0,True,7.149597023874122e-05,145,False,0.3625251141717215,0.17719139898907493
241621,bull_trap,1,0,True,0.0007262511887215089,117,False,0.4529633740897657,0.12122085897621691
241622,bull_trap,1,0,True,0.0002968506876569429,116,False,0.38635610440826207,0.14381146088350055
241623,bull_trap,2,1,True,0.01733365764346202,126,False,0.4230994066910402,0.1499758715358663
241624,bull_trap,1,0,True,0.0015013934394113536,148,False,0.4500531426908797,0.1464394910923696
241625,bull_trap,1,0,True,0.014728207310428579,110,False,0.4031108972252512,0.12353964487402402
241626,bull_trap,1,0,True,0.019835771669738825,90,False,0.30826814048177986,0.09552576776967912
241627,bull_trap,1,0,True,0.0028505513556272015,103,False,0.3129929500600874,0.09998353162176976
241628,bull_trap,1,0,True,0.013015726456005445,132,False,0.4789761543593378,0.1563631918262771
241629,bull_trap,1,0,True,0.0002242769357194421,126,False,0.4312284058720176,0.16086392316524883
241630,bull_trap,1,0,True,0.3736623198825945,140,True,0.4433491935508822,0.1516259263915422
241631,bull_trap,1,0,True,0.007633134560795791,94,False,0.3112582021777003,0.10641868329847663
241632,bull_trap,1,0,True,0.16985684663068368,129,True,0.6478716828670745,0.20226484211456197
241633,bull_trap,1,0,True,0.0010054523452433638,114,False,0.3527320700092524,0.15328507124724336
241634,bull_trap,1,0,True,0.002851575963173156,118,False,0.4087302266881507,0.17371383503740853
241635,bull_trap,1,0,True,0.004179221043047402,118,False,0.4516713783973782,0.1936569691753616
241636,bull_trap,1,0,True,0.0011587680579592484,140,False,0.4387639097300229,0.13399332491829255
241637,bull_trap,1,0,True,0.002621181284605174,134,False,0.39047053729020875,0.1424211514432619
241638,bull_trap,1,0,True,0.01841165443739987,107,False,0.3031365975646883,0.11894966565679607
241639,bull_trap,1,0,True,0.019876070729713247,112,False,0.4465215968429047,0.1395550897926115
241640,bull_trap,1,0,True,0.0007251985598595639,133,False,0.49818040102223266,0.1890178435367853
241641,bull_trap,3,1,True,0.00203352203893779,146,False,0.3687724855161171,0.16489137359574232
241642,bull_trap,1,0,True,0.0038490030650299182,121,False,0.39706085612374614,0.16216628646834633
241643,bull_trap,1,0,True,6.758712236585004e-05,123,False,0.3835016414677227,0.13652521330611359
241644,bull_trap,1,0,True,0.00044876560719311605,144,False,0.3583572444991737,0.16385986601641553
241645,bull_trap,1,0,True,2.378772262878151e-05,106,False,0.3458352726624639,0.12121319816103117
241646,bull_trap,1,0,True,0.008198230769505706,96,False,0.35170587010829707,0.13613527108601503
241647,bull_trap,1,0,True,0.0009527932000209215,104,False,0.3136755168827537,0.07942924051905173
241648,bull_trap,1,0,True,1.711527909455404e-05,127,False,0.39427465832053754,0.15487917626646297
241649,bull_trap,1,0,True,0.002249158774921265,140,False,0.394380918770136,0.17213687268301653
241650,bull_trap,1,0,True,0.013002044058802545,100,False,0.44398755159349046,0.16704728631343996
241651,bull_trap,1,0,True,0.011135967233195633,145,False,0.37794097110196023,0.14998073376798207
241652,bull_trap,1,0,True,0.06039175993879924,117,False,0.38448884273363426,0.1800884255014171
241653,bull_trap,1,0,True,0.002993381977352612,110,False,0.43988144178887545,0.14890647653951256
241654,bull_trap,1,0,True,1.6369547837886836e-05,98,False,0.305098806334897,0.12351919421898332
241655,bull_trap,2,1,True,0.004731564727781806,121,False,0.4590710825194722,0.1568794900044609
241656,bull_trap,1,0,True,0.0001404750889380382,130,False,0.5112662797615094,0.17915069795020894
241657,bull_trap,1,0,True,0.0012161134092582486,121,False,0.4587432699801761,0.1847828457386033
241658,bull_trap,1,0,True,0.013207734713228246,112,False,0.44824187123009795,0.18048089191753652
241659,bull_trap,1,0,True,0.02231088515948597,113,False,0.4643496710034741,0.12699455380183308
241660,bull_trap,2,1,True,0.0003461599597984999,93,False,0.30984447520418873,0.07388548874644955
241661,bull_trap,1,0,True,0.00620099047367461,121,False,0.4322444781276426,0.1557052889581417
241662,bull_trap,1,0,True,0.0035608934279184904,114,False,0.31416528690128076,0.09740184715108649
241663,bull_trap,2,1,True,0.004660702122463886,105,False,0.3175130720116146,0.11717825181816924
241664,bull_trap,1,0,True,0.009582120395827115,98,False,0.40131522972597033,0.119666419226271
241665,bull_trap,1,0,True,0.007458525236931535,129,False,0.3543874786671825,0.12325467945652605
241666,bull_trap,1,0,True,0.00793114315218522,93,False,0.34567172853021844,0.10056987734665881
241667,bull_trap,1,0,True,0.09516605622625789,134,True,0.47125951243984027,0.21675465280182074
241668,bull_trap,1,0,True,1.033871105431066e-05,147,False,0.4932235340593986,0.18962043995200142
241669,bull_trap,1,0,True,0.004005925650140587,125,True,0.463513760024833,0.14176478914439877
241670,bull_trap,1,0,True,0.26101691020697376,124,True,0.376722041077046,0.10368084857298696
241671,bull_trap,1,0,True,0.008652717894205606,97,False,0.36859481197878263,0.08622879849479616
241672,bull_trap,1,0,True,0.022339624998117653,137,False,0.44132444508672575,0.17592931533255118
241673,bull_trap,1,0,True,0.0034002848372497395,110,False,0.39239135717303397,0.15275023899191736
241674,bull_trap,1,0,True,0.00919804225723941,106,False,0.324829198599587,0.0799991021979934
241675,bull_trap,1,0,True,0.00010842493630255234,130,False,0.39259116168837815,0.14733265424125908
241676,bull_trap,1,0,True,0.014735841187690439,111,False,0.5102810069927242,0.15420177287316797
241677,bull_trap,1,0,True,0.006414017361307353,114,False,0.36422443362023965,0.13041651774758242
241678,bull_trap,1,0,True,0.002997351232987911,149,False,0.35909928484021125,0.11944337492473402
241679,bull_trap,1,0,True,0.0008931916018400445,104,False,0.42696786517133034,0.13689529308430706
241680,bull_trap,1,0,True,0.022137828223527386,143,False,0.502880410247897,0.21547371618596176
241681,bull_trap,1,0,True,0.00019764039463202656,146,False,0.4519341241564359,0.1577697245528574
241682,bull_trap,1,0,True,0.003117820712335383,136,False,0.40371694652937246,0.12033013931263044
241683,bull_trap,1,0,True,3.5262132977936336e-05,143,False,0.41924321086483557,0.1697037841423927
241684,bull_trap,1,0,True,0.00018340897983366568,91,False,0.3493755321995372,0.09538825339057706
241685,bull_trap,1,0,True,0.546911509704875,99,True,0.368921756757933,0.10137973180321566
241686,bull_trap,1,0,True,0.003469682033742183,142,False,0.45451664064976266,0.13269264954907112
241687,bull_trap,1,0,True,0.31428826413508887,118,True,0.46335535487047436,0.16050571510123543
241688,bull_trap,1,0,True,0.020953314390807776,138,False,0.37582900792944157,0.14213657073711458
241689,bull_trap,2,1,True,2.9145139228075303e-05,133,False,0.4878415011351024,0.17309358923718976
241690,bull_trap,1,0,True,0.005554829162664097,105,False,0.47515283474681563,0.16366622339224274
241691,bull_trap,2,1,True,0.000331231769860761,125,False,0.368794087201729,0.12037891472362111
241692,bull_trap,1,0,True,0.0008494452536064465,130,False,0.39846856738463377,0.13191061075952842
241693,bull_trap,1,0,True,0.0014310721409965918,118,False,0.39756452361138317,0.13430314390944173
241694,bull_trap,1,0,True,9.021710546916146e-05,150,False,0.3923285751506972,0.16270247667334733
241695,bull_trap,1,0,True,0.011964563219972264,103,False,0.36713233136665296,0.10467238849130389
241696,bull_trap,1,0,True,0.0018184251182296453,99,False,0.3675248582419937,0.11575452911025974
241697,bull_trap,1,0,True,0.0006367358277206228,126,False,0.3296848448016534,0.1022926567450484
241698,bull_trap,1,0,True,0.003961244488795295,124,False,0.3587804408197801,0.09979650883258302
241699,bull_trap,1,0,True,0.0020537021149135202,99,False,0.3459777373727609,0.13957621043062027
241700,bull_trap,1,0,True,0.1902312399202139,128,True,0.40375006885758435,0.14685687204184075
241701,bull_trap,1,0,True,0.010339866265918657,148,False,0.3768772571839155,0.10860299369712051
241702,bull_trap,1,0,True,0.0074989494839135295,107,False,0.372317747223616,0.1155056605334541
241703,bull_trap,1,0,True,0.003990450517068824,116,False,0.42564636180513926,0.1136900236488068
241704,bull_trap,1,0,True,0.6882688598637831,118,True,0.33703717662781363,0.12649169420412706
241705,bull_trap,3,1,True,0.0019149627232449003,129,False,0.6099932721280771,0.17368860323766253
241706,bull_trap,1,0,True,0.018201300950005765,112,False,0.3947398960798123,0.13406785310205394
241707,bull_trap,1,0,True,0.01287932733148311,93,False,0.3263156209574285,0.10927945716364258
241708,bull_trap,1,0,True,0.007237774247807892,114,False,0.38117814689604973,0.13083016089823038
241709,bull_trap,1,0,True,0.0014039595376728149,103,False,0.35146330765504713,0.13924034716194364
241710,bull_trap,1,0,True,0.012414919174956185,99,False,0.40071360320421173,0.1396985340772267
241711,bull_trap,1,0,True,0.0010584118248916517,136,False,0.43502569600876256,0.1939372732542383
241712,bull_trap,1,0,True,0.00015604252802120628,93,False,0.5031875972685753,0.20577231400822488
241713,bull_trap,1,0,True,0.20483881886145702,125,True,0.40984094840342955,0.1654565812734152
241714,bull_trap,1,0,True,0.0006901871189619412,114,False,0.33005097658057225,0.09121690405947314
241715,bull_trap,1,0,True,0.008985874774763685,138,False,0.3981938488001223,0.13405015908829196
241716,bull_trap,1,0,True,3.374952513940235e-05,149,False,0.3076979400417182,0.14977023302352355
241717,bull_trap,1,0,True,0.005681965095298013,150,False,0.4372272421008465,0.17139909973750353
241718,bull_trap,1,0,True,0.015152628772889499,117,False,0.4371640448066523,0.16861147928118556
241719,bull_trap,1,0,True,0.0023987280291065125,119,False,0.4660049430267794,0.12870331281159184
241720,bull_trap,1,0,True,0.0005305146479436948,138,False,0.40134553581641524,0.1420693954793384
241721,bull_trap,1,0,True,0.000466856943854748,113,False,0.3203865983678656,0.10435007314732338
241722,bull_trap,1,0,True,0.00813095463515202,130,False,0.438941349054872,0.15914480185343025
241723,bull_trap,1,0,True,0.028917002066973528,94,False,0.4324213059377391,0.12622220466301118
241724,bull_trap,1,0,True,0.0011083268662806377,146,False,0.4425618380210285,0.18527730906865875
241725,bull_trap,1,0,True,6.312696573991431e-06,131,False,0.44552003482614344,0.1267411416166527
241726,bull_trap,1,0,True,0.018080140049041602,95,False,0.3764101998903563,0.14956582846244854
241727,bull_trap,1,0,True,0.42042595542223754,103,True,0.4453699448437227,0.14587009371855347
241728,bull_trap,1,0,True,0.018700522412974974,110,False,0.35252837146587424,0.2898094551708418
241729,bull_trap,1,0,True,0.04319013731327569,118,False,0.3122331934082425,0.11761655701815606
241730,bull_trap,1,0,True,0.03338459489575068,112,False,0.32972792078105767,0.10214724013510038
241731,bull_trap,1,0,True,0.003535546171422573,148,False,0.4631719674986094,0.16119403231669904
241732,bull_trap,1,0,True,0.000777144140532462,135,False,0.38482514813497537,0.14697776584364045
241733,bull_trap,1,0,True,0.027849865873632116,138,True,0.4331693709550155,0.17423768437284315
241734,bull_trap,1,0,True,0.0011551706918509872,147,False,0.46979344016732016,0.13132105906723174
241735,bull_trap,1,0,True,0.009148557877434705,148,False,0.41150057657762246,0.15877623211885272
241736,bull_trap,1,0,True,0.03778475696862199,105,False,0.421696628099767,0.13731769599514873
241737,bull_trap,1,0,True,0.027434381333833663,91,False,0.43612548343759366,0.11861815840951781
241738,bull_trap,1,0,True,0.01418394920473631,143,False,0.438150855156691,0.15764465422270474
241739,bull_trap,1,0,True,0.22593314992085453,110,True,0.34364477707610874,0.12319040254649624
241740,bull_trap,1,0,True,0.001575601658899762,111,False,0.3870331658552193,0.14071616500039746
241741,bull_trap,1,0,True,0.016267736173992898,121,False,0.5748637840108801,0.19860342379106294
241742,bull_trap,1,0,True,2.2982039523975185e-05,107,False,0.3392387784607566,0.10926145254986176
241743,bull_trap,1,0,True,0.0016789028593637819,115,False,0.5058691734717683,0.19046009791575655
241744,bull_trap,2,1,True,0.021031681696954692,103,False,0.4209334121084361,0.13182387291304876
241745,bull_trap,1,0,True,0.010649709033368803,116,False,0.37913718417649755,0.11770494195035845
241746,bull_trap,1,0,True,0.002421143044269315,104,False,0.42204398636633383,0.18102823044646388
241747,bull_trap,2,1,True,0.010958205515300372,150,False,0.3700719474646283,0.17673696870354136
241748,bull_trap,1,0,True,7.279784045127061e-07,139,False,0.4225745941313267,0.11726570422611861
241749,bull_trap,3,1,True,0.003152149445625771,109,False,0.39729890565090115,0.17469827343331995
241750,bull_trap,1,0,True,0.018890103077042003,102,False,0.3834838842656874,0.10542365816026272
241751,bull_trap,1,0,True,0.0026771422510527784,118,False,0.3961753250094847,0.12877262717794288
241752,bull_trap,1,0,True,0.0006264112356418914,136,False,0.46281792615147954,0.16501167192021304
241753,bull_trap,1,0,True,0.0012730214397996373,107,False,0.334613675002397,0.09798446740744574
241754,bull_trap,1,0,True,0.0015048547428432322,137,False,0.34827831493972433,0.14533229386352248
241755,bull_trap,1,0,True,0.015022847072058492,100,False,0.34610477046504645,0.1005042015809419
241756,bull_trap,2,1,True,0.004959953354042554,92,False,0.4213012483079692,0.14431438125535306
241757,bull_trap,1,0,True,0.000607251812612615,130,False,0.3513539635936156,0.10226833004688107
241758,bull_trap,1,0,True,0.0018031222254919382,146,False,0.4772541765729897,0.18860622321797615
241759,bull_trap,1,0,True,0.00907524298487874,148,False,0.399365246103318,0.1268261487193801
241760,bull_trap,1,0,True,0.0003369542553855478,116,False,0.39932388007162267,0.1552312085818169
241761,bull_trap,1,0,True,0.010218607567661546,136,False,0.5404892712368069,0.1557521630661039
241762,bull_trap,2,1,True,0.0007209558983840061,109,False,0.3494023022671119,0.09446381471065089
241763,bull_trap,1,0,True,0.00430743936558855,124,False,0.38246100061069677,0.13848608521566377
241764,bull_trap,2,1,True,0.00979790673249495,131,False,0.3700401773484575,0.1185929942296465
241765,bull_trap,1,0,True,1.2456859765848123e-05,135,False,0.4256219595177505,0.14547691990689424
241766,bull_trap,1,0,True,0.008326918078311098,134,False,0.3660576409363045,0.11322911976873558
241767,bull_trap,1,0,True,0.2980651444722462,146,True,0.34154252211161823,0.11247199882607231
241768,bull_trap,1,0,True,0.001785458751341181,147,False,0.5522009258625609,0.19396045075341312
241769,bull_trap,1,0,True,0.005515105294422384,127,False,0.4456099937372124,0.18189050570844442
241770,bull_trap,1,0,True,0.015056927994086358,117,False,0.4468430462784376,0.129649985018884
241771,bull_trap,1,0,True,0.002542104099911284,113,False,0.35091942845617613,0.1124478527315699
241772,bull_trap,1,0,True,0.0010562922575121825,111,False,0.48100107674927167,0.16216260443418132
241773,bull_trap,1,0,True,0.00023639981784312716,136,False,0.43838098897300526,0.15059250253275483
241774,bull_trap,1,0,True,0.018002509995682637,118,False,0.43657088758496376,0.12042347959461497
241775,bull_trap,1,0,True,0.002991012176437136,125,False,0.41084504419775064,0.1760154795152205
241776,bull_trap,1,0,True,1.1485811965158156e-05,102,False,0.43897563982243615,0.32026993761480366
241777,bull_trap,1,0,True,0.002719653610046096,94,False,0.3344309494397012,0.11662742855686156
241778,bull_trap,1,0,True,0.00851061829322448,126,False,0.30059245341636964,0.11652723473454264
241779,bull_trap,1,0,True,0.005168339169358251,136,False,0.5197989130809851,0.2015850196603157
241780,bull_trap,1,0,True,0.0029199083336032597,126,False,0.4528535293448186,0.16019411904086506
241781,bull_trap,1,0,True,0.0026731106520926184,125,False,0.3415804916607724,0.10179595365989505
241782,bull_trap,1,0,True,0.003775016012400502,145,False,0.46881230491461506,0.12409669598495024
241783,bull_trap,1,0,True,0.22124265302877447,142,True,0.46713925853798316,0.12737262352131362
241784,bull_trap,1,0,True,0.00014616258582943412,90,False,0.3007976263139043,0.13360906767870007
241785,bull_trap,2,1,True,0.0004720060924163061,148,False,0.4644660580638692,0.18484325386632633
241786,bull_trap,1,0,True,0.0006221708215202814,96,False,0.5764985974111613,0.1744112672580736
241787,bull_trap,1,0,True,0.003408805010734602,118,False,0.3019990033686573,0.11101114377413362
241788,bull_trap,1,0,True,0.1939994630120584,149,True,0.4537672220227026,0.13658643150058106
241789,bull_trap,1,0,True,4.924484756694014e-05,138,False,0.35449316276637494,0.1569043772377258
241790,bull_trap,1,0,True,0.01517538188222741,135,False,0.4187687996088578,0.1867091894193716
241791,bull_trap,1,0,True,0.0003783107068425104,125,False,0.4050928655303694,0.162875257123101
241792,bull_trap,1,0,True,0.18319532625529053,93,True,0.31808925835036556,0.08970260291294369
241793,bull_trap,1,0,True,0.045707517883242295,91,False,0.3501180613266877,0.10533488752941811
241794,bull_trap,1,0,True,0.00013733425483850216,92,True,0.4401315262846383,0.2184692629853491
241795,bull_trap,1,0,True,0.005822960109342885,130,False,0.3713159603486147,0.11859014405918511
241796,bull_trap,1,0,True,0.42595052417045387,130,True,0.41294070359020224,0.15522986080400905
241797,bull_trap,1,0,True,0.007050782646442055,95,False,0.3078728528077963,0.09245139487273717
241798,bull_trap,1,0,True,0.0060944693871914845,133,False,0.38254405462236685,0.1379919232100198
241799,bull_trap,1,0,True,0.003126075858428549,123,False,0.386380863497291,0.13720106223188896
241800,bull_trap,1,0,True,0.021888466894962266,105,False,0.3586233391763326,0.12169871102647008
241801,bull_trap,1,0,True,0.0033799126124917866,105,False,0.32093730231881074,0.1454026952989284
241802,bull_trap,1,0,True,0.0007380285924789256,108,False,0.34113654682294786,0.10201555098641954
241803,bull_trap,1,0,True,0.022544305741856837,102,False,0.45649018214890996,0.1373158899484786
241804,bull_trap,1,0,True,0.0033628134168505967,120,False,0.3816616714818385,0.20833053074615387
241805,bull_trap,1,0,True,0.003988863323034023,145,False,0.3878379587053149,0.16554331057916247
241806,bull_trap,1,0,True,0.03241573044176778,118,False,0.34185474477039995,0.11660525031828706
241807,bull_trap,1,0,True,0.012302073646909783,100,False,0.4124172550315422,0.11482943014885558
241808,bull_trap,1,0,True,3.16445201287309e-05,115,False,0.39055656545440537,0.14510571809805123
241809,bull_trap,1,0,True,0.002379233240145757,143,False,0.3732559515695762,0.13920427606200747
241810,bull_trap,3,1,True,0.008818067143914123,101,False,0.4433156663945423,0.17413298943228858
241811,bull_trap,1,0,True,0.006970963663869376,100,False,0.3154763463423608,0.1395404182124748
241812,bull_trap,1,0,True,0.0013266301761509158,101,False,0.3682375790746465,0.14825304166045797
241813,bull_trap,3,1,True,0.1872535980158341,140,True,0.3572558022438141,0.1313587240606951
241814,bull_trap,1,0,True,0.47160754715206116,119,True,0.37297766369254093,0.12066644657864951
241815,bull_trap,1,0,True,0.03707611754071963,98,False,0.36423590013602347,0.16792692289493266
241816,bull_trap,1,0,True,4.0551450708030615e-06,117,False,0.3840111837496335,0.11884815926968724
241817,bull_trap,1,0,True,0.004059539966572183,142,False,0.4524436371799884,0.13055297084822573
241818,bull_trap,3,1,True,0.3914796253406126,137,True,0.30991285497995763,0.15357124148807202
241819,bull_trap,1,0,True,0.006799864071496063,114,False,0.409072474446039,0.1294257598693485
241820,bull_trap,1,0,True,0.002052811911929615,145,False,0.5124767859939441,0.19018533616036795
241821,bull_trap,1,0,True,0.01463589459779524,145,False,0.4622645542285296,0.18609653100678172
241822,bull_trap,1,0,True,0.23459373671952666,104,True,0.4306827753750424,0.13367200547580074
241823,bull_trap,1,0,True,0.0053613594257872176,124,False,0.3970369879517786,0.10758049546333356
241824,bull_trap,1,0,True,0.015093829785877826,94,False,0.413947739174214,0.14309947261034323
241825,bull_trap,1,0,True,0.336070084501287,146,True,0.3542167932962561,0.13031749218526262
241826,bull_trap,1,0,True,0.010373355568751361,116,False,0.33531336760431,0.12296331817178487
241827,bull_trap,1,0,True,0.0009255367846118496,102,False,0.3792490903130455,0.14045270723127914
241828,bull_trap,2,1,True,0.0005967655445444272,93,False,0.43851784108170233,0.15292287004096225
241829,bull_trap,1,0,True,0.0017285241572502026,115,False,0.3858038622222052,0.15169397559032027
241830,bull_trap,1,0,True,0.004228734605203534,126,False,0.323318559505602,0.12972224676005165
241831,bull_trap,1,0,True,0.004515366310048768,92,False,0.4157906049040911,0.12571025227259974
241832,bull_trap,1,0,True,0.0015882896786853261,117,False,0.4034779729862983,0.16312552802579072
241833,bull_trap,2,1,True,0.00013802474608191762,116,False,0.30282791318027336,0.1172960644318983
241834,bull_trap,1,0,True,7.627070249662877e-05,104,False,0.3776611795544476,0.14723692379497566
241835,bull_trap,1,0,True,0.0010462265790693334,130,False,0.545794583291506,0.162722894908003
241836,bull_trap,3,1,True,0.0011962786720247393,111,False,0.36327121907858945,0.15871202682937488
241837,bull_trap,1,0,True,0.0067880150660906925,105,False,0.3876675141185822,0.13409844687690528
241838,bull_trap,1,0,True,0.005982727425913641,125,False,0.4800494723007075,0.185423457672953
241839,bull_trap,1,0,True,0.2643273168719128,149,True,0.3865434351492702,0.16627096465617922
241840,bull_trap,1,0,True,0.0017126756059764792,141,False,0.41960171707632105,0.14311968453503257
241841,bull_trap,1,0,True,0.22018200282020217,142,True,0.35820244881925833,0.11472787001060376
241842,bull_trap,2,1,True,0.005266267348747582,127,False,0.3617956970754027,0.1795281015493005
241843,bull_trap,2,1,True,0.017926729884988408,99,False,0.3796419476749779,0.10029866672273796
241844,bull_trap,1,0,True,0.00456912945003192,113,False,0.7089875144820051,0.23133010375715946
241845,bull_trap,2,1,True,0.004403843201325837,118,False,0.39264604532020186,0.16713038955639545
241846,bull_trap,1,0,True,0.0011849913977950357,124,False,0.4759494942777084,0.16731191201270296
241847,bull_trap,1,0,True,0.44844340132317095,124,True,0.30173585096971767,0.1234948805395055
241848,bull_trap,1,0,True,0.025890273905129917,139,False,0.5946273445914961,0.20065234717356506
241849,bull_trap,1,0,True,0.0062231113668392195,118,False,0.4516116623882814,0.156533722317414
241850,bull_trap,1,0,True,0.0051468930985725594,142,False,0.4135419103106083,0.17295743037040187
241851,bull_trap,1,0,True,0.42306788846303445,128,True,0.46413169069184607,0.14448841409168334
241852,bull_trap,1,0,True,0.006619962958567443,95,False,0.41088652839152634,0.15468761335242867
241853,bull_trap,1,0,True,0.0037763545373001983,126,False,0.38959120856944673,0.14409522866466518
241854,bull_trap,1,0,True,0.002487584048079658,101,False,0.4026228593062093,0.14297102883288015
241855,bull_trap,1,0,True,0.012444937765923885,114,False,0.40696916920124376,0.10613138057213845
241856,bull_trap,1,0,True,0.023433086442356893,108,False,0.43591982978887384,0.14119996230447857
241857,bull_trap,1,0,True,0.0008872646429172524,117,False,0.4160644336600048,0.1341460755410363
241858,bull_trap,1,0,True,0.0007564866207993147,133,False,0.39526234439088537,0.1578529935957836
241859,bull_trap,1,0,True,0.0007231899168776746,129,False,0.3992564897819957,0.14882058637958218
241860,bull_trap,1,0,True,0.0001441153897408804,91,False,0.3081597563678553,0.08523773840036666
241861,bull_trap,1,0,True,0.0026217345349994385,136,False,0.38625559614570115,0.11856810060200103
241862,bull_trap,1,0,True,0.28275770242261966,121,True,0.31928966122419694,0.09744022187473422
241863,bull_trap,1,0,True,0.00015320880920530107,126,False,0.42401749094112257,0.1190357075900306
241864,bull_trap,1,0,True,0.0008281424434219174,119,False,0.3489069808899165,0.09921855242008012
241865,bull_trap,1,0,True,0.00012100214075475985,150,False,0.42849566497240843,0.1682626566852002
241866,bull_trap,1,0,True,0.0023186751147901545,90,False,0.3597274510809162,0.131861615021224
241867,bull_trap,2,1,True,0.05225516004889559,100,False,0.5063441355582408,0.1299772927023757
241868,bull_trap,1,0,True,0.006113055076362817,126,False,0.48218548495419344,0.16905080414574167
241869,bull_trap,1,0,True,0.0009661182178439346,114,False,0.3423204363471249,0.13131222387955704
241870,bull_trap,1,0,True,7.1381199340094105e-06,131,False,0.4583338859079044,0.1749403701969168
241871,bull_trap,1,0,True,8.398757065282841e-05,114,False,0.3498720770872665,0.11942817410246472
241872,bull_trap,1,0,True,0.007406564111349317,148,False,0.35503976915946067,0.1116068956362339
241873,bull_trap,2,1,True,0.00037347862490933853,113,False,0.38432607705671273,0.13224983720411299
241874,bull_trap,2,1,True,0.4762994998238189,131,True,0.3171798857874655,0.16594059344549186
241875,bull_trap,1,0,True,0.014822898319651532,116,False,0.4267220418536133,0.1170552232803435
241876,bull_trap,1,0,True,0.0038022238819941058,143,False,0.38141734565253704,0.1441804485379446
241877,bull_trap,1,0,True,0.00017723463583546438,117,False,0.38811986672439636,0.1286319556620612
241878,bull_trap,1,0,True,0.0032997533267054946,92,False,0.36107984198757326,0.11965735186121543
241879,bull_trap,2,1,True,0.005977348167283565,137,False,0.45440108609546986,0.10961936186493523
241880,bull_trap,1,0,True,0.0006138370172629371,128,False,0.41174121245511264,0.12354457288936836
241881,bull_trap,1,0,True,0.21615797436652934,144,True,0.38206534990015245,0.127443408420374
241882,bull_trap,1,0,True,0.006178128078322095,112,False,0.37503408080260453,0.1187568432798834
241883,bull_trap,1,0,True,4.183146866043495e-07,125,False,0.5632600561004273,0.16271889613666635
241884,bull_trap,1,0,True,0.051045512665388884,98,False,0.35654865581510936,0.19306695643534022
241885,bull_trap,1,0,True,0.41866490202669593,101,True,0.3524445456541583,0.11858072320529996
241886,bull_trap,1,0,True,0.020898880677230173,114,False,0.44358049909341696,0.17807922258193482
241887,bull_trap,1,0,True,0.004032846578737691,134,False,0.3221899549703435,0.08459051541162968
241888,bull_trap,1,0,True,0.0020450680088847954,96,False,0.3350279631360167,0.11304858888467459
241889,bull_trap,1,0,True,0.00024020681413015462,107,False,0.33775428381997946,0.1088639923208894
241890,bull_trap,1,0,True,0.005377250593009102,104,False,0.3642979609416268,0.13147981058014782
241891,bull_trap,1,0,True,2.8500412584492997e-05,101,False,0.6208513820920954,0.21632749793067024
241892,bull_trap,1,0,True,0.02238032560576743,118,False,0.41034957781844256,0.11175859599552657
241893,bull_trap,1,0,True,0.0006120637014495857,134,False,0.44552573377504273,0.14830895551476403
241894,bull_trap,1,0,True,0.012092878474107595,108,False,0.42113107619079904,0.1338930074623488
241895,bull_trap,1,0,True,0.013156242203845286,116,False,0.44264497105579975,0.16551830333309261
241896,bull_trap,1,0,True,0.0005600766830016532,141,False,0.4265622132004867,0.12095961858979172
241897,bull_trap,1,0,True,0.0021017438592982295,134,False,0.4891816350517341,0.17313653088334682
241898,bull_trap,1,0,True,0.015773131695457417,131,False,0.4012664173757083,0.16264783440575356
