design,design_label,seeds_per_cell,runs_per_model,calls_per_run,stateful,all_models,model,config_tag,rate_source,streams,hours,days,hours_smoke_ratio_adjusted,note
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,19.0,4446,200,False,True,gpt-5.5,default,smoke,15,85.852112257123,3.5771713440467914,140.4646115457382,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,19.0,4446,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,10,80.42269834190607,3.3509457642460863,131.58142281023106,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,19.0,4446,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,15,53.61513222793738,2.233963842830724,87.72094854015403,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,19.0,4446,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,138.59244569277763,5.774685237199068,226.7542817013761,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,19.0,4446,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,92.39496379518509,3.8497901581327123,151.16952113425072,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,19.0,4446,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,101.22178074991703,4.217574197913209,165.61127896798286,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,19.0,4446,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,67.48118716661135,2.8117161319421395,110.40751931198857,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,claude-fable-5-1,default,smoke,10,551.396117758572,22.9748382399405,902.1518452198586,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,claude-fable-5-1,default,smoke,15,367.59741183904805,15.316558826627002,601.4345634799058,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,claude-haiku-4-5-20251001,default,smoke,10,180.9292719669938,7.538719665291409,296.02253498414586,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,claude-haiku-4-5-20251001,default,smoke,15,120.61951464466253,5.025813110194272,197.34835665609722,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,claude-opus-5,default,smoke,10,421.3068426388502,17.55445177661876,689.3097960780528,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,claude-opus-5,default,smoke,15,280.87122842590014,11.702967851079173,459.5398640520352,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,claude-sonnet-5,default,smoke,10,309.41405636018516,12.892252348341048,506.23944001818796,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,claude-sonnet-5,default,smoke,15,206.27603757345676,8.594834898894032,337.49296001212537,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gemini-2.5-flash,thinking0,batch,10,121.84832465163214,5.0770135271513395,121.84832465163214,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gemini-2.5-flash,thinking0,batch,15,81.23221643442142,3.384675684767559,81.23221643442142,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gemini-2.5-flash-lite,default,smoke,10,69.43358290344476,2.8930659543101984,113.60187879305201,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gemini-2.5-flash-lite,default,smoke,15,46.28905526896318,1.9287106362067992,75.73458586203466,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gemini-2.5-pro,default,smoke,10,989.9333185918332,41.24722160799305,1619.6526258519468,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gemini-2.5-pro,default,smoke,15,659.9555457278889,27.498147738662038,1079.7684172346312,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gemini-3.5-flash,default,smoke,10,380.6162548158169,15.859010617325703,622.7349913136435,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gemini-3.5-flash,default,smoke,15,253.74416987721125,10.572673744883803,415.1566608757623,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5,default,smoke,10,785.1116776687503,32.71298656953126,1284.5392375842691,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5,default,smoke,15,523.4077851125002,21.80865771302084,856.3594917228461,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5-mini,default,batch,10,476.6036506019201,19.85848544174667,476.6036506019201,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5-mini,default,batch,15,317.73576706794677,13.238990294497782,317.73576706794677,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5-nano,default,smoke,10,946.2814211700559,39.42839254875233,1548.2327544780119,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5-nano,default,smoke,15,630.8542807800372,26.28559503250155,1032.1551696520078,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5.4-mini,default,smoke,10,88.21688021439314,3.675703342266381,144.3336626824061,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5.4-mini,default,smoke,15,58.811253476262095,2.450468894844254,96.22244178827073,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5.5,default,smoke,10,318.55652179616686,13.273188408173619,521.1976375776076,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,gpt-5.5,default,smoke,15,212.37101453077793,8.848792272115746,347.465091718405,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,10,198.94035905629394,8.289181627345581,325.4908880042558,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,15,132.62690603752932,5.5261210848970554,216.9939253361705,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,342.83394460844994,14.284747692018748,560.9184863139303,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,228.55596307229996,9.523165128012499,373.9456575426202,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,250.39072080242633,10.432946700101096,409.6700058681681,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,47.0,10998,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,166.92714720161754,6.955297800067398,273.1133372454454,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,claude-fable-5-1,default,smoke,10,1091.0604032244084,45.46085013435035,1785.1089703286564,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,claude-fable-5-1,default,smoke,15,727.3736021496057,30.30723342290024,1190.072646885771,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,claude-haiku-4-5-20251001,default,smoke,10,358.00898495596647,14.917041039831936,585.7467181601185,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,claude-haiku-4-5-20251001,default,smoke,15,238.67265663731098,9.944694026554624,390.4978121067456,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,claude-opus-5,default,smoke,10,833.6497099024057,34.735404579266906,1363.9534262821046,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,claude-opus-5,default,smoke,15,555.7664732682705,23.156936386177936,909.3022841880696,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,claude-sonnet-5,default,smoke,10,612.2448349254728,25.51020145522803,1001.7078281210954,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,claude-sonnet-5,default,smoke,15,408.1632232836485,17.00680097015202,667.805218747397,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gemini-2.5-flash,thinking0,batch,10,241.10413175748485,10.046005489895203,241.10413175748485,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gemini-2.5-flash,thinking0,batch,15,160.73608783832321,6.697336993263467,160.73608783832321,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gemini-2.5-flash-lite,default,smoke,10,137.38985553234815,5.724577313847839,224.78669633518803,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gemini-2.5-flash-lite,default,smoke,15,91.59323702156544,3.81638487589856,149.857797556792,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gemini-2.5-pro,default,smoke,10,1958.8042261497976,81.61684275624157,3204.844557536831,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gemini-2.5-pro,default,smoke,15,1305.869484099865,54.411228504161045,2136.5630383578873,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gemini-3.5-flash,default,smoke,10,753.1342914440633,31.380595476835968,1232.2203019610392,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gemini-3.5-flash,default,smoke,15,502.0895276293754,20.92039698455731,821.4802013073595,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5,default,smoke,10,1553.5188515573145,64.72995214822144,2541.747853092277,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5,default,smoke,15,1035.6792343715429,43.15330143214762,1694.4985687281849,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5-mini,default,batch,10,943.0667979995441,39.29444991664767,943.0667979995441,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5-mini,default,batch,15,628.7111986663627,26.196299944431782,628.7111986663627,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5-nano,default,smoke,10,1872.4291950811744,78.01788312838227,3063.5243865203215,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5-nano,default,smoke,15,1248.2861300541163,52.011922085588175,2042.3495910135475,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5.4-mini,default,smoke,10,174.5568055306077,7.273200230441987,285.59639637156954,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5.4-mini,default,smoke,15,116.3712036870718,4.848800153627992,190.39759758104634,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5.5,default,smoke,10,630.3352452562451,26.263968552343545,1031.3059637173938,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,gpt-5.5,default,smoke,15,420.2234968374968,17.509312368229033,687.537309144929,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,10,393.64794451564546,16.401997688151894,644.0564379658679,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,15,262.4319630104303,10.934665125434597,429.3709586439118,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,678.3735499699116,28.265564582079648,1109.902536748841,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,452.24903331327437,18.843709721386432,739.9350244992272,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,495.4539794601202,20.64391581083834,810.6236286327583,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,93.0,21762,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,330.30265297341344,13.762610540558894,540.4157524218388,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,claude-fable-5-1,default,smoke,10,1982.6796574723123,82.61165239467968,3243.907698769279,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,claude-fable-5-1,default,smoke,15,1321.7864383148749,55.074434929786456,2162.605132512853,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,claude-haiku-4-5-20251001,default,smoke,10,650.5754672855735,27.107311136898897,1064.4214555812905,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,claude-haiku-4-5-20251001,default,smoke,15,433.7169781903823,18.071540757932596,709.6143037208602,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,claude-opus-5,default,smoke,10,1514.9118384248018,63.12132660103341,2478.58203270619,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,claude-opus-5,default,smoke,15,1009.9412256165344,42.08088440068894,1652.3880218041265,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,claude-sonnet-5,default,smoke,10,1112.573947337687,46.35724780573696,1820.3077736824207,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,claude-sonnet-5,default,smoke,15,741.7159648917914,30.904831870491307,1213.5385157882806,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gemini-2.5-flash,thinking0,batch,10,438.1354652367198,18.255644384863327,438.1354652367198,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gemini-2.5-flash,thinking0,batch,15,292.0903101578132,12.170429589908883,292.0903101578132,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gemini-2.5-flash-lite,default,smoke,10,249.66543639749287,10.402726516562202,408.483351404804,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gemini-2.5-flash-lite,default,smoke,15,166.44362426499526,6.935151011041469,272.32223426986934,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gemini-2.5-pro,default,smoke,10,3559.547464723826,148.3144776968261,5823.857314233596,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gemini-2.5-pro,default,smoke,15,2373.0316431492174,98.87631846455072,3882.5715428223975,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gemini-3.5-flash,default,smoke,10,1368.5988736994268,57.02495307080945,2239.196032595867,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gemini-3.5-flash,default,smoke,15,912.3992491329511,38.01663538053963,1492.7973550639113,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5,default,smoke,10,2823.061138851464,117.62754745214433,4618.8751308881165,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5,default,smoke,15,1882.0407592343092,78.41836496809621,3079.2500872587443,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5-mini,default,batch,10,1713.745041526053,71.40604339691888,1713.745041526053,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5-mini,default,batch,15,1142.4966943507022,47.60402893127926,1142.4966943507022,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5-nano,default,smoke,10,3402.5863867604135,141.77443278168388,5567.049691633702,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5-nano,default,smoke,15,2268.3909245069426,94.5162885211226,3711.3664610891346,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5.4-mini,default,smoke,10,317.2053777921796,13.216890741340817,518.9869998580135,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5.4-mini,default,smoke,15,211.47025186145305,8.811260494227211,345.9913332386756,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5.5,default,smoke,10,1145.447918798983,47.72699661662429,1874.093632991823,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,gpt-5.5,default,smoke,15,763.6319458659888,31.8179977444162,1249.395755327882,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,10,715.3387378832698,29.805780745136243,1170.3821292067921,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,15,476.8924919221799,19.870520496757496,780.2547528045279,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,1232.7433327410222,51.364305530875924,2016.9196635543453,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,821.8288884940147,34.242870353917276,1344.61310903623,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,900.3411024597883,37.51421260249118,1473.0687445046897,
tierA_shape,plan 13.2's Tier A shape: 13 settings x 3 personas x 2 arms x 3 scenarios,169.0,39546,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,600.2274016398588,25.00947506832745,982.0458296697931,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,claude-fable-5-1,default,smoke,10,297.20641808263457,12.383600753443107,486.2662428135408,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,claude-fable-5-1,default,smoke,15,198.13761205508973,8.255733835628739,324.17749520902726,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,claude-haiku-4-5-20251001,default,smoke,10,97.52216077653567,4.063423365688986,159.55824580705735,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,claude-haiku-4-5-20251001,default,smoke,15,65.01477385102378,2.708948910459324,106.37216387137155,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,claude-opus-5,default,smoke,10,227.08737617413203,9.4619740072555,371.54286880802846,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,claude-opus-5,default,smoke,15,151.391584116088,6.307982671503667,247.69524587201897,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,claude-sonnet-5,default,smoke,10,166.77637080407143,6.949015450169643,272.86664852044174,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,claude-sonnet-5,default,smoke,15,111.18424720271429,4.632676966779762,181.91109901362785,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gemini-2.5-flash,thinking0,batch,10,65.67711115974498,2.7365462983227076,65.67711115974498,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gemini-2.5-flash,thinking0,batch,15,43.784740773163314,1.8243641988818047,43.784740773163314,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gemini-2.5-flash-lite,default,smoke,10,37.42519362171491,1.5593830675714546,61.232218356538674,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gemini-2.5-flash-lite,default,smoke,15,24.950129081143274,1.039588711714303,40.82147890435911,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gemini-2.5-pro,default,smoke,10,533.581079524676,22.232544980194834,873.004252232255,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gemini-2.5-pro,default,smoke,15,355.7207196831174,14.821696653463226,582.0028348215034,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gemini-3.5-flash,default,smoke,10,205.15486075178782,8.54811919799116,335.65857687827594,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gemini-3.5-flash,default,smoke,15,136.76990716785855,5.698746131994106,223.77238458551727,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5,default,smoke,10,423.18076243138313,17.632531767974296,692.3757592652798,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5,default,smoke,15,282.1205082875888,11.755021178649534,461.5838395101865,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5-mini,default,batch,10,256.8927478421697,10.703864493423737,256.8927478421697,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5-mini,default,batch,15,171.26183189477982,7.135909662282493,171.26183189477982,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5-nano,default,smoke,10,510.0523972264131,21.252183217767215,834.5084350377937,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5-nano,default,smoke,15,340.0349314842754,14.16812214517814,556.3389566918623,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5.4-mini,default,smoke,10,47.549524087190626,1.9812301702996093,77.79686782881464,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5.4-mini,default,smoke,15,31.699682724793753,1.320820113533073,51.864578552543094,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5.5,default,smoke,10,171.70422451424596,7.154342688093582,280.92922309147644,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,gpt-5.5,default,smoke,15,114.46948300949732,4.7695617920623885,187.28614872765095,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,10,107.23026445587476,4.467927685661448,175.44189708030808,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,openrouter/anthropic/claude-haiku-4.5,default,smoke,15,71.48684297058317,2.978618457107632,116.96126472020538,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,10,184.78992759037018,7.699580316265425,302.3390422685015,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,openrouter/deepseek/deepseek-v4-flash,default,smoke,15,123.19328506024678,5.133053544176949,201.55936151233428,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,10,134.9623743332227,5.623432263884279,220.81503862397716,
tierA_shape_4scen,Tier A's shape on E8.5's 4 scenarios,19.0,5928,200,False,True,openrouter/qwen/qwen3-235b-a22b-2507,default,smoke,15,89.97491622214847,3.7489548425895194,147.21002574931808,
