scenario,seed,persona,policy,mcr_0.03,mcr_0.05,mcr_0.08,mcr_0.12,mcr_0.2
bull_trap,79,ENTJ,always_hold,0.11843143546950619,0.12535726984294482,0.12765048712672158,0.1284206927847233,0.12931060842305112
bull_trap,79,ENTJ,constant_mix,0.1000066016044158,0.09978976962010774,0.09980250630053361,0.09954259854711422,0.0997112658150317
bull_trap,79,ENTJ,band_lo,0.1413333333333333,0.187037037037037,0.19999999999999993,0.19999999999999998,0.19999999999999998
bull_trap,79,ENTJ,band_hi,0.06111326500338741,0.016256495066005835,0.0034056582441930896,0.003356007862312472,0.003102557698466697
bull_trap,79,ENTJ,L5_full_level_free,0.04917204545833435,0.010680613190926272,0.0034056582441930818,0.0033560078623124695,0.003102557698466695
bull_trap,79,ENTJ,L5_level_free,0.031861024771018404,0.00987195214545713,0.0037804277959368965,0.0035794012258474656,0.0031459428043831795
bull_trap,79,ENTJ,rule_p_sma50,0.0450058213306252,0.04334548605924469,0.04997418816108772,0.0568235792478505,0.043362611658274125
bull_trap,79,ENTJ,rule_rsi,0.03870966663511029,0.04248476667309399,0.047899374250289055,0.054441385498415,0.04034764769414482
bull_trap,79,ENTJ,rule_analyst,0.067577485124079,0.025234578566966398,0.013831819729179537,0.01532678586359321,0.003102557698466697
bull_trap,79,ENTJ,random,0.4066745994365156,0.39062815747737545,0.3903061721765648,0.3861497176943488,0.3760347163008471
bull_trap,79,ENTJ,oracle_switches,1.0,1.0,1.0,1.0,1.0
bull_trap,80,ISFJ,oracle,0.004239469207921654,0.002914454284247582,0.0031670434554835706,0.00323116714797729,0.0032725223928634726
bull_trap,80,ISFJ,always_hold,0.16009596892655004,0.16264267775826535,0.1698433061239154,0.17202851671595001,0.17897149055522413
bull_trap,80,ISFJ,constant_mix,0.10067812677115169,0.10044580870732334,0.10008084988155312,0.09994785760961382,0.09928842674357434
bull_trap,80,ISFJ,band_lo,0.19131056231201998,0.19574029361256806,0.20128662061185545,0.20131526308027103,0.2010772526463625
bull_trap,80,ISFJ,band_hi,0.012540833659873152,0.008178408415589778,0.0033305426674829276,0.0034660098362738322,0.003241372236445699
bull_trap,80,ISFJ,L5_full_level_free,0.022993008734453882,0.021011929149374574,0.022454175662732345,0.023859745308666247,0.021575273078901967
bull_trap,80,ISFJ,L5_level_free,0.008282701458359566,0.005725514577926739,0.0031113498082073797,0.003143547378700491,0.003272517985960887
bull_trap,80,ISFJ,rule_p_sma50,0.023472288642003694,0.01955234994489909,0.019567796878922367,0.0207302854525545,0.018986797780793468
bull_trap,80,ISFJ,rule_rsi,0.024407228022682064,0.020548396474641403,0.014512736217078225,0.015402167991134965,0.013839507104816833
bull_trap,80,ISFJ,rule_analyst,0.012540833659873152,0.008178408415589778,0.0033305426674829276,0.0034660098362738322,0.003241372236445699
bull_trap,80,ISFJ,random,0.4112720064115513,0.41688662112636327,0.41797357678289,0.4198526067440306,0.42671731551949704
bull_trap,80,ISFJ,oracle_switches,1.0,1.0,1.0,1.0,1.0
bull_trap,80,INTJ,oracle,0.0051055736082806094,0.003795179841150647,0.003959257505970387,0.003877046005606836,0.0039598152122780166
bull_trap,80,INTJ,always_hold,0.18308593102590093,0.1865246318914349,0.19588008486312902,0.1986555680440341,0.20733476917084492
bull_trap,80,INTJ,constant_mix,0.10006438611361171,0.10009932217566256,0.10034512688455112,0.10034351212249878,0.09995749858589695
bull_trap,80,INTJ,band_lo,0.1913238398973609,0.19593281335786375,0.20165150592002723,0.20181862252365745,0.20163636969385093
bull_trap,80,INTJ,band_hi,0.013408721114413822,0.008995667130472848,0.003959257505918637,0.0038770460056068495,0.003959815212278027
bull_trap,80,INTJ,L5_full_level_free,0.023340669534015118,0.021537109653719945,0.022811133579874663,0.024040356936853736,0.021887840232629602
bull_trap,80,INTJ,L5_level_free,0.008499273426163247,0.00638141488200122,0.003959257505918614,0.0038770460056068282,0.003959815212278
bull_trap,80,INTJ,rule_p_sma50,0.0237248015777905,0.01998600111451151,0.020069181979114666,0.021107660876938262,0.019693051707930804
bull_trap,80,INTJ,rule_rsi,0.02489561902874798,0.021233342581871435,0.015403294425223889,0.01626797587075248,0.014954041594574877
bull_trap,80,INTJ,rule_analyst,0.013408721114413822,0.008995667130472848,0.003959257505918637,0.0038770460056068495,0.003959815212278027
bull_trap,80,INTJ,random,0.3129114044582534,0.31503056513610816,0.3146588854153869,0.3173483372207914,0.33110170786693205
bull_trap,80,INTJ,oracle_switches,1.0,1.0,1.0,1.0,1.0
bull_trap,80,ENTJ,oracle,0.0043148083282145075,0.0032125626160621657,0.003393261923111058,0.00341170335226588,0.0034713330510005107
bull_trap,80,ENTJ,always_hold,0.12598093748484115,0.12702966294486312,0.12975010066081155,0.13053364555756428,0.13293934980252686
bull_trap,80,ENTJ,constant_mix,0.10189840615783961,0.10209923317260726,0.10305599963020157,0.10340500317063794,0.10403038527980564
bull_trap,80,ENTJ,band_lo,0.19018404907975459,0.19477124183006533,0.2,0.2,0.19999999999999996
bull_trap,80,ENTJ,band_hi,0.013398899135380036,0.008718978280515037,0.0034310082758810243,0.0034677585930671297,0.003439928518769561
bull_trap,80,ENTJ,L5_full_level_free,0.023148200350433683,0.021349662240708323,0.022760279010493278,0.02412599119385648,0.021779476319141476
bull_trap,80,ENTJ,L5_level_free,0.008213019734980918,0.00606240643732217,0.003431009734395933,0.0034677594284449895,0.003439928518769596
bull_trap,80,ENTJ,rule_p_sma50,0.0238523979826394,0.019856723084422424,0.019721265080886004,0.020891250653785807,0.0191895212852617
bull_trap,80,ENTJ,rule_rsi,0.02478304471167421,0.020848196397054274,0.014775431635650337,0.015589676608870158,0.014088629972139088
bull_trap,80,ENTJ,rule_analyst,0.013398899135380036,0.008718978280515037,0.0034310082758810243,0.0034677585930671297,0.003439928518769561
bull_trap,80,ENTJ,random,0.3848491621689692,0.3801070261776424,0.38408893337236494,0.3843601637557216,0.3881828055691837
bull_trap,80,ENTJ,oracle_switches,1.0,1.0,1.0,1.0,1.0
bull_trap,81,ISFJ,oracle,0.004991010236413706,0.0029851899630617875,0.0031502452800430177,0.003028636826674322,0.0029874224667352156
bull_trap,81,ISFJ,always_hold,0.13862983666044665,0.14813631010099573,0.1520749389720615,0.15546895832021013,0.16370827403065086
bull_trap,81,ISFJ,constant_mix,0.10151093544306727,0.10170140918161552,0.10196719398280907,0.10235695923706169,0.10154331900039684
bull_trap,81,ISFJ,band_lo,0.200959760289986,0.2007209463087092,0.2006650127679538,0.20077505299936235,0.19992327370242938
bull_trap,81,ISFJ,band_hi,0.0031753992923192176,0.0033574154982030755,0.0034972332957771786,0.00360174124009194,0.003480801605798042
bull_trap,81,ISFJ,L5_full_level_free,0.011590988831584647,0.005946360156253789,0.0034972243708852806,0.00360173010509621,0.0034808016050388462
bull_trap,81,ISFJ,L5_level_free,0.012256796765633996,0.0056461875341691815,0.0031502462736711025,0.003028641249061126,0.002987423453656771
bull_trap,81,ISFJ,rule_p_sma50,0.028790045170176328,0.0384430228771166,0.04364326481588015,0.03755721632065449,0.029191281919136884
bull_trap,81,ISFJ,rule_rsi,0.028790045170176328,0.0384430228771166,0.04364326481588015,0.03755721632065449,0.029191281919136884
bull_trap,81,ISFJ,rule_analyst,0.03245999494377986,0.0381032147024539,0.030151674698639837,0.012112876379775645,0.0028777422709323295
bull_trap,81,ISFJ,random,0.4216257570403405,0.4200152575711158,0.4179404333876152,0.4208638200229765,0.4424239257610668
bull_trap,81,ISFJ,oracle_switches,0.0,1.0,1.0,1.0,1.0
bull_trap,81,INTJ,oracle,0.006825377850077628,0.0034486277376644925,0.0034375364793875368,0.0036426270094340966,0.0037890075054971837
bull_trap,81,INTJ,always_hold,0.15489883708073088,0.16800570698918357,0.1733210026292515,0.17789711935908673,0.1887327202268339
bull_trap,81,INTJ,constant_mix,0.10109052705655015,0.10089621560473994,0.1009524564021905,0.10110094216376389,0.10100886215059608
bull_trap,81,INTJ,band_lo,0.20129005727852212,0.20119503370336464,0.2012984201529649,0.20148200871981023,0.2012349726448401
bull_trap,81,INTJ,band_hi,0.003469710654468952,0.003543334515591761,0.003437536479390424,0.0036426270094341013,0.0037890075054971945
bull_trap,81,INTJ,L5_full_level_free,0.011985844647792315,0.006069271818468533,0.003437536479390414,0.0036426270094340883,0.003789007505497174
bull_trap,81,INTJ,L5_level_free,0.01260658145711568,0.006069271818468541,0.003437536479390424,0.0036426270094340974,0.003789007505497185
bull_trap,81,INTJ,rule_p_sma50,0.028912177884659176,0.038393100553583415,0.04331371108055394,0.037165037686067486,0.028873135147499913
bull_trap,81,INTJ,rule_rsi,0.028969439652912175,0.03847153474035012,0.043482658258652176,0.03705157320248322,0.028720805210924398
bull_trap,81,INTJ,rule_analyst,0.0324307345039251,0.038170712506741075,0.03010897120513579,0.012069219283266201,0.003712833131937115
bull_trap,81,INTJ,random,0.3133300830862086,0.3172257747495613,0.3186947374390439,0.323636751301849,0.3335628627152219
bull_trap,81,INTJ,oracle_switches,0.0,1.0,1.0,1.0,1.0
bull_trap,81,ENTJ,oracle,0.0057501835458850835,0.003720727182096329,0.003757544189945207,0.0039719207254381465,0.00374853324959684
bull_trap,81,ENTJ,always_hold,0.11768451620111617,0.1217538907299355,0.12336073112159737,0.12474164579074501,0.12791650652452174
bull_trap,81,ENTJ,constant_mix,0.10218269618875749,0.10245705287489605,0.10252773413977173,0.10286587728125414,0.10212957532717011
bull_trap,81,ENTJ,band_lo,0.19999999999999996,0.19999999999999998,0.2,0.19999999999999993,0.19999999999999993
bull_trap,81,ENTJ,band_hi,0.003505902667083438,0.003844742992726918,0.003757544189923717,0.003971920725438153,0.003748533249596856
bull_trap,81,ENTJ,L5_full_level_free,0.011836524945045042,0.006297601505151417,0.0037575441899237237,0.003971920725438161,0.003748533249596871
bull_trap,81,ENTJ,L5_level_free,0.012498882552966318,0.00629760154181205,0.0037575441899152925,0.003971920725438125,0.003748533249596851
bull_trap,81,ENTJ,rule_p_sma50,0.028673460752250413,0.0383179528068632,0.04320285157340657,0.03699151111811359,0.02872114189215696
bull_trap,81,ENTJ,rule_rsi,0.028673460752250413,0.0383179528068632,0.04320285157340657,0.03699151111811359,0.02872114189215696
bull_trap,81,ENTJ,rule_analyst,0.03238185089139538,0.03814531235078756,0.02984779571489394,0.011746497386691167,0.0035768678147913963
bull_trap,81,ENTJ,random,0.3706298324039737,0.3819878191177439,0.38716095127556294,0.3889288865969857,0.37401158702249565
bull_trap,81,ENTJ,oracle_switches,0.0,1.0,1.0,1.0,1.0
bull_trap,82,ISFJ,oracle,0.0061763454508574666,0.003947135682072583,0.0038973706163498204,0.0037523857630588175,0.004110034019631057
bull_trap,82,ISFJ,always_hold,0.12812220557397755,0.1302597158492556,0.13426398001342324,0.1394352057601889,0.14485930861694898
bull_trap,82,ISFJ,constant_mix,0.10112679724917017,0.10102850555599444,0.10072995463954508,0.10023017626584958,0.09996824068912014
bull_trap,82,ISFJ,band_lo,0.19875893378756992,0.20088357318772926,0.20084588561741892,0.20099429728593443,0.20040045571200366
bull_trap,82,ISFJ,band_hi,0.0061763454508574666,0.003947135682072583,0.0038973706163498204,0.0037523857630588175,0.004110034019631057
bull_trap,82,ISFJ,L5_full_level_free,0.03306373027879945,0.030132077944110675,0.02791172134552668,0.031252012793365445,0.03520531687361915
bull_trap,82,ISFJ,L5_level_free,0.05119029897610823,0.049388337388534716,0.05158637280442794,0.059214061094044756,0.08816994754843081
bull_trap,82,ISFJ,rule_p_sma50,0.053256916847113527,0.0506859861511672,0.05578741736483017,0.0655056629577084,0.08263705216490703
bull_trap,82,ISFJ,rule_rsi,0.0524195012737622,0.049493583189631145,0.0509628559729829,0.060023809733567364,0.0743511830332438
bull_trap,82,ISFJ,rule_analyst,0.06548613542503107,0.05884413095064469,0.043206409314621774,0.015050738286003637,0.0037286362196490034
bull_trap,82,ISFJ,random,0.4178937917187396,0.4188547658824778,0.4220709665462977,0.41833271473882705,0.4309930414475658
bull_trap,82,ISFJ,oracle_switches,2.0,0.0,1.0,1.0,1.0
bull_trap,82,INTJ,oracle,0.005949111768548873,0.0035350768855107063,0.0036055058651340475,0.003846432621974954,0.003990574370410701
bull_trap,82,INTJ,always_hold,0.14059580829858126,0.14371175885164195,0.14947939433527532,0.1568291982252151,0.16411433816458426
bull_trap,82,INTJ,constant_mix,0.1010400969464613,0.10120708376275706,0.10126320210161345,0.10131118950210037,0.10119435505714318
bull_trap,82,INTJ,band_lo,0.19909171571761802,0.20154128958617626,0.20164845468019255,0.20177821704715995,0.20203658314576506
bull_trap,82,INTJ,band_hi,0.005781424079740362,0.0035350791533800964,0.0036055058661801365,0.0038464326219754636,0.0039905743704107075
bull_trap,82,INTJ,L5_full_level_free,0.032973270116586545,0.030247401921346638,0.027852844675215822,0.03112299433537968,0.03521788069104486
bull_trap,82,INTJ,L5_level_free,0.05065782379863401,0.0491581420238557,0.05147195756795922,0.059155247636096774,0.08764414812251345
bull_trap,82,INTJ,rule_p_sma50,0.05299317543889226,0.05040827435858546,0.05559940568607743,0.06572280659429836,0.08276820800993372
bull_trap,82,INTJ,rule_rsi,0.0540834836307106,0.05154777184082507,0.052737376731229475,0.060913653768231664,0.07557037085302648
bull_trap,82,INTJ,rule_analyst,0.06563766324101478,0.05913605066300435,0.0435580268344225,0.015290418398601038,0.003933454159257499
bull_trap,82,INTJ,random,0.31222995857591157,0.3139517296578615,0.31675041755397004,0.31622057330903935,0.3302988727343487
bull_trap,82,INTJ,oracle_switches,2.0,0.0,1.0,1.0,1.0
bull_trap,82,ENTJ,oracle,0.006168195138590856,0.003907927583418148,0.003832187427158618,0.003653805548791564,0.003439791543094665
bull_trap,82,ENTJ,always_hold,0.11329399753453552,0.11432691318915618,0.11621072496027857,0.11857074263159294,0.12075735428287741
bull_trap,82,ENTJ,constant_mix,0.1017712883256075,0.10182239633800268,0.101943978993669,0.10192509030776535,0.10137222016174383
bull_trap,82,ENTJ,band_lo,0.19771428571428568,0.19999999999999998,0.19999999999999998,0.2,0.19999999999999998
bull_trap,82,ENTJ,band_hi,0.006168195138590856,0.003907927583418148,0.003832187427158618,0.003653805548791564,0.003439791543094665
bull_trap,82,ENTJ,L5_full_level_free,0.03327379795131316,0.03046624759838169,0.028243463521876525,0.031533687210637915,0.03570916644679387
bull_trap,82,ENTJ,L5_level_free,0.05134055627810291,0.04973258963302037,0.05178885940897027,0.05903271857676148,0.08719853183873547
bull_trap,82,ENTJ,rule_p_sma50,0.05318356557064678,0.05061558255462166,0.05566380755868759,0.06530840883305815,0.0820951877712696
bull_trap,82,ENTJ,rule_rsi,0.05278722307361629,0.05017183788867004,0.051756720766165616,0.06068610634577888,0.07510401504364825
bull_trap,82,ENTJ,rule_analyst,0.0652821188261632,0.05868518777182049,0.04319097220663794,0.015026937614616515,0.003418771115770953
bull_trap,82,ENTJ,random,0.37771828120808515,0.37736206145307166,0.38192275727602076,0.3859398951591507,0.3816024680962634
bull_trap,82,ENTJ,oracle_switches,2.0,0.0,1.0,1.0,1.0
bull_trap,83,ISFJ,oracle,0.01809081977864172,0.0034879531368564405,0.0036899796900658733,0.003772048777073383,0.0039021513457184816
bull_trap,83,ISFJ,always_hold,0.12632680562879423,0.13120810698709442,0.13372190154707003,0.13628714379877768,0.14512411614607762
bull_trap,83,ISFJ,constant_mix,0.10139573435446982,0.1014991182192725,0.10177561536516855,0.1016332060270412,0.10093257279034591
bull_trap,83,ISFJ,band_lo,0.14923153137834705,0.16738750948338502,0.17445465368247104,0.18063020531594923,0.19987197275553897
bull_trap,83,ISFJ,band_hi,0.05445753875051613,0.03605753114142452,0.029096594467139067,0.022899543749978237,0.0039021294045498613
bull_trap,83,ISFJ,L5_full_level_free,0.03096419851974013,0.01334374793602385,0.003488254082905308,0.0033272347913839866,0.003235829073897182
bull_trap,83,ISFJ,L5_level_free,0.035866467958736076,0.019647908735046904,0.011600734803503343,0.00902583430437505,0.004027621637809715
bull_trap,83,ISFJ,rule_p_sma50,0.04170321013091564,0.0304081906161488,0.02245000525597156,0.0248529671243109,0.04246049618139492
bull_trap,83,ISFJ,rule_rsi,0.041898720793563715,0.02964076958301822,0.022656110168775886,0.02504691630551937,0.04246049618139503
bull_trap,83,ISFJ,rule_analyst,0.09885722967025348,0.10479208271550602,0.10512853031028443,0.10200423157599775,0.05659797579335876
bull_trap,83,ISFJ,random,0.4021493099491017,0.411720994482336,0.41628508451911295,0.4247800607456836,0.4379221528724734
bull_trap,83,ISFJ,oracle_switches,4.0,3.0,2.0,2.0,1.0
bull_trap,83,INTJ,oracle,0.01791855460806144,0.0036789434908019373,0.0037452279735772157,0.0036694830116242535,0.0036481527458077792
bull_trap,83,INTJ,always_hold,0.13858965965478914,0.14569215361966412,0.1493007797322998,0.1528833704141456,0.16481522745435
bull_trap,83,INTJ,constant_mix,0.10152574926198174,0.10145434399181112,0.10154438580433864,0.1017413835522731,0.10161591253460792
bull_trap,83,INTJ,band_lo,0.15044504849155876,0.1687592440217313,0.1756644210558021,0.18233508822524172,0.20148103996226346
bull_trap,83,INTJ,band_hi,0.05463578175045394,0.036054999634538974,0.02892547613601534,0.022871836027433347,0.003648152732304546
bull_trap,83,INTJ,L5_full_level_free,0.03074857097963585,0.013067086362150173,0.0033216039795563395,0.0033759839333356973,0.003648152732304561
bull_trap,83,INTJ,L5_level_free,0.03525763627971826,0.0185392197937696,0.010622689997809654,0.008215550264448602,0.0036481527323045685
bull_trap,83,INTJ,rule_p_sma50,0.04174526756649735,0.03022523072402589,0.022519694613306173,0.024965906009853336,0.042449789887705924
bull_trap,83,INTJ,rule_rsi,0.04133228948553104,0.029358556307539894,0.02269103030421085,0.02516021410687903,0.042803976728322556
bull_trap,83,INTJ,rule_analyst,0.09954487987377657,0.1055245447737253,0.10579127024890088,0.1025706460400625,0.05630581800350327
bull_trap,83,INTJ,random,0.32255594758170225,0.327089371337302,0.33029924768952645,0.3288090757743831,0.3271449178662217
bull_trap,83,INTJ,oracle_switches,4.0,3.0,2.0,2.0,1.0
bull_trap,83,ENTJ,oracle,0.01753661949212059,0.0033123347847896036,0.0035972159253017766,0.003829741372656326,0.003915790045452171
bull_trap,83,ENTJ,always_hold,0.11288028803000932,0.1152280708777852,0.11640058473365221,0.11752066504939905,0.12107939229158607
bull_trap,83,ENTJ,constant_mix,0.10216605354103815,0.10228766328380275,0.10216911731948594,0.10208539990625976,0.10018154153738443
bull_trap,83,ENTJ,band_lo,0.1483870967741935,0.16699029126213585,0.17419354838709672,0.18048780487804875,0.19999999999999993
bull_trap,83,ENTJ,band_hi,0.054200433863122545,0.035756483030390106,0.02874408737769407,0.022413557348027788,0.003107897522057821
bull_trap,83,ENTJ,L5_full_level_free,0.03073243286358147,0.013432858585520775,0.00355460315374993,0.0037997033725362217,0.0039157900454528305
bull_trap,83,ENTJ,L5_level_free,0.03467643190083305,0.018245701377270714,0.010342847667136543,0.007871830467093893,0.0031078975220578207
bull_trap,83,ENTJ,rule_p_sma50,0.040874978122533996,0.02954484155751068,0.021828509803725984,0.02451703017121276,0.042455455240265505
bull_trap,83,ENTJ,rule_rsi,0.041409677453175774,0.029414253059596742,0.022750939695710605,0.02557115823114308,0.043588218899039
bull_trap,83,ENTJ,rule_analyst,0.09764522015497058,0.10393239435582502,0.10435523245860188,0.1012809343737802,0.05566748041444392
bull_trap,83,ENTJ,random,0.4131951254450737,0.40545593140827857,0.4007652942101035,0.3882206321610193,0.3739791284093791
bull_trap,83,ENTJ,oracle_switches,4.0,3.0,2.0,2.0,1.0
bull_trap,84,ISFJ,oracle,0.023684404010985864,0.0033236018092892795,0.0035471876505501734,0.0035016447009903378,0.0034822959816490696
bull_trap,84,ISFJ,always_hold,0.10061771992782356,0.10349375049597218,0.10612380634184955,0.10634981185122984,0.10819429110247386
bull_trap,84,ISFJ,constant_mix,0.10188375122856067,0.1024350375572129,0.10287175307581935,0.10283703195768394,0.10266365588389541
bull_trap,84,ISFJ,band_lo,0.19161888664431054,0.19905100591203884,0.2010023826370672,0.20101687241968627,0.20049874770282994
bull_trap,84,ISFJ,band_hi,0.012880795484403575,0.006348218813402241,0.0041507454497716435,0.004167818920140191,0.003699405791812729
bull_trap,84,ISFJ,L5_full_level_free,0.12281650497593935,0.11529622849508658,0.10408614019927277,0.10269604675815568,0.12188720730902687
bull_trap,84,ISFJ,L5_level_free,0.02625294973708991,0.005793401536095786,0.00352034787733211,0.0034797892358583034,0.0034822921970282883
bull_trap,84,ISFJ,rule_p_sma50,0.04968772993757495,0.030202876168376015,0.034620616374021536,0.03507928243172605,0.0404733916881651
bull_trap,84,ISFJ,rule_rsi,0.049896261632850936,0.02783537774768719,0.03149310857623228,0.03180850039596853,0.037556328399659326
bull_trap,84,ISFJ,rule_analyst,0.1517145236916865,0.16107588488963465,0.18534577018688742,0.18803193200102555,0.19927616608502738
bull_trap,84,ISFJ,random,0.4218093006356763,0.43161258963978694,0.44222508938301547,0.44248183147146924,0.4408923798974139
bull_trap,84,ISFJ,oracle_switches,7.0,2.0,1.0,1.0,1.0
bull_trap,84,INTJ,oracle,0.02343123085740019,0.0030762041299862847,0.0027692958531058275,0.00280937995960277,0.00277335750180324
bull_trap,84,INTJ,always_hold,0.10062089234527202,0.10514772431249714,0.1093099227971978,0.10966318676310068,0.11250574040942703
bull_trap,84,INTJ,constant_mix,0.10201928180911453,0.10185146819595134,0.1013275918213943,0.10134676698040544,0.1010681038890314
bull_trap,84,INTJ,band_lo,0.19231682706047867,0.1993016355711891,0.2012691570509633,0.20128747593892043,0.201019831594202
bull_trap,84,INTJ,band_hi,0.012583289016529752,0.005540495799461025,0.0027692953497192394,0.0028093795506980066,0.002773357501729661
bull_trap,84,INTJ,L5_full_level_free,0.12403909534014025,0.1160346052025861,0.1049173076325311,0.1035392229057284,0.1224179310229375
bull_trap,84,INTJ,L5_level_free,0.02647815721362572,0.005440507728539588,0.002769282280874419,0.002809368934775698,0.0027733574998195605
bull_trap,84,INTJ,rule_p_sma50,0.04916921225661973,0.029309306097135883,0.033295226036166026,0.03377770965122011,0.03961496588367847
bull_trap,84,INTJ,rule_rsi,0.05010213343838304,0.027931991097725654,0.031700301100016204,0.03215966986092319,0.03769005647798042
bull_trap,84,INTJ,rule_analyst,0.15275545908353516,0.1622764661901174,0.18699227067183613,0.18970225306624197,0.2010226014181476
bull_trap,84,INTJ,random,0.32249412107282327,0.3269801211951796,0.3335708263718533,0.3339413696445507,0.33150944990794917
bull_trap,84,INTJ,oracle_switches,7.0,2.0,1.0,1.0,1.0
bull_trap,84,ENTJ,oracle,0.024442030964182973,0.0035878237575776204,0.003624224653329522,0.0036766837638246147,0.00320622999713146
bull_trap,84,ENTJ,always_hold,0.10005845298720506,0.10170616543462861,0.10323391803920902,0.10336132937911795,0.1043670889711524
bull_trap,84,ENTJ,constant_mix,0.10219075058192022,0.10289273285640552,0.10314629384754365,0.10314984916905709,0.10256053314270021
bull_trap,84,ENTJ,band_lo,0.19056603773584901,0.19753086419753083,0.19999999999999993,0.19999999999999993,0.19999999999999996
bull_trap,84,ENTJ,band_hi,0.013265155803429777,0.0063733463411271415,0.0041548839466745415,0.004140190942193648,0.004196890734702461
bull_trap,84,ENTJ,L5_full_level_free,0.12277326247454498,0.11505778377534492,0.10456686408289916,0.10318377515656438,0.12224766970795638
bull_trap,84,ENTJ,L5_level_free,0.026264143047437245,0.005987496716916829,0.003624181182512219,0.0036766431324417336,0.0032062260018001416
bull_trap,84,ENTJ,rule_p_sma50,0.04983463810756088,0.03026840823411789,0.03450805856429739,0.035008109887357745,0.04047982847050906
bull_trap,84,ENTJ,rule_rsi,0.05023538342367035,0.0282971001316558,0.03237875808497105,0.03277310632427449,0.03826018469187435
bull_trap,84,ENTJ,rule_analyst,0.1519327308404785,0.16138262817023452,0.1862710320347121,0.18889568232361986,0.19999999999999996
bull_trap,84,ENTJ,random,0.38569060959496343,0.37959607244305177,0.3742802131388279,0.3743407265960176,0.37467129879026684
bull_trap,84,ENTJ,oracle_switches,7.0,2.0,1.0,1.0,1.0
bull_trap,85,ISFJ,oracle,0.011107800463720867,0.0031711103466544426,0.0034958442804960315,0.0036187973168002644,0.003488411304588668
bull_trap,85,ISFJ,always_hold,0.08087868647916148,0.07620484350548094,0.07674625426930916,0.07450421496054199,0.07416159343061307
bull_trap,85,ISFJ,constant_mix,0.10042587481515056,0.09995968832994609,0.10006337390321399,0.10028891097394631,0.09964660515641591
bull_trap,85,ISFJ,band_lo,0.17598282542991106,0.18955349317530024,0.20034639633901294,0.20072482344284043,0.20022936502265018
bull_trap,85,ISFJ,band_hi,0.027704855451006427,0.013821734596517466,0.0034936871581589027,0.0036161056573277626,0.0034867935933565273
bull_trap,85,ISFJ,L5_full_level_free,0.10598209111214833,0.10696837023063648,0.08917931969736834,0.07339602260976351,0.04311893470899033
bull_trap,85,ISFJ,L5_level_free,0.10533157676913397,0.10696837023063648,0.08917931969736834,0.07339602260976351,0.04311893470899033
bull_trap,85,ISFJ,rule_p_sma50,0.07624584118079357,0.07195316376194784,0.05160566439341488,0.021387508362537243,0.027588368641700275
bull_trap,85,ISFJ,rule_rsi,0.07426024353821734,0.07248873165056456,0.06721207413847059,0.03303639596738615,0.027536490374818614
bull_trap,85,ISFJ,rule_analyst,0.11080530656124542,0.10495955473846978,0.09821773669162724,0.06541598920379033,0.05650740972330356
bull_trap,85,ISFJ,random,0.41221433938699015,0.426440335001948,0.44011553568106665,0.441596627321024,0.44452016503250247
bull_trap,85,ISFJ,oracle_switches,2.0,2.0,0.0,0.0,1.0
bull_trap,85,INTJ,oracle,0.011544559933620692,0.0034641336150903657,0.003653302158022034,0.003499482149805284,0.0035852206449555513
bull_trap,85,INTJ,always_hold,0.06811239419851438,0.06002869787736723,0.06112561495150246,0.05733442973099122,0.057084611387261563
bull_trap,85,INTJ,constant_mix,0.10020682512003033,0.10002390770354307,0.10016356030894819,0.10089148264757866,0.10031883029111709
bull_trap,85,INTJ,band_lo,0.1759494231730247,0.1893409788552658,0.1998200724460469,0.20031669286617085,0.19956999067823591
bull_trap,85,INTJ,band_hi,0.027565374642678383,0.014035609519829175,0.003768440373372969,0.003499544370280832,0.003585199892548154
bull_trap,85,INTJ,L5_full_level_free,0.106173063530967,0.10701314321798874,0.08887748406750587,0.07339428983170612,0.04294834666196391
bull_trap,85,INTJ,L5_level_free,0.10549240014278737,0.10701314321783606,0.0888774840674124,0.07339428983170612,0.04294834666196392
bull_trap,85,INTJ,rule_p_sma50,0.07651514295968878,0.07209757382760104,0.051492875008819695,0.02110274577008001,0.027525625650919698
bull_trap,85,INTJ,rule_rsi,0.0744050023338584,0.07242092448607501,0.06675739258256054,0.03264350356761591,0.02752563225630613
bull_trap,85,INTJ,rule_analyst,0.11153325844307815,0.10581962724840903,0.09887380971961025,0.06686617125917631,0.05818496863670948
bull_trap,85,INTJ,random,0.32158074902422035,0.32246752323522726,0.327472030773392,0.3304889997190836,0.33016557727656776
bull_trap,85,INTJ,oracle_switches,2.0,2.0,0.0,0.0,1.0
bull_trap,85,ENTJ,oracle,0.010546873815591227,0.003129808471514481,0.003461031164718014,0.003668467750793248,0.003982289204082617
bull_trap,85,ENTJ,always_hold,0.08733166266596382,0.08396560540853662,0.0845294733548154,0.08299897896932684,0.08309743873898377
bull_trap,85,ENTJ,constant_mix,0.10090957959032469,0.10058157839746919,0.10010481863828473,0.10121504988745808,0.10133320390774994
bull_trap,85,ENTJ,band_lo,0.17594936708860756,0.18955223880597008,0.19999999999999993,0.19999999999999996,0.19999999999999996
bull_trap,85,ENTJ,band_hi,0.02826457329028896,0.014660362064007108,0.0037806262199705774,0.004200892098627842,0.003852417734901747
bull_trap,85,ENTJ,L5_full_level_free,0.10548163897154762,0.1064634250560039,0.08807523608843382,0.07285877152491516,0.04299122478416532
