ticker,period,n,converged,alpha,gamma,beta,nu,omega,persistence,uncond_sd,loglik,mu,sample_sd,set,reason
MCO,2013-19,1762,True,0.034266542187102275,0.1882168266690309,0.8023486316793307,4.040513047021582,0.15672517131686403,0.9307235872009484,0.015040998949365956,-2888.800219477219,0.0013504891469860417,0.01441240820546931,A,
MCO,2020-24,1258,True,0.12524471805506882,0.02383009833692245,0.8201989021576461,5.390368387582442,0.1459063646239547,0.9573586693811762,0.01849787090514519,-2340.0024614024715,0.0013702396659847338,0.019921422678206395,A,
MDT,full,6288,True,0.021972263050173937,0.06785267603912737,0.9229485312329626,5.05624473836169,0.04378481385985114,0.9788471323027003,0.01438722804141609,-10742.680790811104,0.0004276362565724526,0.015869577363163707,A,
MDT,2000-07,2009,True,5.110721598433796e-09,0.0027452411527407613,0.9964510403831879,4.611228542698816,0.0014348218313980897,0.9978236660702798,0.0081196296644633,-3564.213963145078,5.000211774451963e-05,0.017197563729704365,A,
MDT,2008-12,1259,True,0.00954661805166635,0.1014296425728747,0.9039667199702114,6.541031531195787,0.08738518235434468,0.9642281593083151,0.015629614069522235,-2310.2968434169507,0.000252259384873669,0.017908723342186492,A,
MDT,2013-19,1762,True,0.05406907858966785,0.13378411710740246,0.7388543327179806,4.81926381899604,0.19014735804243924,0.8598154698613497,0.011646491193404346,-2599.177673507053,0.0008234252869634194,0.011430471145904307,A,
MDT,2020-24,1258,True,0.020926529469800236,0.08635728298315591,0.8978664360861007,4.90940643246797,0.08938147593688386,0.9619716070474789,0.015330974965037769,-2221.842715384242,0.00012175761767149555,0.016793543912992027,A,
MGM,full,6288,True,0.024617281116606,0.05963361280548392,0.9370977215042677,4.956954846075573,0.07364497432667094,0.9915318090236157,0.029490099350994496,-14552.89582566668,0.000656410692961599,0.03330090554509836,A,
MGM,2000-07,2009,True,0.018595876075810626,0.053793639852611964,0.9264091296236615,4.4651291214253055,0.16455581637680552,0.9719018256257781,0.024200122649021986,-4389.4486815763885,0.0007264871551549124,0.02451432017825599,A,
MGM,2008-12,1259,True,0.016023965700490472,0.07023229229512214,0.9458819940067362,6.737140388533884,0.09573032427503919,0.9970221058547878,0.0566983129968888,-3523.347681986703,-0.0013642267389459648,0.052770023186217506,A,
MGM,2013-19,1762,True,0.022810050025911067,0.06751366930317457,0.9168265822180346,5.293913167496686,0.10130988686485179,0.973393466895533,0.019513347149526624,-3588.022500265908,0.0011370696745706256,0.019921395663553783,A,
MGM,2020-24,1258,True,0.012099195646625146,0.041788510571380624,0.9534456940147454,4.4095065227888774,0.11211552882497101,0.9864391449470609,0.028753409391492627,-3025.9450450151285,0.00033134527570465895,0.03515894940951783,A,
MHK,full,6288,True,0.023158015229846507,0.05394575410655076,0.9486952649701573,4.476135063239173,0.02340748023885502,0.9988261572532792,0.044655234293454235,-13174.894947678866,0.0002881161660371249,0.024508501874654618,A,
MHK,2000-07,2009,True,0.002908209450192808,0.032318961632508414,0.9809323105203415,4.828900185844699,0.004891472312924945,1.0000000007867884,,-3987.3394792339714,-8.793366584499183e-05,0.02057603113665927,A,
MHK,2008-12,1259,True,0.007192337832588669,0.10471774218815359,0.9358693701630427,9.226609438866445,0.07054366989798559,0.9954205790897082,0.0392485614241215,-2999.783348431422,-1.3519785171128844e-05,0.030711273231639493,A,
MHK,2013-19,1762,True,0.06041402476015344,0.24719433312193556,0.5621225852920327,3.5583280939872104,0.7823726215731438,0.7461337766131539,0.017555142576004275,-3155.077595146317,0.0006367288888732956,0.017862168386457097,A,
MHK,2020-24,1258,True,0.0,0.03329535682224232,0.9740489698409044,4.480519899289356,0.06819656957028312,0.9906966482520255,0.027074568509227154,-2966.2219174122993,-0.0002017712650242724,0.030580435535540147,A,
MKC,full,6288,True,0.06357916514304371,0.04421767255224289,0.872402038698497,4.2082077154361555,0.07689988902201617,0.9580900401176622,0.013545786740658601,-9872.795156216771,0.0006675424040948716,0.013924843298997042,A,
MKC,2000-07,2009,True,0.04978568104643676,-0.03610600284380075,0.9583944761042344,4.070604549737005,0.017323628336313148,0.9901271557287709,0.0132464128179483,-3273.744810751223,0.0005327566303280772,0.01488297072477707,A,
MKC,2008-12,1259,True,0.09501651833296863,-0.021870812276215002,0.8974704057043625,5.582838849798216,0.030736380436410457,0.9815515178992237,0.012907616153850126,-1895.3945506300884,0.0009943425443964663,0.012757452576772533,A,
MKC,2013-19,1762,True,0.05556885527625121,0.12328621741994258,0.6057686719905885,4.041043623122854,0.34616619460952386,0.722980635976811,0.011178596056502088,-2508.841883650975,0.0008910392317671592,0.011212301090728596,A,
MKC,2020-24,1258,True,0.06559554235283152,0.08761688322788844,0.768189447658396,4.483114706766242,0.26335474874980436,0.8775934316251718,0.014667909290369898,-2154.102599566665,0.00036190225189697744,0.016619587560857765,A,
MLM,full,6288,True,0.013690462293424408,0.07362860716969422,0.9394132014660385,5.331206095226797,0.05010488267764791,0.9899179673443099,0.02229286955974279,-12656.162636117242,0.0004094504265810947,0.020982490777461622,A,
MLM,2000-07,2009,True,0.015741388813718955,0.052098401047689494,0.9472610219676869,5.533932449455705,0.04966623250733402,0.9890516113052507,0.021298818117763352,-4024.403720032843,0.0004851764833076026,0.019476000075262,A,
MLM,2008-12,1259,True,0.04155144150259355,0.049928158590063915,0.9281781553920098,6.621271769955218,0.040225726835069725,0.9946936761896352,0.027533097692533468,-2771.939990110137,-0.00010111306733946352,0.02636216801078103,A,
MLM,2013-19,1762,True,0.0,0.08639201615692545,0.939904922755819,4.572160226057232,0.06201073018982494,0.9831009308342817,0.01915587660908525,-3291.4380135132305,0.00048486388534202114,0.01721185003359176,A,
MLM,2020-24,1258,True,0.0013833242419211086,0.07661821232382705,0.9461860070651453,5.469273590008878,0.05563852651187861,0.98587843746898,0.019849356563882963,-2555.6687943576117,0.0006997645088366766,0.021997063938544965,A,
MMM,full,6288,True,0.017947296197662374,0.059445124459246934,0.9448836714004083,4.156202678218915,0.0183984940554326,0.9925535298276942,0.015718674158027607,-10422.653182783775,0.0005679969690541092,0.015383087335803531,A,
MMM,2000-07,2009,True,0.0029409130931087085,0.0002402721419176867,0.9951127196109498,4.129458152365506,0.0014153080387478538,0.9981737687750174,0.008803342620620444,-3377.7694502673803,0.00029214364424626595,0.015115521020350346,A,
MMM,2008-12,1259,True,0.011235042651212616,0.11232189355263253,0.9205755166788799,6.563894301400599,0.029740794656499463,0.9879715061064088,0.015724276001054027,-2224.5304978947843,0.00036174508988553805,0.017057071851365135,A,
MMM,2013-19,1762,True,0.03051629867976715,0.06165989602254948,0.9181961581918616,3.734806129444663,0.029240359195413887,0.9795424048829036,0.01195539864882549,-2472.8063090568185,0.000954690641192197,0.011583294333171616,A,
MMM,2020-24,1258,True,0.0017445517511195012,0.046297668704243754,0.9653595679669522,3.5837867079843457,0.031648271105148625,0.9902529540701936,0.01801932377392193,-2307.6475646945128,0.00013927098071245156,0.018404383139834342,A,
MNST,full,6288,True,0.055163792345829056,0.08368179869507084,0.9029953083066357,3.3360783130781417,0.09930857622301573,1.0000000000000002,,-13550.868184875815,0.0008058905597342869,0.027592280298249863,A,
MNST,2000-07,2009,True,0.32248760441856694,-0.012302091681336082,0.6246600719519856,3.1934476982668816,2.1244078128640327,0.9409966305298845,0.060004046411269434,-5110.158291885329,0.001504296087885843,0.03650037107889545,A,
MNST,2008-12,1259,True,0.018274507103104968,0.08218611117442655,0.9349492962616849,3.7222693706212207,0.08266324092290882,0.9943168589520032,0.03813835850004261,-2858.5823574855376,0.0009820164707844531,0.029899475843454464,A,
MNST,2013-19,1762,True,0.004798624708685585,0.08728816855131136,0.9271963456858294,3.179268284095088,0.1060432933221451,0.9756390546701706,0.020863853994898856,-3254.916697189323,0.000663666266518621,0.01880848056866423,A,
MNST,2020-24,1258,True,0.024941650355008272,0.2062249225565511,0.7760180433752906,4.2955249229930015,0.28456939734533676,0.9040721550085744,0.017223513626028412,-2251.9052756185442,0.0003600376693464146,0.016879047439140923,A,
MO,full,6288,True,0.04497603648733052,0.05746187201505281,0.9064116007811552,4.2693698335501935,0.040970179689225325,0.9801185732760122,0.014355230190090813,-10181.569568102641,0.0009630363042128264,0.015362352737714326,A,
MO,2000-07,2009,True,0.03657165257488581,0.10221882286774152,0.9071135205314809,3.9310570990875022,0.039986148928809265,0.9947945845402374,0.027715779070879534,-3566.3997127674165,0.0008086471286243671,0.018390484662938644,A,
MO,2008-12,1259,True,0.01078838946060347,0.12074195869376338,0.9016062672855312,7.008359211317619,0.031523422896688025,0.9727656360930164,0.01075865710243168,-1906.9935562823798,0.0009569044342882429,0.014204927467649116,A,
MO,2013-19,1762,True,0.022982780032771984,0.011201337854941254,0.963329768415214,4.426641298036768,0.011147437923109035,0.9919132173754566,0.011740852894275264,-2619.0848453566696,0.0010109733165484785,0.011847069391110104,A,
MO,2020-24,1258,True,0.11078512047563396,-0.01186801792576915,0.8431054664377595,3.731324380072819,0.12682926561050759,0.9479565779505089,0.015610859542322329,-2066.077528339966,0.0009532784518584683,0.015515123141354616,A,
MOS,full,6288,True,0.03667414178329963,0.029230168657115564,0.9478094371923239,5.692168310267634,0.025204299558565624,0.9990986633041813,0.05288028534639948,-14554.4366525406,4.092500333667008e-05,0.02991737362978243,A,
MOS,2000-07,2009,True,0.031881405905634055,0.06871289319519311,0.9184535337523033,6.185519287838958,0.14439802995335116,0.984691386255534,0.030712325459260403,-4698.5810809869,0.0002905501646223466,0.026912354249999455,A,
MOS,2008-12,1259,True,0.027493850396760843,0.04853388831145346,0.9403556860425814,6.932164774755085,0.06423068773253526,0.992116480595069,0.028543762266475096,-3180.9343428132242,0.00010585337521430612,0.04030551252910852,A,
MOS,2013-19,1762,True,0.039633352576301545,0.016405590923619217,0.9521638519618888,5.099686097357157,0.013112283177464911,1.0,,-3573.7302277425524,-0.0001460949199495708,0.020912161936556675,A,
MOS,2020-24,1258,True,0.03720259921482374,0.019999017534821542,0.9353413075129495,5.469447392908009,0.15693664138246854,0.982543415495184,0.029983514663483635,-3084.430640774616,0.00038859057025155444,0.03282041318588833,A,
MRK,full,6288,True,0.04047267310081164,0.05990435765545057,0.9050592896102996,4.297637733170825,0.06102651323481424,0.9754841415388364,0.01577741052361188,-10817.81762085625,0.0003932536381101529,0.016626758484770587,A,
MRK,2000-07,2009,True,0.03612731771215355,0.0005807971807086605,0.946086031479721,4.175167346958575,0.046852614676746854,0.9825037477822289,0.016364185761148314,-3741.142877640269,0.00027508600998627663,0.018849654901231423,A,
MRK,2008-12,1259,True,0.07947722594814716,0.06285707599992421,0.8672955908715861,5.171042932666354,0.0732104084544375,0.9782013548196954,0.018326168009782737,-2319.5863767977644,0.0005106618404426727,0.019837283701557244,A,
MRK,2013-19,1762,True,0.011433310333182654,0.2017270041336727,0.8184524620011986,4.848693056577291,0.11411733702857554,0.9307492744012176,0.012837003222387556,-2632.5360884821707,0.0004290733688571232,0.011941296313891646,A,
MRK,2020-24,1258,True,0.043913703862625414,0.02141424161788055,0.8930990373802397,3.8696182456065573,0.11105833207619249,0.9477198620518054,0.014574954610595839,-2093.834645972526,0.00032466552757273124,0.014849830477608003,A,
MS,full,6288,True,0.018485978704003557,0.0923217904871404,0.9272368598431935,6.229194862546073,0.049370659634543464,0.9918837337907672,0.024663591765714518,-13358.722983547803,0.000443750159662072,0.02892129834684828,A,
MS,2000-07,2009,True,0.0069602398543108365,0.08212321343222821,0.9473985045806479,8.291513985933337,0.024223815385496842,0.9954203511510729,0.022998800415323074,-4324.9281325098,0.0003726219430643112,0.0253402257320732,A,
MS,2008-12,1259,True,0.02764876371988714,0.10827787457577281,0.9108073636992766,6.727521294722846,0.1336690700132044,0.9925950647070502,0.042486878947315516,-3216.806549132152,-0.0009675280284005876,0.047701175098705466,A,
MS,2013-19,1762,True,0.026014726043057775,0.11454752626654151,0.8543696735836978,6.164116567837194,0.16752672434884175,0.9376581627600262,0.016392766391565533,-3247.6583501567557,0.0006996971563160274,0.01637831443911877,A,
MS,2020-24,1258,True,0.001629094081543712,0.11998743187523202,0.9174045846766226,5.050072706351454,0.09900614830881341,0.9790273946957823,0.021727256467348157,-2543.607239339016,0.0007765407943019933,0.0223801291755006,A,
MSFT,full,6288,True,0.032458900821812936,0.08658907369671015,0.917075570584139,4.749698459863885,0.0363467711339298,0.992829008254307,0.02251351504463411,-11585.806753100267,0.0005856701206266447,0.019028121587924156,A,
MSFT,2000-07,2009,True,0.032146264985920686,0.0613602686630121,0.9361805362410976,4.860752511522332,0.016139212893104812,0.9990069355585244,0.04031368142269013,-3827.0563631166337,-6.40408937064732e-05,0.021460255172215326,A,
MSFT,2008-12,1259,True,0.012715250355655362,0.07055874373631733,0.9432431603010584,5.509293700538102,0.03313718054133978,0.9912377825248724,0.01944691710509657,-2418.8186464220294,1.638878169901686e-05,0.02024740591805919,A,
MSFT,2013-19,1762,True,0.050213577608391236,0.19046973276511706,0.7989242798492228,3.929744729691001,0.15392956752828754,0.9443727238401725,0.01663478251338447,-2890.2934548497733,0.0010808670126029425,0.014462999497021617,A,
MSFT,2020-24,1258,True,0.026166709285163688,0.10454169418751247,0.8920032790062219,6.0977528059932515,0.0947339220273723,0.9704408353851418,0.017902211381524334,-2417.434653635147,0.0011535798678154107,0.019218947584899955,A,
MSI,full,6288,True,0.029769383430741203,0.062233141104866066,0.9373611065007511,4.314469917359312,0.02235079307549605,0.9982470604839253,0.03570779257099403,-12455.649011791404,0.0006300090613122379,0.02434304829364728,A,
MSI,2000-07,2009,True,0.03074871808075225,0.0022381527207490618,0.9639846732272761,4.979157113416674,0.024568469451961762,0.9958524676684029,0.024338519730028887,-4707.189790434958,0.00011464481615327248,0.0312694987670597,A,
MSI,2008-12,1259,True,0.02336151983394296,0.09164351652517956,0.9308167217138853,5.046449694781766,0.03404328497989732,0.9999999998104181,134.00385364673946,-2795.691047724811,-2.4229089275789877e-05,0.029355525514160447,A,
MSI,2013-19,1762,True,0.09062201040368342,0.09163573225819362,0.6764434157856836,3.5854848841329257,0.3238773143832094,0.8128832923184638,0.01315630645072004,-2677.729542642876,0.0007844475643390051,0.012715699962293365,A,
MSI,2020-24,1258,True,2.3417568929509563e-13,0.14809123421511045,0.9099574277533581,5.1410084954210555,0.049110519211845755,0.9840030448611474,0.01752139173093865,-2209.718398693155,0.0010004061814603402,0.017606678738943997,A,
MTB,full,6288,True,0.04568592906925023,0.085171154424355,0.9076567285821198,4.948975677899797,0.033769620620745865,0.9959282348635475,0.028798623564726348,-11638.69801581556,0.0003956895285099208,0.02050565624871667,A,
MTB,2000-07,2009,True,0.06796325930483933,0.08273296288914019,0.8677564238956307,4.5251348142584895,0.06645830275257718,0.9770861646450402,0.017030434519707673,-3310.3961575749654,0.0002682023175376503,0.01468595838542294,A,
MTB,2008-12,1259,True,0.033778647108884494,0.07538132827806765,0.927063842812558,7.058745764075086,0.028043849549094873,0.9985331540604764,0.04372467224765938,-2786.1555810710342,0.0003855552032003479,0.029630742739314046,A,
MTB,2013-19,1762,True,0.028383201090482552,0.15817223784620255,0.8237115048641946,4.477662132301919,0.12041895006006,0.9311808248777784,0.013227954327002737,-2755.4557556919353,0.0006184471717140355,0.0127139572419894,A,
MTB,2020-24,1258,True,0.0962625570486956,0.22001969770223134,0.691475001501685,5.216992284375003,0.691491883584154,0.8977474074014962,0.026004971330549683,-2744.9227467616483,0.00010716257257238706,0.02553809482522827,A,
MTCH,full,6288,True,0.017834851411688543,0.025683341599367197,0.9657674702825335,4.696102606234258,0.024084370942467365,0.9964439924939057,0.02602473519728521,-13952.551274815945,0.0002188462660328621,0.02662031171503322,A,
MTCH,2000-07,2009,True,0.0,0.029634857761979407,0.9827010037774789,5.344666055367316,0.009618361792803433,0.9975184326584686,0.019687361775312176,-4542.8274026440085,-0.00026637198179662783,0.028657920437250784,A,
MTCH,2008-12,1259,True,0.005603155323603723,0.08266834741262115,0.9320616370465009,5.722280627719342,0.08492380295042344,0.9789989660764152,0.020109180795868684,-2510.7043650791293,0.0004658519206053886,0.01999293750224583,A,
MTCH,2013-19,1762,True,0.0285892138320793,-0.005822273419547946,0.9671264638715249,3.8249092732953125,0.03894027527458075,0.9928045409938302,0.023263242989422214,-3762.0951817910545,0.0008743135177104774,0.024788808358093987,A,
MTCH,2020-24,1258,True,0.08882910636334052,0.07371067975721661,0.820015384452219,5.520607097815138,0.6028001588710735,0.9456998306941679,0.033318549558527574,-3098.960787866911,-0.0007347937530647063,0.03110789738104581,A,
MTD,full,6288,True,0.011660504725761965,0.07501803274619072,0.9408886267120418,4.596555167553396,0.03504861364533801,0.9900581478108991,0.01877594355679426,-11805.424023928726,0.0008459486772513986,0.018918913563990072,A,
MTD,2000-07,2009,True,0.016659290879261015,0.02151416644297134,0.9715728095923926,3.6665247010764146,0.007043667690172147,0.9989891836931393,0.02639753105385513,-3740.3833886410703,0.0005548559973597333,0.019926302850103876,A,
MTD,2008-12,1259,True,0.0,0.1044659617317957,0.9276731872313632,5.885725393668089,0.07993460334392946,0.979906168097261,0.01994509134816019,-2544.5714996978286,0.000746028063107294,0.021656399422265098,A,
MTD,2013-19,1762,True,0.0,0.11585940443973444,0.8939884101758485,5.472841596761141,0.08373536909214169,0.9519181123957158,0.01319665050083888,-2915.111061243852,0.0010824384972232517,0.013676182148696779,A,
MTD,2020-24,1258,True,0.06363164310143686,0.022251819127681233,0.8736924037226599,5.672915175893956,0.20814589383937948,0.9484499563879374,0.020094139150890977,-2570.393931158279,0.0007990430633811377,0.02057843837932606,A,
MTG,full,6288,True,0.03131355437013601,0.06497785887712841,0.9334033341825778,4.667188620144961,0.038166819205403234,0.997205817991278,0.036958610736446545,-14406.156125356336,0.0004606415919126427,0.04407188649135354,A,
MTG,2000-07,2009,True,0.02057498747143633,0.09394934084092299,0.9323498686862713,4.372152975072385,0.038083207124606874,0.9998995265781692,0.19468888627375222,-4085.675938902914,-0.00024618479707745817,0.02451202755114981,A,
MTG,2008-12,1259,True,0.04842443018109419,0.036315224252087025,0.9258832555174419,4.089879122847359,0.5279155637362232,0.9924652978245796,0.08370457344872899,-4112.067205399601,-0.00040694126733602747,0.08460687896842108,A,
MTG,2013-19,1762,True,0.02004369888243605,0.048054561411416584,0.9373680775025809,4.7754808581475325,0.06283080011992227,0.9814390570907252,0.018398663549841345,-3596.3317014694003,0.0010496483735042408,0.023239610946508518,A,
MTG,2020-24,1258,True,0.0380049075192416,0.10231604315176943,0.8868764668962948,6.837262255089858,0.104060812782331,0.9760393959914212,0.02083985658783763,-2593.874560782013,0.0009061970331277401,0.028704361805348074,A,
MTW,full,6288,True,0.02641757580879633,0.043684623113211064,0.9433906681925087,5.135919971595526,0.09653978289225534,0.9916505555579106,0.03400355854680098,-15540.413727511797,0.000380262000680602,0.033924024497680366,A,
MTW,2000-07,2009,True,0.03430980413995174,0.05641216572204801,0.9168998037799059,5.9106218677880795,0.13375350583467935,0.9794156907808816,0.025490857107012054,-4489.192991562213,0.0010150544930689876,0.024690911027317984,A,
MTW,2008-12,1259,True,0.005741852318063328,0.09939237418722839,0.9344218322566732,6.419721972434556,0.22486836764714763,0.9898598716683507,0.047091492817622926,-3549.760147675298,-0.0006725335641197424,0.04918964615633125,A,
MTW,2013-19,1762,True,0.052541065164134065,0.04345540204614589,0.8142057100675566,4.395103973222507,0.9056439120621692,0.8884744762547636,0.028496505116276608,-4182.3154598906585,0.000552202555717067,0.028025550715111074,A,
MTW,2020-24,1258,True,0.18181293811811242,-0.004058434798896195,0.6248401962020923,5.652698502388611,2.5280185239048887,0.8046239169207566,0.03597115863014527,-3277.902178788305,-0.0010894574328489043,0.03542135614828927,A,
MU,full,6288,True,0.022729653124237144,0.03311959167218589,0.9545113276258487,6.483135498753021,0.06965881955739087,0.9938007765861787,0.03352118873095111,-15855.921086593044,0.0004101517205574929,0.03498217254166709,A,
MU,2000-07,2009,True,0.025198065527303724,0.0068328832173405385,0.9687289097227818,8.768534860888643,0.023889485194255534,0.9973434168587558,0.0299875986297962,-5157.020921489482,-0.0006119430485111453,0.03791799157907669,A,
MU,2008-12,1259,True,3.62230140058772e-11,0.07163915901251394,0.956183463367601,7.461329738753496,0.12266966784675247,0.9920030429100809,0.039165728752483454,-3431.03359834565,-0.00015693082216694496,0.04305190938803029,A,
MU,2013-19,1762,True,0.0,0.05040286783380876,0.9565714397224117,5.0997373367940195,0.13555706827391753,0.9817728736393161,0.02727105766251926,-4181.968249394301,0.0017182269963935198,0.027728897031042223,A,
MU,2020-24,1258,True,0.0483736141560748,0.011819332259559383,0.9258999584720617,6.59586712808701,0.18037342684667476,0.9801832387579162,0.030169626922427306,-3056.077823701084,0.0007233595032548731,0.02975954138152441,A,
MUR,full,6288,True,0.01181232437357642,0.052074752371684026,0.9575110329995079,6.647635909962371,0.025464304144520035,0.9953607335589263,0.02342832546867671,-13995.760785048655,0.0004962375335935363,0.028365682445608636,A,
MUR,2000-07,2009,True,0.009569618949267989,0.049733083075058054,0.9457054642703517,7.921993349968255,0.07027102201101221,0.9801416247571487,0.018811190370016367,-4085.6646449386253,0.0010429943912369439,0.019389645293612184,A,
MUR,2008-12,1259,True,0.006202026387617014,0.07875181331769184,0.9398054048713047,8.429504363435923,0.07001268818526779,0.9853833379177677,0.021885893075148842,-2841.1406474382616,0.00039250556844616614,0.028408560460777485,A,
MUR,2013-19,1762,True,7.304975453704043e-15,0.060545763183697046,0.9685791081110389,5.57275215848325,0.010878335622660823,0.9988519897028947,0.03078281519940182,-3843.320074502466,6.994815465225966e-05,0.025444862847746382,A,
MUR,2020-24,1258,True,0.018743276334620577,0.02376151977618945,0.9672623403891556,5.952138482318099,0.01456757327740248,0.9978863766118709,0.026253052236931817,-3211.7324521494593,0.00017209906484455184,0.04129830620512807,A,
NBR,full,6288,True,0.014406401200604765,0.046730509687295044,0.9590011063807251,11.212284185682757,0.039162317066772825,0.9967727624249774,0.03483523309537908,-16147.452767141618,-4.022714692399983e-05,0.03979453127024016,A,
NBR,2000-07,2009,True,0.006185514725773703,0.04003598553184654,0.9691159252234286,31.850963860735597,0.02414060938062792,0.9953194327151256,0.022710404416566174,-4563.801613408203,0.00011671485975975901,0.025557798614244804,A,
NBR,2008-12,1259,True,0.009891064005691995,0.06518883926187818,0.9449414421381164,47.844429839593715,0.11837510687043364,0.9874269257747474,0.03068382183349126,-3244.2160380425203,0.00018312714140465364,0.03701024630499292,A,
NBR,2013-19,1762,True,0.0007290972901853153,0.05732938870121207,0.9681813839523326,8.448296415202384,0.03477395354876934,0.9975751755931239,0.037869265996189366,-4557.694381230012,-0.00018753945317454633,0.03663732081144238,A,
NBR,2020-24,1258,True,0.03497197782027526,0.022251162460115173,0.9457959770497048,6.688116405586089,0.2222756764122412,0.9918935361000376,0.05236369007700145,-3755.270628165428,-0.0012953122671941321,0.0601686017286434,A,
NC,full,6288,True,0.06476170621101868,0.06934565299328636,0.882632298462464,4.611046869770459,0.20778965527620857,0.9820668311701259,0.03403952120498334,-14665.907003856306,0.00012673509570693982,0.030428474578082735,A,
NC,2000-07,2009,True,0.046253509739688815,0.07289854492606063,0.871063293566409,5.033642254786437,0.2550847623341539,0.9537660757691281,0.023488856775892377,-4299.868752764014,0.00024046746562366095,0.022704289333584888,A,
NC,2008-12,1259,True,0.07483603826352557,0.08718517925162994,0.8667904335053468,8.30762622330559,0.3102543826251254,0.9852190613946873,0.04581502796199776,-3387.8003498306743,0.001003205559521248,0.04250596267044595,A,
NC,2013-19,1762,True,0.0876972280279098,0.17046114013151803,0.5490129332373859,3.922322422859182,1.649516372162088,0.7219407313310546,0.024356205358804714,-3805.378303589638,0.000262851943952896,0.0256789655901062,A,
NC,2020-24,1258,True,0.07006597002390111,0.02603663569404552,0.9016907729144882,3.9896574492545462,0.2713304699074387,0.984775060785412,0.04221545745989991,-3121.9642211921646,-0.0007333209353685002,0.0327460394628101,A,
NDSN,full,6288,True,0.022550109684205847,0.08533773119678872,0.9282131159242866,4.401677525417128,0.0488680616531141,0.9934320912068868,0.027277150503278346,-12753.22433012866,0.0006368765336107804,0.022660720815527224,A,
NDSN,2000-07,2009,True,0.036220482646882594,0.11491156501916512,0.880143754029866,6.0520876644428165,0.20788674040681282,0.9738200191863311,0.028179204765290244,-4486.192802295129,0.00010839306147851434,0.024547479447727817,A,
NDSN,2008-12,1259,True,0.0025333320944648484,0.08468182869027567,0.949808244936611,4.493740861503145,0.05027025241932001,0.9946824913762137,0.03074690680676693,-2885.800639694049,0.0011584450643469613,0.0296403188942987,A,
NDSN,2013-19,1762,True,1.1031758046867794e-19,0.1626445844047228,0.8182843215844213,3.9923522665284668,0.22591697757088225,0.8996066137867827,0.015001057754536064,-3001.0433248259856,0.0008755351219781308,0.0154065415907142,A,
NDSN,2020-24,1258,True,0.011102588435352284,0.1062003119411439,0.8867196879224265,4.267234731212582,0.1419407712891592,0.9509224323283507,0.017006387289534675,-2323.588919893802,0.000553879282591985,0.019814328825009022,A,
NEE,full,6288,True,0.05132553117578763,0.05367128277724443,0.9039705433631113,5.778857459041022,0.03382795949295837,0.9821317159275211,0.013759304337439417,-10140.241882743663,0.0007903584361492893,0.015009701917468239,A,
NEE,2000-07,2009,True,0.06982786151103829,0.06236698979960998,0.8744183285935452,6.5631347160240106,0.04687876791940458,0.9754296850043884,0.01381283208403238,-3230.071366955408,0.000786350900109379,0.01403581049206537,A,
NEE,2008-12,1259,True,0.023018473554619966,0.09262935604962291,0.9201026602490742,8.018694928398029,0.019227328274769098,0.9894358118285056,0.013490915013404402,-2070.5523399229824,0.00029514886605219124,0.017351613537221512,A,
NEE,2013-19,1762,True,0.02996901380072173,0.03626437714690041,0.8970227674715822,5.815986243300705,0.05545255880622586,0.9451239698457541,0.010052392847803807,-2429.2024158770428,0.0010360085458795776,0.010041183429903082,A,
NEE,2020-24,1258,True,0.06616218898525929,0.07195358443733586,0.8363475386487789,4.62961419433714,0.20297180095019907,0.9384865198527061,0.018164887125567332,-2382.918650584258,0.0007999041331770939,0.01919715841208058,A,
NEM,full,6288,True,0.030862933539343853,0.0045278718677470905,0.9620978398314766,5.742194012342462,0.029371357217195762,0.995224709304694,0.02480059501017051,-13860.522101257326,0.00012703122905542396,0.024668789028548556,A,
NEM,2000-07,2009,True,0.028106975566708783,-0.017016874007267962,0.9768177181586133,8.089218546367494,0.01578311791052202,0.9964162567216881,0.020985917189649546,-4511.407533346455,0.00032971089619617753,0.02467108392660124,A,
NEM,2008-12,1259,True,0.023964658726242878,0.04297507902200037,0.9449506285902343,9.005818759593975,0.056658590388687355,0.9904028268274774,0.024297479091443704,-2844.0034426408956,-0.00022670252352796706,0.02820435274437791,A,
NEM,2013-19,1762,True,0.01724287629736878,0.028410230846613968,0.9643251465501275,5.141536108390614,0.020784781142205944,0.9957731382708033,0.022175004023945028,-3760.8546867550886,0.00017669278056308882,0.022946897697589695,A,
NEM,2020-24,1258,True,0.02027091767233435,-0.002258964458230521,0.9681799373947421,3.909396148221342,0.07489000256047545,0.9873213728379612,0.024303890918578496,-2718.9219801457284,6.541575238292926e-05,0.02315119386412739,A,
NI,full,6288,True,0.04319473803692206,0.05198385701166309,0.9090675748834638,5.717910748511641,0.03967432678267341,0.9782542414262174,0.013507267538382129,-10364.399613147893,0.0007873968299928518,0.015423970966157587,A,
NI,2000-07,2009,True,0.06269646571401892,0.026811074704347203,0.9094384321331996,5.1197452141219415,0.033913688011532314,0.9855404351993922,0.01531474956320257,-3387.788222552148,0.00048162776988185113,0.01593724844972918,A,
NI,2008-12,1259,True,0.007081246659475334,0.09481919379651815,0.9324196527437392,7.230162224418312,0.02208563667772163,0.9869104963014735,0.012989528037172975,-2169.9179673469025,0.000707734595467582,0.01722945318235294,A,
